L,U,V,t,β,δ,m,uS,vS,Qm,QuS,QvS,Converged,I,f,g,g0,ΔT,μ
128,9.0,2.8,1.0,100.0,0.0,0.4725287916966039,0.160691277040849,-9.424047448258e-8,0.830071809911348,0.8480023754299792,0.0008373157248629134,true,12,-2.5800155192317993,0.5,0.5,0.114876269,0.0
128,9.0,2.9,1.0,100.0,0.0,0.47294672006002114,0.1595395293914429,-7.549590895512561e-8,0.8100896204432662,0.8057846218094133,0.0006523239423389124,true,12,-2.577452221333684,0.5,0.5,0.121972764,0.0
128,9.0,3.0,1.0,100.0,0.0,0.473355913648472,0.1584015360639453,-5.983657404882435e-8,0.7913720069466779,0.7659939537217886,0.0005033806253346189,true,12,-2.574925394545523,0.5,0.5,0.124756987,0.0
128,9.0,3.1,1.0,100.0,0.0,0.47375659177748664,0.15727711520335888,-4.6882680959720445e-8,0.7738442135752921,0.7285144888208861,0.00038441464985533466,true,12,-2.5724343540193804,0.5,0.5,0.109960231,0.0
128,9.0,3.2,1.0,100.0,0.0,0.47414896758781433,0.15616608648893704,-3.6277045698885296e-8,0.7574346597796211,0.6932318341426047,0.0002902112727521676,true,12,-2.5699784287749425,0.5,0.5,0.304288992,0.0
128,9.0,3.3,1.0,100.0,0.0,0.4745332482181126,0.15506827122229233,-2.7688783401616233e-8,0.7420749889841538,0.6600335912245736,0.000216316890021286,true,12,-2.5675569614917366,0.5,0.5,0.184123076,0.0
128,9.0,3.4,1.0,100.0,0.0,0.4749096349776516,0.15398349239632092,-2.0815568363081984e-8,0.7277000923741062,0.6288097984217256,0.00015895090143964945,true,12,-2.5651693082967126,0.5,0.5,0.111574088,0.0
128,9.0,3.5,1.0,100.0,0.0,0.47527832351797245,0.15291157474776618,-1.538470694109482e-8,0.7142481101831688,0.5994533126472135,0.0001149245885005239,true,12,-2.5628148385480323,0.5,0.5,0.109928608,0.0
128,9.0,3.6,1.0,100.0,0.0,0.47563950400260535,0.15185234479598758,-1.1153246265148528e-8,0.7016604128389226,0.5718601331679007,8.156685212804083e-5,true,12,-2.560492934615738,0.5,0.5,0.111531079,0.0
128,9.0,3.7,1.0,100.0,0.0,0.4759933612740983,0.15080563087024795,-7.907317925539158e-9,0.6898815642593092,0.545929670408507,5.6656604416025355e-5,true,12,-2.558202991660024,0.5,0.5,0.110415423,0.0
128,9.0,3.8,1.0,100.0,0.0,0.47634007501774567,0.14977126312758454,-5.460892760288034e-9,0.6788592695132767,0.5215649629763397,3.83615644177319e-5,true,12,-2.555944417407712,0.5,0.5,0.108024047,0.0
128,9.0,3.9,1.0,100.0,0.0,0.4766798199215283,0.1487490735630922,-3.654100740103335e-9,0.6685443089693432,0.4986728463126089,2.5183171500356088e-5,true,12,-2.553716631927497,0.5,0.5,0.11698882,0.0
128,9.0,4.0,1.0,100.0,0.0,0.47701276583188523,0.14773889601421802,-2.3512489604674998e-9,0.6588904609359236,0.4771640765113827,1.5907300598093406e-5,true,12,-2.551519067404482,0.5,0.5,0.110660159,0.0
128,9.5,0.0,1.0,100.0,0.0,0.46034639582510917,0.19042188399348492,0.0,0.37309611738267634,0.6511348892822011,0.01220703125,true,15,-2.7749162196303097,0.5,0.5,0.85121794,0.0
128,9.5,0.1,1.0,100.0,0.0,0.4610189823831407,0.1889436807609502,-4.9834905689782097e-8,0.3521752098710751,0.6134942924255204,0.010550051984448567,true,15,-2.7713205574756334,0.5,0.5,0.150006381,0.0
128,9.5,0.2,1.0,100.0,0.0,0.46165937380040856,0.18752095872978863,-1.7384094175348742e-7,0.5938110268295382,0.9962125506599029,0.0185400377434689,true,14,-2.7677801908038444,0.5,0.5,0.157629242,0.0
128,9.5,0.3,1.0,100.0,0.0,0.4623053103068634,0.18607045848660997,-2.2457795783473923e-7,0.564202308945716,0.9428014464593071,0.016091544370122744,true,14,-2.7642941438938156,0.5,0.5,0.157700661,0.0
128,9.5,0.4,1.0,100.0,0.0,0.4629372930121519,0.18463590671296815,-2.5717850503045127e-7,0.5362069380956402,0.891611858613639,0.013927712072264162,true,14,-2.760861424524869,0.5,0.5,0.36715463,0.0
128,9.5,0.5,1.0,100.0,0.0,0.4635556356291963,0.1832172334334218,-2.753258406493952e-7,0.5097710371211317,0.8426329495451745,0.012020565343654078,true,14,-2.7574810651055026,0.5,0.5,0.173744815,0.0
128,9.5,0.6,1.0,100.0,0.0,0.4641606476867084,0.18181435846294997,-2.8214383243182194e-7,0.48483894408524186,0.7958452493687096,0.010344256393993152,true,14,-2.754152111879719,0.5,0.5,0.156771094,0.0
128,9.5,0.7,1.0,100.0,0.0,0.4647526342113525,0.18042719232877064,-2.8026198645680524e-7,0.46135364069610496,0.7512213630421205,0.008874973367418769,true,14,-2.7508736251477255,0.5,0.5,0.164057877,0.0
128,9.5,0.8,1.0,100.0,0.0,0.4653318954553739,0.17905563713921324,-2.7187524342604886e-7,0.4392571575626558,0.7087266900671074,0.007590844687185769,true,14,-2.7476446794496283,0.5,0.5,0.333384174,0.0
128,9.5,0.9,1.0,100.0,0.0,0.46589872666666743,0.1776995873993762,-2.587986831979868e-7,0.41849095447621387,0.6683201486495371,0.006471840628474312,true,14,-2.744464363714192,0.5,0.5,0.183361544,0.0
128,9.5,1.0,1.0,100.0,0.0,0.4664534178982308,0.17635893077389225,-2.4251731278094153e-7,0.3989962743611297,0.6299548968263791,0.005499673148951743,true,14,-2.741331781374839,0.5,0.5,0.135654645,0.0
128,9.5,1.1,1.0,100.0,0.0,0.4669962538539414,0.17503354879764038,-2.2423114217479134e-7,0.38071446991772007,0.5935790437179844,0.0046576949289891915,true,14,-2.73824605045495,0.5,0.5,0.354103289,0.0
128,9.5,1.2,1.0,100.0,0.0,0.4675275137676385,0.17372331753568487,-2.048957757757461e-7,0.36358730238983394,0.5591363447463582,0.003930798491901328,true,14,-2.7352063036244925,0.5,0.5,0.373604559,0.0
128,9.5,1.3,1.0,100.0,0.0,0.4680383189984362,0.17245101813528207,-4.242041985073684e-7,0.6585051679648402,0.9614939859897143,0.007566414115953104,true,13,-2.7322116878884426,0.5,0.5,0.254004115,0.0
128,9.5,1.4,1.0,100.0,0.0,0.46854833808172847,0.17116815422539206,-3.8420339482726107e-7,0.6329092973489381,0.9101491900155301,0.006411089187578279,true,13,-2.7292613661918805,0.5,0.5,0.150265495,0.0
128,9.5,1.5,1.0,100.0,0.0,0.46904747181622686,0.16990027768990157,-3.4491403425736117e-7,0.6088296359774148,0.8613525579641568,0.005411843217302732,true,13,-2.726354514566243,0.5,0.5,0.168818311,0.0
128,9.5,1.6,1.0,100.0,0.0,0.4695359864040831,0.16864723224115732,-3.0707621036346494e-7,0.5861958034227843,0.8150341671412376,0.004550565331590486,true,13,-2.7234903243522997,0.5,0.5,0.134935544,0.0
128,9.5,1.7,1.0,100.0,0.0,0.47001414184308504,0.16740885918455495,-2.7122623387775697e-7,0.5649382747109355,0.7711196962975064,0.0038108510448399227,true,13,-2.7206680014510805,0.5,0.5,0.15635427,0.0
128,9.5,1.8,1.0,100.0,0.0,0.47048219194634844,0.1661849978815116,-2.377309299281086e-7,0.5449886498530843,0.7295311860429088,0.0031778892800243645,true,13,-2.7178867662485153,0.5,0.5,0.337210565,0.0
128,9.5,1.9,1.0,100.0,0.0,0.47094038438146224,0.16497548616661178,-2.0681787546391456e-7,0.5262798929241974,0.6901877635848708,0.002638351433628903,true,13,-2.715145853523462,0.5,0.5,0.347649325,0.0
128,9.5,2.0,1.0,100.0,0.0,0.47138896072660663,0.16378016072196258,-1.7860187488755563e-7,0.508746541490801,0.6530063283478604,0.0021802831310365803,true,13,-2.7124445123405976,0.5,0.5,0.195715252,0.0
128,9.5,2.1,1.0,100.0,0.0,0.4718281565413258,0.16259885741182717,-1.5310797174963924e-7,0.4923248873991426,0.6179021957619657,0.0017929992300852163,true,13,-2.7097820059295734,0.5,0.5,0.847118258,0.0
128,9.5,2.2,1.0,100.0,0.0,0.47225820144980846,0.16143141158060398,-1.3029129079135883e-7,0.4769531301281882,0.584789697190724,0.0014669825448534572,true,13,-2.7071576115517377,0.5,0.5,0.131257794,0.0
128,9.5,2.3,1.0,100.0,0.0,0.47267931923469486,0.16027765831716972,-1.100539980796924e-7,0.46257150404172,0.553582734620861,0.0011937866796010578,true,13,-2.7045706203556863,0.5,0.5,0.145684668,0.0
128,9.5,2.4,1.0,100.0,0.0,0.4730917279396045,0.1591374326885315,-9.225965792758678e-8,0.44912238102212676,0.5241952893363933,0.0009659432848131807,true,13,-2.702020337222784,0.5,0.5,0.14565995,0.0
128,9.5,2.5,1.0,100.0,0.0,0.4734919491604759,0.15802091288878628,-2.0374607429215125e-7,0.8583374270269006,0.9517119960688047,0.0020617512285458148,true,12,-2.6995060810038907,0.5,0.5,0.184700572,0.0
128,9.5,2.6,1.0,100.0,0.0,0.4738880867641233,0.1569058842848572,-1.7041747505768894e-7,0.8369025987500223,0.9051616782993488,0.001669959521814671,true,12,-2.6970271826762957,0.5,0.5,0.107142891,0.0
128,9.5,2.7,1.0,100.0,0.0,0.4742760727333605,0.15580404525772407,-1.4138998115097468e-7,0.816760543137729,0.86112427564633,0.0013436421631466214,true,12,-2.694582987789152,0.5,0.5,0.141328625,0.0
128,9.5,2.8,1.0,100.0,0.0,0.47465610990403295,0.15471521835831492,-1.1631587236692557e-7,0.7978406948199179,0.8194937142647629,0.001073392867157155,true,12,-2.6921728544470067,0.5,0.5,0.144166959,0.0
128,9.5,2.9,1.0,100.0,0.0,0.47502839542839914,0.15363922781671652,-9.483673002911227e-8,0.7800750200469553,0.7801642084706017,0.0008509239237541518,true,12,-2.68979615360006,0.5,0.5,0.125175144,0.0
128,9.5,3.0,1.0,100.0,0.0,0.4753931209261112,0.15257589963841872,-7.659357729769871e-8,0.7633980959956821,0.7430307798356184,0.0006689644864403885,true,12,-2.687452268850509,0.5,0.5,0.114855592,0.0
128,9.5,3.1,1.0,100.0,0.0,0.4757504726365239,0.15152506168012522,-6.12349290843095e-8,0.7477471677788117,0.7079897245901301,0.0005211643350973801,true,12,-2.68514059625512,0.5,0.5,0.258896365,0.0
128,9.5,3.2,1.0,100.0,0.0,0.4761006315713,0.15048654370772205,-4.842301038444077e-8,0.7330621849046537,0.6749390303106284,0.00040200325497789395,true,12,-2.6828605441246935,0.5,0.5,0.231211666,0.0
128,9.5,3.3,1.0,100.0,0.0,0.47644377366642104,0.14946017743880197,-3.783838494311454e-8,0.719285818943427,0.6437787432600484,0.00030670610900901125,true,12,-2.6806115328210725,0.5,0.5,0.237197602,0.0
128,9.5,3.4,1.0,100.0,0.0,0.47678006993283684,0.14844579657195506,-2.9183218677213622e-8,0.7063634641443217,0.6144112880713815,0.0002311636215860771,true,12,-2.678392994552256,0.5,0.5,0.118339806,0.0
128,9.5,3.5,1.0,100.0,0.0,0.4771096866050989,0.14744323680484112,-2.2183384471735992e-8,0.6942432227070583,0.5867417417499965,0.0001718588388843269,true,12,-2.6762043731661405,0.5,0.5,0.116854354,0.0
128,9.5,3.6,1.0,100.0,0.0,0.4774327852874337,0.14645233584287265,-1.6589597101052565e-8,0.6828758763754994,0.5606780641960185,0.00012579918332210327,true,12,-2.6740451239434027,0.5,0.5,0.116865048,0.0
128,9.5,3.7,1.0,100.0,0.0,0.4777495230968082,0.14547293340015083,-1.2177749324946377e-8,0.6722148459593624,0.5361312876352442,9.04539781068834e-5,true,12,-2.671914713389951,0.5,0.5,0.11711618,0.0
128,9.5,3.8,1.0,100.0,0.0,0.4780600528026261,0.1445048711941206,-8.748602868912487e-9,0.6622161403281313,0.5130156674862385,6.36972816562115e-5,true,12,-2.669812619029337,0.5,0.5,0.107212343,0.0
128,9.5,3.9,1.0,100.0,0.0,0.4783645229627761,0.1435479929352398,-6.126971187336098e-9,0.6528382963382207,0.49124879728834614,4.375584093508884e-5,true,12,-2.6677383291955534,0.5,0.5,0.107014959,0.0
128,9.5,4.0,1.0,100.0,0.0,0.47866307805582126,0.14260214431279544,-4.160514768531574e-9,0.644042311080395,0.4707516903849074,2.9161947172755627e-5,true,12,-2.6656913428264826,0.5,0.5,0.132377475,0.0
128,10.0,0.0,1.0,100.0,0.0,0.46385054977531237,0.18253524826163847,0.0,0.3313228677718216,0.5983124417302532,0.01220703125,true,15,-2.8817143522553543,0.5,0.5,0.148933144,0.0
128,10.0,0.1,1.0,100.0,0.0,0.46442747691305897,0.18119090875920374,-9.697330117746472e-8,0.5612381784407816,0.9742577707573252,0.021407462419989278,true,14,-2.8784095220197496,0.5,0.5,0.372408938,0.0
128,10.0,0.2,1.0,100.0,0.0,0.4650099905877614,0.17981958717560922,-1.6837021482896425e-7,0.5342972582302874,0.9231754124309766,0.018725706772134688,true,14,-2.875154317745873,0.5,0.5,0.337336301,0.0
128,10.0,0.3,1.0,100.0,0.0,0.46558013254307895,0.17846348551424746,-2.187120601435e-7,0.5088029115039028,0.874215035585213,0.016339306565370755,true,14,-2.871947834536793,0.5,0.5,1.02068123,0.0
128,10.0,0.4,1.0,100.0,0.0,0.46613818327366485,0.1771225094107748,-2.5190345951772043e-7,0.4847051968974725,0.827358497781483,0.014220813543623636,true,14,-2.8687891912492134,0.5,0.5,0.175421159,0.0
128,10.0,0.5,1.0,100.0,0.0,0.4666844188884648,0.1757965569807347,-2.712970238469131e-7,0.4619530542493422,0.7825806665716639,0.01234474620118623,true,14,-2.8656775202387,0.5,0.5,0.143473362,0.0
128,10.0,0.6,1.0,100.0,0.0,0.4672191109081226,0.17448551956468702,-2.797534408691007e-7,0.4404946363028017,0.7398500326086244,0.010687511308602576,true,14,-2.8626119674661643,0.5,0.5,0.158187991,0.0
128,10.0,0.7,1.0,100.0,0.0,0.4677425260961895,0.173189282427002,-2.7969704044866404e-7,0.42027762028684634,0.6991293256135012,0.009227321897555096,true,14,-2.8595916925766227,0.5,0.5,0.179351344,0.0
128,10.0,0.8,1.0,100.0,0.0,0.46825492632166715,0.1719077254088029,-2.731669441886938e-7,0.40124949840880664,0.6603761273998865,0.007944112603241975,true,14,-2.8566158689520256,0.5,0.5,0.165663641,0.0
128,10.0,0.9,1.0,100.0,0.0,0.4687565684504368,0.17064072353592652,-2.6186393542430953e-7,0.3833578465890497,0.6235434766487802,0.0068194532075060545,true,14,-2.8536836837398702,0.5,0.5,0.159016478,0.0
128,10.0,1.0,1.0,100.0,0.0,0.4692477042631634,0.16938814758309878,-2.471932096414664e-7,0.3665505710453987,0.5885804606492462,0.005836461166727517,true,14,-2.8507943378592837,0.5,0.5,0.144172682,0.0
128,10.0,1.1,1.0,100.0,0.0,0.4697285803973277,0.16814986459579556,-2.3030318490582466e-7,0.3507761325913794,0.5554327897621114,0.004979713846351352,true,14,-2.8479470459861784,0.5,0.5,0.143883271,0.0
128,10.0,1.2,1.0,100.0,0.0,0.47019062085982655,0.16694876919296003,-4.775445687715093e-7,0.6366976923252166,0.9559634158947117,0.009532018246039664,true,13,-2.8451410360941534,0.5,0.5,0.127423025,0.0
128,10.0,1.3,1.0,100.0,0.0,0.470652713197074,0.1657361993713914,-4.4001893439046524e-7,0.61304286819297,0.9064275965970925,0.008166626080105481,true,13,-2.8423755513512265,0.5,0.5,0.126381294,0.0
128,10.0,1.4,1.0,100.0,0.0,0.47110515317724944,0.16453772575284897,-4.017324136388489e-7,0.5907490941984284,0.8592876057227361,0.006973851663360988,true,13,-2.839649846669363,0.5,0.5,0.125505693,0.0
128,10.0,1.5,1.0,100.0,0.0,0.47154817492086476,0.16335319026363282,-3.636748922975255e-7,0.5697542596401206,0.814476958532373,0.005935014225363848,true,13,-2.836963191260993,0.5,0.5,0.12546417,0.0
128,10.0,1.6,1.0,100.0,0.0,0.47198200694880577,0.16218243356751744,-3.266106974452847e-7,0.549997147652026,0.7719257101495569,0.005033064348974787,true,13,-2.834314867754251,0.5,0.5,0.126706992,0.0
128,10.0,1.7,1.0,100.0,0.0,0.4724068722260657,0.1610252954242115,-2.911125630494935e-7,0.5314176375341706,0.7315610772924419,0.004252485723828994,true,13,-2.8317041720840956,0.5,0.5,0.144727272,0.0
128,10.0,1.8,1.0,100.0,0.0,0.47282298821911084,0.15988161501106601,-2.5759195158555557e-7,0.5139568836280972,0.6933080292966798,0.003579198073969221,true,13,-2.8291304133718675,0.5,0.5,0.140585976,0.0
128,10.0,1.9,1.0,100.0,0.0,0.47323056696504573,0.15875123121054743,-2.2632596943716432e-7,0.4975574714679576,0.657089846162251,0.0030004618232074855,true,13,-2.826592913794422,0.5,0.5,0.126847134,0.0
128,10.0,2.0,1.0,100.0,0.0,0.47362981515087954,0.1576339828659895,-1.9748111587701163e-7,0.4821635520927403,0.6228286418865636,0.002504784994200716,true,13,-2.8240910084438857,0.5,0.5,0.126398898,0.0
128,10.0,2.1,1.0,100.0,0.0,0.47402093420131886,0.15652970900810798,-1.7113410473923083e-7,0.46772095549607595,0.5904458518238842,0.0020818327712708662,true,13,-2.8216240451790364,0.5,0.5,0.126406323,0.0
128,10.0,2.2,1.0,100.0,0.0,0.47440412037364343,0.15543824905470827,-1.472899947976194e-7,0.4541772842980851,0.5598626832779008,0.0017223400932365916,true,13,-2.8191913844692404,0.5,0.5,0.127788045,0.0
128,10.0,2.3,1.0,100.0,0.0,0.4747795648583465,0.15435944298593918,-1.2589785967708674e-7,0.44148198878202205,0.5310005289514419,0.0014180275814306225,true,13,-2.8167923992318284,0.5,0.5,0.263899124,0.0
128,10.0,2.4,1.0,100.0,0.0,0.47514364577071533,0.15330421654182907,-2.7610918031867915e-7,0.8439403944902057,0.9632225086377844,0.0030000219367416164,true,12,-2.814426475099556,0.5,0.5,0.73030201,0.0
128,10.0,2.5,1.0,100.0,0.0,0.4755046667256092,0.15224885108352537,-2.3562538283029418e-7,0.8236793791303043,0.9174761615018401,0.002474793268883002,true,12,-2.8120930084330356,0.5,0.5,0.135605642,0.0
128,10.0,2.6,1.0,100.0,0.0,0.475858431022414,0.1512058142351545,-1.996466562052926e-7,0.80459814225331,0.8741096706179063,0.002030174503104729,true,12,-2.8097914089779086,0.5,0.5,0.165989589,0.0
128,10.0,2.7,1.0,100.0,0.0,0.476205116536596,0.15017493647479935,-1.679166762297039e-7,0.7866346858483864,0.8330264699853984,0.001655572980860879,true,12,-2.8075210977139387,0.5,0.5,0.232011127,0.0
128,10.0,2.8,1.0,100.0,0.0,0.47654489617522366,0.14915605020928518,-1.4014712475791893e-7,0.7697291706917353,0.7941302816260043,0.0013415405065311185,true,12,-2.8052815071833543,0.5,0.5,0.135143361,0.0
128,10.0,2.9,1.0,100.0,0.0,0.47687793801143463,0.14814898984008823,-1.1603002720628503e-7,0.7538239762803212,0.757325543511489,0.0010796802901288166,true,12,-2.803072081304419,0.5,0.5,0.167978805,0.0
128,10.0,3.0,1.0,100.0,0.0,0.4772044054193403,0.14715359181288395,-9.524799981431097e-8,0.7388637438052736,0.7225177963920415,0.0008625580466442832,true,12,-2.8008922751830188,0.5,0.5,0.163808602,0.0
128,10.0,3.1,1.0,100.0,0.0,0.47752445720862013,0.1461696946527669,-7.748262874503618e-8,0.7247954034613757,0.6896140303302989,0.0006836174393532885,true,12,-2.7987415549228145,0.5,0.5,0.111078946,0.0
128,10.0,3.2,1.0,100.0,0.0,0.47783824775815764,0.14519713898702943,-6.242119149300977e-8,0.7115681874001467,0.6585229920139657,0.0005371000015602349,true,12,-2.796619397434358,0.5,0.5,0.16165862,0.0
128,10.0,3.3,1.0,100.0,0.0,0.47814592714815507,0.1442357675572405,-4.9761918739802586e-8,0.6991336296062745,0.6291554541554278,0.00041796962222881087,true,12,-2.7945252902436404,0.5,0.5,0.328795532,0.0
128,10.0,3.4,1.0,100.0,0.0,0.4784476412902515,0.14328542522222038,-3.921798195921762e-8,0.6874455539607194,0.6014244484844888,0.0003218416358835635,true,12,-2.7924587313004126,0.5,0.5,0.133695929,0.0
128,10.0,3.5,1.0,100.0,0.0,0.4787435320552456,0.14234595895336433,-3.052037892470267e-8,0.6764600517161767,0.5752454640041149,0.0002449165160964547,true,12,-2.790419228786676,0.5,0.5,0.108568013,0.0
128,10.0,3.6,1.0,100.0,0.0,0.4790337373980924,0.14141721782362826,-2.3419875988277343e-8,0.6661354495719474,0.5505366123130795,0.00018391813481064137,true,12,-2.788406300925618,0.5,0.5,0.11977984,0.0
128,10.0,3.7,1.0,100.0,0.0,0.4793183914799104,0.140499052991355,-1.7688152743131838e-8,0.6564322694853075,0.5272187619017044,0.00013603651666647693,true,12,-2.7864194757913197,0.5,0.5,0.173658721,0.0
128,10.0,3.8,1.0,100.0,0.0,0.479597624786792,0.13959131767999045,-1.3118281592007734e-8,0.6473131813030664,0.5052156434002253,9.887498831293666e-5,true,12,-2.784458291119459,0.5,0.5,0.112755485,0.0
128,10.0,3.9,1.0,100.0,0.0,0.47987156424526106,0.13869386715461574,-9.524661943638682e-9,0.6387429492410446,0.48445392780971375,7.040159731059175e-5,true,12,-2.782522294119305,0.5,0.5,0.162199898,0.0
128,10.0,4.0,1.0,100.0,0.0,0.48014033333426964,0.13780655869610697,-6.7425163556964985e-9,0.6306883731777013,0.4648632797689123,4.890465353170365e-5,true,12,-2.780611041287146,0.5,0.5,0.228436664,0.0
128,10.5,0.0,1.0,100.0,0.0,0.46690674610054955,0.1752530140957318,0.0,0.5327449425499564,0.9548469315319164,0.0244140625,true,14,-2.9900321920858035,0.5,0.5,0.149795164,0.0
128,10.5,0.1,1.0,100.0,0.0,0.46743378675962033,0.17395542951106038,-9.352688255353878e-8,0.508110121008043,0.9058899955452504,0.02150545451549975,true,14,-2.9869863617383365,0.5,0.5,0.133465522,0.0
128,10.5,0.2,1.0,100.0,0.0,0.4679498283747553,0.17267231902953467,-1.6319216374801644e-7,0.48477717564598954,0.8589573649083193,0.018901136662739463,true,14,-2.9839851275139417,0.5,0.5,0.173213357,0.0
128,10.5,0.3,1.0,100.0,0.0,0.4684551213729239,0.17140357199481285,-2.1307994611917612e-7,0.4627001146875198,0.8140258469739869,0.016574289920621037,true,14,-2.981027687506356,0.5,0.5,0.364660598,0.0
128,10.5,0.4,1.0,100.0,0.0,0.46894991181644885,0.17014907232485982,-2.4673367680410387e-7,0.4418322933090746,0.7710665762640789,0.014499911672978016,true,14,-2.9781132527273604,0.5,0.5,0.371349632,0.0
128,10.5,0.5,1.0,100.0,0.0,0.469434441280552,0.1689086991115619,-2.6721152001612097e-7,0.42212667113639135,0.7300455425046648,0.012654748362830533,true,14,-2.9752410471336304,0.5,0.5,0.902712212,0.0
128,10.5,0.6,1.0,100.0,0.0,0.4699089467559614,0.16768232718054626,-2.771378098977513e-7,0.4035360526638554,0.6909241158102875,0.01101722494662757,true,14,-2.9724103076331003,0.5,0.5,0.31837915,0.0
128,10.5,0.7,1.0,100.0,0.0,0.4703736605746034,0.1664698276120684,-2.787506673473204e-7,0.3860133101427632,0.653659564861242,0.009567371884002699,true,14,-2.9696202840722425,0.5,0.5,0.398402634,0.0
128,10.5,0.8,1.0,100.0,0.0,0.4708288103564455,0.16527106822407367,-2.7394588766034757e-7,0.36951158866582734,0.6182055643184636,0.008286750355923285,true,14,-2.9668702392056554,0.5,0.5,0.163707574,0.0
128,10.5,0.9,1.0,100.0,0.0,0.47127461897560763,0.1640859140187445,-2.643172254993779e-7,0.3539844933759806,0.5845126881339757,0.007158376358469759,true,14,-2.9641594486492884,0.5,0.5,0.30991642,0.0
128,10.5,1.0,1.0,100.0,0.0,0.4717113045439276,0.16291422759401014,-2.511932199681056e-7,0.33938625888674245,0.5525288858280741,0.006166644271647414,true,14,-2.961487200818571,0.5,0.5,0.164896694,0.0
128,10.5,1.1,1.0,100.0,0.0,0.472130549535657,0.16177907373896455,-5.22525984489216e-7,0.6172203039810364,0.9515830090729427,0.011741921982246684,true,13,-2.958852796333989,0.5,0.5,0.117763248,0.0
128,10.5,1.2,1.0,100.0,0.0,0.472550572107137,0.16063151284079136,-4.896542705450448e-7,0.5952624380957117,0.9036832058477717,0.010158270818834518,true,13,-2.9562555502737116,0.5,0.5,0.136015817,0.0
128,10.5,1.3,1.0,100.0,0.0,0.4729620060867107,0.1594972029322603,-4.5435547827728683e-7,0.5745326643988857,0.8580418012931745,0.008762705392635508,true,13,-2.953694788076948,0.5,0.5,0.146576957,0.0
128,10.5,1.4,1.0,100.0,0.0,0.4733650578489005,0.15837598711835718,-4.178606809615394e-7,0.5549759320245817,0.8145957770125944,0.007536163114500829,true,13,-2.9511698485001228,0.5,0.5,0.129018176,0.0
128,10.5,1.5,1.0,100.0,0.0,0.4737599287389971,0.15726770808805873,-3.811582735703097e-7,0.5365380805861797,0.773279379835734,0.006461131362401456,true,13,-2.9486800825992465,0.5,0.5,0.130972172,0.0
128,10.5,1.6,1.0,100.0,0.0,0.4741468151301913,0.15617220839115814,-3.450271262625619e-7,0.5191659933161397,0.7340246336838829,0.005521562166084218,true,13,-2.946224853602071,0.5,0.5,0.130347138,0.0
128,10.5,1.7,1.0,100.0,0.0,0.4745259084902281,0.15508933068555186,-3.1006648531488665e-7,0.5028077320007318,0.6967618251541019,0.004702787451765238,true,13,-2.9438035367723696,0.5,0.5,0.128040716,0.0
128,10.5,1.8,1.0,100.0,0.0,0.474897395456226,0.15401891795706646,-2.7672281151414295e-7,0.48741265436469394,0.6614199613351746,0.0039914353334349105,true,13,-2.9414155192671934,0.5,0.5,0.340367511,0.0
128,10.5,1.9,1.0,100.0,0.0,0.47526145791640606,0.1529608137138811,-2.4531374919161813e-7,0.47293151463945193,0.6279271987449375,0.0033753478854299957,true,13,-2.9390601999879205,0.5,0.5,0.348960706,0.0
128,10.5,2.0,1.0,100.0,0.0,0.4756182730975702,0.1519148621575615,-2.160494200621388e-7,0.45931654811959266,0.5962112426283195,0.002843500779950331,true,13,-2.9367369894258184,0.5,0.5,0.246554137,0.0
128,10.5,2.1,1.0,100.0,0.0,0.47596801365726993,0.1508809083326657,-1.890512350729867e-7,0.4465215405691225,0.5661997161811039,0.0023859251235806137,true,13,-2.9344453095028533,0.5,0.5,0.125581702,0.0
128,10.5,2.2,1.0,100.0,0.0,0.4763108477796969,0.14985879825681026,-1.643684147973135e-7,0.4345018833767922,0.5378204995676317,0.00199363177898236,true,13,-2.932184593408384,0.5,0.5,0.125877086,0.0
128,10.5,2.3,1.0,100.0,0.0,0.47664301776808216,0.1488602172535239,-3.5812317716968676e-7,0.8307432054299735,0.974651195678633,0.004181599913789473,true,12,-2.9299542859015046,0.5,0.5,0.106625294,0.0
128,10.5,2.4,1.0,100.0,0.0,0.47697302321960344,0.14785992252307406,-3.1095962740422514e-7,0.8115390744535267,0.9296529424234201,0.0035031599658811217,true,12,-2.927753841195688,0.5,0.5,0.106692442,0.0
128,10.5,2.5,1.0,100.0,0.0,0.4772965454716699,0.14687116184016402,-2.6827402007706907e-7,0.7934160886824415,0.8869141075202869,0.002920930771808647,true,12,-2.9255827258138543,0.5,0.5,0.107019921,0.0
128,10.5,2.6,1.0,100.0,0.0,0.47761374106484217,0.14589377401038361,-2.2992788686042136e-7,0.7763194558816355,0.8463464012427591,0.0024232741548638145,true,12,-2.9234404163213377,0.5,0.5,0.708697217,0.0
128,10.5,2.7,1.0,100.0,0.0,0.47792476218726954,0.14492759991444193,-1.9572984297696937e-7,0.7601962383727567,0.8078618189074072,0.00199970202534084,true,12,-2.9213263996918046,0.5,0.5,0.123734354,0.0
128,10.5,2.8,1.0,100.0,0.0,0.4782297567940924,0.143972482551001,-1.6544958628608318e-7,0.7449953985696478,0.7713729965290739,0.0016407922146541556,true,12,-2.919240173130921,0.5,0.5,0.137112273,0.0
128,10.5,2.9,1.0,100.0,0.0,0.47852886872670863,0.14302826706637384,-1.3882986769344382e-7,0.7306678314655812,0.7367935334672282,0.0013381074081183423,true,12,-2.9171812438992695,0.5,0.5,0.138780188,0.0
