L,U,V,t,β,δ,m,uS,ud,vd,Qm,QuS,Qud,Qvd,Converged,I,f,g,g0,ΔT,μ
128,12.0,0.0,1.0,100.0,0.0,0.474139611555608,0.1561926942134927,1.734723475976807e-18,0.0,0.4102519559536777,0.7826723855178797,0.02441406249999238,0.0244140625,true,14,-3.322471278377712,0.5,0.5,0.163340423,0.0
128,12.0,0.1,1.0,100.0,0.0,0.47451390345769395,0.15512376832788272,-8.893395902955653e-8,-9.022768501428499e-8,0.3937603504937659,0.7443079671946018,0.02126656223567504,0.021014290943020996,true,14,-3.3200501084637297,0.5,0.5,0.178754414,0.0
128,12.0,0.2,1.0,100.0,0.0,0.47488086462193113,0.15406674798069203,-1.5328815242132698e-7,-1.5351910487864688e-7,0.3781676465726136,0.7076624826504174,0.018484063739076406,0.018041096566502914,true,14,-3.317661738277297,0.5,0.5,0.19822311,0.0
128,12.0,0.3,1.0,100.0,0.0,0.4752406624225102,0.15302149883296895,-1.9772212170223596e-7,-1.9539355817345683e-7,0.3634338372910939,0.6726862463065642,0.016029114793738482,0.01544665853639056,true,14,-3.315305594540012,0.5,0.5,0.182306473,0.0
128,12.0,0.4,1.0,100.0,0.0,0.47559346043818873,0.15198788608453295,-2.2618308474602056e-7,-2.2045196499052776e-7,0.3495198991807502,0.6393286312148527,0.013867570839261309,0.01318787965070552,true,14,-3.31298111428476,0.5,0.5,0.183584025,0.0
128,12.0,0.5,1.0,100.0,0.0,0.47593941849177746,0.15096577467756983,-2.4199750157678085e-7,-2.325073953253727e-7,0.33638783618050727,0.6075383076015184,0.01196835619691836,0.01122598390477774,true,14,-3.3106877447485483,0.5,0.5,0.23525724,0.0
128,12.0,0.6,1.0,100.0,0.0,0.4762786926952073,0.1499550294824119,-2.4795266568081176e-7,-2.3469939998401876e-7,0.3240007170071113,0.5772634688081535,0.010303237768786423,0.009526142683974097,true,14,-3.3084249432596304,0.5,0.5,0.217223094,0.0
128,12.0,0.7,1.0,100.0,0.0,0.4766026814130982,0.14898191730115368,-5.23787511495788e-7,-4.888825723706253e-7,0.5896290666349557,0.9912967493819758,0.018802895003362654,0.017151410535165144,true,13,-3.3061921758086044,0.5,0.5,0.237450487,0.0
128,12.0,0.8,1.0,100.0,0.0,0.4769299006950797,0.14799110454310835,-5.130576871820169e-7,-4.7120965023222567e-7,0.5710579613764644,0.9460770120780504,0.0162461634621386,0.014589739004160307,true,13,-3.303988922611562,0.5,0.5,0.273706013,0.0
128,12.0,0.9,1.0,100.0,0.0,0.4772508090272112,0.14701143724318666,-4.933701369270321e-7,-4.4550538673318353e-7,0.5534737292007819,0.9028419791955455,0.013998532030610052,0.012365961450910398,true,13,-3.3018146686785625,0.5,0.5,0.821544811,0.0
128,12.0,1.0,1.0,100.0,0.0,0.47756555349000407,0.14604277066022714,-4.6726928575654275e-7,-4.144420014433e-7,0.5368326157301206,0.8615316430506392,0.012027295739258526,0.01044095308154745,true,13,-3.2996689105052366,0.5,0.5,0.202039722,0.0
128,12.0,1.1,1.0,100.0,0.0,0.4778742774577122,0.14508496104121615,-4.3684009180117167e-7,-3.8015606720591494e-7,0.5210920604142855,0.8220854387909204,0.010302692502281423,0.008779506909727331,true,13,-3.2975511540437275,0.5,0.5,0.167220433,0.0
128,12.0,1.2,1.0,100.0,0.0,0.47817712067029594,0.14413786573441273,-4.03772524722526e-7,-3.4433183650094513e-7,0.5062107282562955,0.7844424775638736,0.008797690655389809,0.007350003989271047,true,13,-3.2954609145678515,0.5,0.5,0.254372296,0.0
128,12.0,1.3,1.0,100.0,0.0,0.478474219307647,0.14320134328862377,-3.694187195183232e-7,-3.0827386322897887e-7,0.49214853494250477,0.7485417640743508,0.00748778706847882,0.006124105791151586,true,13,-3.293397716535966,0.5,0.5,0.217398415,0.0
128,12.0,1.4,1.0,100.0,0.0,0.47876570606558033,0.1422752535396945,-3.3484347424297956e-7,-2.7297008157316366e-7,0.47886666573593306,0.71432239852387,0.006350815688605461,0.005076467646958506,true,13,-3.2913610934519366,0.5,0.5,0.185611661,0.0
128,12.0,1.5,1.0,100.0,0.0,0.47905171023313475,0.14135945768523372,-3.008687129513535e-7,-2.3914639471516423e-7,0.4663275884955187,0.681723763079678,0.005366766342626197,0.004184472214159169,true,13,-3.2893505877245794,0.5,0.5,0.180110428,0.0
128,12.0,1.6,1.0,100.0,0.0,0.47933235777077066,0.14045381834855353,-2.6811249052328956e-7,-2.0731372672046326e-7,0.45449506121353345,0.6506856931353111,0.0045176136040623975,0.003427981951077076,true,13,-3.287365750525918,0.5,0.5,0.166458433,0.0
128,12.0,1.7,1.0,100.0,0.0,0.4796077713890954,0.13955819963275307,-2.3702307371323283e-7,-1.7780840000635436e-7,0.4433341344687314,0.6211486337293071,0.0037871555058600482,0.002789109621154425,true,13,-3.285406141648582,0.5,0.5,0.188578925,0.0
128,12.0,1.8,1.0,100.0,0.0,0.47987807062778054,0.13867246716582765,-2.0790859253660976e-7,-1.5082661768321116e-7,0.4328111491904707,0.593053781567876,0.0031608618590325873,0.002252005876582156,true,13,-3.2834713293625954,0.5,0.5,0.163997933,0.0
128,12.0,1.9,1.0,100.0,0.0,0.48014337193437684,0.13779648813763323,-1.8096271862683838e-7,-1.2645375401407426e-7,0.42289373013248976,0.5663432131579604,0.0026257319180480023,0.0018026630007462595,true,13,-3.2815608902718973,0.5,0.5,0.155703413,0.0
128,12.0,2.0,1.0,100.0,0.0,0.4804037887427617,0.1369301313294844,-1.5628679072426932e-7,-1.0468908664123254e-7,0.41355077543836494,0.5409599996087366,0.002170161114447409,0.00142873391725087,true,13,-3.279674409170775,0.5,0.5,0.155336027,0.0
128,12.0,2.1,1.0,100.0,0.0,0.48065560097878135,0.1360861537678038,-3.2544299149572103e-7,-2.0861727849048676e-7,0.7941825965218641,0.9821500946166628,0.004333769998499769,0.002731334153299049,true,12,-3.2778114794065196,0.5,0.5,0.144349182,0.0
128,12.0,2.2,1.0,100.0,0.0,0.48090700535304975,0.13523729977701082,-2.794170064343224e-7,-1.6938049836779982e-7,0.779329682247587,0.941778232129098,0.0035775124750110523,0.002132926275256681,true,12,-3.275971700655255,0.5,0.5,0.14352472,0.0
128,12.0,2.3,1.0,100.0,0.0,0.48115380614445735,0.13439780637433846,-2.3788099706798654e-7,-1.3499457061622e-7,0.7652857416524661,0.9032442624214432,0.002934270697121849,0.001638276990346135,true,12,-3.2741546819875076,0.5,0.5,0.153241016,0.0
128,12.0,2.4,1.0,100.0,0.0,0.4813961090246449,0.13356753991241355,-2.0071364602389924e-7,-1.0518711928466941e-7,0.7520125100572983,0.8664799595901052,0.002389615565995204,0.0012324999643872818,true,12,-3.2723600395317716,0.5,0.5,0.146413589,0.0
128,12.0,2.5,1.0,100.0,0.0,0.4816340167959485,0.13274636886149976,-1.677313043162848e-7,-7.964120362572154e-8,0.7394731321869186,0.8314180174970875,0.0019306690351822387,0.0009024924983658542,true,12,-3.270587396894809,0.5,0.5,0.148765331,0.0
128,12.0,2.6,1.0,100.0,0.0,0.48186762947420614,0.13193416380105455,-1.387047953195497e-7,-5.801215479054131e-8,0.727632150935742,0.7979921746655849,0.001545968883711145,0.0006367597207087118,true,12,-3.2688363850220954,0.5,0.5,0.144732262,0.0
128,12.0,2.7,1.0,100.0,0.0,0.4820970443700973,0.1311307974065845,-1.1337353608611295e-7,-3.994127980541931e-8,0.7164554927949762,0.7661373268114113,0.0012253421309014016,0.0004252523159735439,true,12,-3.2671066420593986,0.5,0.5,0.261850997,0.0
128,12.0,2.8,1.0,100.0,0.0,0.4823223561688979,0.13033614443237834,-9.145728825394467e-8,-2.5066852946197676e-8,0.7059104502616931,0.7357896275326792,0.0009597868412006127,0.00025921709859647463,true,12,-3.265397813215614,0.5,0.5,0.442276297,0.0
128,12.0,2.9,1.0,100.0,0.0,0.4825436570085516,0.12955008169065363,-7.266582424149404e-8,-1.3032771640215925e-8,0.6959656615330712,0.7068865776713729,0.0007413620444344527,0.00013105974582130935,true,12,-3.2637095506269875,0.5,0.5,0.315391224,0.0
128,12.0,3.0,1.0,100.0,0.0,0.4827610365559796,0.1287724880276121,-5.6706769539609236e-8,-3.495214291787957e-9,0.6865910877724701,0.6793671038586302,0.0005630854774243071,3.421901164914168e-5,true,12,-3.262041513222791,0.5,0.5,0.462520125,0.0
128,12.0,3.1,1.0,100.0,0.0,0.4829745820815623,0.12800324429685964,-4.329185813480019e-8,3.872399218374709e-9,0.6777579882142337,0.6531716267446641,0.00041883883691907304,3.694824634196795e-5,true,12,-3.260393366592568,0.5,0.5,0.399699116,0.0
128,12.0,3.2,1.0,100.0,0.0,0.4831843785317461,0.12724223333061094,-3.214181564913793e-8,9.375877322601029e-9,0.6694388933583539,0.6282421194074295,0.00030328022095848465,8.727188316242299e-5,true,12,-3.2587647828550157,0.5,0.5,0.363283143,0.0
128,12.0,3.3,1.0,100.0,0.0,0.48339050859973665,0.12648933990906291,-2.2990063972341823e-8,1.3297920737637532e-8,0.6616075764935836,0.6045221564268122,0.00021176342671323258,0.00012086376691549125,true,12,-3.2571554405285585,0.5,0.5,0.180450268,0.0
128,12.0,3.4,1.0,100.0,0.0,0.483593052794255,0.12574445072828816,-1.558542112381489e-8,1.5896772803558465e-8,0.6542390237640472,0.5819569541043457,0.0001402637659755413,0.00014120418841898327,true,12,-3.255565024403707,0.5,0.5,0.376286763,0.0
128,12.0,3.5,1.0,100.0,0.0,0.4837920895063438,0.12500745436696897,-9.693952066416878e-9,1.7405674173084925e-8,0.6473094029927351,0.5604934023002439,8.531005685065052e-5,0.00015121998624896042,true,12,-3.253993225417201,0.5,0.5,0.180291005,0.0
128,12.0,3.6,1.0,100.0,0.0,0.48398769507421613,0.12427824125226078,-5.100108760661137e-9,1.8032963276812642e-8,0.6407960314478434,0.5400800883575418,4.392244848582403e-5,0.00015335497334728252,true,12,-3.2524397405280303,0.5,0.5,0.153510993,0.0
128,12.0,3.7,1.0,100.0,0.0,0.4841799438461536,0.12355670362504809,-1.6072823393400992e-9,1.7962685216852302e-8,0.6346773427363672,0.5206673135713102,1.3555738563506795e-5,0.00014963322971371602,true,12,-3.250904272595328,0.5,0.5,0.438783466,0.0
128,12.0,3.8,1.0,100.0,0.0,0.4843689082414637,0.12284273550482766,9.621245371585485e-10,1.7355590890196004e-8,0.6289328529918148,0.5022071026608566,7.952153555891778e-6,0.0001417158028679725,true,12,-3.249386530258212,0.5,0.5,0.433080241,0.0
128,12.0,3.9,1.0,100.0,0.0,0.48455465880951554,0.12213623265442944,2.767010402922321e-9,1.6350425349297922e-8,0.62354312651558,0.48465320669377476,2.2426889055675913e-5,0.00013095133396594732,true,12,-3.247886227817535,0.5,0.5,0.354035124,0.0
128,12.0,4.0,1.0,100.0,0.0,0.4847372642868759,0.12143709254476118,3.948190085631409e-9,1.506541980411054e-8,0.6184897410130841,0.46796109990809853,3.1399910446102734e-5,0.00011842110293347127,true,12,-3.2464030851196344,0.5,0.5,0.407272654,0.0
128,12.5,0.0,1.0,100.0,0.0,0.47603941191482607,0.15066875050983675,3.469446951953614e-18,0.0,0.3807837428185801,0.7372566063407193,0.024414062499986375,0.0244140625,true,14,-3.4353440622715334,0.5,0.5,0.166201749,0.0
128,12.5,0.1,1.0,100.0,0.0,0.47637568109248885,0.14966453821650944,-8.579546652721232e-8,-8.695919906642134e-8,0.36620852356894495,0.701743925288989,0.021380821246414935,0.021148804485530616,true,14,-3.4330906071110148,0.5,0.5,0.167919867,0.0
128,12.5,0.2,1.0,100.0,0.0,0.47670551159590213,0.14867142335322808,-1.48748168900259e-7,-1.4899631180538474e-7,0.3524199901278058,0.6678230011987196,0.01868609912727936,0.018276384051132973,true,14,-3.4308668917042957,0.5,0.5,0.189821578,0.0
128,12.5,0.3,1.0,100.0,0.0,0.47702904924679074,0.1476892737156868,-1.9302420701475947e-7,-1.9100619942631977e-7,0.33938278097245256,0.6354450787095511,0.016296510964801413,0.015754646702237175,true,14,-3.4286724034391165,0.5,0.5,0.175393215,0.0
128,12.5,0.4,1.0,100.0,0.0,0.4773464364588833,0.14671795733408183,-2.2217764918466831e-7,-2.1710416821616766e-7,0.3270625034166308,0.6045609535783036,0.014181501830964527,0.013545415947557347,true,14,-3.426506639062263,0.5,0.5,0.253478111,0.0
128,12.5,0.5,1.0,100.0,0.0,0.4776578122880702,0.14575734261501097,-2.392260539394245e-7,-2.307318536251784e-7,0.31542575896092995,0.5751211621983221,0.012313151172038905,0.011614170287106712,true,14,-3.4243691045618867,0.5,0.5,0.935869535,0.0
128,12.5,0.6,1.0,100.0,0.0,0.4779547867117744,0.1448339147635856,-5.187475326969004e-7,-4.941724790447766e-7,0.574777230926804,0.9876871434473244,0.02242009120209975,0.02089717173392737,true,13,-3.4222593135763613,0.5,0.5,0.435103151,0.0
128,12.5,0.7,1.0,100.0,0.0,0.4782553549822577,0.14389196950360644,-5.233464778070518e-7,-4.916409427934299e-7,0.5572904335018336,0.9436526730827177,0.01953982604134516,0.017968543826463207,true,13,-3.4201767936156573,0.5,0.5,0.40533826,0.0
128,12.5,0.8,1.0,100.0,0.0,0.47855024182388584,0.1429605089380423,-5.159810139605814e-7,-4.776885670614275e-7,0.5407121417164706,0.9015130763356805,0.016988005370592793,0.015402350215433892,true,13,-3.4181210756048688,0.5,0.5,0.502276548,0.0
128,12.5,0.9,1.0,100.0,0.0,0.47883957814301936,0.14203939403615085,-4.99529831410675e-7,-4.5541295319728815e-7,0.5250027106441513,0.8612110750779722,0.014731930176724889,0.013159261116939703,true,13,-3.4160917012841066,0.5,0.5,0.528403755,0.0
128,12.5,1.0,1.0,100.0,0.0,0.47912349153003775,0.14112848700502412,-4.7639791519830943e-7,-4.273519376824399e-7,0.5101235991885611,0.8226890516790375,0.01274165869527562,0.011203628736634962,true,13,-3.414088221000111,0.5,0.5,0.459268641,0.0
128,12.5,1.1,1.0,100.0,0.0,0.479402106328622,0.14022765137186655,-4.485781011425924e-7,-3.9556380387376537e-7,0.49603739163261995,0.7858892460208544,0.010989821332651592,0.009503198715464149,true,13,-3.412110193575221,0.5,0.5,0.509667876,0.0
128,12.5,1.2,1.0,100.0,0.0,0.47967554370635235,0.13933675205509738,-4.177061259840256e-7,-3.6169792599481866e-7,0.4827078140244856,0.7507539390539941,0.009451443980596006,0.008028839511226989,true,13,-3.410157186175156,0.5,0.5,0.155173578,0.0
128,12.5,1.3,1.0,100.0,0.0,0.4799439217262519,0.13845565542516003,-3.8510972522314696e-7,-3.270568147440418e-7,0.470099745678354,0.7172256229270868,0.00810377964159689,0.006754288910975147,true,13,-3.4082287741758663,0.5,0.5,0.450155834,0.0
128,12.5,1.4,1.0,100.0,0.0,0.48020735541893317,0.1375842293558842,-3.5185229552928826e-7,-2.9265044820429175e-7,0.4581792260756057,0.685247157838631,0.006926148262668284,0.005655916892282139,true,13,-3.406324541029746,0.5,0.5,0.450164415,0.0
128,12.5,1.5,1.0,100.0,0.0,0.4804659568550448,0.13672234326720958,-3.187716035588442e-7,-2.5924369317904306e-7,0.44691345747538413,0.6547619158550622,0.005899784656756445,0.0047125040745097345,true,13,-3.404444078131467,0.5,0.5,0.161281738,0.0
128,12.5,1.6,1.0,100.0,0.0,0.48071983521774064,0.1358698681600381,-2.865139903602057e-7,-2.2739755002336637e-7,0.43627080354247116,0.6257139120234845,0.005007694373291001,0.0039050350238663345,true,13,-3.4025869846836576,0.5,0.5,0.177945248,0.0
128,12.5,1.7,1.0,100.0,0.0,0.4809690968749264,0.1350266766439399,-2.555644889861569e-7,-1.9750488790860187e-7,0.42622078430465393,0.5980479231727509,0.004234517362889067,0.00321650569801828,true,13,-3.400752867562666,0.5,0.5,0.159450267,0.0
128,12.5,1.8,1.0,100.0,0.0,0.4812138454510667,0.13419264295839498,-2.262732433887249e-7,-1.6982127673509605e-7,0.41673406775277755,0.5717095948509221,0.003566399265961077,0.002631744337114899,true,13,-3.398941341184561,0.5,0.5,0.175006649,0.0
128,12.5,1.9,1.0,100.0,0.0,0.48145418189835865,0.13336764298821013,-1.988785884865507e-7,-1.4449146611317304e-7,0.4077824583849088,0.5466455368823286,0.002990870139998151,0.002137245128274878,true,13,-3.3971520273716256,0.5,0.5,0.155593874,0.0
128,12.5,2.0,1.0,100.0,0.0,0.48168627971827865,0.13256517347560548,-4.140692973567117e-7,-2.911651854347446e-7,0.782978370677978,0.9911300085345132,0.005955629545462133,0.004120400679366332,true,12,-3.39538455574376,0.5,0.5,0.147877465,0.0
128,12.5,2.1,1.0,100.0,0.0,0.4819185057339209,0.131756500938743,-3.620999847048223e-7,-2.444035417266747e-7,0.7687405830563154,0.9512842910354702,0.0049951234645942665,0.0033182638773517686,true,12,-3.393638561437797,0.5,0.5,0.309620579,0.0
128,12.5,2.2,1.0,100.0,0.0,0.482146567311448,0.13095661887801074,-3.142907817185389e-7,-2.0240740831484187e-7,0.7552578418874578,0.9132033147538632,0.00416750518866962,0.00264236809116244,true,12,-3.3919136882743977,0.5,0.5,0.777172658,0.0
128,12.5,2.3,1.0,100.0,0.0,0.48237055861868383,0.13016540141315902,-2.706823539191591e-7,-1.6506393863529868e-7,0.7424953613128782,0.8768231224460243,0.003457065467794933,0.00207613431003365,true,12,-3.3902095863823023,0.5,0.5,0.206299582,0.0
128,12.5,2.4,1.0,100.0,0.0,0.4825905712851185,0.12938272473939727,-2.3122839958381047e-7,-1.3218618867678886e-7,0.7304196129584994,0.8420806527197899,0.0028496544721548114,0.0016048056905520968,true,12,-3.3885259126400666,0.5,0.5,0.157765269,0.0
128,12.5,2.5,1.0,100.0,0.0,0.4828066944755196,0.1286084671121065,-1.9581433975159046e-7,-1.0353279561788576e-7,0.7189983141192569,0.8089138444457022,0.0023325573184495895,0.001215283418394109,true,12,-3.3868623305484657,0.5,0.5,0.176984135,0.0
128,12.5,2.6,1.0,100.0,0.0,0.483019014962109,0.12784250882790027,-1.642733710970068e-7,-7.882448940852557e-8,0.7082004132988873,0.7772617305884522,0.001894376674586781,0.0008959739548631895,true,12,-3.3852185101041483,0.5,0.5,0.432598581,0.0
128,12.5,2.7,1.0,100.0,0.0,0.4832276171952211,0.1270847322025038,-1.3640015743623946e-7,-5.7757817183046074e-8,0.6979960733658475,0.7470645219465055,0.0015249222965510762,0.0006366471710200488,true,12,-3.3835941276747143,0.5,0.5,0.430145764,0.0
128,12.5,2.8,1.0,100.0,0.0,0.48343258337237816,0.12633502154588422,-1.1196241500848608e-7,-4.001642543274508e-8,0.6883566525711649,0.7182636812823051,0.001215107330556397,0.0004283048717673642,true,12,-3.3819888658752406,0.5,0.5,0.45937065,0.0
128,12.5,2.9,1.0,100.0,0.0,0.48363399350572756,0.12559326313503144,-9.071062676523078e-8,-2.5280212284711927e-8,0.6792546836615898,0.6908019883143934,0.0009568511941905806,0.00026305921308695683,true,12,-3.3804024134463524,0.5,0.5,0.435601391,0.0
128,12.5,3.0,1.0,100.0,0.0,0.4838319254878027,0.1248593451847566,-7.238610208720048e-8,-1.3232631911645505e-8,0.670663851306208,0.6646235960330593,0.0007429888339872372,0.00013402051790116284,true,12,-3.3788344651338766,0.5,0.5,0.445018304,0.0
128,12.5,3.1,1.0,100.0,0.0,0.48402645515557674,0.12413315781684489,-5.672758001968453e-8,-3.566404927048458e-9,0.662558968041127,0.6396740787892596,0.0005671861418039527,3.519399985919408e-5,true,12,-3.377284721570157,0.5,0.5,0.245910574,0.0
128,12.5,3.2,1.0,100.0,0.0,0.4842176563527888,0.12341459302787043,-4.347655711400139e-8,4.012137497853411e-9,0.6549159489199763,0.6159004725934947,0.00042386130058645095,3.8615090204312236e-5,true,12,-3.375752889157032,0.5,0.5,0.148083339,0.0
128,12.5,3.3,1.0,100.0,0.0,0.4844056009905333,0.12270354465595386,-3.238150467644446e-8,9.77987221877896e-9,0.6477117850534064,0.5932513080519064,0.00030811182039108923,9.188837331582328e-5,true,12,-3.3742386799505697,0.5,0.5,0.160175136,0.0
128,12.5,3.4,1.0,100.0,0.0,0.4845903591061088,0.12199990834671848,-2.3201124680315155e-8,1.3994684119519822e-8,0.6409245161980159,0.5716766363521586,0.0002156470176221515,0.0001284737764203841,true,12,-3.3727418115475407,0.5,0.5,0.153320297,0.0
128,12.5,3.5,1.0,100.0,0.0,0.4847719989201295,0.12130358151867587,-1.5706779312070485e-8,1.6894086755945764e-8,0.6345332025531336,0.551128048704469,0.00014272568526470564,0.00015165795076056945,true,12,-3.371262006973676,0.5,0.5,0.150759731,0.0
128,12.5,3.6,1.0,100.0,0.0,0.48495058689191095,0.12061446332825018,-9.684215645545946e-9,1.8694521687685035e-8,0.628517895905456,0.5315586896298963,8.609869892797293e-5,0.00016423212227192563,true,12,-3.369798994573746,0.5,0.5,0.154689979,0.0
128,12.5,3.7,1.0,100.0,0.0,0.48512618777314465,0.11993245463462777,-4.9346940162592334e-9,1.959121175370702e-8,0.6228596102565431,0.5129232644814352,4.295630143049691e-5,0.00016855180878272525,true,12,-3.3683525079034213,0.5,0.5,0.163180055,0.0
128,12.5,3.8,1.0,100.0,0.0,0.4852988646598828,0.11925745796460199,-1.275617325310896e-9,1.9758459238349057e-8,0.6175402920589601,0.4951780415683449,1.087980994985438e-5,0.00016659082475353173,true,12,-3.366922285623014,0.5,0.5,0.147063906,0.0
128,12.5,3.9,1.0,100.0,0.0,0.48546867904285695,0.11858937747755942,1.4592527177934023e-9,1.9350294129023505e-8,0.6125427901699787,0.47828084925530256,1.2202509020051982e-5,0.0001599899792529244,true,12,-3.365508071393006,0.5,0.5,0.197040633,0.0
128,12.5,4.0,1.0,100.0,0.0,0.4856356908561599,0.11792811893074154,3.419916254701616e-9,1.8501390570916915e-8,0.6078508256357473,0.46219106838851776,2.8055647525694415e-5,0.00015010085700424984,true,12,-3.3641096137714603,0.5,0.5,0.558689476,0.0
128,13.0,0.0,1.0,100.0,0.0,0.47774105992731025,0.14549920733727428,6.071532165918825e-18,0.0,0.35535147747012275,0.6965259037372551,0.024414062499985102,0.0244140625,true,14,-3.5490716268500937,0.5,0.5,0.523664497,0.0
128,13.0,0.1,1.0,100.0,0.0,0.4780441412511117,0.14455466631280373,-8.287090441042727e-8,-8.392152313001865e-8,0.34241029673764967,0.6635834699810217,0.02148701758508468,0.021273015756932436,true,14,-3.546969700461598,0.5,0.5,0.515740045,0.0
128,13.0,0.2,1.0,100.0,0.0,0.47834155106843945,0.14362045781503285,-1.4445787911796654e-7,-1.4471627349572923e-7,0.3301596453992861,0.6321134449238097,0.018874787846792702,0.01849491974331396,true,14,-3.5448948002192293,0.5,0.5,0.553829907,0.0
128,13.0,0.3,1.0,100.0,0.0,0.47863341648822855,0.14269645395834069,-1.8850083329229744e-7,-1.8674559638303384e-7,0.3185683325160893,0.6020687919264245,0.016547489211704534,0.01604242710091018,true,14,-3.5428464673761932,0.5,0.5,0.24695036,0.0
128,13.0,0.4,1.0,100.0,0.0,0.47891986158956945,0.1417825275593979,-2.1821092681915955e-7,-2.1370484235888617e-7,0.30760608973823267,0.5734023804107036,0.014477673090723392,0.01388156374301184,true,14,-3.5408242516326967,0.5,0.5,0.197300398,0.0
128,13.0,0.5,1.0,100.0,0.0,0.4791926869918273,0.14090540552013908,-4.919130515484635e-7,-4.7646950675511223e-7,0.5612052317626182,0.9847211223973362,0.026302648100549546,0.024953972704240084,true,13,-3.5388277093741105,0.5,0.5,0.182877026,0.0
128,13.0,0.6,1.0,100.0,0.0,0.4794694201331154,0.14000896349083947,-5.145288895502809e-7,-4.92326598740468e-7,0.5446960618057384,0.9417883011959005,0.023101118004680884,0.02166009358238008,true,13,-3.5368564106054414,0.5,0.5,0.183380205,0.0
128,13.0,0.7,1.0,100.0,0.0,0.47974102529789797,0.1391223885364314,-5.221228598761146e-7,-4.932759136441213e-7,0.5290256434075102,0.9006667566606175,0.02024494264131552,0.018750059915406507,true,13,-3.5349099273936595,0.5,0.5,0.160383139,0.0
128,13.0,0.8,1.0,100.0,0.0,0.48000761924742563,0.13824554772824382,-5.178697419418871e-7,-4.827939344221952e-7,0.5141579759839754,0.8613019127197141,0.01770167260380101,0.01618469584035382,true,13,-3.5329878420333123,0.5,0.5,0.434399265,0.0
128,13.0,0.9,1.0,100.0,0.0,0.48026931577743126,0.13737830954136188,-5.044632504242613e-7,-4.6378310233956404e-7,0.5000580757249518,0.8236390193691601,0.015441430842513742,0.013928266794426762,true,13,-3.531089744646904,0.5,0.5,0.229528538,0.0
128,13.0,1.0,1.0,100.0,0.0,0.4805262257835665,0.1365205439129868,-4.841742760539058e-7,-4.38648146713929e-7,0.4866919896109323,0.7876233196321136,0.013436751533459246,0.011948227435451196,true,13,-3.529215233059722,0.5,0.5,0.168475255,0.0
128,13.0,1.1,1.0,100.0,0.0,0.4807784573274984,0.1356721222917749,-4.5890337034733275e-7,-4.0936391304027103e-7,0.47402680538422004,0.7532002049611131,0.011662425634084267,0.010214984132755997,true,13,-3.527363912674225,0.5,0.5,0.160466248,0.0
128,13.0,1.2,1.0,100.0,0.0,0.48102611570338805,0.13483291767888644,-4.3022793317151753e-7,-3.775354979566855e-7,0.4620306576910149,0.7203153591332501,0.010095353083664167,0.008701671422283763,true,13,-3.5255353963441887,0.5,0.5,0.185864464,0.0
128,13.0,1.3,1.0,100.0,0.0,0.48126930350449926,0.13400280466144382,-3.9944453345160114e-7,-3.444514317756012e-7,0.45067273062460167,0.6889148907822107,0.008714401589863884,0.0073839418354581425,true,13,-3.523729304248848,0.5,0.5,0.16113713,0.0
128,13.0,1.4,1.0,100.0,0.0,0.4815081206897081,0.1331816594390669,-3.6760676578369983e-7,-3.1113058698507885e-7,0.4399232569055611,0.658945454783677,0.007500271928047272,0.006239768527590643,true,13,-3.521945263767187,0.5,0.5,0.163635986,0.0
128,13.0,1.5,1.0,100.0,0.0,0.481742664649712,0.13236935984411663,-3.3555902003313404e-7,-2.7836343377506646e-7,0.4297535139446973,0.6303543627818042,0.006435369666789433,0.005249260147931161,true,13,-3.5201829093525996,0.5,0.5,0.166998796,0.0
128,13.0,1.6,1.0,100.0,0.0,0.48197303027275473,0.1315657853562448,-3.0396651611031e-7,-2.4674821084471046e-7,0.42013581702982083,0.6030896831950572,0.005503683220053325,0.004394487409512496,true,13,-3.518441882408024,0.5,0.5,0.965946634,0.0
128,13.0,1.7,1.0,100.0,0.0,0.4821993100097095,0.13077081711180982,-2.7334193291629616e-7,-2.167225311112964e-7,0.4110435098835241,0.5771003310870437,0.004690668114801002,0.0036593208324732936,true,13,-3.516721831161739,0.5,0.5,0.207706596,0.0
128,13.0,1.8,1.0,100.0,0.0,0.482421593938378,0.12998433790868422,-2.440689381762867e-7,-1.885908971129241e-7,0.4024509528274267,0.5523361483183997,0.003983137351652472,0.003029279149427,true,13,-3.5150224105439447,0.5,0.5,0.190823145,0.0
128,13.0,1.9,1.0,100.0,0.0,0.4826399698268853,0.12920623220694222,-2.164229048768479e-7,-1.6254855955070683e-7,0.39433350878892437,0.5287479744240375,0.0033691577253771544,0.002491387875617209,true,13,-3.5133432820642385,0.5,0.5,0.191299682,0.0
128,13.0,2.0,1.0,100.0,0.0,0.4828509236493028,0.1284493461282182,-4.5138750761480884e-7,-3.29579365530836e-7,0.7589368677014541,0.9607354080049535,0.006719097635213971,0.004831604125233417,true,12,-3.511684114182374,0.5,0.5,0.206989692,0.0
128,13.0,2.1,1.0,100.0,0.0,0.48306211482155104,0.1276863707377322,-3.9840734179872467e-7,-2.8083305602840004e-7,0.7459704176737691,0.9230835278697391,0.005686528603530742,0.003948805927100693,true,12,-3.5100445801710416,0.5,0.5,0.210715986,0.0
