L,U,V,t,β,δ,uS,wd,QuS,Qwd,Converged,I,f,g,g0,ΔT,μ
256,10.0,2.8,1.0,100.0,0.05,0.341742900872418,0.32981830946169066,0.3923898316395835,0.9400805913298838,true,36,-1.4652752402393159,0.2,0.2,142.161123356,0.21949900888390522
256,10.0,3.2,1.0,100.0,0.05,0.3271610351488357,0.3442448937392649,0.4095545068313333,0.9006358564738193,true,35,-1.467131646963421,0.2,0.2,138.541656937,0.22142028091409066
256,10.0,3.6,1.0,100.0,0.05,0.31269969979094225,0.35537494369280276,0.4152315629022407,0.9024575685242509,true,34,-1.4759537485661587,0.2,0.2,130.515178398,0.22275714906875138
256,10.0,4.0,1.0,100.0,0.05,0.29860833540369747,0.3640472318066176,0.4152057164170664,0.9455448083002249,true,33,-1.4909946555071416,0.2,0.2,125.559618654,0.2238290684409438
256,0.0,0.0,1.0,100.0,0.1,0.3957542800338832,0.0,0.9153151626098976,0.3094850098213456,true,30,-1.8392494020529828,0.2,0.2,122.633004523,0.42685057041351393
256,0.0,0.4,1.0,100.0,0.1,0.395751366439129,0.0014480321442383794,0.0006138548577228065,0.9566455971011232,true,69,-1.756321122837322,0.2,0.2,277.753955436,0.39305074401827594
256,0.0,0.8,1.0,100.0,0.1,0.3940493926914872,0.09334557288095213,0.8858031722625004,0.5316139815793597,true,30,-1.6845179990394212,0.2,0.2,120.137889384,0.3759248512252201
256,0.0,1.2,1.0,100.0,0.1,0.38666498601941857,0.1797557959175583,0.10766360702585409,0.971858355141686,true,46,-1.6422369855560384,0.2,0.2,184.116435302,0.3936815828779863
256,0.0,1.6,1.0,100.0,0.1,0.3757606642479434,0.23504167797275088,0.19070119222630577,0.9389962635091842,true,43,-1.6129944069376412,0.2,0.2,171.693880716,0.4124509813078298
256,0.0,2.0,1.0,100.0,0.1,0.36286389088138665,0.2728872096254948,0.28686151043622043,0.9834192790194596,true,40,-1.5926453378849366,0.2,0.2,157.14636659,0.4259877486953269
256,0.0,2.4,1.0,100.0,0.1,0.3487962616868845,0.3001720867041929,0.3621101066868526,0.9672461184494496,true,38,-1.5806670486209622,0.2,0.2,155.047901474,0.4353551766461297
