L,U,V,t,β,δ,m,uS,ud,vx,vy,Qm,QuS,Qud,Qvx,Qvy,Converged,I,f,g,g0,ΔT,μ
128,10.0,3.3,1.0,100.0,0.0,0.4781458122771183,0.14423612793454182,1.1395749543660627e-9,-5.1160238863896e-9,1.0205303996926705e-9,0.743126543484629,0.6683523066328134,9.110922824019131e-6,4.0902705725494715e-5,8.159159448850014e-6,true,12,-2.794525290253757,0.5,0.5,0.230848597,0.0
128,10.0,3.4,1.0,100.0,0.0,0.47844753991288236,0.14328574582431036,2.4137480174324377e-9,-2.8518609094086964e-9,2.2685683608463322e-9,0.7328606435117457,0.6408014978734888,1.887431992269719e-5,2.230014681275853e-5,1.7739086559809583e-5,true,12,-2.792458731308464,0.5,0.5,0.238565049,0.0
128,10.0,3.5,1.0,100.0,0.0,0.47874344305354966,0.14234624266425194,3.0523960138986728e-9,-1.301629692817492e-9,2.8988422482222625e-9,0.7233005561044781,0.6147579887534338,2.3363065034101354e-5,9.962684725316215e-6,2.2187763206355688e-5,true,12,-2.790419228793009,0.5,0.5,0.225505846,0.0
128,10.0,3.6,1.0,100.0,0.0,0.4790336596714222,0.14141746755578316,3.224119822682614e-9,-3.0219805751384693e-10,3.0760472901409095e-9,0.7144063623449881,0.5901448590335812,2.4173446434127405e-5,2.265786926042239e-6,2.3063244668197614e-5,true,12,-2.7884063009305433,0.5,0.5,0.225134314,0.0
128,10.0,3.7,1.0,100.0,0.0,0.4793183239593025,0.14049927163762005,3.068011630337486e-9,2.826198450181316e-10,2.9356712076332475e-9,0.7061403005506062,0.5668877113378934,2.254928305014302e-5,2.07720036713016e-6,2.1576606957035902e-5,true,12,-2.786419475795104,0.5,0.5,0.22626311,0.0
128,10.0,3.8,1.0,100.0,0.0,0.4795975664463963,0.13959150807316692,2.6966865815034047e-9,5.648277269347588e-10,2.587099585301416e-9,0.698466713900503,0.5449147535824816,1.9442269313092275e-5,4.07223177839228e-6,1.865218127341293e-5,true,12,-2.7844582911223372,0.5,0.5,0.228236277,0.0
128,10.0,3.9,1.0,100.0,0.0,0.4798715141111207,0.1386940320343092,2.1993605409109662e-9,6.350287587347806e-10,2.1167390501305138e-9,0.6913519939972801,0.5241568612583958,1.556431344456772e-5,4.493936514472861e-6,1.4979622233540546e-5,true,12,-2.782522294121466,0.5,0.5,0.227809241,0.0
128,10.0,4.0,1.0,100.0,0.0,0.48014029049072476,0.13780670068233125,1.6448820829711996e-9,5.651461830651972e-10,1.5910703136002216e-9,0.6847645209505648,0.5045476207979904,1.143264801784218e-5,3.928012500601374e-6,1.1058632740539349e-5,true,12,-2.7806110412887484,0.5,0.5,0.225797671,0.0
128,10.5,0.0,1.0,100.0,0.0,0.46690674610054955,0.1752530140957318,3.469446951953614e-18,0.0,0.0,0.5327449425499564,0.9548469315319164,0.024414062499995202,0.0244140625,0.0244140625,true,14,-2.9900321920858035,0.5,0.5,0.260382692,0.0
128,10.5,0.1,1.0,100.0,0.0,0.46743378450206186,0.17395543509681705,-9.989417230123893e-8,-9.989958768001449e-8,-9.988912881193057e-8,0.5081472939721943,0.9059532939501569,0.020865030441368712,0.02086616193437931,0.020863976623117567,true,14,-2.986986361737113,0.5,0.5,0.270825775,0.0
128,10.5,0.2,1.0,100.0,0.0,0.467949820362634,0.17267233904941176,-1.6861391453817237e-7,-1.6865272915344702e-7,-1.6858027676713052e-7,0.48491813333750855,0.8591961538041426,0.01778187964444113,0.0177859735328836,0.017778331701226138,true,14,-2.9839851275102864,0.5,0.5,0.259303102,0.0
128,10.5,0.3,1.0,100.0,0.0,0.46845510540902124,0.1714036122747244,-2.1285390850583896e-7,-2.129709514440279e-7,-2.127596108512449e-7,0.46300084113781725,0.8145322095705065,0.01511009133390945,0.015118400548538066,0.015103396762213978,true,14,-2.981027687500294,0.5,0.5,0.270223524,0.0
128,10.5,0.4,1.0,100.0,0.0,0.46894988673373966,0.17014913622834182,-2.3814273462322705e-7,-2.3838993392984304e-7,-2.3795776514973286e-7,0.44233936602566803,0.7719144288728663,0.012800722762283107,0.012814010818934423,0.012790779701950528,true,14,-2.9781132527195155,0.5,0.5,0.259371008,0.0
128,10.5,0.5,1.0,100.0,0.0,0.46943440671131975,0.16890878803289755,-2.490154557780594e-7,-2.4944444569104026e-7,-2.4871764253020063e-7,0.4228783889412835,0.731292500578351,0.010809925585887104,0.010828548774999976,0.01079699686166435,true,14,-2.9752410471248405,0.5,0.5,0.272600825,0.0
128,10.5,0.6,1.0,100.0,0.0,0.4699089029358495,0.16768244097519336,-2.491641608176609e-7,-2.49820930866049e-7,-2.487416189428845e-7,0.40456347338069243,0.6926132769777271,0.009098496826631674,0.009122479865074449,0.009083066879990597,true,14,-2.9724103076241826,0.5,0.5,0.264171314,0.0
128,10.5,0.7,1.0,100.0,0.0,0.4703736081780161,0.16646996496876232,-2.415689012904426e-7,-2.424901914123767e-7,-2.410202579308836e-7,0.3873412014164801,0.6558212027290011,0.007631461110113976,0.007660566106978238,0.007614128484761468,true,14,-2.969620284063874,0.5,0.5,0.273965141,0.0
128,10.5,0.8,1.0,100.0,0.0,0.4708287503599008,0.1652712269830629,-2.2861122485080126e-7,-2.2982238693388236e-7,-2.279444692633133e-7,0.37115929530795455,0.6208587277541922,0.006377682821356769,0.006411471454636287,0.0063590817692178135,true,14,-2.9668702391983257,0.5,0.5,0.264398933,0.0
128,10.5,0.9,1.0,100.0,0.0,0.4712745525458437,0.16408609144065306,-2.1217229678651556e-7,-2.1368636018742857e-7,-2.114028825120847e-7,0.3559667247670095,0.5876667017811199,0.005309506787398257,0.005347395651927125,0.005290252397063147,true,14,-2.964159448643297,0.5,0.5,0.284210707,0.0
128,10.5,1.0,1.0,100.0,0.0,0.47171123294776196,0.16291442058381034,-1.9371740578658092e-7,-1.9553510320913359e-7,-1.928660536494637e-7,0.3417138001078346,0.5561847487055016,0.004402426078725109,0.004443735242290729,0.004383078097718087,true,14,-2.9614872008140423,0.5,0.5,0.273136872,0.0
128,10.5,1.1,1.0,100.0,0.0,0.47213040177045534,0.1617794756265144,-3.9027890981393337e-7,-3.9500277164040077e-7,-3.882432661957966e-7,0.6222918116223219,0.959099981314937,0.008133192790768337,0.008231635893239277,0.00809077063417364,true,13,-2.9588527963222635,0.5,0.5,0.249243654,0.0
128,10.5,1.2,1.0,100.0,0.0,0.472550417947458,0.1606319359453201,-3.506250095585209e-7,-3.5601523467659865e-7,-3.4849199493589327e-7,0.6010339580669877,0.9121192338961137,0.00675753500656067,0.006861420233319473,0.006716425424942716,true,13,-2.9562555502670333,0.5,0.5,0.256329653,0.0
128,10.5,1.3,1.0,100.0,0.0,0.47296184781273554,0.15949764126004234,-3.113749581437619e-7,-3.1737844763531895e-7,-3.0919806906597447e-7,0.5810136539914357,0.8673747973969581,0.005588297891465453,0.005696043765365647,0.005549228641489225,true,13,-2.9536947880748183,0.5,0.5,0.242227361,0.0
128,10.5,1.4,1.0,100.0,0.0,0.4733648976076699,0.15837643487797295,-2.735319773418052e-7,-2.8007832034468216e-7,-2.7136216354389306e-7,0.5621721707226301,0.8247960093678564,0.00459829775836144,0.00470834735523972,0.004561821214967185,true,13,-2.9511698485018716,0.5,0.5,0.243859099,0.0
128,10.5,1.5,1.0,100.0,0.0,0.4737597685013949,0.15726815982460518,-2.378018303427279e-7,-2.448070516351761e-7,-2.356852118610308e-7,0.5444523536478618,0.7843109513034352,0.0037634370451475945,0.0038743013701038657,0.0037299394404992888,true,13,-2.948680082604128,0.5,0.5,0.254314683,0.0
128,10.5,1.6,1.0,100.0,0.0,0.474146656662473,0.15617265908449077,-2.0465038737173952e-7,-2.1202083197909355e-7,-2.0262666736566157e-7,0.5277986976617299,0.7458468264953111,0.0030624114969136466,0.0031727037489841566,0.0030321282310331876,true,13,-2.94622485360933,0.5,0.5,0.244842882,0.0
128,10.5,1.7,1.0,100.0,0.0,0.4745257533376359,0.15508977581744948,-1.743525250338246e-7,-1.8198868996292533e-7,-1.724540442424809e-7,0.5121574093389647,0.7093303131882611,0.00247643920053571,0.0025849005402205547,0.0024494738146110867,true,13,-2.9438035367812905,0.5,0.5,0.242751006,0.0
128,10.5,1.8,1.0,100.0,0.0,0.474897244936475,0.15401935355192353,-1.470334186877767e-7,-1.548335784078344e-7,-1.4528476953812668e-7,0.4974764566068046,0.674687892935455,0.0019890103797390426,0.002094527918132754,0.00196535529836941,true,13,-2.9414155192771347,0.5,0.5,0.255263063,0.0
128,10.5,1.9,1.0,100.0,0.0,0.47526131312106795,0.1529612363572147,-1.2270318096568172e-7,-1.3056668862289536e-7,-1.2112128476966365e-7,0.4837056067293899,0.6418461542685439,0.001585656866554565,0.0016872746726482653,0.001565214462745735,true,13,-2.9390601999983312,0.5,0.5,0.245665053,0.0
128,10.5,2.0,1.0,100.0,0.0,0.475618134899612,0.15191526899627744,-1.0128570199045839e-7,-1.091158818014972e-7,-9.988024834815968e-8,0.4707964534174103,0.6107320719797027,0.0012537401785733026,0.0013506641520707001,0.0012363430978907606,true,13,-2.9367369894362505,0.5,0.5,0.246315407,0.0
128,10.5,2.1,1.0,100.0,0.0,0.47596788272322754,0.15088129706066983,-8.264245784147389e-8,-9.034903451492666e-8,-8.14166081540528e-8,0.4587024338877921,0.581273262460491,0.0009822571507489266,0.0010738546309449976,0.0009676871511967908,true,13,-2.9344453095129586,0.5,0.5,0.262519777,0.0
128,10.5,2.2,1.0,100.0,0.0,0.4763107245851727,0.14985916708918928,-6.659197187772192e-8,-7.409301022975365e-8,-6.554323698811155e-8,0.44737883667467226,0.5533982156627482,0.0007616620911918932,0.0008474570723533942,0.0007496669201447766,true,13,-2.9321845934179063,0.5,0.5,0.245528041,0.0
128,10.5,2.3,1.0,100.0,0.0,0.47664682412179094,0.14884872667163784,-5.29255391960165e-8,-6.014889042558659e-8,-5.204675216950898e-8,0.43678280098391475,0.5270365043432701,0.0005837044569288031,0.0006633692570856573,0.000574012498238209,true,13,-2.9299542854411227,0.5,0.5,0.250730382,0.0
128,10.5,2.4,1.0,100.0,0.0,0.4769727871443308,0.1478606410707207,-1.0780001317729077e-7,-1.2571717340593827e-7,-1.0592695396030617e-7,0.839532335692228,0.9609718161115999,0.001148083171371835,0.0013389031079913665,0.001128134846146768,true,12,-2.9277538412341677,0.5,0.5,0.226233212,0.0
128,10.5,2.5,1.0,100.0,0.0,0.4772963253068791,0.14687183748635654,-8.393100218127836e-8,-1.0104876896299229e-7,-8.24179152250679e-8,0.8228051907316347,0.9190484133970167,0.0008649425440006125,0.0010413479846606583,0.0008493495669158047,true,12,-2.925582725848663,0.5,0.5,0.226750455,0.0
128,10.5,2.6,1.0,100.0,0.0,0.477613536898605,0.14589440568666584,-6.400670469336456e-8,-8.020124731292011e-8,-6.282189606072421e-8,0.8070978322327615,0.8792163966729882,0.0006392457607149625,0.0008009833949824069,0.0006274128706847113,true,12,-2.9234404163523235,0.5,0.5,0.240075381,0.0
128,10.5,2.7,1.0,100.0,0.0,0.4779245738922292,0.14492818721697293,-4.7592784089590945e-8,-6.276566018774915e-8,-4.670072076759202e-8,0.792358004036986,0.8413910435105532,0.00046129233652800926,0.0006083552096366773,0.00045264602278381706,true,12,-2.921326399718988,0.5,0.5,0.225754472,0.0
128,10.5,2.8,1.0,100.0,0.0,0.4782295840593598,0.14397302566194076,-3.426563318850717e-8,-4.834367896466063e-8,-3.3628689192577665e-8,0.7785355186995524,0.8054886730186617,0.0003227420334647041,0.00045534069659324564,0.00031674276694511913,true,12,-2.9192401731544475,0.5,0.5,0.226003293,0.0
128,10.5,2.9,1.0,100.0,0.0,0.47852871108852446,0.1430287666751949,-2.3620610833594013e-8,-3.655516270685424e-8,-2.3200598559790127e-8,0.765582253561714,0.7714268692398663,0.00021645969627137398,0.00033499215913502676,0.0002126106953679253,true,12,-2.9171812439193703,0.5,0.5,0.226640847,0.0
128,10.5,3.0,1.0,100.0,0.0,0.4788220947020315,0.1420952579991583,-1.5277959037642008e-8,-2.7043513571457224e-8,-1.50374238841673e-8,0.7534521396256322,0.7391246824330344,0.00013637374856079694,0.0002413951569175749,0.00013422668899678504,true,12,-2.915149129151874,0.5,0.5,0.229668203,0.0
128,10.5,3.1,1.0,100.0,0.0,0.4791098707713177,0.14117234947624432,-8.886785165390654e-9,-1.9479207178668572e-8,-8.790055776064608e-9,0.7421011438497604,0.7085028088589795,7.734754677623241e-5,0.00016954037468663188,7.650564692653249e-5,true,12,-2.9131433556900665,0.5,0.5,0.228663318,0.0
128,10.5,3.2,1.0,100.0,0.0,0.4793921714304887,0.14025989305247677,-4.12744852358593e-9,-1.3561836199691627e-8,-4.141446523887258e-9,0.7314872454663446,0.6794837497404171,3.5062802288437004e-5,0.00011520821583728314,3.518171562770933e-5,true,12,-2.91116345989485,0.5,0.5,0.226596044,0.0
128,10.5,3.3,1.0,100.0,0.0,0.47966912518779914,0.13935774277452523,-7.126492599165979e-10,-9.020960576306224e-9,-8.074713073203142e-10,0.7215704068834761,0.6519919501201676,5.914297178925441e-6,7.486521677992972e-5,6.701228094876519e-6,true,12,-2.9092089874732983,0.5,0.5,0.231595566,0.0
128,10.5,3.4,1.0,100.0,0.0,0.479940857034866,0.13846575478107162,1.612520327334832e-9,-5.616017217031251e-9,1.463228873770261e-9,0.7123125397286989,0.6259539183862683,1.3084862407341814e-5,4.557140225027707e-5,1.1873430767216808e-5,true,12,-2.9072794933028097,0.5,0.5,0.226579743,0.0
128,10.5,3.5,1.0,100.0,0.0,0.4802074885534361,0.1375837872893459,3.0713366225287864e-9,-3.1355054942510355e-9,2.8901926117092845e-9,0.7036774665457601,0.6012983272781214,2.4388192438997352e-5,2.4897730433132286e-5,2.2949804018827458e-5,true,12,-2.9053745412563154,0.5,0.5,0.228957044,0.0
128,10.5,3.6,1.0,100.0,0.0,0.4804691380195718,0.13671170057759957,3.856823330324055e-9,-1.3956321534985663e-9,3.662675077862325e-9,0.6956308786502108,0.5779560972261066,2.9991690776371614e-5,1.0852809254805156e-5,2.84819419750204e-5,true,12,-2.903493704028711,0.5,0.5,0.230402966,0.0
128,10.5,3.7,1.0,100.0,0.0,0.4807259205051413,0.13584935696421518,4.133582140637693e-9,-2.3857009384748527e-10,3.941609701401384e-9,0.6881402906118161,0.5558604629136155,3.1501301494303856e-5,1.8181006667422297e-6,3.0038313338824037e-5,true,12,-2.901636562964704,0.5,0.5,0.225675966,0.0
128,10.5,3.8,1.0,100.0,0.0,0.4809779479765347,0.13499662078408264,4.039934956012736e-9,4.695403622430896e-10,3.86185443350419e-9,0.6811749918205212,0.5349470239778831,3.0192648624251164e-5,3.5091325252913896e-6,2.8861755242820686e-5,true,12,-2.8998027078882673,0.5,0.5,0.229221666,0.0
128,10.5,3.9,1.0,100.0,0.0,0.48122532939054496,0.13415335836281006,3.69026026663527e-9,8.407418690049122e-10,3.5346063488910967e-9,0.6747059955544144,0.5151537807934758,2.7063677635611382e-5,6.165843396497973e-6,2.5922140950897367e-5,true,12,-2.897991736933807,0.5,0.5,0.225042714,0.0
128,10.5,4.0,1.0,100.0,0.0,0.48146817078738297,0.13331943798927526,3.1774265180778416e-9,9.674762467806694e-10,3.0498894711618538e-9,0.6687059859659117,0.49642115629761063,2.288081428265351e-5,6.96684696928894e-6,2.196241334389177e-5,true,12,-2.8962032563792275,0.5,0.5,0.225495352,0.0
128,11.0,0.0,1.0,100.0,0.0,0.4696145459899185,0.16844458631371145,7.806255641895632e-18,0.0,0.0,0.4849887472160308,0.8905598432987771,0.024414062499986563,0.0244140625,0.0244140625,true,14,-3.0996944539250704,0.5,0.5,0.271061902,0.0
128,11.0,0.1,1.0,100.0,0.0,0.4700830550375037,0.16722939483642107,-9.595307066002229e-8,-9.595786247410759e-8,-9.594859768319012e-8,0.4635695364110237,0.8455344490825856,0.021009848618296016,0.021010898180957582,0.021008868867641313,true,14,-3.09687993403555,0.5,0.5,0.260471507,0.0
128,11.0,0.2,1.0,100.0,0.0,0.4705419799200261,0.1660278195665683,-1.631971304717414e-7,-1.6323168563251686e-7,-1.631670448489762e-7,0.44334067006390754,0.8025094735422122,0.01803362057726037,0.01803743949466624,0.01803029555226963,true,14,-3.094105581116798,0.5,0.5,0.271961478,0.0
128,11.0,0.3,1.0,100.0,0.0,0.47099154086664147,0.16483973336696384,-2.0763459055751776e-7,-2.0773944946516068e-7,-2.075495113936114e-7,0.4242510644615338,0.7614367264370259,0.015437473954097686,0.015445270670511048,0.015431147846087243,true,14,-3.0913706776726433,0.5,0.5,0.260435405,0.0
128,11.0,0.4,1.0,100.0,0.0,0.47143195362738155,0.16366500622783248,-2.3418477091818185e-7,-2.3440769184600034e-7,-2.340163710325865e-7,0.4062504756974228,0.7222654958908836,0.0131781855415018,0.013190730389220468,0.013168708734047456,true,14,-3.0886745183759325,0.5,0.5,0.280455096,0.0
128,11.0,0.5,1.0,100.0,0.0,0.47186342945361204,0.16250350565994204,-2.469228974648005e-7,-2.4731239074699295e-7,-2.4664921937737364e-7,0.38928961058393163,0.6849429238318105,0.011216827281664595,0.011234521021439365,0.011204394612300663,true,14,-3.0860164100262226,0.5,0.5,0.264370737,0.0
128,11.0,0.6,1.0,100.0,0.0,0.472286175092573,0.16135509705868994,-2.4920215052626205e-7,-2.4980266872904964e-7,-2.4881008241614596e-7,0.37332022614411375,0.6494143680826348,0.009518405152676865,0.009541342633538886,0.009503429529536795,true,14,-3.0833956714935518,0.5,0.5,0.273231386,0.0
128,11.0,0.7,1.0,100.0,0.0,0.4727003927946436,0.16021964404034666,-2.437605517982208e-7,-2.4460911601582934e-7,-2.4324635857663974e-7,0.35829521765817773,0.6156237491062311,0.00805152204373304,0.008079550813390377,0.008034537699041253,true,14,-3.080811633649418,0.5,0.5,0.264139018,0.0
128,11.0,0.8,1.0,100.0,0.0,0.4731062803320377,0.15909700875174637,-2.328143152586365e-7,-2.3393836731237667e-7,-2.3218291589511572e-7,0.3441686953995493,0.5835138797869455,0.0067880636228446044,0.006820837352591598,0.006769653947222422,true,14,-3.07826363928599,0.5,0.5,0.273217085,0.0
128,11.0,0.9,1.0,100.0,0.0,0.47350403102769234,0.15798705215478448,-2.181391380706027e-7,-2.1955541899755538e-7,-2.1740265132642867e-7,0.330896050303231,0.5530267769822128,0.005702906178428939,0.005739932813539628,0.005683651695788104,true,14,-3.075751043024579,0.5,0.5,0.261658909,0.0
128,11.0,1.0,1.0,100.0,0.0,0.4738854968837821,0.1569132066003669,-4.4320284707348445e-7,-4.4698012186590554e-7,-4.41387101521044e-7,0.6035203802507993,0.953918654864383,0.010515539119327764,0.010605160357598113,0.010472457594492503,true,13,-3.0732732105833547,0.5,0.5,0.256173746,0.0
128,11.0,1.1,1.0,100.0,0.0,0.47426842012201514,0.15582587252319546,-4.0716198204671095e-7,-4.1163035547672434e-7,-4.051795871455081e-7,0.5836691460688881,0.9083412949542624,0.008857673845533598,0.008954882354415437,0.008814546966173915,true,13,-3.0708295214789296,0.5,0.5,0.246262208,0.0
128,11.0,1.2,1.0,100.0,0.0,0.4746436783195921,0.15475098733460632,-3.695089457640688e-7,-3.7464992011296583e-7,-3.6740771089801966e-7,0.5649468179137473,0.8648899693050605,0.0074314226544369725,0.0075348163600519255,0.007389163019365473,true,13,-3.0684193641719273,0.5,0.5,0.246263309,0.0
128,11.0,1.3,1.0,100.0,0.0,0.47501145377156107,0.15368839735751555,-3.3162423199867286e-7,-3.3739947986795705e-7,-3.29453914268189e-7,0.5473005852050239,0.823496951539715,0.006208430428415558,0.006316550757668911,0.00616779900201826,true,13,-3.066042139523421,0.5,0.5,0.244894093,0.0
128,11.0,1.4,1.0,100.0,0.0,0.4753719242222353,0.15263794926381075,-2.9455065404457303e-7,-3.0090458124829357e-7,-2.9236012484337734e-7,0.5306791117115628,0.7840936873558801,0.005163327673097034,0.0052747090943485045,0.0051249285589096884,true,13,-3.063697259631882,0.5,0.5,0.242434985,0.0
128,11.0,1.5,1.0,100.0,0.0,0.4757252629418407,0.1515994902548083,-2.590517426057093e-7,-2.659144732215244e-7,-2.568867055592683e-7,0.5150325881946305,0.7466111088822447,0.004273468808334409,0.004386680571231211,0.004237752936185925,true,13,-3.0613841476963146,0.5,0.5,0.24343687,0.0
128,11.0,1.6,1.0,100.0,0.0,0.4760716388077749,0.15057286822192226,-2.2566212201473312e-7,-2.3295271470794863e-7,-2.2356340320993093e-7,0.5003127746454616,0.7109799273430362,0.0035186883590436506,0.003632368703403422,0.0034859634936116584,true,13,-3.059102237874149,0.5,0.5,0.255344277,0.0
128,11.0,1.7,1.0,100.0,0.0,0.47641121638965356,0.1495579318890503,-1.9473076775904097e-7,-2.0236049843482566e-7,-1.9273315705867198e-7,0.486473032756507,0.6771309040980444,0.0028810742488178534,0.0029939574632726644,0.0028515191866098147,true,13,-3.0568509751346076,0.5,0.5,0.246339616,0.0
128,11.0,1.8,1.0,100.0,0.0,0.4767441560373896,0.14855453093812337,-1.6645796443656713e-7,-1.7433353668573597e-7,-1.6458955809544452e-7,0.4734683492774172,0.6449951003125176,0.002344757399545118,0.002455694204617548,0.002318438631425738,true,13,-3.054629815108101,0.5,0.5,0.24271601,0.0
128,11.0,1.9,1.0,100.0,0.0,0.47707061397162354,0.14756251611920723,-1.4092670565929444e-7,-1.4895327682664134e-7,-1.3920868303534587e-7,0.4612553509188988,0.6145041056503375,0.0018957168442025713,0.002003688650507144,0.0018726063231108152,true,13,-3.052438223932247,0.5,0.5,0.254228983,0.0
128,11.0,2.0,1.0,100.0,0.0,0.47739074237588686,0.14658173934647417,-1.181292060246919e-7,-1.2621314221868652e-7,-1.1657596442398276e-7,0.44979231146358156,0.5855902465102258,0.0015215995682814124,0.0016257272170996525,0.0015015925375094499,true,13,-3.050275678095027,0.5,0.5,0.246804556,0.0
128,11.0,2.1,1.0,100.0,0.0,0.4777046894899484,0.14561205378129521,-9.798912934625564e-8,-1.0604042692602083e-7,-9.660869910329258e-8,0.4390391517400394,0.5581867744149371,0.0012115543062903133,0.0013111019372205334,0.0011944864151074914,true,13,-3.0481416642755645,0.5,0.5,0.244879793,0.0
128,11.0,2.2,1.0,100.0,0.0,0.47801259970384724,0.14465331390363168,-8.03800770951893e-8,-8.831441022270647e-8,-7.91747417026578e-8,0.42895743309045997,0.5322280352365594,0.00095607853452269,0.001050453242830163,0.0009417416965145337,true,13,-3.0460356791829986,0.5,0.5,0.247156986,0.0
128,11.0,2.3,1.0,100.0,0.0,0.4783109549085697,0.1437169047415433,-1.6527261351845235e-7,-1.849111666726109e-7,-1.626518651578371e-7,0.8243857154752732,0.9691825651542141,0.0018942829866402304,0.0021193715988961424,0.001864245063007218,true,12,-3.0439572298558,0.5,0.5,0.233157103,0.0
128,11.0,2.4,1.0,100.0,0.0,0.4786076515447039,0.1427783131313251,-1.3370668203518954e-7,-1.5290235060127004e-7,-1.3148004407036325e-7,0.8084583201638518,0.9279087862590352,0.0014799506966372221,0.0016924206021204076,0.0014553048222796599,true,12,-3.041905831585545,0.5,0.5,0.229649706,0.0
128,11.0,2.5,1.0,100.0,0.0,0.47889867522957014,0.14185036766980508,-1.0655973622236692e-7,-1.2514882885677956e-7,-1.047101624488306e-7,0.7934743023331192,0.8886323273890051,0.0011409473004720596,0.0013399828578949291,0.0011211436850974736,true,12,-3.039881010722785,0.5,0.5,0.226663054,0.0
128,11.0,2.6,1.0,100.0,0.0,0.4791841601640704,0.14093291837617225,-8.346425176518346e-8,-1.0130335583353196e-7,-8.19675982315047e-8,0.7793866398480009,0.8512743154633906,0.0008658060902031855,0.0010508578369878216,0.0008502807294492619,true,12,-3.0378823024621084,0.5,0.5,0.226742761,0.0
128,11.0,2.7,1.0,100.0,0.0,0.47946423685777884,0.1400258173842409,-6.403923731405914e-8,-8.100666512519606e-8,-6.286601536324373e-8,0.7661501385229919,0.8157569242688845,0.0006445123779952796,0.0008152782704481741,0.0006327046723483919,true,12,-3.035909251206682,0.5,0.5,0.226800866,0.0
128,11.0,2.8,1.0,100.0,0.0,0.47973903223416864,0.1391289189546125,-4.790198327147416e-8,-6.389851477836207e-8,-4.701902484100137e-8,0.7537214233804823,0.7820035553520732,0.0004683543156421196,0.0006247579580444277,0.0004597213210645721,true,12,-3.0339614104035766,0.5,0.5,0.230351166,0.0
128,11.0,2.9,1.0,100.0,0.0,0.4800086697344246,0.13824207947925882,-3.4677278051668814e-8,-4.9626262329810325e-8,-3.404926488104722e-8,0.7420589244313547,0.7499390006688866,0.00032978542100159933,0.00047195220514921975,0.00032381293219709895,true,12,-3.032038342379445,0.5,0.5,0.228669125,0.0
128,11.0,3.0,1.0,100.0,0.0,0.48027326941960324,0.1373651574794314,-2.400445250211325e-8,-3.785134160550796e-8,-2.3595275897508347e-8,0.7311228574740092,0.7194895876246887,0.00022229821951783526,0.0003505302130873264,0.00021850895353661996,true,12,-3.0301396181768334,0.5,0.5,0.229478293,0.0
128,11.0,3.1,1.0,100.0,0.0,0.4805329480709386,0.13649801359773905,-1.5542576232985272e-8,-2.8253971847532832e-8,-1.5316506815160532e-8,0.7208752003980967,0.6905833071609302,0.00014030841407349745,0.000255058744507502,0.00013826760380154557,true,12,-3.0282648173913196,0.5,0.5,0.229423488,0.0
128,11.0,3.2,1.0,100.0,0.0,0.4807878192881224,0.13564051058517068,-8.974094476213446e-9,-2.0536391528882596e-8,-8.896752709695529e-9,0.7112796654409337,0.66314992556471,7.904900270662378e-5,0.0001808963871268777,7.836773159324989e-5,true,12,-3.0264135280096736,0.5,0.5,0.225956896,0.0
128,11.0,3.3,1.0,100.0,0.0,0.48103799358541727,0.13479251328378072,-4.007162391836405e-9,-1.442487411365328e-8,-4.046289845922192e-9,0.7023016678290306,0.6371210806934702,3.447377196306046e-5,0.00012409774579199743,3.4810386857832376e-5,true,12,-3.0245853462492374,0.5,0.5,0.225384247,0.0
128,11.0,3.4,1.0,100.0,0.0,0.48128357848548986,0.13395388860569535,-3.7690413116908683e-10,-9.670750906129868e-9,-5.029428200663346e-10,0.6939082912111871,0.6124303633245898,3.169603565854627e-6,8.132690372157277e-5,4.229535296564016e-6,true,12,-3.0227798763986753,0.5,0.5,0.225522659,0.0
128,11.0,3.5,1.0,100.0,0.0,0.48152467861087167,0.1331245055090412,2.1542032333302097e-9,-6.0506368797819166e-9,1.9677103585160363e-9,0.6860682502651816,0.5890133843520218,1.7722957129132723e-5,4.9779508533764786e-5,1.618865196732143e-5,true,12,-3.020996730660233,0.5,0.5,0.239768363,0.0
128,11.0,3.6,1.0,100.0,0.0,0.4817613957729808,0.1323042349713448,3.796645461559556e-9,-3.366028848916081e-9,3.572815867887008e-9,0.6787518508409862,0.5668078285643863,3.0581408814455715e-5,2.7112856696912067e-5,2.877849509127771e-5,true,12,-3.019235528993643,0.5,0.5,0.225911392,0.0
128,11.0,3.7,1.0,100.0,0.0,0.4819938290586564,0.13149294996089825,4.734734000699792e-9,-1.4424213969311164e-9,4.493249112926002e-9,0.671930947984789,0.5457534957492016,3.7365802553710614e-5,1.1383370863524651e-5,3.546004045162939e-5,true,12,-3.0174958989617977,0.5,0.5,0.226052204,0.0
128,11.0,3.8,1.0,100.0,0.0,0.4822220749141738,0.13069052540653936,5.127883993295834e-9,-1.2806445531997392e-10,4.885013874733629e-9,0.6655789021605685,0.5257923298729317,3.9676559264911255e-5,9.908876555816244e-7,3.7797372726597664e-5,true,12,-3.0157774755782616,0.5,0.5,0.226599851,0.0
128,11.0,3.9,1.0,100.0,0.0,0.48244622722672736,0.12989683816624492,5.112194241714552e-9,7.07532816984336e-10,4.8809220447772726e-9,0.6596705339745323,0.5068684370964638,3.880608844527295e-5,5.370801607560454e-6,3.705052735577338e-5,true,12,-3.014079901156763,0.5,0.5,0.226186416,0.0
