L,U,V,t,β,δ,uS,QuS,Converged,I,f,g,g0,ΔT,μ
128,4.0,4.6,1.0,10.0,0.0,0.3632848596013948,0.8616797622037486,true,40,-0.7922462156289144,0.1,0.1,0.17842586,0.0
128,4.0,4.8,1.0,10.0,0.0,0.3552615174590745,0.8390108234571647,true,36,-0.781248420503656,0.1,0.1,0.161909956,0.0
128,4.0,5.0,1.0,10.0,0.0,0.3467492074472802,0.883442648328514,true,32,-0.7690664372556829,0.1,0.1,0.151108543,0.0
128,4.0,5.2,1.0,10.0,0.0,0.33791497602246257,0.7581543329023832,true,29,-0.7559244873665236,0.1,0.1,0.843957399,0.0
128,4.0,5.4,1.0,10.0,0.0,0.3290468320588701,0.7404981880014816,true,26,-0.7423731000086772,0.1,0.1,0.301452845,0.0
128,4.0,5.6,1.0,10.0,0.0,0.3203238491039886,0.8948790639854431,true,23,-0.7287866300512417,0.1,0.1,0.235858302,0.0
128,4.0,5.8,1.0,10.0,0.0,0.3116746725089246,0.7673525004388004,true,21,-0.7149556736378083,0.1,0.1,0.07938504,0.0
128,4.0,6.0,1.0,10.0,0.0,0.3033238093352564,0.7792890661323382,true,19,-0.7014291286522861,0.1,0.1,0.099412188,0.0
128,4.0,0.0,1.0,20.0,0.0,0.4047405575689833,0.9857194573554828,true,62,-0.8142505799916212,0.1,0.1,0.665305323,0.0
128,4.0,0.2,1.0,20.0,0.0,0.40469843963550656,0.984959918252204,true,62,-0.8143314499061074,0.1,0.1,0.726740845,0.0
128,4.0,0.4,1.0,20.0,0.0,0.40465107324395055,0.9840371764822109,true,62,-0.8144147403519926,0.1,0.1,0.448230122,0.0
128,4.0,0.6,1.0,20.0,0.0,0.4045975397827314,0.9829116017423534,true,62,-0.8145002230773204,0.1,0.1,0.289466238,0.0
128,4.0,0.8,1.0,20.0,0.0,0.4045367081909641,0.981532007831909,true,62,-0.8145875303990636,0.1,0.1,0.2849216,0.0
128,4.0,1.0,1.0,20.0,0.0,0.40446717308742797,0.9798316382136907,true,62,-0.8146760972751067,0.1,0.1,0.283684886,0.0
128,4.0,1.2,1.0,20.0,0.0,0.4043871708648815,0.9777225100168208,true,62,-0.8147650782493178,0.1,0.1,0.285196037,0.0
128,4.0,1.4,1.0,20.0,0.0,0.4042944643443396,0.9750873362628365,true,62,-0.8148532270816166,0.1,0.1,0.284123134,0.0
128,4.0,1.6,1.0,20.0,0.0,0.4041861818562149,0.9717678217363579,true,62,-0.8149387201386256,0.1,0.1,0.285332857,0.0
128,4.0,1.8,1.0,20.0,0.0,0.4040585891335998,0.9675474445153265,true,62,-0.8150188936423903,0.1,0.1,0.283022543,0.0
128,4.0,2.0,1.0,20.0,0.0,0.4039067603363626,0.9621257196666955,true,62,-0.8150898466346531,0.1,0.1,1.204683778,0.0
128,4.0,2.2,1.0,20.0,0.0,0.4037240946768703,0.9550791008563486,true,62,-0.8151458305872894,0.1,0.1,0.331674837,0.0
128,4.0,2.4,1.0,20.0,0.0,0.40350159181593165,0.9458006194688062,true,62,-0.8151782930415026,0.1,0.1,0.370478681,0.0
128,4.0,2.6,1.0,20.0,0.0,0.40322674224204713,0.9334053077524329,true,62,-0.8151743479855432,0.1,0.1,0.359370004,0.0
128,4.0,2.8,1.0,20.0,0.0,0.40288178981977135,0.9165803131465644,true,62,-0.815114275018126,0.1,0.1,0.318951106,0.0
128,4.0,3.0,1.0,20.0,0.0,0.40244189500646993,0.9947077410502603,true,61,-0.814968492571604,0.1,0.1,0.269677764,0.0
128,4.0,3.2,1.0,20.0,0.0,0.40186715471849577,0.9591903268053592,true,61,-0.8146863204102796,0.1,0.1,0.284131662,0.0
128,4.0,3.4,1.0,20.0,0.0,0.4010998255957788,0.9083833269935004,true,61,-0.8141891360407195,0.1,0.1,0.280229518,0.0
128,4.0,3.6,1.0,20.0,0.0,0.40005157429877347,0.9335756353129332,true,60,-0.813349241443789,0.1,0.1,0.26603,0.0
128,4.0,3.8,1.0,20.0,0.0,0.3985782822709907,0.9169941423745609,true,59,-0.8119455831482405,0.1,0.1,0.260913101,0.0
128,4.0,4.0,1.0,20.0,0.0,0.39646290112985483,0.9386618591319396,true,57,-0.8096231082999931,0.1,0.1,0.265232811,0.0
128,4.0,4.2,1.0,20.0,0.0,0.39338506406710616,0.9676503226172528,true,54,-0.8058218419173104,0.1,0.1,0.256048875,0.0
128,4.0,4.4,1.0,20.0,0.0,0.38894730091535323,0.9656161515427808,true,50,-0.7997853816821229,0.1,0.1,0.928458008,0.0
128,4.0,4.6,1.0,20.0,0.0,0.38282905801443645,0.9239010210381204,true,45,-0.7907997307742545,0.1,0.1,0.253634803,0.0
128,4.0,4.8,1.0,20.0,0.0,0.3750577506346103,0.9500870323591037,true,39,-0.7787123973540986,0.1,0.1,0.196063016,0.0
128,4.0,5.0,1.0,20.0,0.0,0.365944496527423,0.774982188845641,true,34,-0.7638877550350643,0.1,0.1,0.243972078,0.0
128,4.0,5.2,1.0,20.0,0.0,0.3561460735997359,0.7741553102957877,true,29,-0.747470245198881,0.1,0.1,0.129052368,0.0
128,4.0,5.4,1.0,20.0,0.0,0.3460636167012135,0.7285019016288752,true,25,-0.7301764614805949,0.1,0.1,0.154154785,0.0
128,4.0,5.6,1.0,20.0,0.0,0.3359677272057129,0.5412170313349174,true,22,-0.7125130221555396,0.1,0.1,0.100879224,0.0
128,4.0,5.8,1.0,20.0,0.0,0.3262338345548291,0.6688721755804261,true,19,-0.6953452549413219,0.1,0.1,0.226652175,0.0
128,4.0,6.0,1.0,20.0,0.0,0.31665998463949896,0.3961418692718377,true,17,-0.6781386206403966,0.1,0.1,0.22970858,0.0
128,4.0,0.0,1.0,100.0,0.0,0.4052305930846236,0.9873045353194776,true,62,-0.8107675261002024,0.1,0.1,0.605684723,0.0
128,4.0,0.2,1.0,100.0,0.0,0.4052291982483526,0.9872791428120475,true,62,-0.8107702037190548,0.1,0.1,0.28353143,0.0
128,4.0,0.4,1.0,100.0,0.0,0.40522758756289373,0.9872469455070032,true,62,-0.8107730350257263,0.1,0.1,0.739111673,0.0
128,4.0,0.6,1.0,100.0,0.0,0.4052257154332939,0.987205939022795,true,62,-0.8107760229148593,0.1,0.1,0.727782879,0.0
128,4.0,0.8,1.0,100.0,0.0,0.40522352396749817,0.9871534327730025,true,62,-0.8107791657736579,0.1,0.1,0.616396839,0.0
