L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ
256,0.0,4.8,1.0,100.0,0.1,0.22766416428818392,-0.014555332694619685,0.21045610369828355,0.3343865084031077,-0.017642559330892125,0.2877101701380669,0.05522812769220148,0.9871550304691445,0.37376380932463427,0.06806780505850402,true,183,-1.8944073448694205,0.05,0.05,434.886597844,0.4552297667355128
256,0.0,5.2,1.0,100.0,0.1,0.21087354296991523,-0.014946324279200465,0.227613177714502,0.3322840878515717,-0.017270237870216542,0.2981139729868465,0.04907125005228566,0.9838480958584417,0.36153978393527186,0.07004165549578945,true,170,-2.0017122020722007,0.05,0.05,409.389742106,0.46535667771801015
256,0.0,5.6,1.0,100.0,0.1,0.1963517501303482,-0.015010382078493839,0.24057032450269453,0.3304762863165918,-0.016682763216578547,0.3082720095128333,0.04569857099308294,0.9895809670774081,0.30396674440791305,0.09888581274725139,true,159,-2.112698775244017,0.05,0.05,380.542511114,0.47703486614739826
256,0.0,6.0,1.0,100.0,0.1,0.18365533826775776,-0.014884570445261786,0.25079452464106056,0.32883891019886113,-0.016094443641122145,0.3142475168342318,0.042910765786254024,0.9930485735126782,0.219701624182278,0.13982902055303947,true,151,-2.2269280679596113,0.05,0.05,359.415681004,0.489964182164169
256,0.0,6.4,1.0,100.0,0.1,0.17247004199734833,-0.014631084011357695,0.25897423393507946,0.32741862073882433,-0.015458498078885063,0.3192691320242913,0.039156675921542955,0.9711142689075025,0.07343360528122567,0.164045665874836,true,144,-2.343326004315375,0.05,0.05,330.794193006,0.5035883824442129
256,0.0,6.8,1.0,100.0,0.1,0.162551090358035,-0.01429667465941585,0.2655950924739799,0.32621653756089136,-0.014799999640051279,0.33860627451182124,0.03927263684758847,0.9929587970329834,0.12073510654597719,0.2179582922646646,true,137,-2.461259931574405,0.05,0.05,304.018726442,0.5176967709514324
256,0.0,7.2,1.0,100.0,0.1,0.15368675551880115,-0.013917061367411873,0.2710928153261771,0.3251525709321019,-0.014176277965179191,0.3332091206619814,0.038349027047843154,0.9670713593725733,0.289064444448317,0.2686733699505811,true,133,-2.5807109132933874,0.05,0.05,298.700950446,0.5322936180742158
256,0.0,7.6,1.0,100.0,0.1,0.14571547873692003,-0.013514487299165462,0.2757525932293214,0.3241782784582147,-0.013626230265544397,0.3397965481128917,0.039765106779103554,0.9863323385038703,0.4690944689953458,0.3395058890591843,true,129,-2.7015587055541794,0.05,0.05,280.139627153,0.5472804738823669
256,0.0,8.0,1.0,100.0,0.1,0.13850114820856374,-0.013101996085147172,0.27979534166492237,0.3232448405230249,-0.013158342669734046,0.33992518949543804,0.03989645645122858,0.9875170751264539,0.6422943189757779,0.39523354710391256,true,126,-2.823814215438601,0.05,0.05,273.583402364,0.5626022018465329
256,5.0,4.0,1.0,100.0,0.1,0.2706862997944928,-0.012234516260510614,0.1498244671508182,0.3398046585886806,-0.008917909751511292,0.4902792983488835,0.02633386875497759,0.36071754836508596,0.9547189825763747,0.018615279153151587,true,139,-1.7000652225109538,0.05,0.05,330.701326655,0.4504493099987973
