L,U,V,t,β,δ,uS,QuS,Converged,I,f,g,g0,ΔT,μ
256,0.0,6.0,1.0,100.0,0.2,0.3273298076708155,0.6830445922726414,true,49,-0.6596880637848334,0.05,0.05,55.587017911,0.022920544495384384
256,0.0,6.4,1.0,100.0,0.2,0.30804654727672975,0.09746110391273266,true,36,-0.6223177328962936,0.05,0.05,40.802680288,0.018437477583606365
256,0.0,6.8,1.0,100.0,0.2,0.2901348951700402,0.9968960477693134,true,30,-0.5872001235728452,0.05,0.05,34.020301484,0.016010277383977756
256,0.0,7.2,1.0,100.0,0.2,0.27514830536218937,0.4633938486456879,true,4,-0.5582500515231059,0.025,0.05,4.383239799,0.014582867419749344
256,0.0,7.6,1.0,100.0,0.2,0.26107525785150804,0.645978447985418,true,6,-0.530746204893511,0.025,0.05,6.596346756,0.013544823475715331
256,0.0,8.0,1.0,100.0,0.2,0.2474581700692979,0.981892397633688,true,13,-0.503439482565473,0.025,0.05,14.280719412,0.012732972090141445
256,0.0,4.0,1.0,100.0,0.25,0.3281201276280852,0.9642902964175359,true,121,-0.6564784594319767,0.05,0.05,111.085480287,0.49642122218428886
256,0.0,4.4,1.0,100.0,0.25,0.32807498286220094,0.9602220370520387,true,121,-0.6564441994233282,0.05,0.05,118.305091527,0.402247861156183
256,0.0,4.8,1.0,100.0,0.25,0.3279824752656333,0.9499096813040397,true,121,-0.6563494077335587,0.05,0.05,119.913693975,0.30827020486502815
256,0.0,5.2,1.0,100.0,0.25,0.32774481206581074,0.9647483842458726,true,120,-0.6560425519566575,0.05,0.05,119.130604253,0.21497455127271128
256,0.0,5.6,1.0,100.0,0.25,0.3268202647412869,0.9768253788886572,true,116,-0.6546023110369953,0.05,0.05,116.269168084,0.12471176788459508
256,0.0,6.0,1.0,100.0,0.25,0.3209658019392929,0.9025027092655069,true,90,-0.6441578791678001,0.05,0.05,89.700808853,0.05658624964579674
256,0.0,6.4,1.0,100.0,0.25,0.30595325209765856,0.7301872778761043,true,56,-0.6158648970986235,0.05,0.05,55.509862986,0.03403048711007651
256,0.0,6.8,1.0,100.0,0.25,0.2895581997207708,0.5214398671287146,true,40,-0.5843233002119466,0.05,0.05,39.226529126,0.026425851660931757
256,0.0,7.2,1.0,100.0,0.25,0.27421706025672266,0.31941575592109306,true,32,-0.5545293199411904,0.05,0.05,31.87434152,0.02257962650099923
256,0.0,7.6,1.0,100.0,0.25,0.26061949179390576,0.9972068911101584,true,33,-0.5282158034541147,0.05,0.05,32.511995682,0.02027588715647016
256,0.0,8.0,1.0,100.0,0.25,0.2474113505819231,0.10435333975739036,true,5,-0.5020760322028223,0.025,0.05,5.448262293,0.018599357941157555
256,0.0,4.0,1.0,100.0,0.3,0.2869646572663085,0.9724139433682222,true,117,-0.5741032029826598,0.05,0.05,101.536920573,0.7955417277621731
256,0.0,4.4,1.0,100.0,0.3,0.2869477175903937,0.9710797696140805,true,117,-0.5740964064705868,0.05,0.05,101.985683167,0.6888965134695366
256,0.0,4.8,1.0,100.0,0.3,0.28692065252900345,0.9685959834861979,true,117,-0.5740792845913347,0.05,0.05,102.384980434,0.5823106289162042
256,0.0,5.2,1.0,100.0,0.3,0.2868734597157454,0.9634637098000498,true,117,-0.5740384798987589,0.05,0.05,109.218947775,0.4758429455589307
256,0.0,5.6,1.0,100.0,0.3,0.28678001645612,0.9511308485107284,true,117,-0.5739359246409528,0.05,0.05,114.850231092,0.3696457630484761
256,0.0,6.0,1.0,100.0,0.3,0.28655434225940696,0.9628052873730253,true,116,-0.5736358321461089,0.05,0.05,114.410123462,0.26435178445696567
256,0.0,6.4,1.0,100.0,0.3,0.2857890959154982,0.9933954301932779,true,112,-0.5724414768464096,0.05,0.05,111.628231535,0.16259206103538115
256,0.0,6.8,1.0,100.0,0.3,0.28191311902210503,0.9218236012241698,true,93,-0.5656018027656989,0.05,0.05,92.830209542,0.08108272745715585
256,0.0,7.2,1.0,100.0,0.3,0.271354883760827,0.9934584060490304,true,60,-0.5458755768517074,0.05,0.05,59.217468143,0.048038517803063986
256,0.0,7.6,1.0,100.0,0.3,0.2587766781940918,0.9080362119184837,true,43,-0.5218171907348339,0.05,0.05,41.854342267,0.03656360168185449
256,0.0,8.0,1.0,100.0,0.3,0.24631032497331481,0.08917278674341889,true,34,-0.49759914362390345,0.05,0.05,32.933974393,0.030762896381805977
256,0.0,4.0,1.0,100.0,0.35,0.23468083482303198,0.9539432914988932,true,111,-0.469489020216811,0.05,0.05,98.05461457,1.238117847384373
