L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ
128,0,1.8,1,100,0.09,0.371172246085568,-3.20717321052183E-05,0.000416711504577168,0.259402806319376,-7.1143478330031E-05,0.139069941449299,0.0680174511660857,0.884578603702535,0.44538230286828,0.147836499423428,true,17,-1.58067896383061,0.5,0.5,9.953859245,0.377708632474088
128,0,1.9,1,100,0.09,0.367903695024926,-3.66738761812813E-05,0.000465866013767964,0.268224365314813,-7.7239837726624E-05,0.0843646670523057,0.0688744393921425,0.875291539213778,0.24156031566458,0.143582810787593,true,18,-1.57570051955854,0.5,0.5,10.208992781,0.380605954173194
128,0,2,1,100,0.09,0.364558452412871,-4.31619386695864E-05,0.000537850310251581,0.276330233062185,-8.64197924660345E-05,0.0485401946968,0.0716937235361878,0.893574874326675,0.127557012988055,0.142863356746517,true,19,-1.57123825638257,0.5,0.5,11.090410899,0.383201162294671
128,0,2.1,1,100,0.09,0.361147111736381,-5.22580552428514E-05,0.000640689695031563,0.283797022647154,-9.96104192423214E-05,0.0264154450827503,0.0766217235435632,0.939482839445651,0.066574536104369,0.145745337224483,true,20,-1.56735667267477,0.5,0.5,11.806951832,0.385636614723835
128,0,2.2,1,100,0.09,0.357675433106223,-5.23126972723637E-05,0.000632737006442554,0.290698179279647,-9.52001465597471E-05,0.00800380585197491,0.0675050307497959,0.816518203259308,0.0215227831237286,0.122790353463293,true,22,-1.5640263919257,0.5,0.5,13.042133671,0.387896264869189
128,0,2.3,1,100,0.09,0.354151458006432,-6.82459831361088E-05,0.000816492197946234,0.297089606588603,-0.000118974775331515,0.00319947179505675,0.077180865610206,0.923408744836105,0.0126690563233556,0.134542850363305,true,23,-1.56118994092491,0.5,0.5,13.533630254,0.389914421470544
128,0,2.4,1,100,0.09,0.350582163737767,-7.64055941897407E-05,0.00090644028817137,0.303022682813853,-0.000128432169354348,0.000166798122647194,0.0752799470823869,0.893099087596624,0.00601449757242634,0.126550523884409,true,25,-1.55884057421031,0.5,0.5,14.534531491,0.391712595447843
128,0,2.5,1,100,0.09,0.34697706829947,-9.13203280011876E-05,0.0010766093472086,0.308535415778572,-0.000149452172936326,0.0015177863641469,0.0777369223989297,0.916482310314539,0.00436880082843594,0.127229536595786,true,27,-1.5569949224233,0.5,0.5,15.748475079,0.393350257873433
128,0,2.6,1,100,0.09,0.343344204381481,-0.000116354528979831,0.00136558699617789,0.313663114553032,-0.000187081298552085,0.00256481180138657,0.0846597334514541,0.993618747528495,0.00451025727254972,0.136112638094559,true,29,-1.55566457171425,0.5,0.5,17.209148209,0.394878297775227
128,0,2.7,1,100,0.09,0.339690030891756,-0.000139049342985989,0.00162709177678042,0.318439610385995,-0.000221115225975566,0.00321289833993266,0.0852969058152484,0.998118896395644,0.00448969849997649,0.135594991663753,true,32,-1.55483271152995,0.5,0.5,18.993815267,0.396300377375315
