L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ,Layer
256,1.2,1.6,1.0,100.0,0.0,0.38433398294173937,-2.204186629721494e-5,0.00027457421014841915,0.25697153607673995,-5.5462912346149196e-8,0.16966235851745282,0.06304242015102364,0.7886692532138861,0.924715693044309,0.0003899026419564733,true,41,-1.406654269856897,0.2,0.2,2.239631402,0.0,1
256,1.2,2.0,1.0,100.0,0.0,0.3720390276761186,-4.596221011395063e-5,0.0005196906271788433,0.2900344054413619,-9.920153587472669e-9,0.06889535394982715,0.08147837816988035,0.9217016296390276,0.21129486676729758,7.746866798999368e-5,true,48,-1.379573652340722,0.2,0.2,2.616994812,0.0,1
256,1.2,2.4,1.0,100.0,0.0,0.35848702128862375,-8.295917520706464e-5,0.0008936326193761408,0.3144882175136461,-2.8245589200892596e-10,0.004243468999964861,0.0880460039688143,0.9484525410675789,0.016400686285389376,2.3992458010922434e-6,true,61,-1.3628900508234048,0.2,0.2,3.331165403,0.0,1
256,1.2,2.8,1.0,100.0,0.0,0.3442396661020955,-0.000159701769641446,0.0016892817488296016,0.3329287451108479,-2.5061203112741737e-13,0.0034622644154991278,0.09063864062138599,0.9587712184402795,0.004464938999193535,2.2828602052095986e-9,true,86,-1.3555306093763084,0.2,0.2,4.696576375,0.0,1
256,1.2,3.2,1.0,100.0,0.0,0.3297234964317335,-0.0004441372206988453,0.004706168690369324,0.3470134983396986,2.0816681711721685e-17,0.009302951343381771,0.0928788144442744,0.9842491148805906,0.008214284473617717,2.845919782289403e-14,true,151,-1.3564800311272647,0.2,0.2,8.268500516,0.0,1
256,1.2,3.6,1.0,100.0,0.0,0.30951378596809515,-0.007237880872743435,0.07850463976334618,0.3534173978629326,-1.3183898417423734e-16,0.14541606364015802,0.09037937411978877,0.9975507695419439,0.12134737646685156,1.3587633089236176e-12,true,116,-1.3870207299421768,0.2,0.2,6.341259013,0.0,1
256,1.2,4.0,1.0,100.0,0.0,0.28127009415322257,-0.012974845592841164,0.1469694571584901,0.3502562322206264,-1.9371984328470093e-7,0.299336366117231,0.08123221327955427,0.9806645148461857,0.11766766243614946,0.002290433274299731,true,42,-1.471475735084891,0.2,0.2,2.291556891,0.0,1
256,1.6,0.0,1.0,100.0,0.0,0.4052540592967757,0.0,-1.873544649899903e-30,1.5777218104420236e-30,-3.448596001086809e-14,0.9496889777008688,0.3094850098213456,0.3094850098213456,0.3094850098213456,9.927944688249548e-11,true,30,-1.6212674825229374,0.2,0.2,1.641112957,0.0,1
256,1.6,0.4,1.0,100.0,0.0,0.40499060994120956,-2.8229768114229614e-6,2.1078320284737917e-5,0.05764753401535373,-2.3893311808242945e-10,0.7707222877902931,0.010791757885150558,0.43626909969319894,0.954730469067841,7.939923532933452e-7,true,31,-1.5557525900944964,0.2,0.2,1.695850524,0.0,1
256,1.6,0.8,1.0,100.0,0.0,0.4017483217246667,-5.159180476860259e-7,1.106334070142016e-5,0.14727081768263056,-1.529128455801665e-10,0.01180763086039427,0.0042326247273073905,0.09574311245681123,0.9394644703371036,6.596730029183577e-7,true,43,-1.4952322330385328,0.2,0.2,2.360758583,0.0,1
256,1.6,1.2,1.0,100.0,0.0,0.39454076616626116,-3.3971531342297245e-6,5.089545684556617e-5,0.21154575527070146,-1.930373409730901e-9,0.0911724239363032,0.016014817510423926,0.24226890730090642,0.9043062041451111,9.85209998119068e-6,true,43,-1.4450747972326639,0.2,0.2,2.359039346,0.0,1
