L,U,V,t,β,δ,m,uS,vS,vd,Qm,QuS,QvS,Qvd,Converged,I,f,g,g0,ΔT,μ
128,10.5,4.0,1.0,100.0,0.0,0.4814686350345785,0.13331783786489587,NaN,1.8343050682484472e-54,0.0,0.0,1.363578738296451,-1.3916898739507555,false,100,NaN,0.5,0.5,1.69143735,0.0
128,11.0,0.0,1.0,100.0,0.0,0.46964340513760916,0.16837006355774195,NaN,NaN,0.0,1.6484863775150994e-16,1.0,1.0,false,100,NaN,0.5,0.5,1.692320118,0.0
128,11.0,0.1,1.0,100.0,0.0,0.4701088619317949,0.16716212376502043,NaN,NaN,0.0,0.0,1.0084285529286419,1.0095077536366361,false,100,NaN,0.5,0.5,1.69298807,0.0
128,11.0,0.2,1.0,100.0,0.0,0.47056502090466856,0.16596719495780554,NaN,NaN,0.0,0.0,1.0168768193322184,1.019002503710913,false,100,NaN,0.5,0.5,1.705220708,0.0
128,11.0,0.3,1.0,100.0,0.0,0.47101207946168544,0.16478518994292954,NaN,NaN,0.0,1.68434891662543e-16,1.0253442315940162,1.0284846521846585,false,100,NaN,0.5,0.5,1.688320912,0.0
128,11.0,0.4,1.0,100.0,0.0,0.47145023192387603,0.16361601707875845,NaN,NaN,0.0,0.0,1.0338302371475336,1.0379545889150539,false,100,NaN,0.5,0.5,1.800079386,0.0
128,11.0,0.5,1.0,100.0,0.0,0.47187966946673887,0.16245958062138893,NaN,NaN,0.0,0.0,1.0423342982398331,1.0474126919414697,false,100,NaN,0.5,0.5,1.695357953,0.0
128,11.0,0.6,1.0,100.0,0.0,0.47230058006960285,0.16131578105636135,NaN,NaN,0.0,0.0,1.0508558916833748,1.0568593277734373,false,100,NaN,0.5,0.5,1.682876595,0.0
128,11.0,0.7,1.0,100.0,0.0,0.4727131484747661,0.1601845154160188,NaN,NaN,0.0,0.0,1.0593945085979541,1.0662948516788977,false,100,NaN,0.5,0.5,1.694059453,0.0
128,11.0,0.8,1.0,100.0,0.0,0.4731175561557388,0.15906567758269136,NaN,NaN,0.0,0.0,1.0679496541442632,1.0757196079719409,false,100,NaN,0.5,0.5,1.687617959,0.0
128,11.0,0.9,1.0,100.0,0.0,0.47351398129394495,0.1579591585779302,NaN,NaN,0.0,0.0,1.0765208472504786,1.0851339302993268,false,100,NaN,0.5,0.5,1.680180789,0.0
128,11.0,1.0,1.0,100.0,0.0,0.47390259876326113,0.15686484683805074,NaN,NaN,0.0,0.0,1.0851076203331833,1.0945381419251492,false,100,NaN,0.5,0.5,1.700218026,0.0
128,11.0,1.1,1.0,100.0,0.0,0.47428358012179994,0.15578262847627972,NaN,NaN,0.0,0.0,1.0937095190138257,1.1039325560130648,false,100,NaN,0.5,0.5,1.703959613,0.0
128,11.0,1.2,1.0,100.0,0.0,0.4746570936103719,0.15471238753182454,NaN,NaN,0.0,0.0,1.1023261018318309,1.113317475905578,false,100,NaN,0.5,0.5,1.698646506,0.0
128,11.0,1.3,1.0,100.0,0.0,0.4750233041570841,0.15365400620620961,NaN,NaN,0.0,0.0,1.1109569399553778,1.1226931953999226,false,100,NaN,0.5,0.5,1.705839758,0.0
128,11.0,1.4,1.0,100.0,0.0,0.47538237338756595,0.1526073650872396,NaN,NaN,0.0,0.0,1.1196016168907805,1.1320599990201443,false,100,NaN,0.5,0.5,1.689340592,0.0
128,11.0,1.5,1.0,100.0,0.0,0.47573445964033284,0.15157234336096548,NaN,NaN,1.1668515934966252e-16,0.0,1.1282597281913238,1.1414181622850277,false,100,NaN,0.5,0.5,1.701685939,0.0
128,11.0,1.6,1.0,100.0,0.0,0.4760797179868328,0.15054881901203937,NaN,NaN,0.0,0.0,1.1369308811663261,1.150767951971568,false,100,NaN,0.5,0.5,1.690564087,0.0
128,11.0,1.7,1.0,100.0,0.0,0.47641830025573795,0.14953666901285417,NaN,NaN,0.0,0.0,1.1456146945911363,1.1601096263737245,false,100,NaN,0.5,0.5,1.683782766,0.0
128,11.0,1.8,1.0,100.0,0.0,0.476750355061076,0.1485357695018652,NaN,NaN,0.0,0.0,1.154310798418689,1.1694434355562355,false,100,NaN,0.5,0.5,1.704931989,0.0
128,11.0,1.9,1.0,100.0,0.0,0.4770760278338167,0.147545995951497,NaN,NaN,1.1635703324543152e-16,1.8811473287796325e-16,1.163018833493197,1.1787696216033086,false,100,NaN,0.5,0.5,1.693618121,0.0
128,11.0,2.0,1.0,100.0,0.0,0.4773954608565539,0.14656722332603772,NaN,NaN,1.162791768728979e-16,0.0,1.1717384512664797,1.188088418862038,false,100,NaN,0.5,0.5,1.697932952,0.0
128,11.0,2.1,1.0,100.0,0.0,0.4777087933009454,0.14559932622992006,NaN,NaN,0.0,0.0,1.1804693135173894,1.197400054180427,false,100,NaN,0.5,0.5,1.706804633,0.0
128,11.0,2.2,1.0,100.0,0.0,0.4780161612675973,0.14464217904678792,NaN,NaN,0.0,1.9189129891807504e-16,1.1892110920747292,1.2067047471399264,false,100,NaN,0.5,0.5,1.692237616,0.0
128,11.0,2.3,1.0,100.0,0.0,0.47831769782809685,0.14369565606973925,NaN,NaN,0.0,1.9315528649076494e-16,1.1979634685440144,1.2160027102824165,false,100,NaN,0.5,0.5,1.679314124,0.0
128,11.0,2.4,1.0,100.0,0.0,0.47861353306892385,0.14275963162313138,NaN,NaN,0.0,0.0,1.2067261340383915,1.2252941493315985,false,100,NaN,0.5,0.5,1.687386944,0.0
128,11.0,2.5,1.0,100.0,0.0,0.4789037941369816,0.14183398017632876,NaN,NaN,0.0,0.0,1.2154987889139695,1.2345792634087653,false,100,NaN,0.5,0.5,1.692533339,0.0
128,11.0,2.6,1.0,100.0,0.0,0.47918860528651713,0.14091857644976166,NaN,NaN,1.1584405517753604e-16,1.9696179393015613e-16,1.2242811425097992,1.243858245242954,false,100,NaN,0.5,0.5,1.679206117,0.0
128,11.0,2.7,1.0,100.0,0.0,0.4794680879272082,0.14001329551365926,NaN,NaN,0.0,0.0,1.2330729128926892,1.2531312813754865,false,100,NaN,0.5,0.5,1.681870721,0.0
128,11.0,2.8,1.0,100.0,0.0,0.47974236067321707,0.13911801287980757,NaN,3.764893799416407e-47,0.0,0.0,1.2418738266070148,-1.26239855235893,false,100,NaN,0.5,0.5,1.674368846,0.0
128,11.0,2.9,1.0,100.0,0.0,0.48001153939302577,0.13823260458667497,NaN,2.839574217517734e-47,0.0,0.0,1.250683618429657,-1.271660232950556,false,100,NaN,0.5,0.5,1.671963361,0.0
128,11.0,3.0,1.0,100.0,0.0,0.4802757372598798,0.1373569472782361,NaN,1.2792866084754607e-47,0.0,0.0,1.2595020311301663,-1.2809164923002319,false,100,NaN,0.5,0.5,1.678102932,0.0
128,11.0,3.1,1.0,100.0,0.0,0.4805350648026848,0.13649091827681503,NaN,4.8118790319455064e-48,0.0,0.0,1.2683288152362346,-1.2901674941330004,false,100,NaN,0.5,0.5,1.682136042,0.0
128,11.0,3.2,1.0,100.0,0.0,0.480789629957211,0.13563439565025703,NaN,1.635383876858226e-48,0.0,0.0,1.2771637288045299,-1.299413396926235,false,100,NaN,0.5,0.5,1.687617662,0.0
128,11.0,3.3,1.0,100.0,0.0,0.4810395381174737,0.13478725827372762,NaN,5.180220502351045e-49,0.0,0.0,1.2860065371969258,-1.3086543540815767,false,100,NaN,0.5,0.5,1.69292917,0.0
128,11.0,3.4,1.0,100.0,0.0,0.48128489218716974,0.13394938588642624,NaN,1.5524137284890175e-49,0.0,0.0,1.2948570128621493,-1.3178905140916688,false,100,NaN,0.5,0.5,1.70921982,0.0
128,11.0,3.5,1.0,100.0,0.0,0.48152579263106143,0.13312065914349042,NaN,4.436787165559844e-50,1.1528178153852232e-16,2.08499385401264e-16,1.3037149351228392,-1.3271220207018313,false,100,NaN,0.5,0.5,1.671360515,0.0
128,11.0,3.6,1.0,100.0,0.0,0.48176233752620656,0.1323009596633565,NaN,1.2145705341463162e-50,0.0,0.0,1.3125800899680082,-1.3363490130667421,false,100,NaN,0.5,0.5,1.667887749,0.0
128,11.0,3.7,1.0,100.0,0.0,0.481994622612946,0.13149017007083025,NaN,3.1916008114279697e-51,0.0,0.0,1.3214522698508764,-1.3455716259022434,false,100,NaN,0.5,0.5,1.680986754,0.0
128,11.0,3.8,1.0,100.0,0.0,0.4822227413455692,0.13068817403611166,NaN,8.055574184699128e-52,0.0,0.0,1.330331273492038,-1.3547899896323776,false,100,NaN,0.5,0.5,1.692422832,0.0
128,11.0,3.9,1.0,100.0,0.0,0.4824467849425814,0.12989485631000636,NaN,1.951631688389078e-52,0.0,0.0,1.3392169056879122,-1.3640042305317583,false,100,NaN,0.5,0.5,1.703938315,0.0
128,11.0,4.0,1.0,100.0,0.0,0.4826668424365105,0.12911010275554696,NaN,4.5295376023106265e-53,0.0,2.1497601677368703e-16,1.3481089771244177,-1.3732144708633838,false,100,NaN,0.5,0.5,1.673307965,0.0
128,11.5,0.0,1.0,100.0,0.0,0.4720348682317099,0.16203903863051677,NaN,NaN,0.0,0.0,1.0,1.0,false,100,NaN,0.5,0.5,1.692831963,0.0
128,11.5,0.1,1.0,100.0,0.0,0.4724503428879086,0.16090630178299153,NaN,NaN,1.1749626615135752e-16,0.0,1.0081105671574833,1.0090624948845253,false,100,NaN,0.5,0.5,1.692384629,0.0
128,11.5,0.2,1.0,100.0,0.0,0.47285768370953185,0.15978578503833882,NaN,NaN,0.0,1.7370491129088402e-16,1.0162380392893675,1.0181139209082444,false,100,NaN,0.5,0.5,1.692992475,0.0
128,11.5,0.3,1.0,100.0,0.0,0.47325706394283307,0.1586773905961299,NaN,NaN,0.0,0.0,1.0243819379327461,1.0271546123066233,false,100,NaN,0.5,0.5,1.692758658,0.0
128,11.5,0.4,1.0,100.0,0.0,0.4736486538479995,0.15758101766956262,NaN,NaN,0.0,0.0,1.0325417974455664,1.0361848932984832,false,100,NaN,0.5,0.5,1.687911686,0.0
128,11.5,0.5,1.0,100.0,0.0,0.474032620675258,0.15649656275364998,NaN,NaN,0.0,0.0,1.0407171647713604,1.0452050783366458,false,100,NaN,0.5,0.5,1.714401019,0.0
128,11.5,0.6,1.0,100.0,0.0,0.4744091286481341,0.15542391988103071,NaN,NaN,0.0,0.0,1.0489075991981116,1.0542154723575607,false,100,NaN,0.5,0.5,1.694627401,0.0
128,11.5,0.7,1.0,100.0,0.0,0.4747783389533392,0.15436298086565015,NaN,NaN,0.0,0.0,1.0571126721123398,1.0632163710293738,false,100,NaN,0.5,0.5,1.703792004,0.0
128,11.5,0.8,1.0,100.0,0.0,0.47514040973678107,0.153313635534584,NaN,NaN,0.0,0.0,1.0653319667494252,1.072208060997957,false,100,NaN,0.5,0.5,1.670247831,0.0
128,11.5,0.9,1.0,100.0,0.0,0.4754954961052249,0.15227577194829794,NaN,NaN,0.0,3.6454355490054885e-16,1.073565077941097,1.081190820130467,false,100,NaN,0.5,0.5,1.707408682,0.0
128,11.5,1.0,1.0,100.0,0.0,0.4758437501331416,0.15124927660965534,NaN,NaN,0.0,1.8350881563063998e-16,1.0818116118609467,1.0901649177560468,false,100,NaN,0.5,0.5,1.720909818,0.0
128,11.5,1.1,1.0,100.0,0.0,0.47618532087431775,0.1502340346619977,NaN,NaN,0.0,0.0,1.0900711857687555,1.0991306149033315,false,100,NaN,0.5,0.5,1.677445483,0.0
128,11.5,1.2,1.0,100.0,0.0,0.47652035437781004,0.1492299300766357,NaN,NaN,0.0,0.0,1.0983434277543482,1.1080881645344591,false,100,NaN,0.5,0.5,1.685823327,0.0
128,11.5,1.3,1.0,100.0,0.0,0.4768489937078616,0.14823684583009406,NaN,NaN,0.0,0.0,1.1066279764816351,1.1170378117753268,false,100,NaN,0.5,0.5,1.690871614,0.0
128,11.5,1.4,1.0,100.0,0.0,0.47717137896740913,0.14725466407146154,NaN,NaN,0.0,0.0,1.1149244809334307,1.125979794141868,false,100,NaN,0.5,0.5,1.732131279,0.0
128,11.5,1.5,1.0,100.0,0.0,0.47748764732483984,0.1462832662801994,NaN,NaN,0.0,0.0,1.12323260015759,1.134914341762159,false,100,NaN,0.5,0.5,1.711904627,0.0
128,11.5,1.6,1.0,100.0,0.0,0.4777979330436695,0.14532253341476398,NaN,NaN,0.0,0.0,1.1315520030149462,1.1438416775941953,false,100,NaN,0.5,0.5,1.693627725,0.0
128,11.5,1.7,1.0,100.0,0.0,0.47810236751484,0.14437234605239677,NaN,NaN,0.0,1.9224994519071977e-16,1.1398823679294792,1.152762017639204,false,100,NaN,0.5,0.5,1.684168799,0.0
128,11.5,1.8,1.0,100.0,0.0,0.47840107929135023,0.14343258452043595,NaN,NaN,0.0,0.0,1.1482233826411108,1.161675571150388,false,100,NaN,0.5,0.5,1.685326188,0.0
128,11.5,1.9,1.0,100.0,0.0,0.4786941941249522,0.14250312901949705,NaN,NaN,0.0,1.947716924295146e-16,1.15657474396146,1.1705825408370145,false,100,NaN,0.5,0.5,1.679777963,0.0
128,11.5,2.0,1.0,100.0,0.0,0.47898183500466507,0.14158385973886833,NaN,NaN,0.0,0.0,1.1649361575328703,1.1794831230637892,false,100,NaN,0.5,0.5,1.699894806,0.0
128,11.5,2.1,1.0,100.0,0.0,0.4792641221968734,0.14067465696445858,NaN,NaN,0.0,0.0,1.1733073375909657,1.1883775080454748,false,100,NaN,0.5,0.5,1.6920002,0.0
128,11.5,2.2,1.0,100.0,0.0,0.4795411732867958,0.13977540117962986,NaN,NaN,0.0,1.9857267717628888e-16,1.1816880067309776,1.1972658800367266,false,100,NaN,0.5,0.5,1.69263415,0.0
128,11.5,2.3,1.0,100.0,0.0,0.47981310322112014,0.13888597315924017,NaN,NaN,0.0,0.0,1.1900778956780245,1.2061484175171377,false,100,NaN,0.5,0.5,1.698601407,0.0
128,11.5,2.4,1.0,100.0,0.0,0.4800800243516239,0.13800625405721184,NaN,NaN,0.0,0.0,1.1984767430615315,1.2150252933715013,false,100,NaN,0.5,0.5,1.690549489,0.0
128,11.5,2.5,1.0,100.0,0.0,0.48034204647960466,0.1371361254879349,NaN,NaN,0.0,2.023943400535318e-16,1.2068842951939127,1.2238966750653077,false,100,NaN,0.5,0.5,1.671350417,0.0
128,11.5,2.6,1.0,100.0,0.0,0.48059927690096255,0.13627546960180498,NaN,NaN,1.155040257014308e-16,0.0,1.2153003058536505,1.232762724815503,false,100,NaN,0.5,0.5,1.678084233,0.0
128,11.5,2.7,1.0,100.0,0.0,0.48085182045179065,0.13542416915518418,NaN,NaN,0.0,0.0,1.223724536072846,1.2416235997565603,false,100,NaN,0.5,0.5,1.68925879,0.0
128,11.5,2.8,1.0,100.0,0.0,0.48109977955433614,0.1345821075750684,NaN,NaN,0.0,0.0,1.2321567539293297,1.2504794521018932,false,100,NaN,0.5,0.5,1.682912604,0.0
128,11.5,2.9,1.0,100.0,0.0,0.48134325426321056,0.13374916901873005,NaN,5.943292051374023e-47,0.0,2.0751961166758403e-16,1.2405967343433761,-1.2593304293007188,false,100,NaN,0.5,0.5,1.663540417,0.0
128,11.5,3.0,1.0,100.0,0.0,0.4815823423117368,0.13292523842859927,NaN,4.617148406016687e-47,0.0,4.176118236648911e-16,1.2490442588790578,-1.2681766741903227,false,100,NaN,0.5,0.5,1.689481908,0.0
128,11.5,3.1,1.0,100.0,0.0,0.4818171391583271,0.13211020158263503,NaN,2.2055452592666184e-47,1.1521207263035248e-16,0.0,1.2574991155502622,-1.277018325143967,false,100,NaN,0.5,0.5,1.677409281,0.0
128,11.5,3.2,1.0,100.0,0.0,0.4820477380328019,0.13130394514042776,NaN,8.855681180720847e-48,0.0,0.0,1.2659610986313758,-1.2858555162143532,false,100,NaN,0.5,0.5,1.674506659,0.0
128,11.5,3.3,1.0,100.0,0.0,0.4822742299825605,0.1305063566852685,NaN,3.225453541154832e-48,1.1510287670412157e-16,2.126760436854794e-16,1.2744300084726286,-1.2946883772728162,false,100,NaN,0.5,0.5,1.715457401,0.0
128,11.5,3.4,1.0,100.0,0.0,0.4824967039185291,0.12971732476240433,NaN,1.0984955591146947e-48,1.1504980403064272e-16,0.0,1.2829056513200776,-1.303517034144303,false,100,NaN,0.5,0.5,1.689133582,0.0
128,11.5,3.5,1.0,100.0,0.0,0.4827152466608143,0.12893673891369806,NaN,3.550634509345907e-49,1.1499771680148195e-16,4.305301320550184e-16,1.291387839140204,-1.3123416087382311,false,100,NaN,0.5,0.5,1.683668462,0.0
128,11.5,3.6,1.0,100.0,0.0,0.4829299429840008,0.12816448970889294,NaN,1.0980979223927578e-49,0.0,0.0,1.2998763894490841,-1.3211622191752954,false,100,NaN,0.5,0.5,1.693615625,0.0
128,11.5,3.7,1.0,100.0,0.0,0.48314087566203534,0.12740046877368172,NaN,3.2645016185684265e-50,0.0,0.0,1.3083711251460879,-1.3299789799103543,false,100,NaN,0.5,0.5,1.678049231,0.0
128,11.5,3.8,1.0,100.0,0.0,0.48334812551264805,0.12664456881476455,NaN,9.353143250521571e-51,0.0,2.191611995317805e-16,1.3168718743520522,-1.338792001851444,false,100,NaN,0.5,0.5,1.704938694,0.0
128,11.5,3.9,1.0,100.0,0.0,0.4835517714412657,0.1258966836420754,NaN,2.58581623396202e-51,0.0,0.0,1.325378470251869,-1.347601392475046,false,100,NaN,0.5,0.5,1.704471358,0.0
128,11.5,4.0,1.0,100.0,0.0,0.4837518904843771,0.1251567081883474,NaN,6.899614574975505e-52,1.1475128536588237e-16,2.2176658380835456e-16,1.3338907509414222,-1.356407255937689,false,100,NaN,0.5,0.5,1.707532693,0.0
128,12.0,0.0,1.0,100.0,0.0,0.4741604481179621,0.15613342909859448,NaN,NaN,0.0,1.7776830865670626e-16,1.0,1.0,false,100,NaN,0.5,0.5,1.6906769,0.0
128,12.0,0.1,1.0,100.0,0.0,0.4745325989048511,0.15507013440424888,NaN,NaN,0.0,0.0,1.007814093345479,1.0086578124023964,false,100,NaN,0.5,0.5,1.735176814,0.0
128,12.0,0.2,1.0,100.0,0.0,0.47489761574233913,0.15401828046021587,NaN,NaN,0.0,0.0,1.0156427550697722,1.0173061484051273,false,100,NaN,0.5,0.5,1.718601042,0.0
128,12.0,0.3,1.0,100.0,0.0,0.4752556503650312,0.15297776424324128,NaN,NaN,1.1680271699793825e-16,0.0,1.0234855803731011,1.0259452874070454,false,100,NaN,0.5,0.5,1.709075812,0.0
128,12.0,0.4,1.0,100.0,0.0,0.47560685171074235,0.15194848083010074,NaN,NaN,0.0,1.8266438377007172e-16,1.0313421753521543,1.0345755005003918,false,100,NaN,0.5,0.5,1.708430762,0.0
128,12.0,0.5,1.0,100.0,0.0,0.4759513659199371,0.15093032360312286,NaN,NaN,1.1663198218575075e-16,0.0,1.039212156778728,1.0431970506865926,false,100,NaN,0.5,0.5,1.705585444,0.0
128,12.0,0.6,1.0,100.0,0.0,0.4762893363399591,0.14992318444545089,NaN,NaN,1.1654922123143202e-16,0.0,1.0470951518759926,1.0518101930899437,false,100,NaN,0.5,0.5,1.689652422,0.0
128,12.0,0.7,1.0,100.0,0.0,0.47662090353366227,0.14892695392632696,NaN,NaN,0.0,1.863703975934362e-16,1.054990798093109,1.060415175168862,false,100,NaN,0.5,0.5,1.700173528,0.0
128,12.0,0.8,1.0,100.0,0.0,0.47694620529207676,0.1479415214766931,NaN,NaN,0.0,0.0,1.0628987428788654,1.069012236924411,false,100,NaN,0.5,0.5,1.70201997,0.0
128,12.0,0.9,1.0,100.0,0.0,0.4772653766507618,0.1469667755554111,NaN,NaN,1.1631087010922655e-16,0.0,1.070818643454936,1.0776016111058495,false,100,NaN,0.5,0.5,1.700542056,0.0
128,12.0,1.0,1.0,100.0,0.0,0.4775785499095143,0.14600260380641109,NaN,NaN,0.0,1.9010329194149715e-16,1.0787501665893202,1.0861835234129804,false,100,NaN,0.5,0.5,1.683568954,0.0
128,12.0,1.1,1.0,100.0,0.0,0.47788585465512373,0.14504889320708056,NaN,NaN,0.0,1.9135323960041097e-16,1.0866929883704672,1.094758192695104,false,100,NaN,0.5,0.5,1.68442462,0.0
128,12.0,1.2,1.0,100.0,0.0,0.4781874177868789,0.14410553020820854,NaN,NaN,0.0,0.0,1.0946467939825417,1.1033258311464178,false,100,NaN,0.5,0.5,1.698956735,0.0
128,12.0,1.3,1.0,100.0,0.0,0.4784833635445507,0.14317240086580074,NaN,NaN,0.0,0.0,1.1026112774822465,1.1118866444977156,false,100,NaN,0.5,0.5,1.675603343,0.0
128,12.0,1.4,1.0,100.0,0.0,0.4787738135385935,0.14224939096507871,NaN,NaN,0.0,0.0,1.1105861415775657,1.120440832204277,false,100,NaN,0.5,0.5,1.677162963,0.0
128,12.0,1.5,1.0,100.0,0.0,0.47905888678232,0.14133638613697544,NaN,NaN,0.0,1.963795479299275e-16,1.1185710974087695,1.1289885876298487,false,100,NaN,0.5,0.5,1.685784225,0.0
128,12.0,1.6,1.0,100.0,0.0,0.47933869972582466,0.14043327196743544,NaN,NaN,1.1580778114308207e-16,0.0,1.1265658643319683,1.1375300982266452,false,100,NaN,0.5,0.5,1.680457416,0.0
128,12.0,1.7,1.0,100.0,0.0,0.4796133662914419,0.1395399340998227,NaN,NaN,0.0,1.989077592352409e-16,1.134570169705478,1.1460655457113114,false,100,NaN,0.5,0.5,1.671188406,0.0
128,12.0,1.8,1.0,100.0,0.0,0.47988299791054356,0.13865625833073536,NaN,NaN,0.0,0.0,1.1425837486792307,1.154595106236811,false,100,NaN,0.5,0.5,1.690132158,0.0
128,12.0,1.9,1.0,100.0,0.0,0.48014770356148856,0.1377821306995197,NaN,NaN,1.1561265589630998e-16,2.014453940776927e-16,1.150606343987423,1.163118950560209,false,100,NaN,0.5,0.5,1.683201427,0.0
128,12.0,2.0,1.0,100.0,0.0,0.4804075898085566,0.13691743757176844,NaN,NaN,0.0,4.0543521859412795e-16,1.1586377057445807,1.171637244206346,false,100,NaN,0.5,0.5,1.67751489,0.0
128,12.0,2.1,1.0,100.0,0.0,0.48066276084170534,0.13606206571708343,NaN,NaN,0.0,2.039920198870245e-16,1.1666775912451834,1.1801501476273977,false,100,NaN,0.5,0.5,1.682579679,0.0
128,12.0,2.2,1.0,100.0,0.0,0.48091331851700636,0.13521590238137204,NaN,NaN,0.0,0.0,1.1747257647669755,1.1886578163583363,false,100,NaN,0.5,0.5,1.6919812,0.0
128,12.0,2.3,1.0,100.0,0.0,0.4811593623976217,0.1343788353539428,NaN,NaN,0.0,0.0,1.1827819973780658,1.1971604011683168,false,100,NaN,0.5,0.5,1.695990508,0.0
128,12.0,2.4,1.0,100.0,0.0,0.4814009897951982,0.13355075302965333,NaN,NaN,2.306233365032086e-16,2.078279229879455e-16,1.1908460667478993,1.205658048208014,false,100,NaN,0.5,0.5,1.697694639,0.0
128,12.0,2.5,1.0,100.0,0.0,0.4816382958115626,0.1327315444663596,NaN,NaN,0.0,0.0,1.1989177569621645,1.2141508991529515,false,100,NaN,0.5,0.5,1.691313249,0.0
128,12.0,2.6,1.0,100.0,0.0,0.48187137338061503,0.13192109943790337,NaN,NaN,0.0,0.0,1.2069968583416903,1.2226390913428764,false,100,NaN,0.5,0.5,1.690067553,0.0
128,12.0,2.7,1.0,100.0,0.0,0.4821003133103179,0.13111930848286918,NaN,NaN,0.0,0.0,1.2150831672653617,1.2311227579172153,false,100,NaN,0.5,0.5,1.710461718,0.0
128,12.0,2.8,1.0,100.0,0.0,0.48232520432469944,0.13032606294933202,NaN,NaN,1.150907121036286e-16,0.0,1.2231764859970768,1.2396020279466824,false,100,NaN,0.5,0.5,1.697241104,0.0
128,12.0,2.9,1.0,100.0,0.0,0.4825461331057841,0.12954125503580963,NaN,NaN,0.0,2.142605118960467e-16,1.2312766225167566,1.2480770265610988,false,100,NaN,0.5,0.5,1.711471895,0.0
128,12.0,3.0,1.0,100.0,0.0,0.48276318433538057,0.12876477782862322,NaN,8.953381901273031e-47,0.0,0.0,1.239383390355398,-1.2565478750734775,false,100,NaN,0.5,0.5,1.692645551,0.0
128,12.0,3.1,1.0,100.0,0.0,0.4829764407366599,0.12799652533586464,NaN,7.147138714942573e-47,0.0,0.0,1.2474966084341657,-1.2650146911004707,false,100,NaN,0.5,0.5,1.727730443,0.0
128,12.0,3.2,1.0,100.0,0.0,0.48318598311546157,0.12723639251815774,NaN,3.597918435696164e-47,0.0,2.181417994200672e-16,1.2556161009074958,-1.273477588679207,false,100,NaN,0.5,0.5,1.72104513,0.0
128,12.0,3.3,1.0,100.0,0.0,0.48339189040127606,0.1264842753163946,NaN,1.531605279760814e-47,0.0,0.0,1.263741697010182,-1.2819366783806458,false,100,NaN,0.5,0.5,1.717527661,0.0
128,12.0,3.4,1.0,100.0,0.0,0.48359423968785353,0.12574007067661963,NaN,5.934608660094495e-48,0.0,0.0,1.271873230908411,-1.2903920674194713,false,100,NaN,0.5,0.5,1.713138623,0.0
128,12.0,3.5,1.0,100.0,0.0,0.483793106273394,0.1250036765722265,NaN,2.1561535082994404e-48,0.0,0.0,1.280010541554703,-1.2988438597606535,false,100,NaN,0.5,0.5,1.700928787,0.0
128,12.0,3.6,1.0,100.0,0.0,0.4839885637002835,0.12427499202362541,NaN,7.454288481036043e-49,1.1469517132151468e-16,1.116699955625522e-16,1.2881534725467045,-1.3072921562227109,false,100,NaN,0.5,0.5,1.682625182,0.0
128,12.0,3.7,1.0,100.0,0.0,0.48418068379433793,0.12355391711553132,NaN,2.4724100871891068e-49,1.1464966094111455e-16,1.1232171453405059e-16,1.2963018719897887,-1.315737054577787,false,100,NaN,0.5,0.5,1.690410279,0.0
128,12.0,3.8,1.0,100.0,0.0,0.48436953670352745,0.12284035301201665,NaN,7.905099044383792e-50,0.0,0.0,1.304455592363396,-1.3241786496485968,false,100,NaN,0.5,0.5,1.687364146,0.0
128,12.0,3.9,1.0,100.0,0.0,0.48455519093615335,0.12213420196946459,NaN,2.4434498238199263e-50,1.1456104953495825e-16,2.2725473428457187e-16,1.3126144903910624,-1.332617033402342,false,100,NaN,0.5,0.5,1.687489756,0.0
128,12.0,4.0,1.0,100.0,0.0,0.48473771339845556,0.12143536734755339,NaN,7.313090240191339e-51,0.0,0.0,1.3207784269140668,-1.3410522950416541,false,100,NaN,0.5,0.5,1.673173358,0.0
128,12.5,0.0,1.0,100.0,0.0,0.4760573532055593,0.15061538042132305,NaN,NaN,0.0,0.0,1.0,1.0,false,100,NaN,0.5,0.5,1.716330468,0.0
128,12.5,0.1,1.0,100.0,0.0,0.4763918073679726,0.1496161707886105,NaN,NaN,0.0,0.0,1.007537192835961,1.0082883570314503,false,100,NaN,0.5,0.5,1.711285582,0.0
128,12.5,0.2,1.0,100.0,0.0,0.47671998772009105,0.14862764893445668,NaN,NaN,0.0,0.0,1.0150869994187541,1.0165685571644403,false,100,NaN,0.5,0.5,1.715528907,0.0
128,12.5,0.3,1.0,100.0,0.0,0.47704202703902376,0.1476497103859618,NaN,NaN,0.0,0.0,1.0226490759843339,1.0248408351576743,false,100,NaN,0.5,0.5,1.690954621,0.0
128,12.5,0.4,1.0,100.0,0.0,0.47735805553761346,0.14668224956869408,NaN,NaN,0.0,0.0,1.0302230880217267,1.0331054188629165,false,100,NaN,0.5,0.5,1.692087508,0.0
128,12.5,0.5,1.0,100.0,0.0,0.47766820087788364,0.14572515996269092,NaN,NaN,0.0,0.0,1.0378087100714595,1.041362529409049,false,100,NaN,0.5,0.5,1.684184102,0.0
128,12.5,0.6,1.0,100.0,0.0,0.47797258818761845,0.14477833425012582,NaN,NaN,0.0,0.0,1.04540562552371,1.049612381383563,false,100,NaN,0.5,0.5,1.689964846,0.0
128,12.5,0.7,1.0,100.0,0.0,0.47827134007979266,0.1438416644549172,NaN,NaN,0.0,0.0,1.05301352641666,1.0578551830112939,false,100,NaN,0.5,0.5,1.665291353,0.0
