L,U,V,t,β,δ,m,uS,vS,vd,Qm,QuS,QvS,Qvd,Converged,I,f,g,g0,ΔT,μ
128,9.0,1.9,1.0,100.0,0.0,0.4683292701121087,0.17172073273316196,-2.3302745314960763e-6,-1.718162260914609e-6,0.9953166611345043,0.996163800388139,0.02855519951360416,0.018942037233308562,true,144,-2.604846513018521,0.05,0.05,1.691102269,0.0
128,9.0,2.0,1.0,100.0,0.0,0.4688364534732507,0.1704378106278273,-2.2362744002195064e-6,-1.6180551356478017e-6,0.9761044047013057,0.9609339086662505,0.026228921106654934,0.017119138276432713,true,144,-2.601921774904948,0.05,0.05,2.471476849,0.0
128,9.0,2.1,1.0,100.0,0.0,0.4693327426033732,0.1691700317064685,-2.1398062609929645e-6,-1.5202031115674407e-6,0.9577648457239629,0.9269395245918854,0.024081321835940445,0.01547224571590067,true,144,-2.599040326306506,0.05,0.05,1.684325122,0.0
128,9.0,2.2,1.0,100.0,0.0,0.46981735752615605,0.1679199526913376,-2.1755529943616817e-6,-1.5208268435505443e-6,0.9875521896914874,0.9355164737778199,0.023544049231886657,0.014921544676924341,true,143,-2.5962013497071994,0.05,0.05,2.497854088,0.0
128,9.0,2.3,1.0,100.0,0.0,0.4702927351359013,0.16668179745458783,-2.072172661609125e-6,-1.4239559586592482e-6,0.9701644584599878,0.9026894332446189,0.021609486270092248,0.013495278134110047,true,143,-2.5934040422093156,0.05,0.05,1.631725124,0.0
128,9.0,2.4,1.0,100.0,0.0,0.47075798834786015,0.16545833601961463,-1.9691950841592203e-6,-1.3309234211567858e-6,0.9535755898310017,0.8710535818126641,0.019825392974557612,0.012205758546432301,true,143,-2.5906476169127437,0.05,0.05,2.54620488,0.0
128,9.0,2.5,1.0,100.0,0.0,0.4712125189574469,0.1642516643856104,-1.9928549592854893e-6,-1.3277044322658163e-6,0.9853274095542597,0.8800716853155088,0.019402020013367643,0.011801337161412326,true,142,-2.5879313020290287,0.05,0.05,1.570517148,0.0
128,9.0,2.6,1.0,100.0,0.0,0.4716583335898653,0.16305693251939474,-1.8871233496698641e-6,-1.2379144042307902e-6,0.9695981673734089,0.8495570815386655,0.017795400833096418,0.010680887643620199,true,142,-2.585254339978361,0.05,0.05,2.541939252,0.0
128,9.0,2.7,1.0,100.0,0.0,0.47209474384361483,0.16187641984507256,-1.783690459336854e-6,-1.152639861292751e-6,0.9545967664770227,0.820179123365794,0.01631517080162641,0.009667110917419534,true,142,-2.5826159887558955,0.05,0.05,2.284516637,0.0
128,9.0,2.8,1.0,100.0,0.0,0.47252129761892037,0.1607118338019355,-1.7991725427576098e-6,-1.1479869410510814e-6,0.9883432947437321,0.8296422732758657,0.015983600953889322,0.009370503820434186,true,141,-2.580015520950701,0.05,0.05,1.843746724,0.0
128,9.0,2.9,1.0,100.0,0.0,0.47293964595721494,0.15955911249268967,-1.6957935670561392e-6,-1.0669955604015797e-6,0.9741132524428986,0.8013249078915874,0.014650787984407942,0.008486754828402696,true,141,-2.5774522229239363,0.05,0.05,2.284748505,0.0
128,9.0,3.0,1.0,100.0,0.0,0.4733492610125698,0.15842012027906666,-1.5958889373956762e-6,-9.906577050242123e-7,0.9605438937003719,0.7740828961749768,0.013423904504379471,0.007686554629254556,true,141,-2.5749253960028815,0.05,0.05,1.86888708,0.0
128,9.0,3.1,1.0,100.0,0.0,0.47374980727397775,0.15729623896957248,-1.6059627489642195e-6,-9.858884464216426e-7,0.9963219300471726,0.7839817581890562,0.013165927975977187,0.0074694943031582434,true,140,-2.5724343555291176,0.05,0.05,4.016040755,0.0
128,9.0,3.2,1.0,100.0,0.0,0.47414264302636366,0.15618407359378156,-1.5079257823454079e-6,-9.141500152247679e-7,0.9834410591587073,0.7577301466498154,0.012061182576196615,0.006769654007989238,true,140,-2.5699784301356066,0.05,0.05,2.026701541,0.0
128,9.0,3.3,1.0,100.0,0.0,0.47452736927528094,0.15508513961525383,-1.414016681850045e-6,-8.468964451157229e-7,0.9711582469074109,0.7324887613819331,0.011045054782723036,0.00613551531567875,true,140,-2.5675569627099524,0.05,0.05,2.986686907,0.0
128,9.0,3.4,1.0,100.0,0.0,0.47490418507142196,0.15399926762628435,-1.3243017742759968e-6,-7.839531988621805e-7,0.9594465123822227,0.7082247104631678,0.01011085447446512,0.005560888892079127,true,140,-2.5651693093808534,0.05,0.05,2.180089281,0.0
128,9.0,3.5,1.0,100.0,0.0,0.4752728818008122,0.15292746393752338,-1.3296655679225539e-6,-7.799233386036466e-7,0.9973418374429333,0.7184785573821073,0.00993060642353649,0.005420788066531473,true,139,-2.5628148396399624,0.05,0.05,2.442286143,0.0
128,9.0,3.6,1.0,100.0,0.0,0.47563448978714234,0.15186711272475506,-1.2431301337785731e-6,-7.213278923639522e-7,0.9862112633179931,0.6950955961684824,0.009089470295121138,0.0049162615008992785,true,139,-2.5604929355776367,0.05,0.05,1.589335539,0.0
128,9.0,3.7,1.0,100.0,0.0,0.47598875109873273,0.1508193256389937,-1.1609670680782755e-6,-6.666836905992236e-7,0.9755961981354755,0.6726235774710543,0.00831669704078716,0.00445875816205515,true,139,-2.5582029925035945,0.05,0.05,2.447987852,0.0
128,9.0,3.8,1.0,100.0,0.0,0.47633584519380523,0.14978393528249234,-1.0831098050405531e-6,-6.157857886650343e-7,0.9654727851156064,0.6510302437455207,0.0076070270477552404,0.004043882304177264,true,139,-2.555944418144475,0.05,0.05,1.578037244,0.0
128,9.0,3.9,1.0,100.0,0.0,0.47667594682349823,0.14876077524447834,-1.0094691719873985e-6,-5.68430360959571e-7,0.9558181154110112,0.630283833355727,0.0069555751044623445,0.00366765086763105,true,139,-2.553716632568529,0.05,0.05,4.271262906,0.0
128,9.0,4.0,1.0,100.0,0.0,0.47700895976987656,0.1477504917106079,-1.0118159077207674e-6,-5.657590322403433e-7,0.9958710218079814,0.6407685760228543,0.006843750949155094,0.003588567739061007,true,138,-2.551519068038561,0.05,0.05,1.595805526,0.0
128,9.5,0.0,1.0,100.0,0.0,0.4603195869198805,0.19048046905845356,0.0,0.0,0.7198581633545142,0.9681967411426795,0.05742265075308685,0.05742265075308685,true,160,-2.7749162010022363,0.05,0.05,2.71618684,0.0
128,9.5,0.1,1.0,100.0,0.0,0.4609911140751596,0.18900525324526013,-2.637393419690476e-7,-3.0065984129631007e-7,0.7299029125454881,0.9715777406363868,0.05581494299420162,0.05443779256507334,true,159,-2.771320540161201,0.05,0.05,2.552217307,0.0
128,9.5,0.2,1.0,100.0,0.0,0.4616484747266741,0.18754529922004037,-5.089933086213305e-7,-5.639755659867335e-7,0.7408092880832884,0.9752204461981329,0.05427685915926403,0.051670239450315125,true,158,-2.767780183321077,0.05,0.05,2.121113934,0.0
128,9.5,0.3,1.0,100.0,0.0,0.4622919544493318,0.1861006097537441,-7.370938748361364e-7,-7.945087041772336e-7,0.7526164752096332,0.9791440965378762,0.05280582703647222,0.049102404205140664,true,157,-2.764294135844852,0.05,0.05,2.66920226,0.0
128,9.5,0.4,1.0,100.0,0.0,0.4629218370167338,0.184671175036438,-9.492914512819796e-7,-9.962641082579318e-7,0.7653652700723157,0.9833677954102504,0.05139936434754429,0.04671829174142791,true,156,-2.7608614164045364,0.05,0.05,1.758955155,0.0
128,9.5,0.5,1.0,100.0,0.0,0.4635384040515096,0.18325697337841568,-1.1467593799414397e-6,-1.1727605611148545e-6,0.7790981968467392,0.98791052008107,0.05005507825858389,0.04450334447436029,true,155,-2.7574810572777158,0.05,0.05,2.68156836,0.0
128,9.5,0.6,1.0,100.0,0.0,0.4641419347059724,0.18185797189661196,-1.3305982758248523e-6,-1.3270920995395253e-6,0.7938596310644863,0.9927911343956541,0.04877066467589734,0.04244430372508835,true,154,-2.7541521046031097,0.05,0.05,2.410854567,0.0
128,9.5,0.7,1.0,100.0,0.0,0.46473270537189215,0.18047412718458847,-1.501840210768301e-6,-1.4619813226039895e-6,0.8096959291575834,0.9980284060400191,0.04754390735233866,0.040529085401147844,true,153,-2.750873618597321,0.05,0.05,1.932641786,0.0
128,9.5,0.8,1.0,100.0,0.0,0.46531285759514407,0.17910094113970249,-1.5719119196058614e-6,-1.49375652500051e-6,0.7890591400872005,0.96234862608785,0.04387496135288097,0.03663719649292902,true,153,-2.7476446744114043,0.05,0.05,2.475194601,0.0
128,9.5,0.9,1.0,100.0,0.0,0.46587886731404826,0.17774733404394122,-1.711890814595858e-6,-1.5901340970520097e-6,0.8061705234631011,0.9678686126872171,0.042795278905139976,0.035047436250479236,true,152,-2.744464359443321,0.05,0.05,1.853869666,0.0
128,9.5,1.0,1.0,100.0,0.0,0.4664329292579972,0.1764086944556032,-1.842390361197894e-6,-1.674057395227194e-6,0.8244519425372188,0.9737852343530973,0.04176533007637327,0.03356678395188877,true,151,-2.7413317779024573,0.05,0.05,2.597581839,0.0
128,9.5,1.1,1.0,100.0,0.0,0.46697530636457635,0.17508494317257894,-1.964177038971188e-6,-1.7471005387688088e-6,0.8439562201395523,0.9801162412452769,0.04078327187198273,0.03218712428270583,true,150,-2.7382460477833304,0.05,0.05,1.703315315,0.0
128,9.5,1.2,1.0,100.0,0.0,0.4675062577500505,0.17377599353700313,-2.077968603672123e-6,-1.8106529361133786e-6,0.8647387655987826,0.9868794081702714,0.03984734120573485,0.03090103923714726,true,149,-2.7352063017350887,0.05,0.05,2.583763046,0.0
128,9.5,1.3,1.0,100.0,0.0,0.46802603856681624,0.17248175198365417,-2.1844372404692996e-6,-1.865941929753378e-6,0.8868577364143926,0.9940925689137514,0.03895585327263639,0.02970174418246396,true,148,-2.7322116870897717,0.05,0.05,1.641708933,0.0
128,9.5,1.4,1.0,100.0,0.0,0.46853637434774686,0.17119839236314627,-2.154355118787696e-6,-1.8034644952649894e-6,0.8678044306386079,0.959137376208119,0.03594212499287013,0.026932702564237184,true,148,-2.729261365911575,0.05,0.05,2.602268115,0.0
128,9.5,1.5,1.0,100.0,0.0,0.46903451861615664,0.16993333807405714,-2.241519062655099e-6,-1.8418656242988454e-6,0.8914448255152863,0.9667424609814401,0.035162124531671536,0.025934093070690764,true,147,-2.72635451472664,0.05,0.05,2.340533673,0.0
128,9.5,1.6,1.0,100.0,0.0,0.46952223460071907,0.16868267253601088,-2.3233575512789393e-6,-1.8751702001007069e-6,0.9165413675543688,0.9748312435447493,0.03442042332738265,0.025002230086773252,true,146,-2.7234903249692675,0.05,0.05,1.870822162,0.0
128,9.5,1.7,1.0,100.0,0.0,0.4699997605016326,0.16744627960595077,-2.400366870784861e-6,-1.9040961464677878e-6,0.9431613241924763,0.9834212321372937,0.033715657884204775,0.024132507363987497,true,145,-2.7206680025210375,0.05,0.05,2.360803712,0.0
128,9.5,1.8,1.0,100.0,0.0,0.4704673301163935,0.16622403864926233,-2.4730122084390978e-6,-1.9292800192727547e-6,0.9713754502507221,0.992530169325101,0.03304653280505331,0.02332070244327309,true,144,-2.7178867677546283,0.05,0.05,1.798028253,0.0
128,9.5,1.9,1.0,100.0,0.0,0.47092637587444036,0.1650126350482265,-2.3908897852997505e-6,-1.833222048224856e-6,0.9536014304972751,0.9584470868909678,0.03048954788687678,0.021198666373229643,true,144,-2.71514585522022,0.05,0.05,2.463430247,0.0
128,9.5,2.0,1.0,100.0,0.0,0.4713746815945351,0.16381838365790424,-2.450909548462581e-6,-1.8503107330143612e-6,0.9835798138405627,0.9680113829547143,0.029907794712642037,0.020522277244111018,true,143,-2.7124445143785834,0.05,0.05,1.679993188,0.0
128,9.5,2.1,1.0,100.0,0.0,0.47181478147831135,0.16263499489063182,-2.3565663621776425e-6,-1.7504013694344982e-6,0.9666828279480955,0.9350238369184027,0.02758627926311716,0.01866667040198131,true,143,-2.709782008014964,0.05,0.05,2.491607167,0.0
128,9.5,2.2,1.0,100.0,0.0,0.4722447117260894,0.16146819623362751,-2.4063339030294064e-6,-1.7618085380213533e-6,0.9984863222447515,0.9450567957843825,0.02708197980014867,0.018103388707383258,true,142,-2.7071576138902156,0.05,0.05,1.618720624,0.0
128,9.5,2.3,1.0,100.0,0.0,0.4726667492646114,0.16031224996947238,-2.3032854191249223e-6,-1.6608371323045798e-6,0.9824194851030255,0.9131457310463387,0.02497382787600175,0.016476847627425423,true,142,-2.704570622634224,0.05,0.05,2.472972712,0.0
128,9.5,2.4,1.0,100.0,0.0,0.4730800364779184,0.15916990002360482,-2.1997219979784285e-6,-1.5628823441119153e-6,0.9670689006054944,0.8823653865866476,0.023021076038099098,0.014996811937901002,true,142,-2.702020339406121,0.05,0.05,2.881246948,0.0
128,9.5,2.5,1.0,100.0,0.0,0.47348478497196533,0.15804098695062696,-2.096455368962399e-6,-1.4683252806973347e-6,0.9524056434091488,0.8526880783280566,0.021213110804560075,0.013650042318202287,true,142,-2.6995060826674817,0.05,0.05,5.604011184,0.0
128,9.5,2.6,1.0,100.0,0.0,0.47388045958275526,0.15692744721059498,-2.12795601868867e-6,-1.4720873930425513e-6,0.9862296362558309,0.8630443287312439,0.02085002992198799,0.013277676645760092,true,141,-2.6970271845197105,0.05,0.05,5.355783465,0.0
128,9.5,2.7,1.0,100.0,0.0,0.47426880685541806,0.15582476953237728,-2.0215697202139814e-6,-1.379876331612998e-6,0.9722832504932555,0.8343681114843515,0.019208957469970905,0.012092798037683998,true,141,-2.694582989533682,0.05,0.05,4.771155486,0.0
128,9.5,2.8,1.0,100.0,0.0,0.4746492152084833,0.1547350574930697,-1.9172500743484306e-6,-1.2918084912936943e-6,0.9589636970758209,0.8067393965999758,0.017690767695605302,0.011013883481293485,true,141,-2.6921728560800178,0.05,0.05,4.447778794,0.0
128,9.5,2.9,1.0,100.0,0.0,0.47502127147275763,0.15365990594947376,-1.9403618416843103e-6,-1.2931826501265358e-6,0.9947727025132469,0.8174897849653195,0.017407110322207944,0.010738838090636095,true,140,-2.6897961553288803,0.05,0.05,2.305732835,0.0
128,9.5,3.0,1.0,100.0,0.0,0.4753864242407997,0.15259550638071584,-1.8355433877626227e-6,-1.2086149091797056e-6,0.982096196010418,0.7907997551678259,0.016028909988490145,0.009786732115143843,true,140,-2.687452270437786,0.05,0.05,1.753506694,0.0
128,9.5,3.1,1.0,100.0,0.0,0.47574419584480276,0.1515435973689473,-1.7339282247488982e-6,-1.128436060467912e-6,0.9699898963533293,0.7650980248070649,0.014754830658466948,0.008919194200804724,true,140,-2.685140597701688,0.05,0.05,2.340923237,0.0
128,9.5,3.2,1.0,100.0,0.0,0.4760947644730733,0.15050401762480248,-1.6357425435429923e-6,-1.052582911776143e-6,0.9584290968277509,0.7403541110346246,0.013577492368396234,0.008128689747988844,true,140,-2.682860545434243,0.05,0.05,1.717514883,0.0
128,9.5,3.3,1.0,100.0,0.0,0.4764378528187396,0.14947796085121118,-1.6508174269316247e-6,-1.052603789002004e-6,0.9963031864967942,0.7513988699947571,0.013378229049874407,0.007949094346186467,true,139,-2.680611534161441,0.05,0.05,2.397762736,0.0
128,9.5,3.4,1.0,100.0,0.0,0.4767745706147887,0.14846245285943893,-1.554327191827536e-6,-9.807356498173159e-7,0.9852891930249852,0.7274956891779039,0.012309438677261728,0.007248948499605229,true,139,-2.678392995751671,0.05,0.05,1.631616234,0.0
128,9.5,3.5,1.0,100.0,0.0,0.47710459000049776,0.14745880219773688,-1.4617941074152558e-6,-9.130654974597389e-7,0.9747701207699633,0.7044895433638287,0.011322430356818836,0.006610552217005906,true,139,-2.676204374234186,0.05,0.05,2.438583808,0.0
128,9.5,3.6,1.0,100.0,0.0,0.47742807179450736,0.14646685039967933,-1.3732623747423474e-6,-8.494440868660945e-7,0.9647239682696318,0.6823503296910505,0.010411298070877565,0.006028444449642143,true,139,-2.674045124890209,0.05,0.05,1.591131387,0.0
128,9.5,3.7,1.0,100.0,0.0,0.4777451726409704,0.14548644011821743,-1.2887414563783805e-6,-7.897120807090659e-7,0.9551295637579837,0.6610483405619649,0.009570528259290811,0.005497648956252883,true,139,-2.6719147142258177,0.05,0.05,4.958184201,0.0
128,9.5,3.8,1.0,100.0,0.0,0.4780557395062398,0.14451837168334208,-1.2977423366748283e-6,-7.895558570473428e-7,0.9951108971459899,0.6722540901448193,0.009446357140799794,0.005395090428210342,true,138,-2.6698126198663688,0.05,0.05,1.537619229,0.0
128,9.5,3.9,1.0,100.0,0.0,0.47836055888842244,0.14356050077004506,-1.2161526008163055e-6,-7.335291823801437e-7,0.9859553758798656,0.6516628075627362,0.00868305329622771,0.004922968670054641,true,138,-2.667738329929596,0.05,0.05,2.471184586,0.0
128,9.5,4.0,1.0,100.0,0.0,0.4786594409644616,0.1426137125757547,-1.1386449100405511e-6,-6.810814779892849e-7,0.9772089634089154,0.6318501182229763,0.007979074638530625,0.00449218704788384,true,138,-2.6656913434681555,0.05,0.05,1.640855416,0.0
128,10.0,0.0,1.0,100.0,0.0,0.4638223664171547,0.18260057320158396,0.0,0.0,0.7303601982895369,0.9933826471195673,0.06362620582059485,0.06362620582059485,true,158,-2.8817143337474866,0.05,0.05,2.58916455,0.0
128,10.0,0.1,1.0,100.0,0.0,0.4644150010727054,0.18122012407035099,-2.813057837617101e-7,-3.1725408934782415e-7,0.742619785078058,0.9981254342408818,0.06208996175084748,0.06073957440367243,true,157,-2.878409512975404,0.05,0.05,3.731869258,0.0
128,10.0,0.2,1.0,100.0,0.0,0.46499745293888206,0.17984925263367096,-5.173910261123684e-7,-5.689959340353607e-7,0.7222812188445449,0.9631145410645692,0.057533306721635584,0.055085609718850036,true,157,-2.8751543099315935,0.05,0.05,2.843674366,0.0
128,10.0,0.3,1.0,100.0,0.0,0.46556565231574143,0.17849810009012698,-7.520413622817484e-7,-8.071581675246961e-7,0.7356091598837988,0.9680528431964541,0.056171411028584306,0.05267595185394669,true,156,-2.8719478266259033,0.05,0.05,4.261125103,0.0
128,10.0,0.4,1.0,100.0,0.0,0.4661220473300406,0.1771614757736804,-9.7216600933421e-7,-1.0190735008760342e-6,0.7499050971511156,0.9733326302479028,0.05486923051414805,0.050428516925606265,true,155,-2.8687891835796537,0.05,0.05,4.813798476,0.0
128,10.0,0.5,1.0,100.0,0.0,0.4666668878357483,0.17583932103858468,-1.1788106991474083e-6,-1.2077352212523613e-6,0.7652126365530476,0.9789712256678129,0.05362470416595882,0.04833138715463383,true,154,-2.865677513054836,0.05,0.05,1.859034715,0.0
128,10.0,0.6,1.0,100.0,0.0,0.46720042062000033,0.174531569202296,-1.3729595697519488e-6,-1.3758006214067936e-6,0.7815774361112915,0.9849859611953948,0.05243585154416013,0.046373648447728406,true,153,-2.8626119609375085,0.05,0.05,2.645628545,0.0
128,10.0,0.7,1.0,100.0,0.0,0.46772288923058625,0.17323814608282145,-1.5555387319247696e-6,-1.5256306466954715e-6,0.7990473373840068,0.9913942009373011,0.05130077181470119,0.044545300036795014,true,152,-2.8595916868135585,0.05,0.05,1.703094525,0.0
128,10.0,0.8,1.0,100.0,0.0,0.4682345338233178,0.17195897051754544,-1.7274196943009587e-6,-1.6593246944679587e-6,0.8176725030085708,0.9982133678873018,0.050217642685960344,0.042837172895003515,true,151,-2.8566158640188895,0.05,0.05,2.651274031,0.0
128,10.0,0.9,1.0,100.0,0.0,0.4687372498978325,0.17068974618896726,-1.7870233134986853e-6,-1.681344060972086e-6,0.7989480218711931,0.9636052723412392,0.046520684633947956,0.038983998985463335,true,151,-2.8536836801164367,0.05,0.05,2.375482532,0.0
128,10.0,1.0,1.0,100.0,0.0,0.4692279061009409,0.16943887532789031,-1.93067500601385e-6,-1.7813337052239699e-6,0.8188962011169698,0.9707572085951299,0.045567027002846074,0.03755271692610119,true,150,-2.850794334994173,0.05,0.05,1.911041202,0.0
128,10.0,1.1,1.0,100.0,0.0,0.4697084388610224,0.16820196936380516,-2.0662635313545807e-6,-1.8707142106773727e-6,0.840102894627992,0.9783541760307601,0.044658597395990075,0.03621460750746551,true,149,-2.8479470438703145,0.05,0.05,2.403927408,0.0
128,10.0,1.2,1.0,100.0,0.0,0.4701790735562149,0.16697892401001313,-2.194446799218724e-6,-1.9507527663453463e-6,0.8626259226947042,0.986413257235641,0.0437938983978207,0.03496337041662776,true,148,-2.8451410351291764,0.05,0.05,1.832881087,0.0
128,10.0,1.3,1.0,100.0,0.0,0.47064003166918045,0.1657696303100526,-2.315844170477468e-6,-2.0225805570215e-6,0.8865260589723256,0.9949517360219318,0.04297150330988992,0.03379321675008079,true,147,-2.8423755508300923,0.05,0.05,2.403859295,0.0
128,10.0,1.4,1.0,100.0,0.0,0.4710929010585889,0.1645703290700637,-2.293558190717888e-6,-1.967481708583236e-6,0.8690144964582647,0.9610797183233211,0.039805590393055125,0.030824430747922297,true,147,-2.8396498466424203,0.05,0.05,1.796841765,0.0
128,10.0,1.5,1.0,100.0,0.0,0.47153511741109133,0.16338826102399012,-2.3956993539290726e-6,-2.021354405357505e-6,0.894446990183595,0.9700205286081731,0.03908608668041735,0.02984316608489223,true,146,-2.8369631916796116,0.05,0.05,2.470486455,0.0
128,10.0,1.6,1.0,100.0,0.0,0.47196829921230943,0.16221959154903137,-2.492894959762301e-6,-2.0700023207004925e-6,0.9213823473842586,0.9794717841949407,0.038403472846074545,0.0289254741739879,true,145,-2.8343148686233977,0.05,0.05,1.708513393,0.0
128,10.0,1.7,1.0,100.0,0.0,0.47239265188306734,0.16106419686581663,-2.5856132460374963e-6,-2.1141177014776202e-6,0.9498911472596294,0.9894509983178756,0.03775660670577965,0.02806735358314386,true,144,-2.8317041733949657,0.05,0.05,2.51445921,0.0
128,10.0,1.8,1.0,100.0,0.0,0.47280837678599996,0.15992195035820714,-2.674296199902348e-6,-2.154321726624611e-6,0.9800476690559057,0.9999760513118017,0.037144408249094235,0.027265122836538272,true,143,-2.829130415106371,0.05,0.05,1.626132028,0.0
128,10.0,1.9,1.0,100.0,0.0,0.47321680692281526,0.1587895599114162,-2.5967439781064205e-6,-2.059812620529203e-6,0.9636049907980615,0.9668379166570817,0.03441233038319596,0.0249269046057525,true,143,-2.8265929156874594,0.05,0.05,2.521158513,0.0
128,10.0,2.0,1.0,100.0,0.0,0.473615834839785,0.1576732741144583,-2.6724015679928263e-6,-2.0906248080384233e-6,0.9955524901398283,0.9778183311202615,0.033881392028973126,0.02425520200466284,true,142,-2.824091010670928,0.05,0.05,1.59891563,0.0
128,10.0,2.1,1.0,100.0,0.0,0.4740078367798055,0.15656684660429393,-2.580885069203558e-6,-1.9899263497598266e-6,0.9798790436530425,0.9456941028427313,0.031382958392411744,0.022188067826960412,true,142,-2.8216240474318175,0.05,0.05,5.277068354,0.0
128,10.0,2.2,1.0,100.0,0.0,0.4743918716058638,0.15547328699932011,-2.4860673168091784e-6,-1.8899898297861526e-6,0.9648827497783508,0.9146676618408955,0.029058679828719295,0.02029746073664045,true,142,-2.8191913866957674,0.05,0.05,5.506115964,0.0
128,10.0,2.3,1.0,100.0,0.0,0.4747672616829466,0.1543949445018729,-2.543828844935289e-6,-1.9099836035662456e-6,0.9987390118981754,0.9260074932942453,0.02863885585639888,0.01979486846078505,true,141,-2.816792401663981,0.05,0.05,2.133001313,0.0
128,10.0,2.4,1.0,100.0,0.0,0.4751359959643212,0.1533264813321085,-2.440433304903618e-6,-1.80826092911257e-6,0.9844403859339268,0.8959507852083215,0.02651337393294521,0.018118702084479698,true,141,-2.8144264769904566,0.05,0.05,4.900015384,0.0
128,10.0,2.5,1.0,100.0,0.0,0.4754973143433556,0.15227043485243313,-2.3364769778397453e-6,-1.7091580826545539e-6,0.9707627185060463,0.866942919261704,0.024537511671266103,0.016584732890644997,true,141,-2.8120930102673127,0.05,0.05,5.436093642,0.0
128,10.0,2.6,1.0,100.0,0.0,0.475851393620461,0.1512266501776392,-2.2327128877427264e-6,-1.613062595282326e-6,0.9576810151132875,0.8389564922463011,0.02270148648549368,0.015180866228882069,true,141,-2.8097914107342863,0.05,0.05,2.91756596,0.0
128,10.0,2.7,1.0,100.0,0.0,0.47619774656550773,0.15019694219485835,-2.272429372091675e-6,-1.6243089511678013e-6,0.9935280467768814,0.8505523614025234,0.02240144947958874,0.014846447394725681,true,140,-2.8075210996179374,0.05,0.05,2.423027022,0.0
128,10.0,2.8,1.0,100.0,0.0,0.4765379136508905,0.14917707474349023,-2.1651938092368617e-6,-1.529744625542087e-6,0.981048063219081,0.8234564447414106,0.02072269533184239,0.01359754107439238,true,140,-2.8052815089652685,0.05,0.05,1.587635763,0.0
128,10.0,2.9,1.0,100.0,0.0,0.4768713422105778,0.14816901598264803,-2.059811789512086e-6,-1.4389810464049514e-6,0.9691125952467905,0.7973278394504679,0.019163772841179684,0.012453858272143452,true,140,-2.8030720829580527,0.05,0.05,2.501504846,0.0
128,10.0,3.0,1.0,100.0,0.0,0.47719819235325023,0.14717261238982798,-1.9566908336971762e-6,-1.3521149356034053e-6,0.9576989263646585,0.7721381723937992,0.01771668134156082,0.011406510828145405,true,140,-2.8008922767060698,0.05,0.05,1.556548309,0.0
128,10.0,3.1,1.0,100.0,0.0,0.4775181205693798,0.14618925309670036,-1.984581728437747e-6,-1.3590189985261749e-6,0.9955641478078814,0.7839741623875685,0.017506038934692082,0.011186333764565704,true,139,-2.798741556508172,0.05,0.05,2.466955943,0.0
128,10.0,3.2,1.0,100.0,0.0,0.4778323188632094,0.14521558839921866,-1.8811377427636663e-6,-1.2751492984053012e-6,0.9846654884535511,0.7595866929537842,0.01618278944544155,0.01025140544687795,true,139,-2.796619398875208,0.05,0.05,1.568580678,0.0
128,10.0,3.3,1.0,100.0,0.0,0.4781403919793752,0.14425313141831253,-1.7808792207744242e-6,-1.1953861698249035e-6,0.9742424149530304,0.7360822831148361,0.014955173484797201,0.009394706708326924,true,139,-2.794525291546085,0.05,0.05,2.470665974,0.0
128,10.0,3.4,1.0,100.0,0.0,0.4784424845657334,0.14330173205329466,-1.6839831056431118e-6,-1.119673542961514e-6,0.9642745738157599,0.7134327559674691,0.013816687054638566,0.008609675994746983,true,139,-2.7924587324719403,0.05,0.05,1.55886739,0.0
128,10.0,3.5,1.0,100.0,0.0,0.4787387375528256,0.14236124141417933,-1.5905791487447033e-6,-1.0479310752429573e-6,0.9547423430544821,0.6916102511928535,0.012761230953964172,0.007890303823101423,true,139,-2.7904192298356807,0.05,0.05,2.490081604,0.0
128,10.0,3.6,1.0,100.0,0.0,0.47902894243298155,0.1414326228156052,-1.6087645274904259e-6,-1.052291291132918e-6,0.994668639164753,0.7035425626957803,0.012630638333477445,0.007763737302054613,true,138,-2.788406301989198,0.05,0.05,1.530518311,0.0
128,10.0,3.7,1.0,100.0,0.0,0.4793139533483589,0.140513423736235,-1.5171632881249233e-6,-9.83986286600174e-7,0.9855534202845018,0.6824039519247593,0.011665370936780849,0.007119018947202528,true,138,-2.78641947673648,0.05,0.05,2.486720097,0.0
128,10.0,3.8,1.0,100.0,0.0,0.47959352375182823,0.13960470059031588,-1.429388853821588e-6,-9.195083865901399e-7,0.9768345137011192,0.6620379502638718,0.010770937727051743,0.006527869031270394,true,138,-2.7844582919564864,0.05,0.05,1.528445124,0.0
128,10.0,3.9,1.0,100.0,0.0,0.47986778073747205,0.1387063095771681,-1.3454414512896103e-6,-8.587196655662151e-7,0.9684945839839587,0.6424178975590888,0.009942414433610863,0.0059858276550018704,true,138,-2.782522294858192,0.05,0.05,2.48197812,0.0
128,10.0,4.0,1.0,100.0,0.0,0.4801368481007432,0.13781810840306763,-1.2652967870147412e-6,-8.014758234842063e-7,0.9605169793394097,0.6235176650074004,0.009175193788169826,0.005488807391685259,true,138,-2.7806110419374623,0.05,0.05,1.528213828,0.0
128,10.5,0.0,1.0,100.0,0.0,0.46689499980789917,0.1752817877329227,0.0,0.0,0.7140974310968495,0.9822925249806103,0.066974953495363,0.066974953495363,true,157,-2.990032183274219,0.05,0.05,2.688186807,0.0
