L,U,V,t,β,δ,uS,ud,QuS,Qud,Converged,I,f,g,g0,ΔT,μ
128,0.0,7.2,1.0,100.0,0.14,0.2711055402654309,NaN,1.2212453270876722e-12,599.5074013178777,false,250,NaN,0.05,0.05,65.316193445,0.04238011302540743
128,0.0,7.3,1.0,100.0,0.14,0.26747770000384563,NaN,2.220446049250313e-12,606.2969030500259,false,250,NaN,0.05,0.05,66.197882918,0.0426616938061111
128,0.0,7.4,1.0,100.0,0.14,0.2639431829016711,NaN,9.992007221626409e-13,612.6674863923326,false,250,NaN,0.05,0.05,66.758586136,0.04293892347344944
128,0.0,7.5,1.0,100.0,0.14,0.2604985899216268,NaN,7.771561172376096e-13,618.6565991263599,false,250,NaN,0.05,0.05,67.073787908,0.04321261715370503
128,0.0,7.6,1.0,100.0,0.14,0.2571406725658427,NaN,2.3314683517128287e-12,624.2972716744931,false,250,NaN,0.05,0.05,66.440650424,0.0434834397609436
128,0.0,7.7,1.0,100.0,0.14,0.2538663255411709,NaN,2.220446049250313e-13,629.6187663123978,false,250,NaN,0.05,0.05,65.919144995,0.04375193581629448
128,0.0,7.8,1.0,100.0,0.14,0.25067257986789504,NaN,6.661338147750939e-13,634.6471123965667,false,250,NaN,0.05,0.05,65.827150164,0.04401855284727646
128,0.0,7.9,1.0,100.0,0.14,0.24755659635750915,NaN,2.220446049250313e-13,639.4055507457714,false,250,NaN,0.05,0.05,66.489040101,0.04428365985512583
128,0.0,8.0,1.0,100.0,0.14,0.24451565941300135,NaN,8.326672684688674e-13,643.9149050215526,false,250,NaN,0.05,0.05,65.129508065,0.04454756197073019
128,0.0,4.0,1.0,100.0,0.15,0.38128852202374497,-1.1578238368059601e-13,0.978184889645628,2.9144856144805257e-10,true,125,-0.7630144505686833,0.05,0.05,32.61377082,0.17220314089574257
128,0.0,4.1,1.0,100.0,0.15,0.3812469953816906,-1.0783041126671833e-14,0.9746999019666358,2.6601158163358943e-11,true,125,-0.7629695070354086,0.05,0.05,32.638631552,0.15855932852840254
128,0.0,4.2,1.0,100.0,0.15,0.381193182687218,-6.661338147750939e-16,0.9694767378694014,1.5909202234389381e-12,true,125,-0.7629071785507352,0.05,0.05,32.764522869,0.1449407729284721
128,0.0,4.3,1.0,100.0,0.15,0.3811217327362282,-6.938893903907228e-17,0.9616021368814565,1.4422328656106652e-13,true,125,-0.7628190000823464,0.05,0.05,32.776512333,0.1313579404291827
128,0.0,4.4,1.0,100.0,0.15,0.38102408202939814,-4.163336342344337e-17,0.9495238923983296,8.182135929652291e-14,true,125,-0.7626910896219864,0.05,0.05,32.622151465,0.11782738924492335
128,0.0,4.5,1.0,100.0,0.15,0.3808863801696306,-2.7755575615628914e-17,0.9804541652087551,5.3955974214997183e-14,true,124,-0.7625004667804176,0.05,0.05,32.417427802,0.10441607364209232
128,0.0,4.6,1.0,100.0,0.15,0.3806833806691998,-1.3877787807814457e-17,0.9996368162470404,3.0763970827064345e-14,true,123,-0.7622042556060968,0.05,0.05,32.062165077,0.09113329996159936
128,0.0,4.7,1.0,100.0,0.15,0.38036846616516085,1.3877787807814457e-17,0.9947563063439357,3.283468291152913e-14,true,122,-0.7617213461403358,0.05,0.05,32.111346727,0.07806424441152666
128,0.0,4.8,1.0,100.0,0.15,0.3798525755479083,-2.7755575615628914e-17,0.995514923652574,5.519721728778421e-14,true,120,-0.7608929263760023,0.05,0.05,31.647367933,0.06541588438481573
128,0.0,4.9,1.0,100.0,0.15,0.37895972134395145,-1.3877787807814457e-17,0.9533252872706566,3.3207325936040306e-14,true,117,-0.7593967244405274,0.05,0.05,30.659165713,0.05350200220068221
128,0.0,5.0,1.0,100.0,0.15,0.37740123480239074,4.163336342344337e-17,0.9696956515035104,8.587716381299255e-14,true,110,-0.7566869020522269,0.05,0.05,28.937996721,0.04298718021253065
128,0.0,5.1,1.0,100.0,0.15,0.3748272837634553,4.163336342344337e-17,0.9486203476705146,8.9840892965695e-14,true,100,-0.7520718179703052,0.05,0.05,26.251636076,0.03447703885221147
128,0.0,5.2,1.0,100.0,0.15,0.3711237708622553,-4.163336342344337e-17,0.9234664431605477,8.41876923644103e-14,true,88,-0.745276231696493,0.05,0.05,23.106864268,0.028251291181989838
128,0.0,5.3,1.0,100.0,0.15,0.36655661843747145,1.0408340855860843e-15,0.9950325871536103,2.129680556416281e-12,true,76,-0.736765008414545,0.05,0.05,20.017733162,0.023962971611054453
128,0.0,5.4,1.0,100.0,0.15,0.3613667726665418,6.283862319378386e-14,0.8558011637053164,1.280433058938516e-10,true,67,-0.7269677862309419,0.05,0.05,17.608749874,0.02094114767225911
128,0.0,5.5,1.0,100.0,0.15,0.3559905253881461,-1.0588606380590448e-10,0.9332741822339896,2.1528109698881905e-7,true,59,-0.7167577173680862,0.05,0.05,15.554761229,0.01881100462515716
128,0.0,5.6,1.0,100.0,0.15,0.3504601550478116,4.219647617431654e-9,0.8743381307307896,8.565363585804113e-6,true,53,-0.7061786657315215,0.05,0.05,13.857372072,0.01720570363765717
128,0.0,5.7,1.0,100.0,0.15,0.3449663912399319,-5.1038250348245384e-8,0.8919177325732441,0.00010347657446699635,true,48,-0.6956343985115466,0.05,0.05,12.538545356,0.015972993213673414
128,0.0,5.8,1.0,100.0,0.15,0.33948874536222085,-2.7708261284009605e-7,0.8109119099990458,0.0005612320448745456,true,44,-0.6850659165020494,0.05,0.05,11.45169462,0.014983077839184102
128,0.0,5.9,1.0,100.0,0.15,0.33394936421001875,1.3942860317139871e-6,0.39869017073490554,0.002821918699717458,true,41,-0.6742714033384651,0.05,0.05,10.970067589,0.014153657518383258
128,0.0,6.0,1.0,100.0,0.15,0.32865150023565004,7.795642211760878e-7,0.2666759259059015,0.001576765358752155,true,38,-0.6639705939170477,0.05,0.05,9.825573217,0.013480093176249002
128,0.0,6.1,1.0,100.0,0.15,0.32362633825331916,-2.6188981751135154e-6,0.4503521451906245,0.005294227057522682,true,35,-0.6542545968106908,0.05,0.05,9.016133734,0.012924683125597013
128,0.0,6.2,1.0,100.0,0.15,0.3185683025829963,-2.567295897858146e-5,0.295911357240386,0.05187471977824793,true,34,-0.6443733654175803,0.05,0.05,8.726502794,0.012431140930243553
128,0.0,6.3,1.0,100.0,0.15,0.313872496328923,3.0497856640387955e-5,0.626931999402558,0.06159922630668838,true,32,-0.6353253077593249,0.05,0.05,8.241605782,0.012021217323666181
128,0.0,6.4,1.0,100.0,0.15,0.3038697566885956,NaN,2.6645352591003757e-12,500.7608022898121,false,250,NaN,0.05,0.05,65.493520485,0.04164517970376806
128,0.0,6.5,1.0,100.0,0.15,0.30464197641415236,-9.006822941556858e-5,0.8211457916522669,0.1817942319719263,true,29,-0.6173964104019395,0.05,0.05,7.438164644,0.011323407315621604
128,0.0,6.6,1.0,100.0,0.15,0.29494412353157273,NaN,0.0,526.1089513624117,false,250,NaN,0.05,0.05,66.436643414,0.04258607378704747
128,0.0,6.7,1.0,100.0,0.15,0.29066945129708355,NaN,2.4424906541753444e-12,537.2396679666706,false,250,NaN,0.05,0.05,66.028109961,0.04300979593950315
128,0.0,6.8,1.0,100.0,0.15,0.28651334272054685,NaN,7.771561172376096e-13,547.5066926900179,false,250,NaN,0.05,0.05,65.153387234,0.04341004317383244
128,0.0,6.9,1.0,100.0,0.15,0.2824710493090025,NaN,1.1102230246251565e-12,557.0091311240534,false,250,NaN,0.05,0.05,63.568177054,0.04379112855185966
128,0.0,7.0,1.0,100.0,0.15,0.2785380940555707,NaN,2.1094237467877974e-12,565.8309680204287,false,250,NaN,0.05,0.05,65.537885699,0.044156508136818325
128,0.0,7.1,1.0,100.0,0.15,0.27471024197162935,NaN,5.551115123125783e-13,574.043928726328,false,250,NaN,0.05,0.05,65.817882395,0.044508964387340165
128,0.0,7.2,1.0,100.0,0.15,0.2709834771466705,NaN,1.887379141862766e-12,581.7097010584429,false,250,NaN,0.05,0.05,66.338083703,0.0448507482578979
128,0.0,7.3,1.0,100.0,0.15,0.26735398439487623,NaN,2.55351295663786e-12,588.8816808707841,false,250,NaN,0.05,0.05,65.518467631,0.045183689482727836
128,0.0,7.4,1.0,100.0,0.15,0.263818134157927,NaN,8.881784197001252e-13,595.6063580201738,false,250,NaN,0.05,0.05,64.146917481,0.04550928241074165
128,0.0,7.5,1.0,100.0,0.15,0.2603724697528942,NaN,9.992007221626409e-13,601.9244275046817,false,250,NaN,0.05,0.05,65.227960301,0.045828753056617155
128,0.0,7.6,1.0,100.0,0.15,0.25701369634047977,NaN,6.661338147750939e-13,607.8716882276539,false,250,NaN,0.05,0.05,64.924430409,0.04614311169883557
128,0.0,7.7,1.0,100.0,0.15,0.2537386711838168,NaN,0.0,613.4797759757424,false,250,NaN,0.05,0.05,64.876104633,0.04645319432718413
128,0.0,7.8,1.0,100.0,0.15,0.2505443949004975,NaN,1.9984014443252818e-12,618.7767657622563,false,250,NaN,0.05,0.05,64.914829273,0.046759695457728276
128,0.0,7.9,1.0,100.0,0.15,0.24742800350054012,NaN,8.326672684688674e-13,623.7876703357416,false,250,NaN,0.05,0.05,65.048459033,0.04706319423786966
128,0.0,8.0,1.0,100.0,0.15,0.2443867610642701,NaN,0.0,628.5348554844755,false,250,NaN,0.05,0.05,65.576641635,0.04736417531323079
128,0.0,4.0,1.0,100.0,0.16,0.37754283280572687,-1.0570433417456115e-12,0.9666796474004924,2.721005827073713e-9,true,125,-0.7554984708534239,0.05,0.05,31.790865686,0.19335071632780423
128,0.0,4.1,1.0,100.0,0.16,0.3775066484868424,-1.4060974606877608e-13,0.9638605259048028,3.5395906126394246e-10,true,125,-0.7554604152600497,0.05,0.05,31.928024265,0.178626567871496
128,0.0,4.2,1.0,100.0,0.16,0.3774602371524902,-1.27675647831893e-14,0.9596476211733984,3.143668008685453e-11,true,125,-0.7554081082960314,0.05,0.05,31.953426118,0.1639244623010759
128,0.0,4.3,1.0,100.0,0.16,0.3773993981868736,-6.38378239159465e-16,0.9533696485599652,1.5669187137903828e-12,true,125,-0.7553349643622147,0.05,0.05,32.099862047,0.14925351423255395
128,0.0,4.4,1.0,100.0,0.16,0.377317834448323,0.0,0.9940771626325562,1.8196777253614484e-14,true,124,-0.7552308876092478,0.05,0.05,31.790634434,0.13467041503333615
128,0.0,4.5,1.0,100.0,0.16,0.3772043732493758,-5.551115123125783e-17,0.9786741505798391,1.1307758134126477e-13,true,124,-0.7550775038266593,0.05,0.05,31.940662264,0.1201121329687443
128,0.0,4.6,1.0,100.0,0.16,0.3770408669173836,0.0,0.9540293975929259,7.00919566892028e-16,true,124,-0.7548442571814212,0.05,0.05,31.599607822,0.10565851872257882
128,0.0,4.7,1.0,100.0,0.16,0.3767950819110555,2.7755575615628914e-17,0.9630211790293552,5.2107195566554315e-14,true,123,-0.7544756378860369,0.05,0.05,31.350588532,0.09142084184247681
128,0.0,4.8,1.0,100.0,0.16,0.37640544655793406,2.7755575615628914e-17,0.9921180021247311,5.536268781815339e-14,true,121,-0.7538631480849927,0.05,0.05,31.073063179,0.07752585935701864
128,0.0,4.9,1.0,100.0,0.16,0.3757475944693532,-2.7755575615628914e-17,0.954229250593408,6.246719341389308e-14,true,119,-0.7527821035381599,0.05,0.05,30.581762567,0.064167269459233
128,0.0,5.0,1.0,100.0,0.16,0.3745975923275042,0.0,0.9516758516171508,5.216299185967542e-15,true,114,-0.7508163668057841,0.05,0.05,29.226330268,0.051935872011030705
128,0.0,5.1,1.0,100.0,0.16,0.3726222006980521,-2.7755575615628914e-17,0.9880409187662531,5.5280908235661555e-14,true,105,-0.7473248358425023,0.05,0.05,26.772268969,0.0415680758346336
128,0.0,5.2,1.0,100.0,0.16,0.36953487104329635,1.1102230246251565e-16,0.9435564605223545,2.2794432907499443e-13,true,94,-0.7417187359537917,0.05,0.05,24.021789699,0.03358310605316409
128,0.0,5.3,1.0,100.0,0.16,0.3654213854862366,1.3877787807814457e-16,0.9256683585402437,2.8518410043587904e-13,true,82,-0.734104341015759,0.05,0.05,21.112114865,0.027965287198422888
128,0.0,5.4,1.0,100.0,0.16,0.3605594351873778,-2.6367796834847468e-15,0.7976246854438651,5.386318750331792e-12,true,72,-0.7249739763477308,0.05,0.05,18.445113921,0.024070175521491943
128,0.0,5.5,1.0,100.0,0.16,0.35537942822502255,-3.5320357749668574e-13,0.8542257809992515,7.194318488811101e-10,true,63,-0.7151690881148635,0.05,0.05,16.035221929,0.021367468650496612
128,0.0,5.6,1.0,100.0,0.16,0.3500278089047474,-2.8565462495411253e-10,0.8971068619377798,5.806702788674962e-7,true,56,-0.7049735674296612,0.05,0.05,14.167485258,0.019386307502099912
128,0.0,5.7,1.0,100.0,0.16,0.3445095537036858,1.1281008002739235e-8,0.654310419340054,2.2897076489475785e-5,true,51,-0.6943652676466292,0.05,0.05,12.966665611,0.017847964651852868
128,0.0,5.8,1.0,100.0,0.16,0.33925363745230197,7.79300354802892e-9,0.9212831462901416,1.579972438543031e-5,true,46,-0.6843026842792735,0.05,0.05,11.647367419,0.01668890375593149
128,0.0,5.9,1.0,100.0,0.16,0.33370265997432513,1.8147844817184566e-7,0.3782982932689638,0.0003675879216820504,true,43,-0.6734850385909119,0.05,0.05,10.987733725,0.01568732916990205
128,0.0,6.0,1.0,100.0,0.16,0.32841071706780084,-3.2612939037113264e-6,0.18372933398047575,0.00660085864185285,true,40,-0.6631982656691018,0.05,0.05,10.101244348,0.014887014725217735
128,0.0,6.1,1.0,100.0,0.16,0.3232856938140227,2.0826621980052362e-6,0.1011173092584361,0.004212679740801814,true,37,-0.6532323577450292,0.05,0.05,9.351325804,0.014220564806779275
128,0.0,6.2,1.0,100.0,0.16,0.31847475892359023,4.397231774325161e-6,0.42101738727451377,0.008889819043987238,true,34,-0.6439576328217858,0.05,0.05,8.621880965,0.013671541049838028
128,0.0,6.3,1.0,100.0,0.16,0.31329116795237766,-6.390641058798274e-6,0.30027883150351986,0.012913642320120666,true,32,-0.6336833773872259,0.05,0.05,7.989435277,0.0131469774174813
128,0.0,6.4,1.0,100.0,0.16,0.30841734766797535,-0.00036386860669927745,0.6332707298710716,0.7349703709863177,true,33,-0.6241224110478479,0.05,0.05,8.394743923,0.012706051630606072
128,0.0,6.5,1.0,100.0,0.16,0.2992728345916539,NaN,4.440892098500626e-13,489.89833449919473,false,250,NaN,0.05,0.05,63.011246045,0.043769273845810266
128,0.0,6.6,1.0,100.0,0.16,0.2948635110965157,NaN,0.0,502.87725910488587,false,250,NaN,0.05,0.05,64.775445866,0.04433911281908326
128,0.0,6.7,1.0,100.0,0.16,0.29057982812016436,NaN,3.3306690738754696e-13,514.7821599717225,false,250,NaN,0.05,0.05,64.625999663,0.04486825569175153
128,0.0,6.8,1.0,100.0,0.16,0.2864163338449131,NaN,3.3306690738754696e-13,525.744924083161,false,250,NaN,0.05,0.05,65.79935527,0.04536380896293313
128,0.0,6.9,1.0,100.0,0.16,0.28236796721824575,NaN,1.5543122344752192e-12,535.876011807199,false,250,NaN,0.05,0.05,64.879289871,0.045831547825803204
128,0.0,7.0,1.0,100.0,0.16,0.2784300026280996,NaN,1.1102230246251565e-12,545.2687464608515,false,250,NaN,0.05,0.05,64.680483806,0.046276174547990274
128,0.0,7.1,1.0,100.0,0.16,0.2745980070284792,NaN,9.992007221626409e-13,554.0025913949928,false,250,NaN,0.05,0.05,64.481245138,0.04670152809848189
128,0.0,7.2,1.0,100.0,0.16,0.2708678063029763,NaN,1.1102230246251565e-13,562.1456893036454,false,250,NaN,0.05,0.05,64.10521607,0.04711075272150047
128,0.0,7.3,1.0,100.0,0.16,0.26723545846834473,NaN,5.551115123125783e-13,569.756853930506,false,250,NaN,0.05,0.05,63.604827746,0.04750643281227728
128,0.0,7.4,1.0,100.0,0.16,0.26369723195324224,NaN,6.661338147750939e-13,576.8871490718576,false,250,NaN,0.05,0.05,65.813073149,0.04789070057403435
128,0.0,7.5,1.0,100.0,0.16,0.26024958766413775,NaN,4.440892098500626e-13,583.5811524704666,false,250,NaN,0.05,0.05,65.112935631,0.0482653219086889
128,0.0,7.6,1.0,100.0,0.16,0.2568891639024125,NaN,9.992007221626409e-13,589.8779763652791,false,250,NaN,0.05,0.05,65.073680884,0.04863176500367849
128,0.0,7.7,1.0,100.0,0.16,0.2536127634532553,NaN,7.771561172376096e-13,595.8120982004839,false,250,NaN,0.05,0.05,64.368077358,0.048991255203931584
128,0.0,7.8,1.0,100.0,0.16,0.250417342352398,NaN,1.2212453270876722e-12,601.4140418629472,false,250,NaN,0.05,0.05,63.00695544,0.04934481902437294
128,0.0,7.9,1.0,100.0,0.16,0.24729999997014923,NaN,8.881784197001252e-13,606.7109402317654,false,250,NaN,0.05,0.05,64.735479874,0.0496933195599651
128,0.0,8.0,1.0,100.0,0.16,0.24425797014801034,NaN,1.6653345369377348e-13,611.7270027403549,false,250,NaN,0.05,0.05,64.435495192,0.05003748507101547
128,0.0,4.0,1.0,100.0,0.17,0.3734708057437135,-7.747746888497886e-12,0.9537978314891893,2.0445815119624958e-8,true,125,-0.747330841624458,0.05,0.05,31.608136869,0.2164621728317025
128,0.0,4.1,1.0,100.0,0.17,0.3734393659961347,-1.388944514957302e-12,0.9515632296088761,3.579867935331063e-9,true,125,-0.7472988079085566,0.05,0.05,31.813969097,0.20065887926064788
128,0.0,4.2,1.0,100.0,0.17,0.3733996229572718,-2.4213964167074664e-13,0.9984145780539411,6.099460482444709e-10,true,124,-0.7472554260429056,0.05,0.05,31.469744192,0.18492108900511953
128,0.0,4.3,1.0,100.0,0.17,0.373348093891231,-2.2121193765656244e-14,0.9932808272793414,5.450449614631287e-11,true,124,-0.7471952787899041,0.05,0.05,31.675171425,0.16916770133875683
128,0.0,4.4,1.0,100.0,0.17,0.37327987464488943,-1.1934897514720433e-15,0.9855510143687018,2.880477017991569e-12,true,124,-0.7471105797709389,0.05,0.05,31.728907512,0.15345342828735226
128,0.0,4.5,1.0,100.0,0.17,0.37318701383485087,-5.551115123125783e-17,0.9737268559735224,1.1695940195926608e-13,true,124,-0.7469883954838787,0.05,0.05,31.691420922,0.1377958891078282
128,0.0,4.6,1.0,100.0,0.17,0.37305630463608785,2.7755575615628914e-17,0.9551479988708644,5.817681640119921e-14,true,124,-0.7468067363101265,0.05,0.05,31.803361369,0.12222419793183781
128,0.0,4.7,1.0,100.0,0.17,0.37286541308878407,-5.551115123125783e-17,0.9751526003830557,1.0832139509481388e-13,true,123,-0.7465275804887702,0.05,0.05,31.483121776,0.10683738337178178
128,0.0,4.8,1.0,100.0,0.17,0.37257184251305225,5.551115123125783e-17,0.9732223142073781,1.1486629015401985e-13,true,122,-0.7460768880012395,0.05,0.05,31.280202567,0.09167883937773116
128,0.0,4.9,1.0,100.0,0.17,0.37209555122428845,-5.551115123125783e-17,0.9801676576254303,1.0513509092744798e-13,true,120,-0.7453119000102502,0.05,0.05,30.789475439,0.0769727736132039
128,0.0,5.0,1.0,100.0,0.17,0.37127714368416065,-5.551115123125783e-17,0.9514754868694686,1.1283356526876182e-13,true,117,-0.7439411562495636,0.05,0.05,30.451570535,0.06305686297329043
128,0.0,5.1,1.0,100.0,0.17,0.36984754726081176,-5.551115123125783e-17,0.990834629705839,1.1457469508678563e-13,true,110,-0.741458047630498,0.05,0.05,27.861266082,0.05069004980311457
128,0.0,5.2,1.0,100.0,0.17,0.3674427678035022,0.0,0.9152003006348552,3.846477177534135e-18,true,101,-0.7371491858802552,0.05,0.05,25.728260544,0.040554435492196235
128,0.0,5.3,1.0,100.0,0.17,0.3639457909878331,2.498001805406602e-16,0.8899875786271272,5.110626465577297e-13,true,89,-0.730738116113925,0.05,0.05,22.65756683,0.03315454644051439
128,0.0,5.4,1.0,100.0,0.17,0.35959010639689554,3.885780586188048e-16,0.9406561850683337,7.971384651598512e-13,true,77,-0.7226264636090225,0.05,0.05,19.588909325,0.028062334232256684
128,0.0,5.5,1.0,100.0,0.17,0.3546170570576364,2.6229018956769323e-15,0.7863461867227972,5.3583398221745104e-12,true,68,-0.7132442379087528,0.05,0.05,17.281056331,0.02448435241019373
128,0.0,5.6,1.0,100.0,0.17,0.3494416864726475,1.4287362959386485e-11,0.8165579684565882,2.9097372105296137e-8,true,60,-0.7034164524818713,0.05,0.05,15.158765809,0.021962912386334483
128,0.0,5.7,1.0,100.0,0.17,0.3441093726817659,-1.6867878205317766e-9,0.7180053564421751,3.4287359346768712e-6,true,54,-0.6932156889681913,0.05,0.05,13.644373485,0.020065899695150678
128,0.0,5.8,1.0,100.0,0.17,0.3387932982627834,-1.982910850795161e-8,0.6683047081457172,4.024933414111072e-5,true,49,-0.6830042952397838,0.05,0.05,12.357151379,0.018607502007507003
128,0.0,5.9,1.0,100.0,0.17,0.33349203731666743,-2.5902908594443996e-7,0.5364673554530963,0.0005251943702516886,true,45,-0.6727685748377034,0.05,0.05,11.291284755,0.017438444330953214
128,0.0,6.0,1.0,100.0,0.17,0.3285186266712403,-3.429574369773203e-7,0.9261656866988988,0.0006947604061586123,true,41,-0.6632442408429715,0.05,0.05,10.341407466,0.016525398254589967
128,0.0,6.1,1.0,100.0,0.17,0.3234960852916982,-1.0768058951310389e-6,0.9816737980784529,0.002179780916040962,true,38,-0.6535425170867334,0.05,0.05,9.46204426,0.015737856608504606
128,0.0,6.2,1.0,100.0,0.17,0.31810555180017225,-4.922216786940048e-6,0.021283450909237445,0.009957486567816705,true,36,-0.6428528250807326,0.05,0.05,9.103731235,0.015008438158327649
128,0.0,6.3,1.0,100.0,0.17,0.31305951482742755,1.6472882739371197e-5,0.4566710978861632,0.033305944124149,true,34,-0.6329291128557816,0.05,0.05,8.49683835,0.014411442261139397
128,0.0,6.4,1.0,100.0,0.17,0.30897680553366186,7.083232125960903e-5,0.8207674046263325,0.14315263798925312,true,33,-0.6253084912721212,0.05,0.05,8.267137785,0.013977996637238678
128,0.0,6.5,1.0,100.0,0.17,0.299236089478332,NaN,6.661338147750939e-13,463.1679792682576,false,250,NaN,0.05,0.05,64.514025014,0.04499130098460017
128,0.0,6.6,1.0,100.0,0.17,0.2948113208311399,NaN,1.1102230246251565e-13,477.1508409990625,false,250,NaN,0.05,0.05,64.919498977,0.045704953042965506
128,0.0,6.7,1.0,100.0,0.17,0.29051478346585735,NaN,1.1102230246251565e-13,489.9527648415134,false,250,NaN,0.05,0.05,64.156297085,0.04636422302015268
128,0.0,6.8,1.0,100.0,0.17,0.29105130303062765,-7.903760143282423e-5,0.11015827391513966,0.15950905880760216,true,26,-0.5900870572069511,0.05,0.05,6.435539682,0.01245689766731769
128,0.0,6.9,1.0,100.0,0.17,0.28228324413686967,NaN,9.992007221626409e-13,512.5800835303971,false,250,NaN,0.05,0.05,64.420038218,0.04755301642391223
128,0.0,7.0,1.0,100.0,0.17,0.27833777108813007,NaN,8.881784197001252e-13,522.6328229101655,false,250,NaN,0.05,0.05,63.606888382,0.04809584383212253
128,0.0,7.1,1.0,100.0,0.17,0.2744994657758515,NaN,1.1102230246251565e-13,531.9679764361264,false,250,NaN,0.05,0.05,65.050091227,0.04861133149858252
128,0.0,7.2,1.0,100.0,0.17,0.2707639480934843,NaN,1.6653345369377348e-12,540.6611620364234,false,250,NaN,0.05,0.05,65.188618543,0.04910366267144757
128,0.0,7.3,1.0,100.0,0.17,0.26712710784686056,NaN,4.440892098500626e-13,548.7775071124985,false,250,NaN,0.05,0.05,63.887083706,0.04957632455642643
128,0.0,7.4,1.0,100.0,0.17,0.2635850759500568,NaN,4.440892098500626e-13,556.3734348215366,false,250,NaN,0.05,0.05,65.280629739,0.05003223014229243
128,0.0,7.5,1.0,100.0,0.17,0.2601342006743206,NaN,1.1102230246251565e-12,563.4980933336313,false,250,NaN,0.05,0.05,64.66514521,0.05047381878132623
128,0.0,7.6,1.0,100.0,0.17,0.25677102783471295,NaN,1.1102230246251565e-13,570.1945096530083,false,250,NaN,0.05,0.05,64.812313747,0.05090313883627166
128,0.0,7.7,1.0,100.0,0.17,0.2534922840555179,NaN,1.887379141862766e-12,576.5005285432977,false,250,NaN,0.05,0.05,64.631690747,0.05132191541274292
128,0.0,7.8,1.0,100.0,0.17,0.25029486245725197,NaN,5.551115123125783e-13,582.4495821529025,false,250,NaN,0.05,0.05,65.567937241,0.05173160580910168
128,0.0,7.9,1.0,100.0,0.17,0.2471758102639023,NaN,8.326672684688674e-13,588.0713251106183,false,250,NaN,0.05,0.05,64.936049947,0.052133444915026944
128,0.0,8.0,1.0,100.0,0.17,0.2441323179479411,NaN,5.551115123125783e-13,593.3921618881615,false,250,NaN,0.05,0.05,65.209610598,0.052528482415939486
128,0.0,4.0,1.0,100.0,0.18,0.36906406083555854,-5.7527871355489424e-11,0.9891559710610842,1.560649205184177e-7,true,124,-0.7384945564327692,0.05,0.05,30.762345923,0.24174744378985333
128,0.0,4.1,1.0,100.0,0.18,0.3690367766149469,-1.3553019817535983e-11,0.9873935093163144,3.58670079390415e-8,true,124,-0.7384677466540959,0.05,0.05,31.075022222,0.22488130150606872
128,0.0,4.2,1.0,100.0,0.18,0.3690026285730803,-2.5131841052683512e-12,0.9847269970015837,6.492226043136385e-9,true,124,-0.7384316797100083,0.05,0.05,30.605887182,0.20803317372250768
128,0.0,4.3,1.0,100.0,0.18,0.36895909391435555,-3.4311442576040463e-13,0.9807405637501931,8.657229655281896e-10,true,124,-0.7383824966196354,0.05,0.05,30.723753492,0.1912091573415775
128,0.0,4.4,1.0,100.0,0.18,0.3689023939190468,-3.1308289294429414e-14,0.9748011282363356,7.721423581051224e-11,true,124,-0.7383142726182863,0.05,0.05,30.798675059,0.17441839930169964
128,0.0,4.5,1.0,100.0,0.18,0.3688266747598934,-1.609823385706477e-15,0.9658219981033556,3.90247712609205e-12,true,124,-0.7382176050409669,0.05,0.05,30.806879927,0.15767496969018735
128,0.0,4.6,1.0,100.0,0.18,0.3687225050847516,2.7755575615628914e-17,0.9519425128117209,4.167724206478909e-14,true,124,-0.7380769829075728,0.05,0.05,30.924696516,0.141001388978806
128,0.0,4.7,1.0,100.0,0.18,0.3685745512255666,-2.7755575615628914e-17,0.9800859658807282,5.126700442299699e-14,true,123,-0.7378666352280293,0.05,0.05,30.611878002,0.12448815530254534
128,0.0,4.8,1.0,100.0,0.18,0.368354616055275,2.7755575615628914e-17,0.9941274659216459,6.701226986319623e-14,true,122,-0.737538044895288,0.05,0.05,30.267592551,0.10814997731930827
128,0.0,4.9,1.0,100.0,0.18,0.36801025131342857,0.0,0.9794688857976963,8.162219881035519e-16,true,121,-0.7369988634119329,0.05,0.05,30.155873411,0.09210652991376488
128,0.0,5.0,1.0,100.0,0.18,0.36744063255504134,2.7755575615628914e-17,0.9606514973020674,6.190791857976655e-14,true,119,-0.7360673808664373,0.05,0.05,29.836539753,0.0766478632996081
128,0.0,5.1,1.0,100.0,0.18,0.3664573831679274,0.0,0.9977897688027149,2.1244104553195996e-16,true,114,-0.7343955416200555,0.05,0.05,28.556914798,0.06233831359282324
128,0.0,5.2,1.0,100.0,0.18,0.36473755922929385,5.551115123125783e-17,0.9547133927777507,1.0809595799873355e-13,true,107,-0.7313680881389131,0.05,0.05,26.578141819,0.0498684079034234
128,0.0,5.3,1.0,100.0,0.18,0.3619946386960762,2.7755575615628914e-17,0.9524409087229291,5.683100175162276e-14,true,96,-0.7264066430783481,0.05,0.05,24.02378062,0.04015694235328956
128,0.0,5.4,1.0,100.0,0.18,0.3582206686366394,1.1102230246251565e-16,0.9402047822222315,2.2574109693216632e-13,true,84,-0.7194414821840694,0.05,0.05,20.905393813,0.03324140994846501
128,0.0,5.5,1.0,100.0,0.18,0.353723697542908,1.942890293094024e-16,0.9707729186443359,3.991982134971825e-13,true,73,-0.7110281568231623,0.05,0.05,18.183807363,0.028500376718180457
