L,U,V,t,β,δ,uS,ud,QuS,Qud,I,f,g,g0,ΔT,μ
128,17.0,3.7,1.0,100.0,0.2,0.3592516264964384,5.8590552132198326e-9,0.5203496834323973,1.8416047417341586e-5,11,-0.7187768590198053,0.5,0.5,5.810587818,0.3558792685369944
128,17.0,3.8,1.0,100.0,0.2,0.3592399912652721,1.7612158573210301e-7,0.5206344582716627,0.0005379468899321027,11,-0.7187688208052428,0.5,0.5,5.849572667,0.3369058882822158
128,17.0,3.9,1.0,100.0,0.2,0.35922616500068205,1.2574760818451214e-6,0.5207071041481992,0.0037346151295095326,11,-0.7187582754781798,0.5,0.5,5.971808804,0.317937890247461
128,17.0,4.0,1.0,100.0,0.2,0.3592095786093902,6.304085841374318e-6,0.5205941437631534,0.018215459528308473,11,-0.7187444338879481,0.5,0.5,5.948196816,0.2989772252302335
128,17.5,0.0,1.0,100.0,0.2,0.35933669957521386,0.0,0.5065169913578416,0.1953125,11,-0.7187775646520083,0.5,0.5,5.147922467,1.0579579596316204
128,17.5,0.1,1.0,100.0,0.2,0.3593363229094175,-1.4398714129337797e-6,0.5065257509787591,0.16660504756642372,11,-0.7187783011747914,0.5,0.5,5.28416425,1.0389933002821536
128,17.5,0.2,1.0,100.0,0.2,0.3593359255649492,-2.4373681322409357e-6,0.5065622250278734,0.14126262229997302,11,-0.7187790498220146,0.5,0.5,5.282612126,1.0200282793054145
128,17.5,0.3,1.0,100.0,0.2,0.35933550593685787,-3.074538648395464e-6,0.5066234564996552,0.11899391270731685,11,-0.7187798105605314,0.5,0.5,5.262539993,1.0010628731130864
128,17.5,0.4,1.0,100.0,0.2,0.3593350622526155,-3.420746786136908e-6,0.5067105308472764,0.09945264430856736,11,-0.7187805833017287,0.5,0.5,5.194763353,0.9820970578030007
128,17.5,0.5,1.0,100.0,0.2,0.359334592551389,-3.528931323659723e-6,0.5068311639737644,0.08220127764478809,11,-0.7187813678898609,0.5,0.5,5.247590303,0.9631308098312573
128,17.5,0.6,1.0,100.0,0.2,0.3593340946596189,-3.451872363585684e-6,0.5069845078166102,0.06709969134025826,11,-0.7187821640884325,0.5,0.5,5.220834644,0.9441641043838077
128,17.5,0.7,1.0,100.0,0.2,0.359333566162675,-3.2513181396354174e-6,0.5071504900090451,0.05424414583831598,11,-0.7187829715638635,0.5,0.5,5.143448701,0.9251969122127957
128,17.5,0.8,1.0,100.0,0.2,0.35933300437256777,-2.9694894547738215e-6,0.5073282154666181,0.04340315381516911,11,-0.7187837898630296,0.5,0.5,5.182233408,0.906229205135778
128,17.5,0.9,1.0,100.0,0.2,0.3593324062900149,-2.629369063367193e-6,0.5075354066884641,0.034201172201010537,11,-0.7187846183871931,0.5,0.5,5.084596181,0.887260958442568
128,17.5,1.0,1.0,100.0,0.2,0.35933176855988624,-2.2582889794564576e-6,0.5077767825206747,0.026465432932641815,11,-0.7187854563625181,0.5,0.5,5.261073681,0.8682921450543103
128,17.5,1.1,1.0,100.0,0.2,0.359331087419916,-1.8797016462512861e-6,0.508061323227893,0.02004605041291106,11,-0.7187863028013411,0.5,0.5,5.230291549,0.8493227388615107
128,17.5,1.2,1.0,100.0,0.2,0.35933035864021456,-1.5193906542643187e-6,0.5083673453185611,0.014866876794475393,11,-0.7187871564583321,0.5,0.5,5.246557404,0.8303527043003192
128,17.5,1.3,1.0,100.0,0.2,0.35932957745316174,-1.1952900525469268e-6,0.5086699407100825,0.010805040852606957,11,-0.7187880157723662,0.5,0.5,5.269904622,0.8113820018382852
128,17.5,1.4,1.0,100.0,0.2,0.3593287384715286,-9.129039705846331e-7,0.50897875900624,0.007668745112496668,11,-0.7187888787941956,0.5,0.5,5.267160517,0.7924106016943345
128,17.5,1.5,1.0,100.0,0.2,0.3593278355913923,-6.73989203947567e-7,0.509312940825235,0.005287924328463628,11,-0.7187897431029713,0.5,0.5,5.263211562,0.7734384787118637
128,17.5,1.6,1.0,100.0,0.2,0.3593268618779438,-4.779928146347867e-7,0.5096989000119567,0.0035179219013813253,11,-0.7187906057021037,0.5,0.5,5.286319345,0.7544656129929924
128,17.5,1.7,1.0,100.0,0.2,0.3593258094291224,-3.2441457351040093e-7,0.5101192081975459,0.0022483380829015683,11,-0.7187914628952291,0.5,0.5,5.277499051,0.73549196832424
128,17.5,1.8,1.0,100.0,0.2,0.35932466921415784,-2.1088566259930275e-7,0.5105053493054124,0.0013809346401124733,11,-0.718792310128756,0.5,0.5,5.265637369,0.7165174834911697
128,17.5,1.9,1.0,100.0,0.2,0.35932343088600205,-1.30048165264407e-7,0.5108804947753232,0.0008070478279017081,11,-0.7187931417850564,0.5,0.5,5.198160679,0.697542137928747
128,17.5,2.0,1.0,100.0,0.2,0.3593220825524135,-7.480730193631935e-8,0.511306615918139,0.0004411363146070136,11,-0.7187939509458385,0.5,0.5,5.307341905,0.6785659368297091
128,17.5,2.1,1.0,100.0,0.2,0.3593206104981718,-3.953803931477928e-8,0.5117877266752613,0.00022208698068071353,11,-0.7187947291007859,0.5,0.5,5.160563162,0.6595888637760913
128,17.5,2.2,1.0,100.0,0.2,0.35931899885340934,-1.8891659542275008e-8,0.5122911094083138,0.0001012976550499858,11,-0.7187954657731941,0.5,0.5,5.317219383,0.6406108869291225
128,17.5,2.3,1.0,100.0,0.2,0.3593172291934181,-7.959302467108742e-9,0.5127937778534042,4.082045783468033e-5,11,-0.7187961480520261,0.5,0.5,5.308062242,0.6216319843170067
128,17.5,2.4,1.0,100.0,0.2,0.3593152800504158,-2.83987630633753e-9,0.5132975154849007,1.395562607972101e-5,11,-0.7187967600104076,0.5,0.5,5.37176337,0.6026521570385229
128,17.5,2.5,1.0,100.0,0.2,0.35931312631410267,-8.038056886761069e-10,0.513819289251316,3.7909840726671473e-6,11,-0.7187972819770683,0.5,0.5,5.229707222,0.5836714291571498
128,17.5,2.6,1.0,100.0,0.2,0.3593107384903256,-1.6186155193942398e-10,0.514359252190455,7.337327914843338e-7,11,-0.7187976896161171,0.5,0.5,5.327241083,0.5646898313644858
128,17.5,2.7,1.0,100.0,0.2,0.3593080817895431,-1.864070009460761e-11,0.5149672101070202,8.132741008415323e-8,11,-0.7187979527573185,0.5,0.5,5.424235642,0.5457074506776286
128,17.5,2.8,1.0,100.0,0.2,0.3593051149632002,-7.290557046957247e-13,0.5155740787424756,3.0650922880522125e-9,11,-0.7187980339015456,0.5,0.5,5.40362815,0.5267243177428033
128,17.5,2.9,1.0,100.0,0.2,0.35930178886195185,-9.71445146547012e-16,0.5160906035773793,3.920068479892902e-12,11,-0.7187978862932031,0.5,0.5,5.410845634,0.5077404735012977
128,17.5,3.0,1.0,100.0,0.2,0.35929804462494286,-2.7755575615628914e-17,0.5165927254806579,4.651227319962814e-14,11,-0.7187974514514487,0.5,0.5,5.652629377,0.4887561217476541
128,17.5,3.1,1.0,100.0,0.2,0.3592938113161057,8.520961713998076e-15,0.5171819809407507,3.23238885744509e-11,11,-0.7187966559384351,0.5,0.5,5.790101459,0.46977154660492704
128,17.5,3.2,1.0,100.0,0.2,0.35928900284831483,7.110423361211815e-13,0.5178460444478228,2.6052636881591235e-9,11,-0.7187954070738898,0.5,0.5,5.801440763,0.45078701023747186
128,17.5,3.3,1.0,100.0,0.2,0.3592835139685957,-1.0492329227673736e-11,0.5184502752721976,3.722789185755214e-8,11,-0.7187935872295909,0.5,0.5,5.801394234,0.4318027456537711
128,17.5,3.4,1.0,100.0,0.2,0.35927721499642024,-2.420037226169569e-10,0.5189331664053887,8.321514602068793e-7,11,-0.7187910462208773,0.5,0.5,5.848969076,0.41281913529565845
128,17.5,3.5,1.0,100.0,0.2,0.3592699447637728,-1.7097841475965936e-9,0.5193947792228037,5.7019424595046355e-6,11,-0.7187875909752393,0.5,0.5,5.786515865,0.39383682672795417
128,17.5,3.6,1.0,100.0,0.2,0.3592615009044946,-5.401172870067583e-9,0.5198768055050262,1.7481185144894388e-5,11,-0.7187829711482938,0.5,0.5,5.88526976,0.3748565759465701
128,17.5,3.7,1.0,100.0,0.2,0.3592516264964384,5.8590552132198326e-9,0.5203496834323973,1.8416047417341586e-5,11,-0.7187768590198053,0.5,0.5,5.817405589,0.3558792685369944
128,17.5,3.8,1.0,100.0,0.2,0.3592399912652721,1.7612158573210301e-7,0.5206344582716627,0.0005379468899321027,11,-0.7187688208052428,0.5,0.5,5.852995523,0.3369058882822158
128,17.5,3.9,1.0,100.0,0.2,0.35922616500068205,1.2574760818451214e-6,0.5207071041481992,0.0037346151295095326,11,-0.7187582754781798,0.5,0.5,5.99048266,0.317937890247461
128,17.5,4.0,1.0,100.0,0.2,0.3592095786093902,6.304085841374318e-6,0.5205941437631534,0.018215459528308473,11,-0.7187444338879481,0.5,0.5,5.937666133,0.2989772252302335
128,18.0,0.0,1.0,100.0,0.2,0.35933669957521386,0.0,0.5065169913578416,0.1953125,11,-0.7187775646520083,0.5,0.5,5.142864779,1.0579579596316204
128,18.0,0.1,1.0,100.0,0.2,0.3593363229094175,-1.4398714129337797e-6,0.5065257509787591,0.16660504756642372,11,-0.7187783011747914,0.5,0.5,5.288576086,1.0389933002821536
128,18.0,0.2,1.0,100.0,0.2,0.3593359255649492,-2.4373681322409357e-6,0.5065622250278734,0.14126262229997302,11,-0.7187790498220146,0.5,0.5,5.292331635,1.0200282793054145
128,18.0,0.3,1.0,100.0,0.2,0.35933550593685787,-3.074538648395464e-6,0.5066234564996552,0.11899391270731685,11,-0.7187798105605314,0.5,0.5,5.273109341,1.0010628731130864
128,18.0,0.4,1.0,100.0,0.2,0.3593350622526155,-3.420746786136908e-6,0.5067105308472764,0.09945264430856736,11,-0.7187805833017287,0.5,0.5,5.226682423,0.9820970578030007
128,18.0,0.5,1.0,100.0,0.2,0.359334592551389,-3.528931323659723e-6,0.5068311639737644,0.08220127764478809,11,-0.7187813678898609,0.5,0.5,5.284950108,0.9631308098312573
128,18.0,0.6,1.0,100.0,0.2,0.3593340946596189,-3.451872363585684e-6,0.5069845078166102,0.06709969134025826,11,-0.7187821640884325,0.5,0.5,5.255445624,0.9441641043838077
128,18.0,0.7,1.0,100.0,0.2,0.359333566162675,-3.2513181396354174e-6,0.5071504900090451,0.05424414583831598,11,-0.7187829715638635,0.5,0.5,5.169068505,0.9251969122127957
128,18.0,0.8,1.0,100.0,0.2,0.35933300437256777,-2.9694894547738215e-6,0.5073282154666181,0.04340315381516911,11,-0.7187837898630296,0.5,0.5,5.212512972,0.906229205135778
128,18.0,0.9,1.0,100.0,0.2,0.3593324062900149,-2.629369063367193e-6,0.5075354066884641,0.034201172201010537,11,-0.7187846183871931,0.5,0.5,5.06933287,0.887260958442568
128,18.0,1.0,1.0,100.0,0.2,0.35933176855988624,-2.2582889794564576e-6,0.5077767825206747,0.026465432932641815,11,-0.7187854563625181,0.5,0.5,5.300256666,0.8682921450543103
128,18.0,1.1,1.0,100.0,0.2,0.359331087419916,-1.8797016462512861e-6,0.508061323227893,0.02004605041291106,11,-0.7187863028013411,0.5,0.5,5.272967445,0.8493227388615107
128,18.0,1.2,1.0,100.0,0.2,0.35933035864021456,-1.5193906542643187e-6,0.5083673453185611,0.014866876794475393,11,-0.7187871564583321,0.5,0.5,5.282319054,0.8303527043003192
128,18.0,1.3,1.0,100.0,0.2,0.35932957745316174,-1.1952900525469268e-6,0.5086699407100825,0.010805040852606957,11,-0.7187880157723662,0.5,0.5,5.318362206,0.8113820018382852
128,18.0,1.4,1.0,100.0,0.2,0.3593287384715286,-9.129039705846331e-7,0.50897875900624,0.007668745112496668,11,-0.7187888787941956,0.5,0.5,5.300479106,0.7924106016943345
128,18.0,1.5,1.0,100.0,0.2,0.3593278355913923,-6.73989203947567e-7,0.509312940825235,0.005287924328463628,11,-0.7187897431029713,0.5,0.5,5.301320807,0.7734384787118637
128,18.0,1.6,1.0,100.0,0.2,0.3593268618779438,-4.779928146347867e-7,0.5096989000119567,0.0035179219013813253,11,-0.7187906057021037,0.5,0.5,5.283975455,0.7544656129929924
128,18.0,1.7,1.0,100.0,0.2,0.3593258094291224,-3.2441457351040093e-7,0.5101192081975459,0.0022483380829015683,11,-0.7187914628952291,0.5,0.5,5.3207961,0.73549196832424
128,18.0,1.8,1.0,100.0,0.2,0.35932466921415784,-2.1088566259930275e-7,0.5105053493054124,0.0013809346401124733,11,-0.718792310128756,0.5,0.5,5.298134508,0.7165174834911697
128,18.0,1.9,1.0,100.0,0.2,0.35932343088600205,-1.30048165264407e-7,0.5108804947753232,0.0008070478279017081,11,-0.7187931417850564,0.5,0.5,5.232049258,0.697542137928747
128,18.0,2.0,1.0,100.0,0.2,0.3593220825524135,-7.480730193631935e-8,0.511306615918139,0.0004411363146070136,11,-0.7187939509458385,0.5,0.5,5.331439792,0.6785659368297091
128,18.0,2.1,1.0,100.0,0.2,0.3593206104981718,-3.953803931477928e-8,0.5117877266752613,0.00022208698068071353,11,-0.7187947291007859,0.5,0.5,5.188535049,0.6595888637760913
128,18.0,2.2,1.0,100.0,0.2,0.35931899885340934,-1.8891659542275008e-8,0.5122911094083138,0.0001012976550499858,11,-0.7187954657731941,0.5,0.5,5.337017399,0.6406108869291225
128,18.0,2.3,1.0,100.0,0.2,0.3593172291934181,-7.959302467108742e-9,0.5127937778534042,4.082045783468033e-5,11,-0.7187961480520261,0.5,0.5,5.345889048,0.6216319843170067
128,18.0,2.4,1.0,100.0,0.2,0.3593152800504158,-2.83987630633753e-9,0.5132975154849007,1.395562607972101e-5,11,-0.7187967600104076,0.5,0.5,5.416822358,0.6026521570385229
128,18.0,2.5,1.0,100.0,0.2,0.35931312631410267,-8.038056886761069e-10,0.513819289251316,3.7909840726671473e-6,11,-0.7187972819770683,0.5,0.5,5.273125769,0.5836714291571498
128,18.0,2.6,1.0,100.0,0.2,0.3593107384903256,-1.6186155193942398e-10,0.514359252190455,7.337327914843338e-7,11,-0.7187976896161171,0.5,0.5,5.350223164,0.5646898313644858
128,18.0,2.7,1.0,100.0,0.2,0.3593080817895431,-1.864070009460761e-11,0.5149672101070202,8.132741008415323e-8,11,-0.7187979527573185,0.5,0.5,5.443010292,0.5457074506776286
128,18.0,2.8,1.0,100.0,0.2,0.3593051149632002,-7.290557046957247e-13,0.5155740787424756,3.0650922880522125e-9,11,-0.7187980339015456,0.5,0.5,5.442908387,0.5267243177428033
128,18.0,2.9,1.0,100.0,0.2,0.35930178886195185,-9.71445146547012e-16,0.5160906035773793,3.920068479892902e-12,11,-0.7187978862932031,0.5,0.5,5.452893452,0.5077404735012977
128,18.0,3.0,1.0,100.0,0.2,0.35929804462494286,-2.7755575615628914e-17,0.5165927254806579,4.651227319962814e-14,11,-0.7187974514514487,0.5,0.5,5.685088312,0.4887561217476541
128,18.0,3.1,1.0,100.0,0.2,0.3592938113161057,8.520961713998076e-15,0.5171819809407507,3.23238885744509e-11,11,-0.7187966559384351,0.5,0.5,5.842567717,0.46977154660492704
128,18.0,3.2,1.0,100.0,0.2,0.35928900284831483,7.110423361211815e-13,0.5178460444478228,2.6052636881591235e-9,11,-0.7187954070738898,0.5,0.5,5.823504056,0.45078701023747186
128,18.0,3.3,1.0,100.0,0.2,0.3592835139685957,-1.0492329227673736e-11,0.5184502752721976,3.722789185755214e-8,11,-0.7187935872295909,0.5,0.5,5.823331402,0.4318027456537711
128,18.0,3.4,1.0,100.0,0.2,0.35927721499642024,-2.420037226169569e-10,0.5189331664053887,8.321514602068793e-7,11,-0.7187910462208773,0.5,0.5,5.892055017,0.41281913529565845
128,18.0,3.5,1.0,100.0,0.2,0.3592699447637728,-1.7097841475965936e-9,0.5193947792228037,5.7019424595046355e-6,11,-0.7187875909752393,0.5,0.5,5.821441164,0.39383682672795417
128,18.0,3.6,1.0,100.0,0.2,0.3592615009044946,-5.401172870067583e-9,0.5198768055050262,1.7481185144894388e-5,11,-0.7187829711482938,0.5,0.5,5.935544538,0.3748565759465701
128,18.0,3.7,1.0,100.0,0.2,0.3592516264964384,5.8590552132198326e-9,0.5203496834323973,1.8416047417341586e-5,11,-0.7187768590198053,0.5,0.5,5.858472712,0.3558792685369944
128,18.0,3.8,1.0,100.0,0.2,0.3592399912652721,1.7612158573210301e-7,0.5206344582716627,0.0005379468899321027,11,-0.7187688208052428,0.5,0.5,5.8874897,0.3369058882822158
128,18.0,3.9,1.0,100.0,0.2,0.35922616500068205,1.2574760818451214e-6,0.5207071041481992,0.0037346151295095326,11,-0.7187582754781798,0.5,0.5,6.040275191,0.317937890247461
128,18.0,4.0,1.0,100.0,0.2,0.3592095786093902,6.304085841374318e-6,0.5205941437631534,0.018215459528308473,11,-0.7187444338879481,0.5,0.5,5.974155855,0.2989772252302335
128,18.5,0.0,1.0,100.0,0.2,0.35933669957521386,0.0,0.5065169913578416,0.1953125,11,-0.7187775646520083,0.5,0.5,5.16139385,1.0579579596316204
128,18.5,0.1,1.0,100.0,0.2,0.3593363229094175,-1.4398714129337797e-6,0.5065257509787591,0.16660504756642372,11,-0.7187783011747914,0.5,0.5,5.320278937,1.0389933002821536
128,18.5,0.2,1.0,100.0,0.2,0.3593359255649492,-2.4373681322409357e-6,0.5065622250278734,0.14126262229997302,11,-0.7187790498220146,0.5,0.5,5.330714849,1.0200282793054145
128,18.5,0.3,1.0,100.0,0.2,0.35933550593685787,-3.074538648395464e-6,0.5066234564996552,0.11899391270731685,11,-0.7187798105605314,0.5,0.5,5.288787976,1.0010628731130864
128,18.5,0.4,1.0,100.0,0.2,0.3593350622526155,-3.420746786136908e-6,0.5067105308472764,0.09945264430856736,11,-0.7187805833017287,0.5,0.5,5.228529214,0.9820970578030007
128,18.5,0.5,1.0,100.0,0.2,0.359334592551389,-3.528931323659723e-6,0.5068311639737644,0.08220127764478809,11,-0.7187813678898609,0.5,0.5,5.311166339,0.9631308098312573
128,18.5,0.6,1.0,100.0,0.2,0.3593340946596189,-3.451872363585684e-6,0.5069845078166102,0.06709969134025826,11,-0.7187821640884325,0.5,0.5,5.298447005,0.9441641043838077
128,18.5,0.7,1.0,100.0,0.2,0.359333566162675,-3.2513181396354174e-6,0.5071504900090451,0.05424414583831598,11,-0.7187829715638635,0.5,0.5,5.177604282,0.9251969122127957
128,18.5,0.8,1.0,100.0,0.2,0.35933300437256777,-2.9694894547738215e-6,0.5073282154666181,0.04340315381516911,11,-0.7187837898630296,0.5,0.5,5.226806155,0.906229205135778
128,18.5,0.9,1.0,100.0,0.2,0.3593324062900149,-2.629369063367193e-6,0.5075354066884641,0.034201172201010537,11,-0.7187846183871931,0.5,0.5,5.09134608,0.887260958442568
128,18.5,1.0,1.0,100.0,0.2,0.35933176855988624,-2.2582889794564576e-6,0.5077767825206747,0.026465432932641815,11,-0.7187854563625181,0.5,0.5,5.302300102,0.8682921450543103
128,18.5,1.1,1.0,100.0,0.2,0.359331087419916,-1.8797016462512861e-6,0.508061323227893,0.02004605041291106,11,-0.7187863028013411,0.5,0.5,5.272824139,0.8493227388615107
128,18.5,1.2,1.0,100.0,0.2,0.35933035864021456,-1.5193906542643187e-6,0.5083673453185611,0.014866876794475393,11,-0.7187871564583321,0.5,0.5,5.284832884,0.8303527043003192
128,18.5,1.3,1.0,100.0,0.2,0.35932957745316174,-1.1952900525469268e-6,0.5086699407100825,0.010805040852606957,11,-0.7187880157723662,0.5,0.5,5.318664443,0.8113820018382852
128,18.5,1.4,1.0,100.0,0.2,0.3593287384715286,-9.129039705846331e-7,0.50897875900624,0.007668745112496668,11,-0.7187888787941956,0.5,0.5,5.286983661,0.7924106016943345
128,18.5,1.5,1.0,100.0,0.2,0.3593278355913923,-6.73989203947567e-7,0.509312940825235,0.005287924328463628,11,-0.7187897431029713,0.5,0.5,5.300476389,0.7734384787118637
128,18.5,1.6,1.0,100.0,0.2,0.3593268618779438,-4.779928146347867e-7,0.5096989000119567,0.0035179219013813253,11,-0.7187906057021037,0.5,0.5,5.272977377,0.7544656129929924
128,18.5,1.7,1.0,100.0,0.2,0.3593258094291224,-3.2441457351040093e-7,0.5101192081975459,0.0022483380829015683,11,-0.7187914628952291,0.5,0.5,5.339211697,0.73549196832424
128,18.5,1.8,1.0,100.0,0.2,0.35932466921415784,-2.1088566259930275e-7,0.5105053493054124,0.0013809346401124733,11,-0.718792310128756,0.5,0.5,5.292509916,0.7165174834911697
128,18.5,1.9,1.0,100.0,0.2,0.35932343088600205,-1.30048165264407e-7,0.5108804947753232,0.0008070478279017081,11,-0.7187931417850564,0.5,0.5,5.237654313,0.697542137928747
128,18.5,2.0,1.0,100.0,0.2,0.3593220825524135,-7.480730193631935e-8,0.511306615918139,0.0004411363146070136,11,-0.7187939509458385,0.5,0.5,5.340009654,0.6785659368297091
128,18.5,2.1,1.0,100.0,0.2,0.3593206104981718,-3.953803931477928e-8,0.5117877266752613,0.00022208698068071353,11,-0.7187947291007859,0.5,0.5,5.216278419,0.6595888637760913
128,18.5,2.2,1.0,100.0,0.2,0.35931899885340934,-1.8891659542275008e-8,0.5122911094083138,0.0001012976550499858,11,-0.7187954657731941,0.5,0.5,5.339654633,0.6406108869291225
128,18.5,2.3,1.0,100.0,0.2,0.3593172291934181,-7.959302467108742e-9,0.5127937778534042,4.082045783468033e-5,11,-0.7187961480520261,0.5,0.5,5.344518396,0.6216319843170067
128,18.5,2.4,1.0,100.0,0.2,0.3593152800504158,-2.83987630633753e-9,0.5132975154849007,1.395562607972101e-5,11,-0.7187967600104076,0.5,0.5,5.422209596,0.6026521570385229
128,18.5,2.5,1.0,100.0,0.2,0.35931312631410267,-8.038056886761069e-10,0.513819289251316,3.7909840726671473e-6,11,-0.7187972819770683,0.5,0.5,5.266853662,0.5836714291571498
128,18.5,2.6,1.0,100.0,0.2,0.3593107384903256,-1.6186155193942398e-10,0.514359252190455,7.337327914843338e-7,11,-0.7187976896161171,0.5,0.5,5.379698883,0.5646898313644858
128,18.5,2.7,1.0,100.0,0.2,0.3593080817895431,-1.864070009460761e-11,0.5149672101070202,8.132741008415323e-8,11,-0.7187979527573185,0.5,0.5,5.446526906,0.5457074506776286
128,18.5,2.8,1.0,100.0,0.2,0.3593051149632002,-7.290557046957247e-13,0.5155740787424756,3.0650922880522125e-9,11,-0.7187980339015456,0.5,0.5,5.467639115,0.5267243177428033
128,18.5,2.9,1.0,100.0,0.2,0.35930178886195185,-9.71445146547012e-16,0.5160906035773793,3.920068479892902e-12,11,-0.7187978862932031,0.5,0.5,5.456473739,0.5077404735012977
128,18.5,3.0,1.0,100.0,0.2,0.35929804462494286,-2.7755575615628914e-17,0.5165927254806579,4.651227319962814e-14,11,-0.7187974514514487,0.5,0.5,5.68466871,0.4887561217476541
128,18.5,3.1,1.0,100.0,0.2,0.3592938113161057,8.520961713998076e-15,0.5171819809407507,3.23238885744509e-11,11,-0.7187966559384351,0.5,0.5,5.837758117,0.46977154660492704
128,18.5,3.2,1.0,100.0,0.2,0.35928900284831483,7.110423361211815e-13,0.5178460444478228,2.6052636881591235e-9,11,-0.7187954070738898,0.5,0.5,5.85050317,0.45078701023747186
128,18.5,3.3,1.0,100.0,0.2,0.3592835139685957,-1.0492329227673736e-11,0.5184502752721976,3.722789185755214e-8,11,-0.7187935872295909,0.5,0.5,5.81313188,0.4318027456537711
128,18.5,3.4,1.0,100.0,0.2,0.35927721499642024,-2.420037226169569e-10,0.5189331664053887,8.321514602068793e-7,11,-0.7187910462208773,0.5,0.5,5.904154741,0.41281913529565845
128,18.5,3.5,1.0,100.0,0.2,0.3592699447637728,-1.7097841475965936e-9,0.5193947792228037,5.7019424595046355e-6,11,-0.7187875909752393,0.5,0.5,5.826933487,0.39383682672795417
128,18.5,3.6,1.0,100.0,0.2,0.3592615009044946,-5.401172870067583e-9,0.5198768055050262,1.7481185144894388e-5,11,-0.7187829711482938,0.5,0.5,5.938076815,0.3748565759465701
128,18.5,3.7,1.0,100.0,0.2,0.3592516264964384,5.8590552132198326e-9,0.5203496834323973,1.8416047417341586e-5,11,-0.7187768590198053,0.5,0.5,5.84976353,0.3558792685369944
128,18.5,3.8,1.0,100.0,0.2,0.3592399912652721,1.7612158573210301e-7,0.5206344582716627,0.0005379468899321027,11,-0.7187688208052428,0.5,0.5,5.901330228,0.3369058882822158
128,18.5,3.9,1.0,100.0,0.2,0.35922616500068205,1.2574760818451214e-6,0.5207071041481992,0.0037346151295095326,11,-0.7187582754781798,0.5,0.5,6.033514213,0.317937890247461
128,18.5,4.0,1.0,100.0,0.2,0.3592095786093902,6.304085841374318e-6,0.5205941437631534,0.018215459528308473,11,-0.7187444338879481,0.5,0.5,5.978776716,0.2989772252302335
128,19.0,0.0,1.0,100.0,0.2,0.35933669957521386,0.0,0.5065169913578416,0.1953125,11,-0.7187775646520083,0.5,0.5,5.184700845,1.0579579596316204
128,19.0,0.1,1.0,100.0,0.2,0.3593363229094175,-1.4398714129337797e-6,0.5065257509787591,0.16660504756642372,11,-0.7187783011747914,0.5,0.5,5.325582232,1.0389933002821536
128,19.0,0.2,1.0,100.0,0.2,0.3593359255649492,-2.4373681322409357e-6,0.5065622250278734,0.14126262229997302,11,-0.7187790498220146,0.5,0.5,5.330856623,1.0200282793054145
128,19.0,0.3,1.0,100.0,0.2,0.35933550593685787,-3.074538648395464e-6,0.5066234564996552,0.11899391270731685,11,-0.7187798105605314,0.5,0.5,5.296872336,1.0010628731130864
128,19.0,0.4,1.0,100.0,0.2,0.3593350622526155,-3.420746786136908e-6,0.5067105308472764,0.09945264430856736,11,-0.7187805833017287,0.5,0.5,5.239291765,0.9820970578030007
128,19.0,0.5,1.0,100.0,0.2,0.359334592551389,-3.528931323659723e-6,0.5068311639737644,0.08220127764478809,11,-0.7187813678898609,0.5,0.5,5.277437385,0.9631308098312573
128,19.0,0.6,1.0,100.0,0.2,0.3593340946596189,-3.451872363585684e-6,0.5069845078166102,0.06709969134025826,11,-0.7187821640884325,0.5,0.5,5.268821203,0.9441641043838077
128,19.0,0.7,1.0,100.0,0.2,0.359333566162675,-3.2513181396354174e-6,0.5071504900090451,0.05424414583831598,11,-0.7187829715638635,0.5,0.5,5.187774555,0.9251969122127957
128,19.0,0.8,1.0,100.0,0.2,0.35933300437256777,-2.9694894547738215e-6,0.5073282154666181,0.04340315381516911,11,-0.7187837898630296,0.5,0.5,5.23128657,0.906229205135778
128,19.0,0.9,1.0,100.0,0.2,0.3593324062900149,-2.629369063367193e-6,0.5075354066884641,0.034201172201010537,11,-0.7187846183871931,0.5,0.5,5.140451968,0.887260958442568
128,19.0,1.0,1.0,100.0,0.2,0.35933176855988624,-2.2582889794564576e-6,0.5077767825206747,0.026465432932641815,11,-0.7187854563625181,0.5,0.5,5.312532505,0.8682921450543103
128,19.0,1.1,1.0,100.0,0.2,0.359331087419916,-1.8797016462512861e-6,0.508061323227893,0.02004605041291106,11,-0.7187863028013411,0.5,0.5,5.267166147,0.8493227388615107
128,19.0,1.2,1.0,100.0,0.2,0.35933035864021456,-1.5193906542643187e-6,0.5083673453185611,0.014866876794475393,11,-0.7187871564583321,0.5,0.5,5.28752694,0.8303527043003192
128,19.0,1.3,1.0,100.0,0.2,0.35932957745316174,-1.1952900525469268e-6,0.5086699407100825,0.010805040852606957,11,-0.7187880157723662,0.5,0.5,5.324137998,0.8113820018382852
128,19.0,1.4,1.0,100.0,0.2,0.3593287384715286,-9.129039705846331e-7,0.50897875900624,0.007668745112496668,11,-0.7187888787941956,0.5,0.5,5.822859525,0.7924106016943345
128,19.0,1.5,1.0,100.0,0.2,0.3593278355913923,-6.73989203947567e-7,0.509312940825235,0.005287924328463628,11,-0.7187897431029713,0.5,0.5,5.266535064,0.7734384787118637
128,19.0,1.6,1.0,100.0,0.2,0.3593268618779438,-4.779928146347867e-7,0.5096989000119567,0.0035179219013813253,11,-0.7187906057021037,0.5,0.5,5.234626756,0.7544656129929924
