L,U,V,t,β,δ,uS,ud,wS,wd,ws,QuS,Qud,QwS,Qwd,Qws,Converged,I,f,g,g0,ΔT,μ,Layer
128,0.0,5.3,1.0,100.0,0.0,0.2149604750918797,-0.017841590751021513,0.23223870033244562,0.3403199358279708,1.734723475976807e-17,0.307128121034117,0.06265645822466775,0.9897096053286814,0.36882185005471246,0.03438106215485069,true,170,-1.51294513904058,0.05,0.05,2.717756645,0.0,2
128,0.0,5.4,1.0,100.0,0.0,0.21115515703250776,-0.017925726380567178,0.2356859271959791,0.33975564346351594,2.42861286636753e-17,0.3082946042576862,0.06160864740233779,0.9886537671575657,0.35669496125734224,0.04010037866142917,true,167,-1.5254244893179656,0.05,0.05,2.66132885,0.0,2
128,0.0,5.5,1.0,100.0,0.0,0.2074853963920425,-0.01799130230829163,0.2389094569858643,0.3392136972265284,0.0,0.3108884484299135,0.06088698376723739,0.9916492691623979,0.34192280995193336,0.04677110792998689,true,164,-1.53818009885042,0.05,0.05,2.605161075,0.0,2
128,0.0,5.6,1.0,100.0,0.0,0.20394396702044154,-0.01804042893903593,0.24193004191640816,0.33869291133786333,1.5612511283791264e-17,0.3150109837116166,0.06049122106652899,0.9988386355569978,0.32410647971359285,0.05455151821543466,true,161,-1.5511974181045811,0.05,0.05,2.560723393,0.0,2
128,0.0,5.7,1.0,100.0,0.0,0.20052090311310194,-0.01807564396933685,0.2447780663841779,0.3381848537180102,1.3877787807814457e-17,0.311237015786725,0.058802230207766204,0.9842601841874021,0.3022460734243282,0.06044489552956915,true,159,-1.5644629477111998,0.05,0.05,2.509150466,0.0,2
128,0.0,5.8,1.0,100.0,0.0,0.19721653822752294,-0.01809713420544444,0.24744500692317023,0.3377030842290304,2.0816681711721685e-17,0.3182328386173161,0.059013893700485265,0.999264617715323,0.2780772001639287,0.07049995104774055,true,156,-1.5779639804134806,0.05,0.05,2.519016819,0.0,2
128,0.0,5.9,1.0,100.0,0.0,0.1940186859659711,-0.018107676806234624,0.24996902674841093,0.3372321159376964,1.3877787807814457e-17,0.3167677973333616,0.057864974144561376,0.9911803248994766,0.25125828044980647,0.07811628924958842,true,154,-1.5916888235995004,0.05,0.05,2.434137557,0.0,2
128,0.0,6.0,1.0,100.0,0.0,0.19092513919966309,-0.018107826307006858,0.2523506587515657,0.33677832863043167,1.3877787807814457e-17,0.31638075861256665,0.056968703613269334,0.9861222194902375,0.22207946801378053,0.0865554451519014,true,152,-1.6056264323918026,0.05,0.05,2.388014446,0.0,2
128,0.0,6.1,1.0,100.0,0.0,0.18793080139236823,-0.01809869119444124,0.25460125437274717,0.3363408427797757,2.2551405187698492e-17,0.31707906195493907,0.05631793202629659,0.984082187237667,0.1902934729109962,0.09590631041759913,true,150,-1.6197665167530817,0.05,0.05,2.368877891,0.0,2
128,0.0,6.2,1.0,100.0,0.0,0.18503090686418167,-0.01808125466055524,0.25673098452157117,0.33591883134122547,1.734723475976807e-17,0.3188781499022242,0.05590841148889886,0.9850857944271318,0.15562181268391484,0.10626737996411205,true,148,-1.634099441727043,0.05,0.05,2.340946664,0.0,2
128,0.0,6.3,1.0,100.0,0.0,0.18222099381305265,-0.018056391169457287,0.2587489938496925,0.3355115158365749,2.2551405187698492e-17,0.32180243888740856,0.055738732579802,0.98919398121744,0.11775420283399729,0.11774778943390865,true,146,-1.648616176046037,0.05,0.05,2.299687824,0.0,2
