L,U,V,t,β,δ,m,uS,vx,vy,Qm,QuS,Qvx,Qvy,Converged,I,f,g,g0,ΔT,μ
128,12.0,0.9,1.0,100.0,0.0,0.4772508220233138,0.14701139740673075,-4.933019714329432e-7,-4.933019714329432e-7,0.5529688541293654,0.9019872414454677,0.013996604908757242,0.013996604908757242,true,13,-3.301814668679914,0.5,0.5,0.430877401,0.0
128,12.0,1.0,1.0,100.0,0.0,0.47756556748415113,0.1460427274168684,-4.671754947891394e-7,-4.671754947891394e-7,0.5362384829667999,0.8605405902643026,0.012024888571586241,0.012024888571586241,true,13,-3.2996689105061625,0.5,0.5,0.196891384,0.0
128,12.0,1.1,1.0,100.0,0.0,0.4778742921907734,0.14508491514830868,-4.3671638624062356e-7,-4.3671638624062356e-7,0.5204064122307228,0.8209595873894804,0.010299781783068734,0.010299781783068734,true,13,-3.2975511540442306,0.5,0.5,0.182409632,0.0
128,12.0,1.2,1.0,100.0,0.0,0.4781771358874576,0.14413781795504943,-4.036150277153495e-7,-4.036150277153495e-7,0.5054320285191594,0.783184943628723,0.008794265554187547,0.008794265554187547,true,13,-3.2954609145679616,0.5,0.5,0.160653231,0.0
128,12.0,1.3,1.0,100.0,0.0,0.4784742347665966,0.14320129436533285,-3.6922413526196885e-7,-3.6922413526196885e-7,0.4912758536232964,0.7471569818241486,0.0074838492187204175,0.0074838492187204175,true,13,-3.293397716535734,0.5,0.5,0.151575695,0.0
128,12.0,1.4,1.0,100.0,0.0,0.47876572154242636,0.1422752041743348,-3.34609222789654e-7,-3.34609222789654e-7,0.4778995766316907,0.7128158653489924,0.006346378527853897,0.006346378527853897,true,13,-3.2913610934514237,0.5,0.5,0.149375853,0.0
128,12.0,1.5,1.0,100.0,0.0,0.4790517255264293,0.14135940852424927,-3.0059302791539374e-7,-3.0059302791539374e-7,0.46526607909802564,0.6801018100416334,0.0053618541001500914,0.0053618541001500914,true,13,-3.289350587723849,0.5,0.5,0.138221169,0.0
128,12.0,1.6,1.0,100.0,0.0,0.47933237270396134,0.14045376997281228,-2.677944788972028e-7,-2.677944788972028e-7,0.4533394537127311,0.6489552797815934,0.004512260026612899,0.004512260026612899,true,13,-3.287365750525038,0.5,0.5,0.139185717,0.0
128,12.0,1.7,1.0,100.0,0.0,0.47960778581169516,0.13955815255126125,-2.3666273891939262e-7,-2.3666273891939257e-7,0.442085016925553,0.6193171660084928,0.0037814024056903204,0.0037814024056903204,true,13,-3.2854061416476052,0.5,0.5,0.138517269,0.0
128,12.0,1.8,1.0,100.0,0.0,0.47987808441550983,0.13867242181267353,-2.075068235392099e-7,-2.0750682353920982e-7,0.431469315967159,0.5911289515833085,0.003154757560163684,0.0031547575601636826,true,13,-3.2834713293615754,0.5,0.5,0.138754566,0.0
128,12.0,1.9,1.0,100.0,0.0,0.48014338498850073,0.13779644487157738,-1.805212487983061e-7,-1.805212487983061e-7,0.42146013071264754,0.5643328594541752,0.0026193296669890322,0.0026193296669890322,true,13,-3.2815608902708777,0.5,0.5,0.138491587,0.0
128,12.0,2.0,1.0,100.0,0.0,0.48040380098881486,0.13693009043567358,-1.5580813125533608e-7,-1.5580813125533603e-7,0.4120264708205035,0.5388719866516456,0.0021635175123001756,0.0021635175123001747,true,13,-3.2796744091697896,0.5,0.5,0.139284239,0.0
128,12.0,2.1,1.0,100.0,0.0,0.4806556254793011,0.1360860713486947,-3.241963278970606e-7,-3.2419632789706053e-7,0.7910073061239142,0.9780107753977751,0.004317180937921227,0.004317180937921226,true,12,-3.2778114794022626,0.5,0.5,0.129684463,0.0
128,12.0,2.2,1.0,100.0,0.0,0.4809070281301253,0.1352372225850227,-2.780834333513237e-7,-2.780834333513237e-7,0.7759742840066641,0.9375044565247403,0.0035604486062227273,0.003560448606222728,true,12,-3.275971700651275,0.5,0.5,0.130223829,0.0
128,12.0,2.3,1.0,100.0,0.0,0.4811538271399187,0.13439773469420535,-2.3646929481289978e-7,-2.3646929481289988e-7,0.7617524519227814,0.8988500295026292,0.0029168663016258863,0.0029168663016258876,true,12,-3.2741546819838643,0.5,0.5,0.129903326,0.0
128,12.0,2.4,1.0,100.0,0.0,0.48139612821399136,0.13356747391750137,-1.9923376760897034e-7,-1.9923376760897034e-7,0.7483036120261577,0.8619789150136614,0.0023720043566018366,0.0023720043566018366,true,12,-3.2723600395285017,0.5,0.5,0.245414899,0.0
128,12.0,2.5,1.0,100.0,0.0,0.48163403418438094,0.13274630862417697,-1.6619412427126194e-7,-1.661941242712619e-7,0.7355909364835655,0.8268233479022946,0.0019129817309791347,0.0019129817309791342,true,12,-3.2705873968919263,0.5,0.5,0.725099121,0.0
128,12.0,2.6,1.0,100.0,0.0,0.481867645092604,0.13193410930374921,-1.3712185228466474e-7,-1.371218522846649e-7,0.7235789630786194,0.793316522059273,0.0015283310842749214,0.0015283310842749234,true,12,-3.2688363850195983,0.5,0.5,0.176186683,0.0
128,12.0,2.7,1.0,100.0,0.0,0.48209705827104715,0.1311307485531637,-1.1175677718835307e-7,-1.117567771883532e-7,0.7122335867099094,0.7613927212097304,0.0012078725065456843,0.0012078725065456856,true,12,-3.267106642057268,0.5,0.5,0.135875181,0.0
128,12.0,2.8,1.0,100.0,0.0,0.48232236842285714,0.1303361010595431,-8.981882212543008e-8,-8.981882212543016e-8,0.7015220471535688,0.7309874361428048,0.0009425956450234515,0.0009425956450234522,true,12,-3.2653978132138297,0.5,0.5,0.15711529,0.0
128,12.0,2.9,1.0,100.0,0.0,0.4825436677002143,0.12955004357909627,-7.101768852229793e-8,-7.101768852229795e-8,0.6914129134454328,0.7020374689357123,0.0007245499425753831,0.0007245499425753832,true,12,-3.2637095506255163,0.5,0.5,0.187991604,0.0
128,12.0,3.0,1.0,100.0,0.0,0.48276104578089163,0.1287724549127311,-5.506071751492152e-8,-5.506071751492152e-8,0.6818760652140821,0.6744810247322763,0.0005467426861885675,0.0005467426861885676,true,12,-3.262041513221599,0.5,0.5,0.152462127,0.0
128,12.0,3.1,1.0,100.0,0.0,0.48297458994302034,0.12800321587887314,-4.1659168039605265e-8,-4.165916803960529e-8,0.6728826712871783,0.6482577916366861,0.0004030445492044006,0.0004030445492044009,true,12,-3.260393366591618,0.5,0.5,0.123186257,0.0
128,12.0,3.2,1.0,100.0,0.0,0.4831843851380022,0.12724220928394814,-3.053312517709062e-8,-3.0533125177090584e-8,0.6644051658690753,0.6233090092924165,0.000288102299821123,0.0002881022998211228,true,12,-3.2587647828542723,0.5,0.5,0.145388452,0.0
128,12.0,3.3,1.0,100.0,0.0,0.48339051406151823,0.12648931989094875,-2.1415231378773594e-8,-2.1415231378773597e-8,0.6564172225709264,0.5995775267109149,0.00019725834031529977,0.00019725834031529977,true,12,-3.2571554405279914,0.5,0.5,0.145213247,0.0
128,12.0,3.4,1.0,100.0,0.0,0.4835930572226027,0.12574443438646782,-1.4053413602216847e-8,-1.4053413602216877e-8,0.6488937265629602,0.5770078499190978,0.00012647673633144041,0.00012647673633144069,true,12,-3.2555650244032845,0.5,0.5,0.152712639,0.0
128,12.0,3.5,1.0,100.0,0.0,0.4837920930107612,0.12500744134654473,-8.212761121120297e-9,-8.212761121120274e-9,0.6418107450987254,0.5555461799883199,7.227539325208484e-5,7.227539325208463e-5,true,12,-3.2539932254168957,0.5,0.5,0.132320212,0.0
128,12.0,3.6,1.0,100.0,0.0,0.4839876977611203,0.12427823120163742,-3.676691825771831e-9,-3.6766918257718706e-9,0.6351454966438963,0.5351404420089745,3.166403686522801e-5,3.166403686522835e-5,true,12,-3.2524397405278163,0.5,0.5,0.146851829,0.0
128,12.0,3.7,1.0,100.0,0.0,0.48417994581761,0.12355669620100124,-2.475291597110623e-10,-2.4752915971106225e-10,0.6288763188310176,0.5157403055665588,2.0876580548696585e-6,2.087658054869658e-6,true,12,-3.2509042725951853,0.5,0.5,0.135565868,0.0
128,12.0,3.8,1.0,100.0,0.0,0.48436890959418727,0.12284273037672554,2.2534025935867236e-9,2.2534025935867232e-9,0.622982635449465,0.4972971972719009,1.8624914190607557e-5,1.862491419060756e-5,true,12,-3.2493865302581226,0.5,0.5,0.133804686,0.0
128,12.0,3.9,1.0,100.0,0.0,0.4845546596341149,0.12213622950765014,3.986070199772285e-9,3.9860701997723096e-9,0.617444922657362,0.4797643058907508,3.230764077399446e-5,3.230764077399466e-5,true,12,-3.247886227817486,0.5,0.5,0.132656217,0.0
128,12.0,4.0,1.0,100.0,0.0,0.4847372646673185,0.12143709108335816,5.0923281619853075e-9,5.092328161985314e-9,0.6122446745955301,0.46309658060991743,4.049942285402726e-5,4.049942285402731e-5,true,12,-3.2464030851196117,0.5,0.5,0.143824765,0.0
128,12.5,0.0,1.0,100.0,0.0,0.47603941191482607,0.15066875050983675,0.0,0.0,0.3807837428185801,0.7372566063407193,0.0244140625,0.0244140625,true,14,-3.4353440622715334,0.5,0.5,0.151616747,0.0
128,12.5,0.1,1.0,100.0,0.0,0.476375681279423,0.14966453765595067,-8.579545670518314e-8,-8.579545670518314e-8,0.3662042761447548,0.7017355979097584,0.021380818895251816,0.021380818895251816,true,14,-3.4330906071110783,0.5,0.5,0.150770571,0.0
128,12.5,0.2,1.0,100.0,0.0,0.47670551225587987,0.14867142135787784,-1.487480282286539e-7,-1.487480282286539e-7,0.35240389060930966,0.6677917261156963,0.018686081771957408,0.018686081771957408,true,14,-3.430866891704486,0.5,0.5,0.152343073,0.0
128,12.5,0.3,1.0,100.0,0.0,0.477029050555017,0.14768926972815455,-1.9302356134340014e-7,-1.9302356134340014e-7,0.33934843871707976,0.6353790350749344,0.016296457034322857,0.016296457034322857,true,14,-3.4286724034394225,0.5,0.5,0.874855807,0.0
128,12.5,0.4,1.0,100.0,0.0,0.4773464385038998,0.14671795105025848,-2.221757959404514e-7,-2.2217579594045138e-7,0.32700459260714965,0.6044508032774787,0.014181384384724688,0.014181384384724688,true,14,-3.426506639062654,0.5,0.5,0.170038118,0.0
128,12.5,0.5,1.0,100.0,0.0,0.47765781509216254,0.14575733392940748,-2.392219474367197e-7,-2.3922194743671967e-7,0.31533988396503787,0.5749597566361286,0.012312940884976491,0.01231294088497649,true,14,-3.4243691045623152,0.5,0.5,0.30159173,0.0
128,12.5,0.6,1.0,100.0,0.0,0.4779547935005153,0.1448338935723354,-5.187312414095917e-7,-5.187312414095916e-7,0.5745553892777533,0.9872919637087252,0.022419392125393546,0.022419392125393546,true,13,-3.422259313577917,0.5,0.5,0.370263027,0.0
128,12.5,0.7,1.0,100.0,0.0,0.4782553631147135,0.14389194391609117,-5.233189580651846e-7,-5.233189580651846e-7,0.5570024117144134,0.9431462032026827,0.01953880419151985,0.01953880419151985,true,13,-3.4201767936170766,0.5,0.5,0.220697889,0.0
128,12.5,0.8,1.0,100.0,0.0,0.4785502511527353,0.14296047935461023,-5.159382748836437e-7,-5.159382748836435e-7,0.5403531256640282,0.9008904313694832,0.01698660429374857,0.016986604293748566,true,13,-3.4181210756060585,0.5,0.5,0.231357132,0.0
128,12.5,0.9,1.0,100.0,0.0,0.47883958848982977,0.14203936096750808,-4.994676176756475e-7,-4.994676176756474e-7,0.5245688506057,0.8604696021708991,0.014730101679500026,0.014730101679500023,true,13,-3.4160917012850076,0.5,0.5,0.149025094,0.0
128,12.5,1.0,1.0,100.0,0.0,0.479123502698947,0.14112845103127336,-4.76311902675223e-7,-4.76311902675223e-7,0.5096118804452932,0.8218280246450882,0.012739364572901377,0.012739364572901379,true,13,-3.414088221000696,0.5,0.5,0.154788137,0.0
128,12.5,1.1,1.0,100.0,0.0,0.4794021181172651,0.1402276131087925,-4.4846409067138504e-7,-4.484640906713851e-7,0.49544551824998173,0.7849095842833442,0.010987034446169516,0.010987034446169516,true,13,-3.412110193575491,0.5,0.5,0.144724605,0.0
128,12.5,1.2,1.0,100.0,0.0,0.47967555591440936,0.13933671212687457,-4.175602243538773e-7,-4.175602243538774e-7,0.4820341048260568,0.7496579501279355,0.009448148758857265,0.009448148758857269,true,13,-3.410157186175138,0.5,0.5,0.147280535,0.0
128,12.5,1.3,1.0,100.0,0.0,0.479943934161957,0.13845561444271526,-3.849285051001322e-7,-3.8492850510013223e-7,0.46934304147505657,0.7160167675811513,0.008099972086894306,0.008099972086894306,true,13,-3.408228774175594,0.5,0.5,0.141639166,0.0
128,12.5,1.4,1.0,100.0,0.0,0.480207367903851,0.13758418790020105,-3.516329285005203e-7,-3.516329285005203e-7,0.45733880726372966,0.6839298370364122,0.0069218355404594345,0.0069218355404594345,true,13,-3.406324541029267,0.5,0.5,0.144485195,0.0
128,12.5,1.5,1.0,100.0,0.0,0.48046596922738816,0.1367223018769151,-3.1851196286736055e-7,-3.1851196286736055e-7,0.4459889711643239,0.6533412785370007,0.005894984348660251,0.005894984348660252,true,13,-3.4044440781308247,0.5,0.5,0.31138499,0.0
128,12.5,1.6,1.0,100.0,0.0,0.4807198473344743,0.13586982732266517,-2.86212721705673e-7,-2.86212721705673e-7,0.43526219941858457,0.6241956827513495,0.0050024334695185505,0.00500243346951855,true,13,-3.402586984682903,0.5,0.5,0.350188568,0.0
128,12.5,1.7,1.0,100.0,0.0,0.480969108612874,0.13502663679031024,-2.552210495492453e-7,-2.5522104954924515e-7,0.42512825847662583,0.5964382486243203,0.004228831065695818,0.004228831065695815,true,13,-3.400752867561842,0.5,0.5,0.143574471,0.0
128,12.5,1.8,1.0,100.0,0.0,0.4812138567072115,0.13419260445961678,-2.2588791059899296e-7,-2.2588791059899286e-7,0.4155580138680559,0.5700149081233619,0.0035603296696460718,0.0035603296696460705,true,13,-3.3989413411837113,0.5,0.5,0.226786274,0.0
128,12.5,1.9,1.0,100.0,0.0,0.4814541925895067,0.13336760615483323,-1.9845244116403234e-7,-1.9845244116403232e-7,0.4065234253444183,0.5448724385420656,0.0029844648464140188,0.0029844648464140183,true,13,-3.397152027370776,0.5,0.5,0.143343077,0.0
128,12.5,2.0,1.0,100.0,0.0,0.48168630120600986,0.1325650989174747,-4.1295864276740773e-7,-4.1295864276740773e-7,0.7803413850705487,0.9875988823195292,0.005939668867573119,0.005939668867573119,true,12,-3.395384555740057,0.5,0.5,0.164283347,0.0
128,12.5,2.1,1.0,100.0,0.0,0.4819185259435732,0.1317564303093161,-3.6089080462362854e-7,-3.608908046236285e-7,0.7659380765028256,0.9476156759737342,0.004978455402972584,0.004978455402972584,true,12,-3.39363856143425,0.5,0.5,0.139666532,0.0
128,12.5,2.2,1.0,100.0,0.0,0.4821465861569628,0.1309565525440432,-3.129888094265363e-7,-3.129888094265363e-7,0.7522912256675562,0.9094093826997329,0.004150251877065523,0.004150251877065523,true,12,-3.3919136882710776,0.5,0.5,0.855432608,0.0
128,12.5,2.3,1.0,100.0,0.0,0.48237057604397915,0.13016533964164295,-2.692947766796507e-7,-2.692947766796508e-7,0.7393661876646807,0.8729159194797997,0.0034393532285943193,0.0034393532285943193,true,12,-3.3902095863792536,0.5,0.5,0.136571628,0.0
128,12.5,2.4,1.0,100.0,0.0,0.48259058726131154,0.12938266770447548,-2.2976366940895347e-7,-2.2976366940895342e-7,0.7271295346977791,0.8380719870953457,0.0028316112735613783,0.002831611273561378,true,12,-3.38852591263732,0.5,0.5,0.159160795,0.0
128,12.5,2.5,1.0,100.0,0.0,0.4828067089979682,0.12860841490298314,-1.9428196450944727e-7,-1.942819645094474e-7,0.7155490503436557,0.8048151924145985,0.002314310428704542,0.002314310428704543,true,12,-3.3868623305460352,0.5,0.5,0.158329443,0.0
128,12.5,2.6,1.0,100.0,0.0,0.48301902804737407,0.12784246145740635,-1.6268369358664846e-7,-1.6268369358664854e-7,0.7045937205514274,0.7730841587302306,0.0018760505469422877,0.0018760505469422883,true,12,-3.3852185101020322,0.5,0.5,0.158873543,0.0
128,12.5,2.7,1.0,100.0,0.0,0.4832276288780347,0.12708468961602298,-1.347641295532279e-7,-1.3476412955322794e-7,0.6942337216637728,0.7428186246385415,0.0015066367080904728,0.0015066367080904732,true,12,-3.3835941276728994,0.5,0.5,0.127505878,0.0
128,12.5,2.8,1.0,100.0,0.0,0.48343259370268377,0.12633498363038903,-1.102913734077664e-7,-1.102913734077664e-7,0.6844404057515519,0.7139595319577974,0.0011969757880777696,0.0011969757880777696,true,12,-3.381988865873712,0.5,0.5,0.163062133,0.0
128,12.5,2.9,1.0,100.0,0.0,0.4836340025458479,0.12559322972802026,-8.901607567933558e-8,-8.90160756793356e-8,0.6751862835271405,0.6864491031847719,0.0009389796120226772,0.0009389796120226773,true,12,-3.3804024134450836,0.5,0.5,0.158757412,0.0
128,12.5,3.0,1.0,100.0,0.0,0.48383193330977553,0.12485931608292111,-7.067950798493987e-8,-7.067950798493987e-8,0.6664450050991588,0.6602309089858704,0.0007254744809543833,0.0007254744809543833,true,12,-3.378834465132845,0.5,0.5,0.14578161,0.0
128,12.5,3.1,1.0,100.0,0.0,0.48402646183868747,0.1241331327843305,-5.502018203092166e-8,-5.5020182030921657e-8,0.6581913388006289,0.6352499262196887,0.0005501168486944717,0.0005501168486944717,true,12,-3.3772847215693274,0.5,0.5,0.137200256,0.0
128,12.5,3.2,1.0,100.0,0.0,0.4842176619813218,0.12341457180402474,-4.177919620478975e-8,-4.177919620478975e-8,0.650401148327151,0.6114525869805321,0.0004073149144581959,0.0004073149144581959,true,12,-3.375752889156381,0.5,0.5,0.13759044,0.0
128,12.5,3.3,1.0,100.0,0.0,0.48440560565175306,0.12270352696248486,-3.0704473656585864e-8,-3.0704473656585864e-8,0.6430513683921557,0.5887868191502277,0.0002921558880383766,0.0002921558880383766,true,12,-3.3742386799500697,0.5,0.5,0.135396972,0.0
128,12.5,3.4,1.0,100.0,0.0,0.48459036288847457,0.12199989389420948,-2.1554040459789027e-8,-2.1554040459788994e-8,0.6361199791009575,0.5672020789355692,0.00020033867792561071,0.00020033867792561042,true,12,-3.372741811547164,0.5,0.5,0.134465845,0.0
128,12.5,3.5,1.0,100.0,0.0,0.48477200191174535,0.1213035700124253,-1.409847806644039e-8,-1.4098478066440366e-8,0.6295859792336822,0.5466493758636004,0.00012811174829265056,0.00012811174829265037,true,12,-3.3712620069734025,0.5,0.5,0.136366509,0.0
128,12.5,3.6,1.0,100.0,0.0,0.4849505891792032,0.12061445447342276,-8.122670819823599e-9,-8.122670819823605e-9,0.6234293586073747,0.5270812906996714,7.221588830403054e-5,7.221588830403059e-5,true,12,-3.369798994573553,0.5,0.5,0.145235776,0.0
128,12.5,3.7,1.0,100.0,0.0,0.485126189439758,0.11993244814071977,-3.4269567456303726e-9,-3.426956745630331e-9,0.6176310696823784,0.5084519867445125,2.9831636563737143e-5,2.9831636563736784e-5,true,12,-3.368352507903294,0.5,0.5,0.134382287,0.0
128,12.5,3.8,1.0,100.0,0.0,0.4852988657857835,0.11925745354923487,1.722218108288658e-10,1.722218108288849e-10,0.6121729985686386,0.4907172149554162,1.4688954681790165e-6,1.4688954681791793e-6,true,12,-3.3669222856229335,0.5,0.5,0.151262964,0.0
128,12.5,3.9,1.0,100.0,0.0,0.48546867970362817,0.11858937486962882,2.8420819224407917e-9,2.8420819224407912e-9,0.6070379355671562,0.4738343133326717,2.3766054733503353e-5,2.376605473350335e-5,true,12,-3.3655080713929633,0.5,0.5,0.132031536,0.0
128,12.5,4.0,1.0,100.0,0.0,0.4856356911224726,0.11792811787295525,4.733602366278406e-9,4.733602366278409e-9,0.6022095453805942,0.45776220099583154,3.8832782280479175e-5,3.88327822804792e-5,true,12,-3.364109613771444,0.5,0.5,0.131464031,0.0
128,13.0,0.0,1.0,100.0,0.0,0.47774105992731025,0.14549920733727428,0.0,0.0,0.35535147747012275,0.6965259037372551,0.0244140625,0.0244140625,true,14,-3.5490716268500937,0.5,0.5,0.169470271,0.0
128,13.0,0.1,1.0,100.0,0.0,0.4780441413983099,0.1445546658522442,-8.287089573378201e-8,-8.2870895733782e-8,0.34240669918583766,0.663576309897218,0.021487015417432018,0.021487015417432018,true,14,-3.546969700461642,0.5,0.5,0.156314718,0.0
128,13.0,0.2,1.0,100.0,0.0,0.4783415515891647,0.14362045617290503,-1.4445775422606382e-7,-1.4445775422606385e-7,0.3301459780353788,0.6320865188494951,0.01887477179815228,0.01887477179815228,true,14,-3.544894800219366,0.5,0.5,0.274305464,0.0
128,13.0,0.3,1.0,100.0,0.0,0.4786334175225579,0.14269645067097425,-1.8850025769390062e-7,-1.8850025769390062e-7,0.31853911113843836,0.6020118554952436,0.016547439183710728,0.016547439183710728,true,14,-3.5428464673764117,0.5,0.5,0.163334859,0.0
128,13.0,0.4,1.0,100.0,0.0,0.478919863209891,0.14178252236951666,-2.1820926819145934e-7,-2.182092681914593e-7,0.30755669970150556,0.5733072872570188,0.014477563779416119,0.014477563779416119,true,14,-3.540824251632976,0.5,0.5,0.185749977,0.0
128,13.0,0.5,1.0,100.0,0.0,0.47919269125455344,0.14090539176425004,-4.919053343699875e-7,-4.919053343699875e-7,0.5610665542529203,0.9844683129921483,0.026302239174140325,0.026302239174140325,true,13,-3.5388277093752225,0.5,0.5,0.181452299,0.0
128,13.0,0.6,1.0,100.0,0.0,0.47946942555791194,0.1400089458502527,-5.145142239181764e-7,-5.145142239181764e-7,0.5445052673465067,0.9414449376267675,0.023100463998166412,0.023100463998166412,true,13,-3.5368564106065463,0.5,0.5,0.227587686,0.0
128,13.0,0.7,1.0,100.0,0.0,0.4797410318105158,0.139122367196654,-5.220979889141543e-7,-5.220979889141543e-7,0.5287774073313711,0.9002261071116013,0.020243983311589966,0.02024398331158997,true,13,-3.534909927394658,0.5,0.5,0.144728942,0.0
128,13.0,0.8,1.0,100.0,0.0,0.4800076267348534,0.13824552300824947,-5.178309598507213e-7,-5.178309598507212e-7,0.5138478977210204,0.8607594403499674,0.017700352404894877,0.017700352404894877,true,13,-3.5329878420341347,0.5,0.5,0.193712252,0.0
128,13.0,0.9,1.0,100.0,0.0,0.48026932410106526,0.1373782818536446,-5.044065597782852e-7,-5.044065597782854e-7,0.499682563379622,0.8229921055806222,0.015439701259556248,0.015439701259556255,true,13,-3.5310897446475082,0.5,0.5,0.166838013,0.0
128,13.0,1.0,1.0,100.0,0.0,0.4805262347899526,0.13652051373011714,-4.84095558753422e-7,-4.84095558753422e-7,0.4862481558136622,0.7868710083069885,0.013434572788406212,0.013434572788406216,true,13,-3.529215233060089,0.5,0.5,0.152659996,0.0
128,13.0,1.1,1.0,100.0,0.0,0.4807784668569607,0.13567209011875847,-4.587985602778605e-7,-4.587985602778604e-7,0.4735123735837288,0.7523429669491488,0.011659767818484938,0.011659767818484936,true,13,-3.527363912674356,0.5,0.5,0.155848023,0.0
128,13.0,1.2,1.0,100.0,0.0,0.48102612559682784,0.13483288403067045,-4.300931809655382e-7,-4.300931809655382e-7,0.4614438780964347,0.7193548762526314,0.010092196779370594,0.010092196779370594,true,13,-3.5255353963441025,0.5,0.5,0.139415937,0.0
128,13.0,1.3,1.0,100.0,0.0,0.48126931360862224,0.13400277004496342,-3.99276355787222e-7,-3.9927635578722196e-7,0.45001230505770096,0.68785385857284,0.008710738041840431,0.008710738041840431,true,13,-3.5237293042485667,0.5,0.5,0.140063252,0.0
128,13.0,1.4,1.0,100.0,0.0,0.48150813086091127,0.13318162433926617,-3.674021737796014e-7,-3.6740217377960136e-7,0.43918827185962517,0.6577874032328568,0.007496102835140383,0.007496102835140383,true,13,-3.521945263766749,0.5,0.5,0.140126219,0.0
128,13.0,1.5,1.0,100.0,0.0,0.4817426747568358,0.13236932471342405,-3.353156230018981e-7,-3.353156230018981e-7,0.4289433811843768,0.6291034942159657,0.006430706655870383,0.006430706655870383,true,13,-3.520182909352043,0.5,0.5,0.139991614,0.0
128,13.0,1.6,1.0,100.0,0.0,0.48197304019888854,0.13156575060702277,-3.036825987103335e-7,-3.0368259871033356e-7,0.4192502211090021,0.6017507265119182,0.0054985470673295025,0.0054985470673295025,true,13,-3.5184418824073824,0.5,0.5,0.139748192,0.0
128,13.0,1.7,1.0,100.0,0.0,0.48219931965321283,0.1307707831113399,-2.730165051331251e-7,-2.730165051331251e-7,0.41008236198558645,0.5756784114835933,0.004685087774967105,0.004685087774967105,true,13,-3.516721831161046,0.5,0.5,0.139714388,0.0
128,13.0,1.8,1.0,100.0,0.0,0.48242160321326355,0.12998430497628843,-2.437017588033446e-7,-2.4370175880334475e-7,0.40141435036922246,0.5508366716535096,0.00397714885126475,0.003977148851264753,true,13,-3.51502241054323,0.5,0.5,0.140321265,0.0
128,13.0,1.9,1.0,100.0,0.0,0.48263597426296034,0.12922051812567042,-5.069595697029977e-7,-5.069595697029977e-7,0.7704258015979182,0.9970829995201713,0.007889386302236963,0.007889386302236963,true,12,-3.5133432825972095,0.5,0.5,0.130559727,0.0
128,13.0,2.0,1.0,100.0,0.0,0.4828509414738604,0.12844928195511424,-4.503246904864303e-7,-4.5032469048643047e-7,0.756601509969479,0.9575964695431871,0.006703291233384199,0.006703291233384201,true,12,-3.511684114179278,0.5,0.5,0.130715217,0.0
128,13.0,2.1,1.0,100.0,0.0,0.4830621316333361,0.12768630978999107,-3.9724365562701005e-7,-3.9724365562701005e-7,0.743484405647532,0.9198174032848394,0.005669931725132215,0.005669931725132215,true,12,-3.5100445801680733,0.5,0.5,0.243580358,0.0
128,13.0,2.2,1.0,100.0,0.0,0.48326962891270997,0.12693148306440077,-3.479395260867873e-7,-3.479395260867872e-7,0.7310429671264496,0.8836857879032656,0.004772526894337274,0.004772526894337274,true,12,-3.508424361089737,0.5,0.5,0.979521305,0.0
128,13.0,2.3,1.0,100.0,0.0,0.4834735152309544,0.1261846852315125,-3.0252536873410406e-7,-3.025253687341038e-7,0.7192467573944317,0.8491423602143833,0.003995839380880303,0.0039958393808803,true,12,-3.5068231435699153,0.5,0.5,0.412562973,0.0
128,13.0,2.4,1.0,100.0,0.0,0.48367387031986553,0.12544580174470998,-2.610242441768823e-7,-2.610242441768824e-7,0.7080664174924367,0.8161287108167103,0.003326062024917135,0.0033260620249171364,true,12,-3.5052406202173882,0.5,0.5,0.380436266,0.0
128,13.0,2.5,1.0,100.0,0.0,0.483870771787964,0.12471472003558608,-2.2338666428853025e-7,-2.233866642885303e-7,0.6974736574464346,0.7845873780120416,0.0027507103362637182,0.0027507103362637187,true,12,-3.5036764895090537,0.5,0.5,0.288551577,0.0
128,13.0,2.6,1.0,100.0,0.0,0.4840642951830503,0.1239913294892071,-1.8950575981878437e-7,-1.8950575981878437e-7,0.6874412448117928,0.7544619319645451,0.0022585206716286403,0.0022585206716286403,true,12,-3.502130455676366,0.5,0.5,0.237359461,0.0
128,13.0,2.7,1.0,100.0,0.0,0.4842545140533586,0.12327552141703768,-1.592303821566268e-7,-1.592303821566266e-7,0.677942991063718,0.7256970495386206,0.0018393540179895238,0.0018393540179895216,true,12,-3.500602228593253,0.5,0.5,0.390209449,0.0
128,13.0,2.8,1.0,100.0,0.0,0.4844415000072625,0.12256718902788512,-1.3237634757858487e-7,-1.3237634757858482e-7,0.6689537360495823,0.6982385802556668,0.0014841052643086547,0.001484105264308654,true,12,-3.499091523665576,0.5,0.5,0.396256183,0.0
128,13.0,2.9,1.0,100.0,0.0,0.4846253227714954,0.12186622739719323,-1.0873601718432378e-7,-1.0873601718432388e-7,0.660449330711077,0.6720336038083252,0.001184617829110412,0.0011846178291104134,true,12,-3.4975980617221634,0.5,0.5,0.159465009,0.0
128,13.0,3.0,1.0,100.0,0.0,0.4848060502478616,0.12117253343498763,-8.808639120438204e-8,-8.808639120438202e-8,0.6524066182699295,0.6470304795649362,0.0009336034982845644,0.0009336034982845644,true,12,-3.496121568907443,0.5,0.5,0.147044584,0.0
