L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ
256,14.0,0.0,1.0,100.0,0.04,0.43719437872955524,0.14708536402574207,0.5782709075967674,0.9383774189868355,true,37,-6.567992031340281,0.2,0.2,50.182303813,6.115075442240296
256,14.5,0.0,1.0,100.0,0.04,0.4386651169110758,0.14249720420018508,0.5519203826044317,0.8993421843090932,true,37,-6.793355934913322,0.2,0.2,50.036321371,6.3548089902473635
256,15.0,0.0,1.0,100.0,0.04,0.4400000796136613,0.13817242325775086,0.5285284018337055,0.8635148106781454,true,37,-7.0190290333628775,0.2,0.2,49.87046813,6.593978717977468
256,15.5,0.0,1.0,100.0,0.04,0.4412105637444025,0.1341062678990551,0.6228522467427444,0.9980455517919484,true,36,-7.244478981723805,0.2,0.2,48.259538298,6.831664361919814
256,16.0,0.0,1.0,100.0,0.04,0.4423201075773573,0.1302468997220385,0.600546356714915,0.9622964796089373,true,36,-7.4706861563928655,0.2,0.2,49.141085196,7.069839712785851
256,0.0,0.0,1.0,100.0,0.06,0.0,0.4022133757053148,0.3094850098213456,0.9353050954827857,true,30,-1.7351798906182798,0.2,0.2,45.883681084,0.2253298879765598
256,0.5,0.0,1.0,100.0,0.06,0.00012028444924285982,0.4022133670552094,0.9060091825717623,0.7496138504244909,true,31,-1.7351799875404803,0.2,0.2,47.280921852,0.22533007125965238
256,1.0,0.0,1.0,100.0,0.06,0.0003380819019235813,0.40221330736978633,0.9351741463384751,0.10249961453656642,true,40,-1.7351806351226877,0.2,0.2,61.105674251,0.22533133590531437
256,1.5,0.0,1.0,100.0,0.06,0.0008083569618528793,0.40221298503485214,0.9517865274601519,0.004152837536630649,true,57,-1.735184162925184,0.2,0.2,87.106554396,0.22533816566793458
256,2.0,0.0,1.0,100.0,0.06,0.0025762302289541296,0.40220940753599843,0.9873617779823824,0.003674952385956942,true,102,-1.7352248387470544,0.2,0.2,155.503873649,0.22541396297125804
256,2.5,0.0,1.0,100.0,0.06,0.06731518837810861,0.3994269732777266,0.9875626072537169,0.08467631608821691,true,89,-1.7673107836035962,0.2,0.2,139.270972315,0.28231068486262456
256,3.0,0.0,1.0,100.0,0.06,0.14634796565781003,0.3877506370761147,0.9751889819464843,0.21213957222732116,true,63,-1.8921985729499526,0.2,0.2,103.662036865,0.49394064768740203
256,3.5,0.0,1.0,100.0,0.06,0.1990008380410433,0.3729796578254422,0.9263459428177079,0.3194725613409055,true,61,-2.041848166607791,0.2,0.2,86.579027994,0.7335908744306849
256,4.0,0.0,1.0,100.0,0.06,0.2380006768959073,0.35701285598242294,0.9809398674682224,0.45932644708468473,true,56,-2.2042716884148894,0.2,0.2,77.562865771,0.9803054500896864
256,4.5,0.0,1.0,100.0,0.06,0.26847470380484784,0.34063041652158776,0.9327348720973294,0.5500242201176286,true,53,-2.3771688291120343,0.2,0.2,73.899695303,1.2312302115442217
256,5.0,0.0,1.0,100.0,0.06,0.29278320006238856,0.3244471806190614,0.9548923884531435,0.6738853185472848,true,50,-2.5579524391553927,0.2,0.2,70.101746301,1.4832809788025079
256,5.5,0.0,1.0,100.0,0.06,0.31251949267142276,0.30878566589033274,0.9210785949212985,0.752747502982376,true,48,-2.7452363178725983,0.2,0.2,67.091514991,1.735546376038712
256,6.0,0.0,1.0,100.0,0.06,0.32870889979588525,0.2938796701742944,0.9331419290375953,0.8588547030848881,true,46,-2.937472055115493,0.2,0.2,63.934716821,1.9867169298320764
256,6.5,0.0,1.0,100.0,0.06,0.3421582013132002,0.2797963839364639,0.8544063137948532,0.8717098188577577,true,45,-3.1340032497374346,0.2,0.2,62.486202749,2.2369338622995545
256,7.0,0.0,1.0,100.0,0.06,0.35340764841772365,0.26660396900140193,0.804970959067508,0.8949139855211063,true,44,-3.3337517982210554,0.2,0.2,61.238116416,2.4854087293550187
256,7.5,0.0,1.0,100.0,0.06,0.36289647781909584,0.25429428113484853,0.7788830998746166,0.9299761947365592,true,43,-3.5361228783936283,0.2,0.2,60.18149036,2.7320649314501866
256,8.0,0.0,1.0,100.0,0.06,0.37096193935546573,0.24283447484317738,0.7723666997141443,0.9781145311837935,true,42,-3.740647574751138,0.2,0.2,58.680267388,2.976909498040617
256,8.5,0.0,1.0,100.0,0.06,0.3778837001347706,0.23214994339710018,0.6616329334950821,0.8887388613172398,true,42,-3.94731719015805,0.2,0.2,58.941152685,3.220660713412486
256,9.0,0.0,1.0,100.0,0.06,0.3838318571228202,0.2222432923898608,0.681860804220058,0.9527967083023947,true,41,-4.155136736789359,0.2,0.2,58.163301351,3.4621343356647776
256,9.5,0.0,1.0,100.0,0.06,0.38900206580861774,0.21300653792351248,0.6000452663039724,0.875873378802905,true,41,-4.364573786019645,0.2,0.2,59.170594064,3.7027156261117593
256,10.0,0.0,1.0,100.0,0.06,0.3934975021773874,0.20443460221956894,0.6385912399660132,0.9552127538462463,true,40,-4.5747300579796235,0.2,0.2,55.805714038,3.941224197272558
256,10.5,0.0,1.0,100.0,0.06,0.3974487869421142,0.1964278733036616,0.5746997538232934,0.8876098965764356,true,40,-4.786171532715778,0.2,0.2,55.194193546,4.179085183307709
256,11.0,0.0,1.0,100.0,0.06,0.40091910297782063,0.1889831189729798,0.6279930765556996,0.9821764996260085,true,39,-4.998025967764872,0.2,0.2,53.513944773,4.415041342938008
256,11.5,0.0,1.0,100.0,0.06,0.4039995303267463,0.18201036967203682,0.5756256676445748,0.921267386243263,true,39,-5.210958669702467,0.2,0.2,53.185634846,4.650602627477249
