L,U,V,t,β,δ,uS,ud,wx,wy,QuS,Qud,Qwx,Qwy,Converged,I,f,g,g0,ΔT,μ
256,10.0,6.8,1.0,100.0,0.1,0.2913096287722612,8.618106228652778e-15,0.0,0.0,0.3187785955528488,1.7362619186854418e-11,0.0,0.0,true,14,-0.6013108587687422,0.025,0.05,41.898435741,0.006472939298934531
256,10.0,7.2,1.0,100.0,0.1,0.2752420604763971,-2.7891577936145495e-13,0.0,0.0,0.6233702273127362,5.615804952509996e-10,0.0,0.0,true,18,-0.5689734818657927,0.025,0.05,53.640120858,0.006062584942295022
256,10.0,7.6,1.0,100.0,0.1,0.2600900847792448,NaN,0.0,0.0,7.771561172376096e-13,601.2103037059616,0.0,0.0,false,800,NaN,0.025,0.05,2444.540551603,0.014741553447828988
256,10.0,8.0,1.0,100.0,0.1,0.2472235297553312,NaN,0.0,0.0,1.27675647831893e-12,625.5499741727117,0.0,0.0,false,800,NaN,0.025,0.05,2411.845274474,0.01516384625428804
256,0.0,4.0,1.0,100.0,0.15,0.3812884073499381,-1.166289287368727e-13,0.0,0.0,0.9782256431351,2.9356248360793415e-10,0.3457459101229032,0.3457459101229032,true,125,-1.0559994400657562,0.05,0.05,444.729351094,0.17220332378088438
256,0.0,4.4,1.0,100.0,0.15,0.3810240773770241,2.7755575615628914e-17,0.0,0.0,0.949535375622923,5.3933381801817384e-14,0.3457459101229032,0.3457459101229032,true,125,-0.9625367776376395,0.05,0.05,443.619819316,0.1178274037489906
256,0.0,4.8,1.0,100.0,0.15,0.3798525757069666,-8.326672684688674e-17,0.0,0.0,0.9955187188286363,1.7264554057793161e-13,0.4468266060417173,0.4468266060417173,true,120,-0.8705312829944956,0.05,0.05,426.592056303,0.06541588734878807
256,0.0,5.2,1.0,100.0,0.15,0.3708787843070972,8.326672684688674e-17,0.0,0.0,0.09823670192243839,1.684490913475473e-13,0.9644616106539327,0.9644616106539327,true,105,-0.7894465723475722,0.05,0.05,373.826863522,0.027955469851502296
256,0.0,5.6,1.0,100.0,0.15,0.34971063988791784,0.0,0.0,0.0,0.8208640007512091,7.219384309616495e-17,0.0,0.0,true,16,-0.730250204975227,0.025,0.05,49.443414088,0.01701972367507435
256,0.0,6.0,1.0,100.0,0.15,0.3288315658707609,1.3461454173580023e-15,0.0,0.0,0.6477220324990762,2.7225155893245446e-12,0.0,0.0,true,16,-0.6819359802006738,0.025,0.05,48.826361761,0.013501385071569085
256,0.0,6.4,1.0,100.0,0.15,0.3092212151904241,-9.43689570931383e-16,0.0,0.0,0.7810022426245622,1.9055617404474663e-12,0.0,0.0,true,14,-0.6401642366584221,0.025,0.05,43.219079082,0.011653552774033852
256,0.0,6.8,1.0,100.0,0.15,0.29122331189970735,1.0269562977782698e-15,0.0,0.0,0.0956485850247546,2.0707757698471234e-12,0.0,0.0,true,12,-0.6034034076161963,0.025,0.05,36.87750841,0.010500480636677252
256,0.0,7.2,1.0,100.0,0.15,0.2748872855671725,-6.147859998861804e-15,0.0,0.0,0.901907855409001,1.2388543955635536e-11,0.0,0.0,true,14,-0.5709059841386287,0.025,0.05,42.648826593,0.0097126022902662
256,0.0,7.6,1.0,100.0,0.15,0.2615421366998447,-1.032987584359546e-11,0.0,0.0,0.9529001575594442,2.0802941187128797e-8,0.0,0.0,true,21,-0.5418741763804888,0.025,0.05,63.22236665,0.009192353102083675
256,0.0,8.0,1.0,100.0,0.15,0.2469768412753035,NaN,0.0,0.0,0.0,550.59611340257,0.0,0.0,false,800,NaN,0.025,0.05,2468.671838888,0.02163780561949782
256,5.0,4.0,1.0,100.0,0.15,0.3812884073499381,-1.166289287368727e-13,0.0,0.0,0.9782256431351,2.9356248360793415e-10,0.3457459101229032,0.3457459101229032,true,125,-1.0559994400657562,0.05,0.05,449.571008261,0.17220332378088438
256,5.0,4.4,1.0,100.0,0.15,0.3810240773770241,2.7755575615628914e-17,0.0,0.0,0.949535375622923,5.3933381801817384e-14,0.3457459101229032,0.3457459101229032,true,125,-0.9625367776376395,0.05,0.05,451.670106824,0.1178274037489906
256,5.0,4.8,1.0,100.0,0.15,0.3798525757069666,-8.326672684688674e-17,0.0,0.0,0.9955187188286363,1.7264554057793161e-13,0.4468266060417173,0.4468266060417173,true,120,-0.8705312829944956,0.05,0.05,430.207054941,0.06541588734878807
256,5.0,5.2,1.0,100.0,0.15,0.3708787843070972,8.326672684688674e-17,0.0,0.0,0.09823670192243839,1.684490913475473e-13,0.9644616106539327,0.9644616106539327,true,105,-0.7894465723475722,0.05,0.05,377.409000656,0.027955469851502296
