L,U,V,t,β,δ,m,uS,Qm,QuS,Converged,I,f,g,g0,ΔT,μ
256,2.0,8.0,1.0,100.0,0.0,0.4579397016036342,0.19558238066951406,0.8498056495547246,0.10098360151011843,true,33,-0.8957273222608696,0.2,0.2,0.996495835,0.0
256,2.4,4.0,1.0,100.0,0.0,0.4009363831856998,0.2813661476545193,0.8211580553102449,0.4194039935734306,true,37,-1.1945969149475322,0.2,0.2,1.107391186,0.0
256,2.4,4.4,1.0,100.0,0.0,0.4112492469688608,0.2694580384877344,0.8190501577629572,0.36069964818352673,true,36,-1.1642608256909557,0.2,0.2,1.086219404,0.0
256,2.4,4.8,1.0,100.0,0.0,0.4202417299155481,0.25806450153261223,0.8680214710367062,0.32565007420348735,true,35,-1.1364384965178516,0.2,0.2,1.052146872,0.0
256,2.4,5.2,1.0,100.0,0.0,0.4280752522517541,0.24725237025283697,0.9608471307166466,0.3079014212871156,true,34,-1.1109102729311786,0.2,0.2,1.031730638,0.0
256,2.4,5.6,1.0,100.0,0.0,0.43490440897294613,0.23705039559794638,0.8764208669805873,0.2419622322161752,true,34,-1.0874618259600473,0.2,0.2,1.024918507,0.0
256,2.4,6.0,1.0,100.0,0.0,0.4408697741861226,0.2274605095186344,0.8156539784855976,0.1958712658690076,true,34,-1.0658911164298914,0.2,0.2,1.020053906,0.0
256,2.4,6.4,1.0,100.0,0.0,0.4460951784112833,0.21846692735941603,0.9623799578868386,0.20286102845634701,true,33,-1.0460119796828393,0.2,0.2,0.98889155,0.0
256,2.4,6.8,1.0,100.0,0.0,0.4506875003108836,0.2100431143548841,0.9177766692456402,0.1712087310775101,true,33,-1.0276554452293585,0.2,0.2,0.98604469,0.0
256,2.4,7.2,1.0,100.0,0.0,0.45473788235389506,0.20215664394674518,0.8820095005558359,0.14667473472596004,true,33,-1.0106696531604324,0.2,0.2,0.988134395,0.0
