L,U,V,t,β,δ,uS,wd,QuS,Qwd,I,f,g,g0,ΔT,μ
128,17.0,1.5,1.0,100.0,0.4,0.340363469141008,0.0005125517383557784,0.011812185129911335,0.9401702403787496,17,-2.5840376088025927,0.5,0.5,7.444643222,2.114692864782423
128,17.0,1.6,1.0,100.0,0.4,0.34036219828438624,0.0005336548035448504,0.005169172307861736,0.8101976892685957,19,-2.540552568833851,0.5,0.5,8.361076264,2.0663769265541627
128,17.0,1.7,1.0,100.0,0.4,0.3403603127595496,0.0007733542649244383,0.0057393141211781185,0.9584313230231634,20,-2.497077061520103,0.5,0.5,8.811843584,2.0180722279120142
128,17.0,1.8,1.0,100.0,0.4,0.34035820255944604,0.0009897069354352587,0.005724141184382248,0.9810885148080406,22,-2.4536014318361232,0.5,0.5,9.450875664,1.9697676403079443
128,17.0,1.9,1.0,100.0,0.4,0.3403557178241955,0.0012270254399079825,0.005874310999742782,0.9439265590130107,25,-2.4101273509542294,0.5,0.5,10.831901221,1.921465163209958
128,17.0,2.0,1.0,100.0,0.4,0.3403520601584694,0.0016151350024058743,0.006831552126551621,0.9198480188036331,29,-2.3666602771832297,0.5,0.5,12.64345915,1.8731716543974029
128,17.0,2.1,1.0,100.0,0.4,0.34034401434277084,0.0024583356695369006,0.010021829696560403,0.9570789961089784,34,-2.3232210795529245,0.5,0.5,14.86706067,1.8249134222694812
128,17.0,2.2,1.0,100.0,0.4,0.34031822910288906,0.00436742110679935,0.017426630377515018,0.994910050891494,41,-2.2798923361911574,0.5,0.5,17.875658782,1.77679462292447
128,17.0,2.3,1.0,100.0,0.4,0.3401598251361524,0.010157841763535617,0.03840572805369202,0.9684585929087621,48,-2.237380633383632,0.5,0.5,21.265915921,1.7297042045367328
128,17.0,2.4,1.0,100.0,0.4,0.33903301597370766,0.02598559168079813,0.10327928836373346,0.9645441133447826,40,-2.200773653623342,0.5,0.5,17.579716493,1.690038099217488
128,17.0,2.5,1.0,100.0,0.4,0.33583061959563965,0.046826317105832314,0.2010505530479767,0.9794657429182396,26,-2.176015024560667,0.5,0.5,11.377233651,1.6653818973952728
128,17.0,2.6,1.0,100.0,0.4,0.33113542976492316,0.06557028406670662,0.8958840414705627,0.11264234432903364,10,-2.160140854743113,0.5,0.5,4.400872576,1.651856637676617
128,17.0,2.7,1.0,100.0,0.4,0.3249096807357109,0.08345012112774323,0.3829668464431224,0.9673223391584163,21,-2.149796317866297,0.5,0.5,9.235648971,1.6457320966818303
128,17.0,2.8,1.0,100.0,0.4,0.31723957747082454,0.1004690724557478,0.4499721525481615,0.8988832200104158,23,-2.1502224021254843,0.5,0.5,10.066903078,1.6527406331537575
128,17.0,2.9,1.0,100.0,0.4,0.3092828448505224,0.114877299672694,0.5361913719559297,0.8971714565965405,22,-2.153697652269559,0.5,0.5,9.593803589,1.6631658678951355
128,17.0,3.0,1.0,100.0,0.4,0.30116149830565014,0.12741053201205116,0.5593043452657431,0.810970562529878,21,-2.159842000633909,0.5,0.5,9.174031939,1.676453431946204
128,17.0,3.1,1.0,100.0,0.4,0.29314634446420607,0.13825786826379705,0.7607351657035188,0.9840307117343072,19,-2.1668965959951763,0.5,0.5,8.330063656,1.6903732575419526
128,17.0,3.2,1.0,100.0,0.4,0.2851395714528344,0.14795541541524623,0.7964957063175682,0.9335500208931813,18,-2.1763346314773466,0.5,0.5,7.93555848,1.7066608190444836
128,17.0,3.3,1.0,100.0,0.4,0.2772798581243463,0.15659798378007758,0.8590362566383014,0.9278190682935339,17,-2.1869171233065723,0.5,0.5,7.55947256,1.723802143696386
128,17.0,3.4,1.0,100.0,0.4,0.2695993233894536,0.1643551518054164,0.9701293191985982,0.9804637137386107,16,-2.1984458310930957,0.5,0.5,6.981659552,1.7415489506560347
128,17.0,3.5,1.0,100.0,0.4,0.26204191144967065,0.17143002350114706,0.7247246960856435,0.6873755520052649,16,-2.212334634671166,0.5,0.5,6.95621131,1.7615366375480639
128,17.0,3.6,1.0,100.0,0.4,0.2547583523171085,0.17779766198723052,0.8814016382941992,0.8033714127115843,15,-2.225626648369786,0.5,0.5,6.600994503,1.780330483021506
128,17.0,3.7,1.0,100.0,0.4,0.24763074135215601,0.18365422235520995,0.6694196242864603,0.5856102003738428,15,-2.24107891162046,0.5,0.5,6.624725857,1.8011241581645074
128,17.0,3.8,1.0,100.0,0.4,0.2407543844841537,0.1889936287966188,0.8905520885013618,0.7675176936875472,14,-2.255793453012591,0.5,0.5,6.167110201,1.8206052804798707
128,17.0,3.9,1.0,100.0,0.4,0.23404957439058635,0.19393564871431418,0.6982207782257333,0.5898657322647716,14,-2.2726751742251596,0.5,0.5,6.224016264,1.8420938565935339
128,17.0,4.0,1.0,100.0,0.4,0.22755482928120943,0.1984973108501337,0.5511542395911229,0.46098523167542593,14,-2.29007882715473,0.5,0.5,6.136159702,1.863728865461725
128,17.5,0.0,1.0,100.0,0.4,0.3403756067680438,0.0,0.9389672139377137,0.390625,10,-3.236156358314526,0.5,0.5,0.91738991,2.8392649977694733
128,17.5,0.1,1.0,100.0,0.4,0.3403750903409256,6.660778552850377e-6,0.93905603653055,0.48229874643905324,10,-3.1927444178393336,0.5,0.5,4.329317727,2.7910295176728193
128,17.5,0.2,1.0,100.0,0.4,0.3403745478791451,1.7173309796893857e-5,0.9393813538074447,0.5943366848049302,10,-3.149332001664985,0.5,0.5,4.358584622,2.742793529001655
128,17.5,0.3,1.0,100.0,0.4,0.34037397686234067,3.3203817094279756e-5,0.9400045844359939,0.7307286263390859,10,-3.1059191679349865,0.5,0.5,4.339542851,2.694557098698245
128,17.5,0.4,1.0,100.0,0.4,0.34037337381211236,5.705506380751265e-5,0.9410097353498292,0.8961365408203678,10,-3.0625060009232863,0.5,0.5,4.316468774,2.6463203234677684
128,17.5,0.5,1.0,100.0,0.4,0.3403727412189288,5.255221720200482e-5,0.4712724694846404,0.6266746476827287,11,-3.0189420928290893,0.5,0.5,4.776233347,2.5979160942631294
128,17.5,0.6,1.0,100.0,0.4,0.34037206748447657,8.351243890469077e-5,0.47238206054389664,0.7853425649226744,11,-2.9754981270663796,0.5,0.5,4.783929038,2.5496451625586287
128,17.5,0.7,1.0,100.0,0.4,0.34037134673031205,0.00012905507258886595,0.4739706571120772,0.9812043898002817,11,-2.932054045321464,0.5,0.5,4.806312876,2.501374142995858
128,17.5,0.8,1.0,100.0,0.4,0.34037060393484486,0.00012139976230243406,0.23819646500089497,0.7589446775862151,12,-2.888488265166286,0.5,0.5,5.169294259,2.4529679367652255
128,17.5,0.9,1.0,100.0,0.4,0.34036978029055004,0.00018617747534852903,0.23990886976410497,0.9682497810552049,12,-2.8450285633964363,0.5,0.5,5.140849789,2.404679660093313
128,17.5,1.0,1.0,100.0,0.4,0.340368943272175,0.00018546235221299394,0.12137180373383849,0.8085202575519568,13,-2.801491591452008,0.5,0.5,5.636173655,2.3563055532308788
128,17.5,1.1,1.0,100.0,0.4,0.34036804866923503,0.00019379632750814898,0.06187440178495596,0.7114475331466434,14,-2.757980493969116,0.5,0.5,6.072460488,2.3079602513522413
128,17.5,1.2,1.0,100.0,0.4,0.34036700391106567,0.00030590436279937286,0.06368092006248105,0.947515576490356,14,-2.7145087967375465,0.5,0.5,5.996258212,2.2596588704923755
128,17.5,1.3,1.0,100.0,0.4,0.3403659521644701,0.0003440820128498796,0.0337299814494596,0.8986529788874884,15,-2.671010216135319,0.5,0.5,6.50638146,2.2113276401020348
128,17.5,1.4,1.0,100.0,0.4,0.34036479040139933,0.000408481512582486,0.01887196467964536,0.8967450039048267,16,-2.6275210974027114,0.5,0.5,7.037625789,2.1630070391182374
128,17.5,1.5,1.0,100.0,0.4,0.340363469141008,0.0005125517383557784,0.011812185129911335,0.9401702403787496,17,-2.5840376088025927,0.5,0.5,7.465467019,2.114692864782423
128,17.5,1.6,1.0,100.0,0.4,0.34036219828438624,0.0005336548035448504,0.005169172307861736,0.8101976892685957,19,-2.540552568833851,0.5,0.5,8.327034044,2.0663769265541627
128,17.5,1.7,1.0,100.0,0.4,0.3403603127595496,0.0007733542649244383,0.0057393141211781185,0.9584313230231634,20,-2.497077061520103,0.5,0.5,8.762138891,2.0180722279120142
128,17.5,1.8,1.0,100.0,0.4,0.34035820255944604,0.0009897069354352587,0.005724141184382248,0.9810885148080406,22,-2.4536014318361232,0.5,0.5,9.401711111,1.9697676403079443
128,17.5,1.9,1.0,100.0,0.4,0.3403557178241955,0.0012270254399079825,0.005874310999742782,0.9439265590130107,25,-2.4101273509542294,0.5,0.5,10.754483889,1.921465163209958
128,17.5,2.0,1.0,100.0,0.4,0.3403520601584694,0.0016151350024058743,0.006831552126551621,0.9198480188036331,29,-2.3666602771832297,0.5,0.5,12.563844396,1.8731716543974029
128,17.5,2.1,1.0,100.0,0.4,0.34034401434277084,0.0024583356695369006,0.010021829696560403,0.9570789961089784,34,-2.3232210795529245,0.5,0.5,14.788925398,1.8249134222694812
128,17.5,2.2,1.0,100.0,0.4,0.34031822910288906,0.00436742110679935,0.017426630377515018,0.994910050891494,41,-2.2798923361911574,0.5,0.5,17.737603278,1.77679462292447
128,17.5,2.3,1.0,100.0,0.4,0.3401598251361524,0.010157841763535617,0.03840572805369202,0.9684585929087621,48,-2.237380633383632,0.5,0.5,20.721769155,1.7297042045367328
128,17.5,2.4,1.0,100.0,0.4,0.33903301597370766,0.02598559168079813,0.10327928836373346,0.9645441133447826,40,-2.200773653623342,0.5,0.5,17.445171713,1.690038099217488
128,17.5,2.5,1.0,100.0,0.4,0.33583061959563965,0.046826317105832314,0.2010505530479767,0.9794657429182396,26,-2.176015024560667,0.5,0.5,11.329331995,1.6653818973952728
128,17.5,2.6,1.0,100.0,0.4,0.33113542976492316,0.06557028406670662,0.8958840414705627,0.11264234432903364,10,-2.160140854743113,0.5,0.5,4.366574832,1.651856637676617
128,17.5,2.7,1.0,100.0,0.4,0.3249096807357109,0.08345012112774323,0.3829668464431224,0.9673223391584163,21,-2.149796317866297,0.5,0.5,9.159647747,1.6457320966818303
128,17.5,2.8,1.0,100.0,0.4,0.31723957747082454,0.1004690724557478,0.4499721525481615,0.8988832200104158,23,-2.1502224021254843,0.5,0.5,10.036856295,1.6527406331537575
128,17.5,2.9,1.0,100.0,0.4,0.3092828448505224,0.114877299672694,0.5361913719559297,0.8971714565965405,22,-2.153697652269559,0.5,0.5,9.589455029,1.6631658678951355
128,17.5,3.0,1.0,100.0,0.4,0.30116149830565014,0.12741053201205116,0.5593043452657431,0.810970562529878,21,-2.159842000633909,0.5,0.5,9.156512213,1.676453431946204
128,17.5,3.1,1.0,100.0,0.4,0.29314634446420607,0.13825786826379705,0.7607351657035188,0.9840307117343072,19,-2.1668965959951763,0.5,0.5,8.261781705,1.6903732575419526
128,17.5,3.2,1.0,100.0,0.4,0.2851395714528344,0.14795541541524623,0.7964957063175682,0.9335500208931813,18,-2.1763346314773466,0.5,0.5,7.848253004,1.7066608190444836
128,17.5,3.3,1.0,100.0,0.4,0.2772798581243463,0.15659798378007758,0.8590362566383014,0.9278190682935339,17,-2.1869171233065723,0.5,0.5,7.461607146,1.723802143696386
128,17.5,3.4,1.0,100.0,0.4,0.2695993233894536,0.1643551518054164,0.9701293191985982,0.9804637137386107,16,-2.1984458310930957,0.5,0.5,6.916463123,1.7415489506560347
128,17.5,3.5,1.0,100.0,0.4,0.26204191144967065,0.17143002350114706,0.7247246960856435,0.6873755520052649,16,-2.212334634671166,0.5,0.5,6.882277032,1.7615366375480639
128,17.5,3.6,1.0,100.0,0.4,0.2547583523171085,0.17779766198723052,0.8814016382941992,0.8033714127115843,15,-2.225626648369786,0.5,0.5,6.561249259,1.780330483021506
128,17.5,3.7,1.0,100.0,0.4,0.24763074135215601,0.18365422235520995,0.6694196242864603,0.5856102003738428,15,-2.24107891162046,0.5,0.5,6.988349319,1.8011241581645074
128,17.5,3.8,1.0,100.0,0.4,0.2407543844841537,0.1889936287966188,0.8905520885013618,0.7675176936875472,14,-2.255793453012591,0.5,0.5,6.175425291,1.8206052804798707
128,17.5,3.9,1.0,100.0,0.4,0.23404957439058635,0.19393564871431418,0.6982207782257333,0.5898657322647716,14,-2.2726751742251596,0.5,0.5,6.228671067,1.8420938565935339
128,17.5,4.0,1.0,100.0,0.4,0.22755482928120943,0.1984973108501337,0.5511542395911229,0.46098523167542593,14,-2.29007882715473,0.5,0.5,6.127847158,1.863728865461725
128,18.0,0.0,1.0,100.0,0.4,0.3403756067680438,0.0,0.9389672139377137,0.390625,10,-3.236156358314526,0.5,0.5,0.916991441,2.8392649977694733
128,18.0,0.1,1.0,100.0,0.4,0.3403750903409256,6.660778552850377e-6,0.93905603653055,0.48229874643905324,10,-3.1927444178393336,0.5,0.5,4.349729294,2.7910295176728193
128,18.0,0.2,1.0,100.0,0.4,0.3403745478791451,1.7173309796893857e-5,0.9393813538074447,0.5943366848049302,10,-3.149332001664985,0.5,0.5,4.386421298,2.742793529001655
128,18.0,0.3,1.0,100.0,0.4,0.34037397686234067,3.3203817094279756e-5,0.9400045844359939,0.7307286263390859,10,-3.1059191679349865,0.5,0.5,4.352526907,2.694557098698245
128,18.0,0.4,1.0,100.0,0.4,0.34037337381211236,5.705506380751265e-5,0.9410097353498292,0.8961365408203678,10,-3.0625060009232863,0.5,0.5,4.330696316,2.6463203234677684
128,18.0,0.5,1.0,100.0,0.4,0.3403727412189288,5.255221720200482e-5,0.4712724694846404,0.6266746476827287,11,-3.0189420928290893,0.5,0.5,4.779337111,2.5979160942631294
128,18.0,0.6,1.0,100.0,0.4,0.34037206748447657,8.351243890469077e-5,0.47238206054389664,0.7853425649226744,11,-2.9754981270663796,0.5,0.5,4.794028046,2.5496451625586287
128,18.0,0.7,1.0,100.0,0.4,0.34037134673031205,0.00012905507258886595,0.4739706571120772,0.9812043898002817,11,-2.932054045321464,0.5,0.5,4.821459177,2.501374142995858
128,18.0,0.8,1.0,100.0,0.4,0.34037060393484486,0.00012139976230243406,0.23819646500089497,0.7589446775862151,12,-2.888488265166286,0.5,0.5,5.193548789,2.4529679367652255
128,18.0,0.9,1.0,100.0,0.4,0.34036978029055004,0.00018617747534852903,0.23990886976410497,0.9682497810552049,12,-2.8450285633964363,0.5,0.5,5.186324796,2.404679660093313
128,18.0,1.0,1.0,100.0,0.4,0.340368943272175,0.00018546235221299394,0.12137180373383849,0.8085202575519568,13,-2.801491591452008,0.5,0.5,5.676057295,2.3563055532308788
128,18.0,1.1,1.0,100.0,0.4,0.34036804866923503,0.00019379632750814898,0.06187440178495596,0.7114475331466434,14,-2.757980493969116,0.5,0.5,6.114634623,2.3079602513522413
128,18.0,1.2,1.0,100.0,0.4,0.34036700391106567,0.00030590436279937286,0.06368092006248105,0.947515576490356,14,-2.7145087967375465,0.5,0.5,6.069621054,2.2596588704923755
128,18.0,1.3,1.0,100.0,0.4,0.3403659521644701,0.0003440820128498796,0.0337299814494596,0.8986529788874884,15,-2.671010216135319,0.5,0.5,6.557127477,2.2113276401020348
128,18.0,1.4,1.0,100.0,0.4,0.34036479040139933,0.000408481512582486,0.01887196467964536,0.8967450039048267,16,-2.6275210974027114,0.5,0.5,7.072722387,2.1630070391182374
128,18.0,1.5,1.0,100.0,0.4,0.340363469141008,0.0005125517383557784,0.011812185129911335,0.9401702403787496,17,-2.5840376088025927,0.5,0.5,7.470552113,2.114692864782423
128,18.0,1.6,1.0,100.0,0.4,0.34036219828438624,0.0005336548035448504,0.005169172307861736,0.8101976892685957,19,-2.540552568833851,0.5,0.5,8.381495598,2.0663769265541627
128,18.0,1.7,1.0,100.0,0.4,0.3403603127595496,0.0007733542649244383,0.0057393141211781185,0.9584313230231634,20,-2.497077061520103,0.5,0.5,8.815150023,2.0180722279120142
128,18.0,1.8,1.0,100.0,0.4,0.34035820255944604,0.0009897069354352587,0.005724141184382248,0.9810885148080406,22,-2.4536014318361232,0.5,0.5,9.453442751,1.9697676403079443
128,18.0,1.9,1.0,100.0,0.4,0.3403557178241955,0.0012270254399079825,0.005874310999742782,0.9439265590130107,25,-2.4101273509542294,0.5,0.5,10.831863926,1.921465163209958
128,18.0,2.0,1.0,100.0,0.4,0.3403520601584694,0.0016151350024058743,0.006831552126551621,0.9198480188036331,29,-2.3666602771832297,0.5,0.5,12.674760343,1.8731716543974029
128,18.0,2.1,1.0,100.0,0.4,0.34034401434277084,0.0024583356695369006,0.010021829696560403,0.9570789961089784,34,-2.3232210795529245,0.5,0.5,14.921510759,1.8249134222694812
128,18.0,2.2,1.0,100.0,0.4,0.34031822910288906,0.00436742110679935,0.017426630377515018,0.994910050891494,41,-2.2798923361911574,0.5,0.5,17.887955906,1.77679462292447
128,18.0,2.3,1.0,100.0,0.4,0.3401598251361524,0.010157841763535617,0.03840572805369202,0.9684585929087621,48,-2.237380633383632,0.5,0.5,20.905938472,1.7297042045367328
128,18.0,2.4,1.0,100.0,0.4,0.33903301597370766,0.02598559168079813,0.10327928836373346,0.9645441133447826,40,-2.200773653623342,0.5,0.5,17.524702998,1.690038099217488
128,18.0,2.5,1.0,100.0,0.4,0.33583061959563965,0.046826317105832314,0.2010505530479767,0.9794657429182396,26,-2.176015024560667,0.5,0.5,11.403393967,1.6653818973952728
128,18.0,2.6,1.0,100.0,0.4,0.33113542976492316,0.06557028406670662,0.8958840414705627,0.11264234432903364,10,-2.160140854743113,0.5,0.5,4.386864759,1.651856637676617
128,18.0,2.7,1.0,100.0,0.4,0.3249096807357109,0.08345012112774323,0.3829668464431224,0.9673223391584163,21,-2.149796317866297,0.5,0.5,9.217835546,1.6457320966818303
128,18.0,2.8,1.0,100.0,0.4,0.31723957747082454,0.1004690724557478,0.4499721525481615,0.8988832200104158,23,-2.1502224021254843,0.5,0.5,10.087941648,1.6527406331537575
128,18.0,2.9,1.0,100.0,0.4,0.3092828448505224,0.114877299672694,0.5361913719559297,0.8971714565965405,22,-2.153697652269559,0.5,0.5,9.654495691,1.6631658678951355
128,18.0,3.0,1.0,100.0,0.4,0.30116149830565014,0.12741053201205116,0.5593043452657431,0.810970562529878,21,-2.159842000633909,0.5,0.5,9.201092286,1.676453431946204
128,18.0,3.1,1.0,100.0,0.4,0.29314634446420607,0.13825786826379705,0.7607351657035188,0.9840307117343072,19,-2.1668965959951763,0.5,0.5,8.325370336,1.6903732575419526
128,18.0,3.2,1.0,100.0,0.4,0.2851395714528344,0.14795541541524623,0.7964957063175682,0.9335500208931813,18,-2.1763346314773466,0.5,0.5,7.914659356,1.7066608190444836
128,18.0,3.3,1.0,100.0,0.4,0.2772798581243463,0.15659798378007758,0.8590362566383014,0.9278190682935339,17,-2.1869171233065723,0.5,0.5,7.512858765,1.723802143696386
128,18.0,3.4,1.0,100.0,0.4,0.2695993233894536,0.1643551518054164,0.9701293191985982,0.9804637137386107,16,-2.1984458310930957,0.5,0.5,6.938307381,1.7415489506560347
128,18.0,3.5,1.0,100.0,0.4,0.26204191144967065,0.17143002350114706,0.7247246960856435,0.6873755520052649,16,-2.212334634671166,0.5,0.5,6.925764799,1.7615366375480639
128,18.0,3.6,1.0,100.0,0.4,0.2547583523171085,0.17779766198723052,0.8814016382941992,0.8033714127115843,15,-2.225626648369786,0.5,0.5,6.574591551,1.780330483021506
128,18.0,3.7,1.0,100.0,0.4,0.24763074135215601,0.18365422235520995,0.6694196242864603,0.5856102003738428,15,-2.24107891162046,0.5,0.5,6.598858065,1.8011241581645074
128,18.0,3.8,1.0,100.0,0.4,0.2407543844841537,0.1889936287966188,0.8905520885013618,0.7675176936875472,14,-2.255793453012591,0.5,0.5,6.145109384,1.8206052804798707
128,18.0,3.9,1.0,100.0,0.4,0.23404957439058635,0.19393564871431418,0.6982207782257333,0.5898657322647716,14,-2.2726751742251596,0.5,0.5,6.196924999,1.8420938565935339
128,18.0,4.0,1.0,100.0,0.4,0.22755482928120943,0.1984973108501337,0.5511542395911229,0.46098523167542593,14,-2.29007882715473,0.5,0.5,6.090232977,1.863728865461725
128,18.5,0.0,1.0,100.0,0.4,0.3403756067680438,0.0,0.9389672139377137,0.390625,10,-3.236156358314526,0.5,0.5,0.912848663,2.8392649977694733
128,18.5,0.1,1.0,100.0,0.4,0.3403750903409256,6.660778552850377e-6,0.93905603653055,0.48229874643905324,10,-3.1927444178393336,0.5,0.5,4.328123457,2.7910295176728193
128,18.5,0.2,1.0,100.0,0.4,0.3403745478791451,1.7173309796893857e-5,0.9393813538074447,0.5943366848049302,10,-3.149332001664985,0.5,0.5,4.358736727,2.742793529001655
128,18.5,0.3,1.0,100.0,0.4,0.34037397686234067,3.3203817094279756e-5,0.9400045844359939,0.7307286263390859,10,-3.1059191679349865,0.5,0.5,4.33249443,2.694557098698245
128,18.5,0.4,1.0,100.0,0.4,0.34037337381211236,5.705506380751265e-5,0.9410097353498292,0.8961365408203678,10,-3.0625060009232863,0.5,0.5,4.337856951,2.6463203234677684
128,18.5,0.5,1.0,100.0,0.4,0.3403727412189288,5.255221720200482e-5,0.4712724694846404,0.6266746476827287,11,-3.0189420928290893,0.5,0.5,4.779470379,2.5979160942631294
128,18.5,0.6,1.0,100.0,0.4,0.34037206748447657,8.351243890469077e-5,0.47238206054389664,0.7853425649226744,11,-2.9754981270663796,0.5,0.5,4.776444899,2.5496451625586287
128,18.5,0.7,1.0,100.0,0.4,0.34037134673031205,0.00012905507258886595,0.4739706571120772,0.9812043898002817,11,-2.932054045321464,0.5,0.5,4.825518643,2.501374142995858
128,18.5,0.8,1.0,100.0,0.4,0.34037060393484486,0.00012139976230243406,0.23819646500089497,0.7589446775862151,12,-2.888488265166286,0.5,0.5,5.178665765,2.4529679367652255
128,18.5,0.9,1.0,100.0,0.4,0.34036978029055004,0.00018617747534852903,0.23990886976410497,0.9682497810552049,12,-2.8450285633964363,0.5,0.5,5.547808811,2.404679660093313
128,18.5,1.0,1.0,100.0,0.4,0.340368943272175,0.00018546235221299394,0.12137180373383849,0.8085202575519568,13,-2.801491591452008,0.5,0.5,5.625386635,2.3563055532308788
128,18.5,1.1,1.0,100.0,0.4,0.34036804866923503,0.00019379632750814898,0.06187440178495596,0.7114475331466434,14,-2.757980493969116,0.5,0.5,6.090063207,2.3079602513522413
128,18.5,1.2,1.0,100.0,0.4,0.34036700391106567,0.00030590436279937286,0.06368092006248105,0.947515576490356,14,-2.7145087967375465,0.5,0.5,6.024425094,2.2596588704923755
128,18.5,1.3,1.0,100.0,0.4,0.3403659521644701,0.0003440820128498796,0.0337299814494596,0.8986529788874884,15,-2.671010216135319,0.5,0.5,6.529355625,2.2113276401020348
128,18.5,1.4,1.0,100.0,0.4,0.34036479040139933,0.000408481512582486,0.01887196467964536,0.8967450039048267,16,-2.6275210974027114,0.5,0.5,7.040613739,2.1630070391182374
128,18.5,1.5,1.0,100.0,0.4,0.340363469141008,0.0005125517383557784,0.011812185129911335,0.9401702403787496,17,-2.5840376088025927,0.5,0.5,7.474256075,2.114692864782423
128,18.5,1.6,1.0,100.0,0.4,0.34036219828438624,0.0005336548035448504,0.005169172307861736,0.8101976892685957,19,-2.540552568833851,0.5,0.5,8.390275494,2.0663769265541627
128,18.5,1.7,1.0,100.0,0.4,0.3403603127595496,0.0007733542649244383,0.0057393141211781185,0.9584313230231634,20,-2.497077061520103,0.5,0.5,8.832525519,2.0180722279120142
128,18.5,1.8,1.0,100.0,0.4,0.34035820255944604,0.0009897069354352587,0.005724141184382248,0.9810885148080406,22,-2.4536014318361232,0.5,0.5,9.474204034,1.9697676403079443
128,18.5,1.9,1.0,100.0,0.4,0.3403557178241955,0.0012270254399079825,0.005874310999742782,0.9439265590130107,25,-2.4101273509542294,0.5,0.5,10.863932738,1.921465163209958
128,18.5,2.0,1.0,100.0,0.4,0.3403520601584694,0.0016151350024058743,0.006831552126551621,0.9198480188036331,29,-2.3666602771832297,0.5,0.5,12.667917523,1.8731716543974029
128,18.5,2.1,1.0,100.0,0.4,0.34034401434277084,0.0024583356695369006,0.010021829696560403,0.9570789961089784,34,-2.3232210795529245,0.5,0.5,14.931670768,1.8249134222694812
128,18.5,2.2,1.0,100.0,0.4,0.34031822910288906,0.00436742110679935,0.017426630377515018,0.994910050891494,41,-2.2798923361911574,0.5,0.5,17.850182364,1.77679462292447
128,18.5,2.3,1.0,100.0,0.4,0.3401598251361524,0.010157841763535617,0.03840572805369202,0.9684585929087621,48,-2.237380633383632,0.5,0.5,20.918070696,1.7297042045367328
128,18.5,2.4,1.0,100.0,0.4,0.33903301597370766,0.02598559168079813,0.10327928836373346,0.9645441133447826,40,-2.200773653623342,0.5,0.5,17.604671285,1.690038099217488
128,18.5,2.5,1.0,100.0,0.4,0.33583061959563965,0.046826317105832314,0.2010505530479767,0.9794657429182396,26,-2.176015024560667,0.5,0.5,11.405917951,1.6653818973952728
128,18.5,2.6,1.0,100.0,0.4,0.33113542976492316,0.06557028406670662,0.8958840414705627,0.11264234432903364,10,-2.160140854743113,0.5,0.5,4.390529946,1.651856637676617
128,18.5,2.7,1.0,100.0,0.4,0.3249096807357109,0.08345012112774323,0.3829668464431224,0.9673223391584163,21,-2.149796317866297,0.5,0.5,9.230284054,1.6457320966818303
128,18.5,2.8,1.0,100.0,0.4,0.31723957747082454,0.1004690724557478,0.4499721525481615,0.8988832200104158,23,-2.1502224021254843,0.5,0.5,10.078290646,1.6527406331537575
128,18.5,2.9,1.0,100.0,0.4,0.3092828448505224,0.114877299672694,0.5361913719559297,0.8971714565965405,22,-2.153697652269559,0.5,0.5,9.631831455,1.6631658678951355
128,18.5,3.0,1.0,100.0,0.4,0.30116149830565014,0.12741053201205116,0.5593043452657431,0.810970562529878,21,-2.159842000633909,0.5,0.5,9.186602736,1.676453431946204
128,18.5,3.1,1.0,100.0,0.4,0.29314634446420607,0.13825786826379705,0.7607351657035188,0.9840307117343072,19,-2.1668965959951763,0.5,0.5,8.354761176,1.6903732575419526
128,18.5,3.2,1.0,100.0,0.4,0.2851395714528344,0.14795541541524623,0.7964957063175682,0.9335500208931813,18,-2.1763346314773466,0.5,0.5,7.937539133,1.7066608190444836
128,18.5,3.3,1.0,100.0,0.4,0.2772798581243463,0.15659798378007758,0.8590362566383014,0.9278190682935339,17,-2.1869171233065723,0.5,0.5,7.553765166,1.723802143696386
128,18.5,3.4,1.0,100.0,0.4,0.2695993233894536,0.1643551518054164,0.9701293191985982,0.9804637137386107,16,-2.1984458310930957,0.5,0.5,6.970035133,1.7415489506560347
128,18.5,3.5,1.0,100.0,0.4,0.26204191144967065,0.17143002350114706,0.7247246960856435,0.6873755520052649,16,-2.212334634671166,0.5,0.5,6.926931379,1.7615366375480639
128,18.5,3.6,1.0,100.0,0.4,0.2547583523171085,0.17779766198723052,0.8814016382941992,0.8033714127115843,15,-2.225626648369786,0.5,0.5,6.57758832,1.780330483021506
128,18.5,3.7,1.0,100.0,0.4,0.24763074135215601,0.18365422235520995,0.6694196242864603,0.5856102003738428,15,-2.24107891162046,0.5,0.5,6.659110426,1.8011241581645074
128,18.5,3.8,1.0,100.0,0.4,0.2407543844841537,0.1889936287966188,0.8905520885013618,0.7675176936875472,14,-2.255793453012591,0.5,0.5,6.15137574,1.8206052804798707
128,18.5,3.9,1.0,100.0,0.4,0.23404957439058635,0.19393564871431418,0.6982207782257333,0.5898657322647716,14,-2.2726751742251596,0.5,0.5,6.217399128,1.8420938565935339
128,18.5,4.0,1.0,100.0,0.4,0.22755482928120943,0.1984973108501337,0.5511542395911229,0.46098523167542593,14,-2.29007882715473,0.5,0.5,6.134026273,1.863728865461725
128,19.0,0.0,1.0,100.0,0.4,0.3403756067680438,0.0,0.9389672139377137,0.390625,10,-3.236156358314526,0.5,0.5,0.917895376,2.8392649977694733
128,19.0,0.1,1.0,100.0,0.4,0.3403750903409256,6.660778552850377e-6,0.93905603653055,0.48229874643905324,10,-3.1927444178393336,0.5,0.5,4.351044188,2.7910295176728193
