L,U,V,t,β,δ,uS,wS,ws,QuS,QwS,Qws,I,f,g,g0,ΔT,μ
128,10.5,3.3,1.0,100.0,0.2,0.3554158081482415,NaN,NaN,1.1102230246251565e-13,168.434879494937,1101.593860041716,100,NaN,0.5,0.5,43.399160083,0.8563576318764416
128,10.5,3.4,1.0,100.0,0.2,0.34950526217473366,NaN,NaN,0.0,166.49355980504788,1105.9572468010863,100,NaN,0.5,0.5,43.683722536,0.8520080366257349
128,10.5,3.5,1.0,100.0,0.2,0.3437608702256364,NaN,NaN,2.220446049250313e-13,164.56993528358515,1110.098494760845,100,NaN,0.5,0.5,43.084555898,0.847857285508872
128,10.5,3.6,1.0,100.0,0.2,0.33817776411866574,NaN,NaN,2.220446049250313e-13,162.6660754077246,1114.0313333996392,100,NaN,0.5,0.5,43.501492057,0.8438936203780149
128,10.5,3.7,1.0,100.0,0.2,0.33275105282020034,NaN,NaN,3.3306690738754696e-13,160.78371867909073,1117.7685735971897,100,NaN,0.5,0.5,43.597955368,0.8401060768910767
128,10.5,3.8,1.0,100.0,0.2,0.3274758585531971,NaN,NaN,1.1102230246251565e-13,158.9243107524638,1121.3221636108615,100,NaN,0.5,0.5,43.368079246,0.8364844305773935
128,10.5,3.9,1.0,100.0,0.2,0.32234734619846206,NaN,NaN,2.220446049250313e-13,157.08903879255743,1124.7032438411863,100,NaN,0.5,0.5,43.943404602,0.8330191456248557
128,10.5,4.0,1.0,100.0,0.2,0.3173607469685108,NaN,NaN,1.1102230246251565e-13,155.27886232344244,1127.922199796497,100,NaN,0.5,0.5,43.836650598,0.8297013265235121
128,11.0,0.0,1.0,100.0,0.2,0.6165431961245684,NaN,NaN,0.0,196.57060177403392,735.3651927294725,100,NaN,0.5,0.5,42.871505712,1.267953692625614
128,11.0,0.1,1.0,100.0,0.2,0.6087228538899287,NaN,NaN,0.0,198.6131770379337,755.402103871093,100,NaN,0.5,0.5,43.700613616,1.2458435850650524
128,11.0,0.2,1.0,100.0,0.2,0.6006038291642043,NaN,NaN,2.220446049250313e-13,200.38751250771452,775.0509717694981,100,NaN,0.5,0.5,44.010373089,1.2245476159992705
128,11.0,0.3,1.0,100.0,0.2,0.5922132216255258,NaN,NaN,4.440892098500626e-13,201.8875327833096,794.2514696843585,100,NaN,0.5,0.5,43.148629442,1.2040720896195451
128,11.0,0.4,1.0,100.0,0.2,0.5835815134955118,NaN,NaN,0.0,203.11039686161325,812.9490484072048,100,NaN,0.5,0.5,43.806445719,1.1844197864216166
128,11.0,0.5,1.0,100.0,0.2,0.5747418914408382,NaN,NaN,0.0,204.0565504879639,831.0958669113066,100,NaN,0.5,0.5,43.405397606,1.1655897215956055
128,11.0,0.6,1.0,100.0,0.2,0.565729471601921,NaN,NaN,2.220446049250313e-13,204.72965501869754,848.6514882633315,100,NaN,0.5,0.5,43.803131507,1.1475770071166822
128,11.0,0.7,1.0,100.0,0.2,0.5565804724996042,NaN,NaN,0.0,205.13639853382975,865.5833093924991,100,NaN,0.5,0.5,43.373081706,1.1303728330462066
128,11.0,0.8,1.0,100.0,0.2,0.5473313833561158,NaN,NaN,0.0,205.2862042463877,881.866713814532,100,NaN,0.5,0.5,45.111713508,1.113964572875317
128,11.0,0.9,1.0,100.0,0.2,0.5380181730694249,NaN,NaN,2.220446049250313e-13,205.19085848716531,897.4849571686718,100,NaN,0.5,0.5,43.609724543,1.0983360069128598
128,11.0,1.0,1.0,100.0,0.2,0.5286755783599559,NaN,NaN,0.0,204.86408488245965,912.4288137071923,100,NaN,0.5,0.5,44.54184597,1.0834676482868724
128,11.0,1.1,1.0,100.0,0.2,0.5193364997828178,NaN,NaN,4.440892098500626e-13,204.3210925285515,926.6960255959802,100,NaN,0.5,0.5,43.964487271,1.0693371492376953
128,11.0,1.2,1.0,100.0,0.2,0.5100315230047237,NaN,NaN,2.220446049250313e-13,203.5781242784782,940.2906049408288,100,NaN,0.5,0.5,43.960145802,1.0559197616002056
128,11.0,1.3,1.0,100.0,0.2,0.5007885715812153,NaN,NaN,0.0,202.6520273690941,953.2220407786194,100,NaN,0.5,0.5,44.444460097,1.0431888246868541
128,11.0,1.4,1.0,100.0,0.2,0.491632687713969,NaN,NaN,2.220446049250313e-13,201.5598634008421,965.5044606458285,100,NaN,0.5,0.5,44.149837051,1.0311162557107003
128,11.0,1.5,1.0,100.0,0.2,0.4825859299234024,NaN,NaN,1.1102230246251565e-13,200.31856900996377,977.1557900659001,100,NaN,0.5,0.5,43.464711295,1.0196730216729064
128,11.0,1.6,1.0,100.0,0.2,0.47366737155030203,NaN,NaN,2.220446049250313e-13,198.9446731667202,988.196944869189,100,NaN,0.5,0.5,43.956688935,1.0088295764488444
128,11.0,1.7,1.0,100.0,0.2,0.464893181403769,NaN,NaN,2.220446049250313e-13,197.4540723931185,998.6510820558709,100,NaN,0.5,0.5,42.992155965,0.9985562518876492
128,11.0,1.8,1.0,100.0,0.2,0.4562767673275846,NaN,NaN,0.0,195.86186158320547,1008.5429260291336,100,NaN,0.5,0.5,42.886806087,0.9888235965113287
128,11.0,1.9,1.0,100.0,0.2,0.4478289644532905,NaN,NaN,1.1102230246251565e-13,194.18221558997888,1017.8981792008911,100,NaN,0.5,0.5,42.273346629,0.9796026594875001
128,11.0,2.0,1.0,100.0,0.2,0.4395582519156499,NaN,NaN,0.0,192.42831523228276,1026.7430195982984,100,NaN,0.5,0.5,41.85257467,0.9708652207725966
128,11.0,2.1,1.0,100.0,0.2,0.431470984352381,NaN,NaN,1.1102230246251565e-13,190.61231070515188,1035.1036832883901,100,NaN,0.5,0.5,41.914699059,0.9625839706507265
128,11.0,2.2,1.0,100.0,0.2,0.42357162722101993,NaN,NaN,0.0,188.74531534707097,1043.0061261050412,100,NaN,0.5,0.5,42.486081896,0.9547326434006607
128,11.0,2.3,1.0,100.0,0.2,0.4158629875763722,NaN,NaN,0.0,186.8374231301902,1050.4757571054756,100,NaN,0.5,0.5,41.903699364,0.9472861106408151
128,11.0,2.4,1.0,100.0,0.2,0.4083464342972452,NaN,NaN,2.220446049250313e-13,184.8977439226948,1057.537235150724,100,NaN,0.5,0.5,41.62865383,0.9402204401814731
128,11.0,2.5,1.0,100.0,0.2,0.40102210374728375,NaN,NaN,1.1102230246251565e-13,182.9344513895922,1064.2143197398507,100,NaN,0.5,0.5,42.028739408,0.9335129261034248
128,11.0,2.6,1.0,100.0,0.2,0.3938890884776425,NaN,NaN,2.220446049250313e-13,180.95483924895103,1070.5297675000756,100,NaN,0.5,0.5,41.93963484,0.9271420954129428
128,11.0,2.7,1.0,100.0,0.2,0.3869456078440645,NaN,NaN,0.0,178.96538241778788,1076.5052663511647,100,NaN,0.5,0.5,42.166004238,0.9210876961007294
128,11.0,2.8,1.0,100.0,0.2,0.38018916035573724,NaN,NaN,3.3306690738754696e-13,176.97180032474728,1082.1614001718879,100,NaN,0.5,0.5,42.240532416,0.9153306708376623
128,11.0,2.9,1.0,100.0,0.2,0.37361665824647283,NaN,NaN,2.220446049250313e-13,174.97912031507687,1087.5176376878476,100,NaN,0.5,0.5,42.082578465,0.909853119930677
128,11.0,3.0,1.0,100.0,0.2,0.3672245452110069,NaN,NaN,1.1102230246251565e-13,172.9917396209507,1092.5923401965244,100,NaN,0.5,0.5,42.557276551,0.9046382565760903
128,11.0,3.1,1.0,100.0,0.2,0.3610088985281762,NaN,NaN,2.220446049250313e-13,171.01348481994268,1097.4027835972192,100,NaN,0.5,0.5,42.51679842,0.8996703569085731
128,11.0,3.2,1.0,100.0,0.2,0.3549655169404582,NaN,NaN,2.220446049250313e-13,169.0476680648087,1101.9651909716645,100,NaN,0.5,0.5,41.948516686,0.8949347068637606
128,11.0,3.3,1.0,100.0,0.2,0.34908999571116217,NaN,NaN,0.0,167.09713964972562,1106.2947726513235,100,NaN,0.5,0.5,42.966748202,0.8904175474554672
128,11.0,3.4,1.0,100.0,0.2,0.3433777902649665,NaN,NaN,3.3306690738754696e-13,165.16433669368232,1110.4057713059067,100,NaN,0.5,0.5,42.546456223,0.886106019713767
128,11.0,3.5,1.0,100.0,0.2,0.3378242697569176,NaN,NaN,2.220446049250313e-13,163.25132788228441,1114.3115100971306,100,NaN,0.5,0.5,42.422619535,0.8819881102336274
128,11.0,3.6,1.0,100.0,0.2,0.33242476182641517,NaN,NaN,5.551115123125783e-13,161.3598543254107,1118.0244423687586,100,NaN,0.5,0.5,42.290028038,0.8780525980397537
128,11.0,3.7,1.0,100.0,0.2,0.3271745896887116,NaN,NaN,2.220446049250313e-13,159.49136666910124,1121.5562016972044,100,NaN,0.5,0.5,42.515817523,0.8742890032750943
128,11.0,3.8,1.0,100.0,0.2,0.32206910260604593,NaN,NaN,1.1102230246251565e-13,157.64705865365258,1124.9176514155893,100,NaN,0.5,0.5,42.444732482,0.8706875380618572
128,11.0,3.9,1.0,100.0,0.2,0.31710370066999516,NaN,NaN,0.0,155.82789734255937,1128.118932957506,100,NaN,0.5,0.5,42.30592185,0.8672390597583879
128,11.0,4.0,1.0,100.0,0.2,0.3122738547200491,NaN,NaN,2.220446049250313e-13,154.03465026398345,1131.1695125533538,100,NaN,0.5,0.5,42.577348198,0.8639350267375324
128,11.5,0.0,1.0,100.0,0.2,0.605095521500207,NaN,NaN,0.0,200.53543233611708,764.3200401056278,100,NaN,0.5,0.5,42.955976551,1.291408716628888
128,11.5,0.1,1.0,100.0,0.2,0.5970652263932692,NaN,NaN,0.0,202.15501959605126,783.2829825848798,100,NaN,0.5,0.5,42.312359944,1.2699990981282963
128,11.5,0.2,1.0,100.0,0.2,0.588778859977879,NaN,NaN,2.220446049250313e-13,203.51185399207395,801.819588932223,100,NaN,0.5,0.5,42.736989776,1.2493851407006369
128,11.5,0.3,1.0,100.0,0.2,0.5802649939910637,NaN,NaN,2.220446049250313e-13,204.60358718407056,819.8799786139743,100,NaN,0.5,0.5,42.505091968,1.229571127619305
128,11.5,0.4,1.0,100.0,0.2,0.5715546695272207,NaN,NaN,2.220446049250313e-13,205.43086785049746,837.4201810998907,100,NaN,0.5,0.5,42.094097854,1.2105578221012485
128,11.5,0.5,1.0,100.0,0.2,0.5626807118700854,NaN,NaN,0.0,205.99728116740334,854.4027693429367,100,NaN,0.5,0.5,42.514225725,1.192342298480722
128,11.5,0.6,1.0,100.0,0.2,0.5536769963371129,NaN,NaN,0.0,206.30918478517762,870.7972694682029,100,NaN,0.5,0.5,42.894934936,1.1749178832938778
128,11.5,0.7,1.0,100.0,0.2,0.5445777055120623,NaN,NaN,2.220446049250313e-13,206.37545356192186,886.5803345284315,100,NaN,0.5,0.5,42.430545389,1.158274212574959
128,11.5,0.8,1.0,100.0,0.2,0.535416616888372,NaN,NaN,0.0,206.20715158634906,901.7356873173326,100,NaN,0.5,0.5,42.677915987,1.142397401978132
128,11.5,0.9,1.0,100.0,0.2,0.5262264548702109,NaN,NaN,0.0,205.81715399122314,916.2538527685482,100,NaN,0.5,0.5,43.485571887,1.12727031762201
128,11.5,1.0,1.0,100.0,0.2,0.5170383332566912,NaN,NaN,0.0,205.2197424466601,930.1317126466344,100,NaN,0.5,0.5,43.017583299,1.1128729288479462
128,11.5,1.1,1.0,100.0,0.2,0.5078813050460269,NaN,NaN,4.440892098500626e-13,204.43019718739455,943.3719230114374,100,NaN,0.5,0.5,43.001137505,1.0991827199816901
128,11.5,1.2,1.0,100.0,0.2,0.4987820269436855,NaN,NaN,1.1102230246251565e-13,203.46440546184135,955.9822380631091,100,NaN,0.5,0.5,42.80616558,1.0861751367982728
128,11.5,1.3,1.0,100.0,0.2,0.48976453743696136,NaN,NaN,2.220446049250313e-13,202.33850207384663,967.9747829056921,100,NaN,0.5,0.5,43.062947059,1.0738240444051783
128,11.5,1.4,1.0,100.0,0.2,0.4808501404526774,NaN,NaN,0.0,201.06855293343614,979.3653134348546,100,NaN,0.5,0.5,42.562531205,1.0621021760991225
128,11.5,1.5,1.0,100.0,0.2,0.47205738180003715,NaN,NaN,1.1102230246251565e-13,199.67028786180379,990.1724951080595,100,NaN,0.5,0.5,42.545162423,1.0509815567240364
128,11.5,1.6,1.0,100.0,0.2,0.4634021028267461,NaN,NaN,1.1102230246251565e-13,198.15888476380044,1000.4172249237632,100,NaN,0.5,0.5,42.516505116,1.0404338884948807
128,11.5,1.7,1.0,100.0,0.2,0.4548975547421667,NaN,NaN,1.1102230246251565e-13,196.5488039558427,1010.1220134697393,100,NaN,0.5,0.5,42.713757469,1.0304308916057512
128,11.5,1.8,1.0,100.0,0.2,0.4465545575029079,NaN,NaN,1.1102230246251565e-13,194.85366901532203,1019.3104370864296,100,NaN,0.5,0.5,43.096082898,1.0209445958263716
128,11.5,1.9,1.0,100.0,0.2,0.438381688585152,NaN,NaN,1.1102230246251565e-13,193.08618896558224,1028.0066644419405,100,NaN,0.5,0.5,43.887538212,1.0119475824891397
128,11.5,2.0,1.0,100.0,0.2,0.4303854889813003,NaN,NaN,3.3306690738754696e-13,191.2581158112801,1036.235057304665,100,NaN,0.5,0.5,42.753696817,1.0034131787005331
128,11.5,2.1,1.0,100.0,0.2,0.4225706760211661,NaN,NaN,3.3306690738754696e-13,189.3802312351129,1044.0198420214215,100,NaN,0.5,0.5,42.010732558,0.9953156073002218
128,11.5,2.2,1.0,100.0,0.2,0.4149403548795009,NaN,NaN,2.220446049250313e-13,187.46235649394356,1051.3848460404622,100,NaN,0.5,0.5,41.942472762,0.9876300971278045
128,11.5,2.3,1.0,100.0,0.2,0.4074962227249574,NaN,NaN,3.3306690738754696e-13,185.51338006015916,1058.3532925757497,100,NaN,0.5,0.5,41.792816487,0.9803329586610406
128,11.5,2.4,1.0,100.0,0.2,0.400238761295033,NaN,NaN,2.220446049250313e-13,183.54129821827658,1064.94764598829,100,NaN,0.5,0.5,42.003096215,0.973401630188285
128,11.5,2.5,1.0,100.0,0.2,0.39316741520663656,NaN,NaN,0.0,181.5532645523671,1071.1895004680457,100,NaN,0.5,0.5,42.341646311,0.9668146994900797
128,11.5,2.6,1.0,100.0,0.2,0.3862807545310292,NaN,NaN,0.0,179.555644979812,1077.0995049667658,100,NaN,0.5,0.5,41.784919812,0.9605519056316603
128,11.5,2.7,1.0,100.0,0.2,0.3795766210976793,NaN,NaN,3.3306690738754696e-13,177.55407565806962,1082.6973179204301,100,NaN,0.5,0.5,42.176366894,0.9545941249899411
128,11.5,2.8,1.0,100.0,0.2,0.3730522586798302,NaN,NaN,1.1102230246251565e-13,175.55352168929514,1088.0015860042542,100,NaN,0.5,0.5,41.95388281,0.9489233451159431
128,11.5,2.9,1.0,100.0,0.2,0.3667044276961317,NaN,NaN,0.0,173.55833506226418,1093.0299419069067,100,NaN,0.5,0.5,42.241124056,0.9435226295090657
128,11.5,3.0,1.0,100.0,0.2,0.3605295053780332,NaN,NaN,0.0,171.57231070107207,1097.7990168414867,100,NaN,0.5,0.5,42.601214775,0.9383760758811428
128,11.5,3.1,1.0,100.0,0.2,0.3545235725388446,NaN,NaN,0.0,169.59873984037088,1102.3244641959134,100,NaN,0.5,0.5,42.09257821,0.9334687700324883
128,11.5,3.2,1.0,100.0,0.2,0.34868248816961306,NaN,NaN,3.3306690738754696e-13,167.64046022560098,1106.6209913460839,100,NaN,0.5,0.5,42.059455339,0.9287867370574128
128,11.5,3.3,1.0,100.0,0.2,0.34300195310587533,NaN,NaN,2.220446049250313e-13,165.69990285339176,1110.7023972031707,100,NaN,0.5,0.5,42.243349856,0.924316891245496
128,11.5,3.4,1.0,100.0,0.2,0.3374775639793933,NaN,NaN,2.220446049250313e-13,163.77913513185328,1114.5816135404002,100,NaN,0.5,0.5,41.994522172,0.9200469857459083
128,11.5,3.5,1.0,100.0,0.2,0.33210485860684097,NaN,NaN,3.3306690738754696e-13,161.87990046215188,1118.2707485477888,100,NaN,0.5,0.5,41.906339525,0.9159655628115903
128,11.5,3.6,1.0,100.0,0.2,0.3268793538857436,NaN,NaN,0.0,160.00365432991416,1121.7811314012504,100,NaN,0.5,0.5,42.559920077,0.912061905233331
128,11.5,3.7,1.0,100.0,0.2,0.3217965771760818,NaN,NaN,0.0,158.15159705488335,1125.1233569123347,100,NaN,0.5,0.5,41.813674744,0.9083259894052746
128,11.5,3.8,1.0,100.0,0.2,0.31685209205056664,NaN,NaN,0.0,156.32470338598532,1128.3073295539027,100,NaN,0.5,0.5,43.073128851,0.904748440327833
128,11.5,3.9,1.0,100.0,0.2,0.3120415192021997,NaN,NaN,1.1102230246251565e-13,154.5237491515769,1131.3423063426455,100,NaN,0.5,0.5,42.381931951,0.9013204887462795
128,11.5,4.0,1.0,100.0,0.2,0.30736055320743255,NaN,NaN,1.1102230246251565e-13,152.74933518525447,1134.2369382081374,100,NaN,0.5,0.5,42.054716231,0.8980339305388367
128,12.0,0.0,1.0,100.0,0.2,0.5936539696886701,NaN,NaN,2.220446049250313e-13,203.7652555014273,791.0363364952852,100,NaN,0.5,0.5,42.616907955,1.3151855764406892
128,12.0,0.1,1.0,100.0,0.2,0.5854687004517123,NaN,NaN,0.0,204.98969066626472,808.9584164251193,100,NaN,0.5,0.5,42.234160002,1.2944359552085685
128,12.0,0.2,1.0,100.0,0.2,0.577068237947046,NaN,NaN,0.0,205.96013380694563,826.4285485832842,100,NaN,0.5,0.5,41.551859926,1.2744650053157711
128,12.0,0.3,1.0,100.0,0.2,0.5684817006457203,NaN,NaN,0.0,206.67740740173033,843.4061575792997,100,NaN,0.5,0.5,42.40587359,1.255274994546339
128,12.0,0.4,1.0,100.0,0.2,0.559739862430966,NaN,NaN,0.0,207.1450261976053,859.8564835898716,100,NaN,0.5,0.5,41.801103599,1.2368646978596785
128,12.0,0.5,1.0,100.0,0.2,0.5508744975472364,NaN,NaN,0.0,207.36905368195403,875.7509706698056,100,NaN,0.5,0.5,42.073927365,1.219229307155645
128,12.0,0.6,1.0,100.0,0.2,0.5419177141748268,NaN,NaN,4.440892098500626e-13,207.35787717689766,891.0674529351319,100,NaN,0.5,0.5,41.874031245,1.2023604495539484
128,12.0,0.7,1.0,100.0,0.2,0.5329013104535436,NaN,NaN,0.0,207.12191707874567,905.7901402205631,100,NaN,0.5,0.5,42.466570826,1.1862463128621967
128,12.0,0.8,1.0,100.0,0.2,0.5238561829476562,NaN,NaN,0.0,206.67328937312612,919.909418039769,100,NaN,0.5,0.5,42.416864106,1.1708718689003295
128,12.0,0.9,1.0,100.0,0.2,0.5148118112953953,NaN,NaN,2.220446049250313e-13,206.0254420423749,933.4214874346059,100,NaN,0.5,0.5,42.508520861,1.1562191789215341
128,12.0,1.0,1.0,100.0,0.2,0.5057958351208905,NaN,NaN,0.0,205.19278541939596,946.3278776274676,100,NaN,0.5,0.5,43.182876755,1.142267761112402
128,12.0,1.1,1.0,100.0,0.2,0.49683373126817876,NaN,NaN,0.0,204.19033428900883,958.6348679470935,100,NaN,0.5,0.5,43.165411814,1.1289949982581489
128,12.0,1.2,1.0,100.0,0.2,0.48794859198022345,NaN,NaN,0.0,203.033376125322,970.3528555131338,100,NaN,0.5,0.5,42.493997764,1.1163765639489547
128,12.0,1.3,1.0,100.0,0.2,0.4791609984681996,NaN,NaN,0.0,201.73717586522758,981.4957022920237,100,NaN,0.5,0.5,41.922242142,1.104386847745821
128,12.0,1.4,1.0,100.0,0.2,0.4704889797677372,NaN,NaN,2.220446049250313e-13,200.31672358435853,992.0800902561285,100,NaN,0.5,0.5,42.781854748,1.092999362950405
128,12.0,1.5,1.0,100.0,0.2,0.4619480439411037,NaN,NaN,1.1102230246251565e-13,198.7865277726696,1002.1249074078353,100,NaN,0.5,0.5,42.941178164,1.0821871244511612
128,12.0,1.6,1.0,100.0,0.2,0.4535512674152973,NaN,NaN,1.1102230246251565e-13,197.16045386335009,1011.6506811829909,100,NaN,0.5,0.5,42.905904459,1.0719229880415053
128,12.0,1.7,1.0,100.0,0.2,0.4453094282631541,NaN,NaN,1.1102230246251565e-13,195.4516053692295,1020.6790698485521,100,NaN,0.5,0.5,42.646958211,1.0621799462437378
128,12.0,1.8,1.0,100.0,0.2,0.4372311701950232,NaN,NaN,2.220446049250313e-13,193.67224342753897,1029.2324173669094,100,NaN,0.5,0.5,43.151257999,1.0529313787831238
128,12.0,1.9,1.0,100.0,0.2,0.42932318559224303,NaN,NaN,2.220446049250313e-13,191.83373966972528,1037.333373024005,100,NaN,0.5,0.5,42.025467579,1.0441512583245953
128,12.0,2.0,1.0,100.0,0.2,0.4215904077843825,NaN,NaN,2.220446049250313e-13,189.94655699700877,1045.0045739598188,100,NaN,0.5,0.5,42.621494506,1.035814313894233
128,12.0,2.1,1.0,100.0,0.2,0.4140362047178122,NaN,NaN,2.220446049250313e-13,188.02025291896152,1052.2683865358765,100,NaN,0.5,0.5,42.608219119,1.0278961556112558
128,12.0,2.2,1.0,100.0,0.2,0.40666256801959466,NaN,NaN,0.0,186.06350047184173,1059.1467010966655,100,NaN,0.5,0.5,42.784686047,1.0203733650446327
128,12.0,2.3,1.0,100.0,0.2,0.39947029312578475,NaN,NaN,1.1102230246251565e-13,184.08412226395106,1065.6607739726776,100,NaN,0.5,0.5,42.712665923,1.013223555787879
128,12.0,2.4,1.0,100.0,0.2,0.39245914756495803,NaN,NaN,0.0,182.0891338081584,1071.831110372031,100,NaN,0.5,0.5,43.066417321,1.006425408821299
128,12.0,2.5,1.0,100.0,0.2,0.3856280256513195,NaN,NaN,2.220446049250313e-13,180.08479293169307,1077.6773819691946,100,NaN,0.5,0.5,42.78485569,0.9999586869969724
128,12.0,2.6,1.0,100.0,0.2,0.37897508875704095,NaN,NaN,1.1102230246251565e-13,178.07665265616717,1083.2183733995464,100,NaN,0.5,0.5,41.89885619,0.9938042326165295
128,12.0,2.7,1.0,100.0,0.2,0.3724978910253702,NaN,NaN,1.1102230246251565e-13,176.06961548955843,1088.4719524090624,100,NaN,0.5,0.5,41.889931387,0.98794395163647
128,12.0,2.8,1.0,100.0,0.2,0.36619349088645864,NaN,NaN,1.1102230246251565e-13,174.06798755279098,1093.455059015132,100,NaN,0.5,0.5,42.033626124,0.982360787575727
128,12.0,2.9,1.0,100.0,0.2,0.36005854908059237,NaN,NaN,3.3306690738754696e-13,172.07553137216473,1098.1837096545466,100,NaN,0.5,0.5,42.257685527,0.9770386877468181
128,12.0,3.0,1.0,100.0,0.2,0.35408941411081685,NaN,NaN,1.1102230246251565e-13,170.09551650705095,1102.6730128925826,100,NaN,0.5,0.5,41.880603245,0.971962564005752
128,12.0,3.1,1.0,100.0,0.2,0.3482821961677359,NaN,NaN,1.1102230246251565e-13,168.1307674555185,1106.9371938211282,100,NaN,0.5,0.5,42.519492293,0.9671182498284191
128,12.0,3.2,1.0,100.0,0.2,0.3426328306181544,NaN,NaN,0.0,166.18370849644924,1110.9896247720603,100,NaN,0.5,0.5,42.243472782,0.9624924551783358
128,12.0,3.3,1.0,100.0,0.2,0.33713713214651,NaN,NaN,2.220446049250313e-13,164.25640529340694,1114.84286041015,100,NaN,0.5,0.5,42.855465673,0.958072720333309
128,12.0,3.4,1.0,100.0,0.2,0.3317908405998642,NaN,NaN,2.220446049250313e-13,162.350603211171,1118.5086756477222,100,NaN,0.5,0.5,42.136559985,0.9538473695854509
128,12.0,3.5,1.0,100.0,0.2,0.32658965952612523,NaN,NaN,1.1102230246251565e-13,160.46776238790312,1121.9981051444615,100,NaN,0.5,0.5,41.938122921,0.9498054655165483
128,12.0,3.6,1.0,100.0,0.2,0.3215292883206061,NaN,NaN,0.0,158.60908967106448,1125.321483424995,100,NaN,0.5,0.5,42.13221659,0.9459367643750536
128,12.0,3.7,1.0,100.0,0.2,0.3166054488149312,NaN,NaN,1.1102230246251565e-13,156.77556756914902,1128.4884848699926,100,NaN,0.5,0.5,42.206577056,0.942231672937272
128,12.0,3.8,1.0,100.0,0.2,0.31181390705962025,NaN,NaN,1.1102230246251565e-13,154.9679803988577,1131.5081630194404,100,NaN,0.5,0.5,42.281979578,0.9386812071193295
128,12.0,3.9,1.0,100.0,0.2,0.3071504909707958,NaN,NaN,1.1102230246251565e-13,153.18693782247155,1134.3889887751545,100,NaN,0.5,0.5,41.970735017,0.9352769525139346
128,12.0,4.0,1.0,100.0,0.2,0.3026111044345764,NaN,NaN,0.0,151.43289597604485,1137.1388872088962,100,NaN,0.5,0.5,42.029809193,0.932011026952995
128,12.5,0.0,1.0,100.0,0.2,0.5822743306791933,NaN,NaN,0.0,206.3365036216794,815.7084150543454,100,NaN,0.5,0.5,41.732038265,1.3392408360968848
128,12.5,0.1,1.0,100.0,0.2,0.5739830852624264,NaN,NaN,0.0,207.19450783147468,832.6300069126042,100,NaN,0.5,0.5,41.369252772,1.319117535680559
128,12.5,0.2,1.0,100.0,0.2,0.5655152151778168,NaN,NaN,2.220446049250313e-13,207.8097640462858,849.0842157157606,100,NaN,0.5,0.5,40.363925448,1.299756950124132
128,12.5,0.3,1.0,100.0,0.2,0.5568996484838248,NaN,NaN,2.220446049250313e-13,208.18572077031106,865.0386576841637,100,NaN,0.5,0.5,42.535271124,1.2811593344263126
128,12.5,0.4,1.0,100.0,0.2,0.5481662666816209,NaN,NaN,0.0,208.32817734000017,880.466510915323,100,NaN,0.5,0.5,42.508740315,1.2633215160154936
128,12.5,0.5,1.0,100.0,0.2,0.5393453042454877,NaN,NaN,0.0,208.24508460818546,895.3467079210562,100,NaN,0.5,0.5,42.55816388,1.2462368812709386
128,12.5,0.6,1.0,100.0,0.2,0.5304667643814776,NaN,NaN,0.0,207.94628586241998,909.6639532942726,100,NaN,0.5,0.5,42.944320781,1.2298954634531039
128,12.5,0.7,1.0,100.0,0.2,0.5215598775820651,NaN,NaN,0.0,207.4432143301961,923.4085770466053,100,NaN,0.5,0.5,42.194771132,1.2142841250120353
128,12.5,0.8,1.0,100.0,0.2,0.512652624536545,NaN,NaN,0.0,206.74856513872018,936.576243634172,100,NaN,0.5,0.5,42.441295893,1.1993868211470453
128,12.5,0.9,1.0,100.0,0.2,0.5037713386112029,NaN,NaN,0.0,205.87595937587494,949.1675434902236,100,NaN,0.5,0.5,43.230157742,1.1851849271960153
128,12.5,1.0,1.0,100.0,0.2,0.49494039629871645,NaN,NaN,2.220446049250313e-13,204.83961619939464,961.1874976230722,100,NaN,0.5,0.5,42.615660162,1.1716576101819782
128,12.5,1.1,1.0,100.0,0.2,0.4861819975479568,NaN,NaN,1.1102230246251565e-13,203.65404617848301,972.6450065949982,100,NaN,0.5,0.5,42.371188712,1.1587822245654897
128,12.5,1.2,1.0,100.0,0.2,0.4775160323316185,NaN,NaN,3.3306690738754696e-13,202.3337757032231,983.5522734201573,100,NaN,0.5,0.5,42.760058942,1.1465347136267965
128,12.5,1.3,1.0,100.0,0.2,0.4689600255569928,NaN,NaN,2.220446049250313e-13,200.8931088140381,993.9242262758252,100,NaN,0.5,0.5,42.59586529,1.134890000472001
128,12.5,1.4,1.0,100.0,0.2,0.4605291496026092,NaN,NaN,1.1102230246251565e-13,199.34592955142233,1003.7779621523471,100,NaN,0.5,0.5,42.309828983,1.1238223559212668
128,12.5,1.5,1.0,100.0,0.2,0.45223629230151646,NaN,NaN,1.1102230246251565e-13,197.70554515367695,1013.1322273620111,100,NaN,0.5,0.5,42.550143201,1.1133057340349002
128,12.5,1.6,1.0,100.0,0.2,0.44409216788819794,NaN,NaN,1.1102230246251565e-13,195.984568266992,1022.0069457438623,100,NaN,0.5,0.5,42.906376208,1.1033140693977643
128,12.5,1.7,1.0,100.0,0.2,0.4361054590095771,NaN,NaN,1.1102230246251565e-13,194.19483480607187,1030.4228008323976,100,NaN,0.5,0.5,42.07618933,1.093821533261809
128,12.5,1.8,1.0,100.0,0.2,0.4282829790870169,NaN,NaN,2.220446049250313e-13,192.3473531686122,1038.4008744308067,100,NaN,0.5,0.5,42.396976169,1.0848027480991143
