L,U,V,t,β,δ,uS,wS,wd,ws,QuS,QwS,Qwd,Qws,I,f,g,g0,ΔT,μ
128,17.0,0.8,1.0,100.0,0.0,0.48002759658733674,4.85722573273506e-17,-4.163336342344337e-17,NaN,0.0,1.1102230246251105e-13,7.40148683083444e-14,1154.5971029795196,100,NaN,0.5,0.5,1.354903659,0.0
128,17.0,0.9,1.0,100.0,0.0,0.47149083567415084,0.0,-2.7755575615628914e-17,NaN,0.0,6.985288289744303e-27,7.401486830834432e-14,1161.9764795212463,100,NaN,0.5,0.5,1.35885175,0.0
128,17.0,1.0,1.0,100.0,0.0,0.46310264244613886,1.3877787807814457e-17,1.3877787807814457e-17,NaN,2.220446049250313e-13,2.775557561562028e-14,1.85037170770851e-14,1169.0040869863858,100,NaN,0.5,0.5,1.361638226,0.0
128,17.0,1.1,1.0,100.0,0.0,0.4548711791379788,2.0816681711721685e-17,-1.3877787807814457e-17,NaN,0.0,5.551115123124625e-14,3.700743415417188e-14,1175.6926235825915,100,NaN,0.5,0.5,1.363160932,0.0
128,17.0,1.2,1.0,100.0,0.0,0.4468029896766096,6.245004513516506e-17,2.7755575615628914e-17,NaN,0.0,1.6653345369375924e-13,7.401486830834287e-14,1182.0553534321787,100,NaN,0.5,0.5,1.362156278,0.0
128,17.0,1.3,1.0,100.0,0.0,0.4389031237020832,3.469446951953614e-17,0.0,NaN,2.220446049250313e-13,1.202741610010097e-13,1.461849826376253e-26,1188.1058890173965,100,NaN,0.5,0.5,1.357506412,0.0
128,17.0,1.4,1.0,100.0,0.0,0.4311752688230887,5.551115123125783e-17,0.0,NaN,1.1102230246251565e-13,1.4802973661665868e-13,1.8503717077083243e-14,1193.858002442921,100,NaN,0.5,0.5,1.360383847,0.0
128,17.0,1.5,1.0,100.0,0.0,0.42362188600885176,2.0816681711721685e-17,0.0,NaN,0.0,5.551115123122468e-14,6.064399589053101e-28,1199.3254649631365,100,NaN,0.5,0.5,1.361174912,0.0
128,17.0,1.6,1.0,100.0,0.0,0.416244344017236,6.938893903907228e-18,-1.3877787807814457e-17,NaN,0.0,1.850371707704404e-14,3.700743415417296e-14,1204.521913324903,100,NaN,0.5,0.5,1.362915493,0.0
128,17.0,1.7,1.0,100.0,0.0,0.40904304970326133,4.163336342344337e-17,1.3877787807814457e-17,NaN,2.220446049250313e-13,1.110223024624721e-13,3.700743415417098e-14,1209.4607408733132,100,NaN,0.5,0.5,1.359289415,0.0
128,17.0,1.8,1.0,100.0,0.0,0.40201757190205345,4.163336342344337e-17,4.163336342344337e-17,NaN,0.0,1.1102230246246922e-13,1.110223024625193e-13,1214.1550110113028,100,NaN,0.5,0.5,1.353496041,0.0
128,17.0,1.9,1.0,100.0,0.0,0.3951667573138713,0.0,0.0,NaN,0.0,1.8503717076986264e-14,1.8503717077078438e-14,1218.6173904438165,100,NaN,0.5,0.5,1.35385426,0.0
128,17.0,2.0,1.0,100.0,0.0,0.3884888374294235,1.3877787807814457e-17,0.0,NaN,1.1102230246251565e-13,3.7007434154090144e-14,3.7007434154175145e-14,1222.8600996257521,100,NaN,0.5,0.5,1.363642579,0.0
128,17.0,2.1,1.0,100.0,0.0,0.3819815260245318,4.163336342344337e-17,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,9.251858538534202e-14,2.8965986363584027e-27,1226.8948779276293,100,NaN,0.5,0.5,1.34873248,0.0
128,17.0,2.2,1.0,100.0,0.0,0.3756421071342117,2.7755575615628914e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,7.401486830823697e-14,3.7007434154185e-14,1230.7329611981954,100,NaN,0.5,0.5,1.339137599,0.0
128,17.0,2.3,1.0,100.0,0.0,0.3694675137008634,1.3877787807814457e-17,1.3877787807814457e-17,NaN,0.0,7.401486830817287e-14,3.700743415416373e-14,1234.3850696104491,100,NaN,0.5,0.5,1.340614521,0.0
128,17.0,2.4,1.0,100.0,0.0,0.3634543972942844,2.7755575615628914e-17,0.0,NaN,0.0,7.401486830821783e-14,1.2732406845502683e-27,1237.861403904945,100,NaN,0.5,0.5,1.343638077,0.0
128,17.0,2.5,1.0,100.0,0.0,0.35759918943731495,2.7755575615628914e-17,0.0,NaN,0.0,7.401486830819273e-14,1.4157872923946626e-26,1241.1716483757803,100,NaN,0.5,0.5,1.341939657,0.0
128,17.0,2.6,1.0,100.0,0.0,0.35189815515371603,4.163336342344337e-17,0.0,NaN,0.0,1.110223024622216e-13,1.428867750348897e-26,1244.3249791692792,100,NaN,0.5,0.5,1.34378498,0.0
128,17.0,2.7,1.0,100.0,0.0,0.3463474393964139,4.163336342344337e-17,0.0,NaN,0.0,7.40148683081797e-14,3.700743415413161e-14,1247.3300766758919,100,NaN,0.5,0.5,1.342841935,0.0
128,17.0,2.8,1.0,100.0,0.0,0.340943107024818,2.7755575615628914e-17,4.163336342344337e-17,NaN,0.0,7.401486830819244e-14,7.401486830836661e-14,1250.195140988017,100,NaN,0.5,0.5,1.346327415,0.0
128,17.0,2.9,1.0,100.0,0.0,0.33568117698804945,2.7755575615628914e-17,-2.7755575615628914e-17,NaN,2.220446049250313e-13,8.018277400046257e-14,7.401486830834491e-14,1252.9279095684064,100,NaN,0.5,0.5,1.346201583,0.0
128,17.0,3.0,1.0,100.0,0.0,0.33055765134347737,1.3877787807814457e-17,1.3877787807814457e-17,NaN,2.220446049250313e-13,1.8503717076938342e-14,3.70074341541841e-14,1255.5356764250355,100,NaN,0.5,0.5,1.343012787,0.0
128,17.0,3.1,1.0,100.0,0.0,0.32556853970237504,1.3877787807814457e-17,0.0,NaN,2.220446049250313e-13,7.401486830799587e-14,1.1358978089107303e-26,1258.0253122195184,100,NaN,0.5,0.5,1.339772288,0.0
128,17.0,3.2,1.0,100.0,0.0,0.3207098796509289,4.163336342344337e-17,1.3877787807814457e-17,NaN,0.0,1.1102230246228513e-13,3.700743415416806e-14,1260.4032848485397,100,NaN,0.5,0.5,1.337687622,0.0
128,17.0,3.3,1.0,100.0,0.0,0.31597775364837377,5.551115123125783e-17,0.0,NaN,2.220446049250313e-13,1.6653345369319901e-13,1.8503717077017547e-14,1262.6756801330826,100,NaN,0.5,0.5,1.333703191,0.0
128,17.0,3.4,1.0,100.0,0.0,0.31136830285698913,2.7755575615628914e-17,1.3877787807814457e-17,NaN,0.0,9.251858538511095e-14,3.7007434154194665e-14,1264.8482223302326,100,NaN,0.5,0.5,1.333087778,0.0
128,17.0,3.5,1.0,100.0,0.0,0.30687773831263165,2.7755575615628914e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,7.401486830812264e-14,3.700743415415453e-14,1266.926294248908,100,NaN,0.5,0.5,1.339658756,0.0
128,17.0,3.6,1.0,100.0,0.0,0.302502349800525,1.3877787807814457e-17,-4.163336342344337e-17,NaN,1.1102230246251565e-13,3.700743415364485e-14,1.110223024625302e-13,1268.9149568057658,100,NaN,0.5,0.5,1.340250631,0.0
128,17.0,3.7,1.0,100.0,0.0,0.2982385127598186,5.551115123125783e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,1.4802973661437368e-13,3.7007434156237966e-14,1270.8189679024513,100,NaN,0.5,0.5,1.336789205,0.0
128,17.0,3.8,1.0,100.0,0.0,0.2940826935023756,4.163336342344337e-17,1.3877787807814457e-17,NaN,3.3306690738754696e-13,1.1102230246222135e-13,1.85037170771622e-14,1272.642800541742,100,NaN,0.5,0.5,1.340074652,0.0
128,17.0,3.9,1.0,100.0,0.0,0.2900314529964959,2.7755575615628914e-17,2.7755575615628914e-17,NaN,0.0,7.401486830772057e-14,7.401486830834404e-14,1274.390660129394,100,NaN,0.5,0.5,1.342602083,0.0
128,17.0,4.0,1.0,100.0,0.0,0.2860814494348566,2.7755575615628914e-17,-2.7755575615628914e-17,NaN,1.1102230246251565e-13,7.401486830785053e-14,7.401486830834084e-14,1276.0665009317456,100,NaN,0.5,0.5,1.337103542,0.0
128,17.5,0.0,1.0,100.0,0.0,0.5423879978728778,3.469446951953614e-17,4.163336342344337e-17,NaN,0.0,9.251858538542939e-14,1.1102230246251533e-13,1092.8184097957887,100,NaN,0.5,0.5,1.337992625,0.0
128,17.5,0.1,1.0,100.0,0.0,0.5332906882654873,2.7755575615628914e-17,0.0,NaN,0.0,8.32667268468863e-14,1.8503717077085597e-14,1102.7850777320975,100,NaN,0.5,0.5,1.338831388,0.0
128,17.5,0.2,1.0,100.0,0.0,0.5242289739448198,2.0816681711721685e-17,-1.3877787807814457e-17,NaN,0.0,7.401486830834313e-14,3.700743415417225e-14,1112.363779157092,100,NaN,0.5,0.5,1.336473064,0.0
128,17.5,0.3,1.0,100.0,0.0,0.5152232606733381,3.469446951953614e-17,-1.3877787807814457e-17,NaN,2.220446049250313e-13,9.251858538542885e-14,1.8503717077086345e-14,1121.5545886401226,100,NaN,0.5,0.5,1.340661695,0.0
128,17.5,0.4,1.0,100.0,0.0,0.5062924109425897,2.0816681711721685e-17,1.3877787807814457e-17,NaN,0.0,9.251858538542838e-14,3.944304526105059e-28,1130.3601026943613,100,NaN,0.5,0.5,1.337960044,0.0
128,17.5,0.5,1.0,100.0,0.0,0.49745360499844005,1.3877787807814457e-17,0.0,NaN,0.0,3.700743415417016e-14,5.132866324953871e-28,1138.7851757116962,100,NaN,0.5,0.5,1.340427458,0.0
128,17.5,0.6,1.0,100.0,0.0,0.48872225574097994,4.85722573273506e-17,-4.163336342344337e-17,NaN,0.0,1.2027416100105627e-13,1.110223024625161e-13,1146.8366358813014,100,NaN,0.5,0.5,1.339083325,0.0
128,17.5,0.7,1.0,100.0,0.0,0.48011197317653387,4.163336342344337e-17,0.0,NaN,0.0,8.326672684688367e-14,1.8503717077085358e-14,1154.5229933189617,100,NaN,0.5,0.5,1.339771057,0.0
128,17.5,0.8,1.0,100.0,0.0,0.4716345724731247,2.7755575615628914e-17,-1.3877787807814457e-17,NaN,0.0,5.5511151231253794e-14,1.850371707708631e-14,1161.854150967216,100,NaN,0.5,0.5,1.341451447,0.0
128,17.5,0.9,1.0,100.0,0.0,0.4633001187148669,2.0816681711721685e-17,2.7755575615628914e-17,NaN,1.1102230246251565e-13,5.551115123125224e-14,7.401486830834332e-14,1168.84112684548,100,NaN,0.5,0.5,1.339155515,0.0
128,17.5,1.0,1.0,100.0,0.0,0.45511700109329245,5.551115123125783e-17,-5.551115123125783e-17,NaN,1.1102230246251565e-13,1.2952601953959527e-13,1.4802973661668824e-13,1175.495794152802,100,NaN,0.5,0.5,1.342297663,0.0
128,17.5,1.1,1.0,100.0,0.0,0.44709202940466886,3.469446951953614e-17,-2.7755575615628914e-17,NaN,0.0,1.2027416100104673e-13,7.401486830834424e-14,1181.8306437272008,100,NaN,0.5,0.5,1.339111016,0.0
128,17.5,1.2,1.0,100.0,0.0,0.4392305462163302,4.163336342344337e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,9.560253823159724e-14,3.08395284618094e-14,1187.858571566405,100,NaN,0.5,0.5,1.33283952,0.0
128,17.5,1.3,1.0,100.0,0.0,0.43153654879839387,4.85722573273506e-17,0.0,NaN,0.0,1.295260195395852e-13,1.7854280271712024e-28,1193.5926925873543,100,NaN,0.5,0.5,1.333288585,0.0
128,17.5,1.4,1.0,100.0,0.0,0.42401281578051253,3.469446951953614e-17,0.0,NaN,0.0,9.251858538540998e-14,9.269561955623321e-28,1199.0461805756654,100,NaN,0.5,0.5,1.331832907,0.0
128,17.5,1.5,1.0,100.0,0.0,0.41666103439765967,1.3877787807814457e-17,0.0,NaN,1.1102230246251565e-13,4.6259292692686314e-14,3.3877922420655184e-27,1204.2321333488828,100,NaN,0.5,0.5,1.333423176,0.0
128,17.5,1.6,1.0,100.0,0.0,0.4094819250680952,2.7755575615628914e-17,1.3877787807814457e-17,NaN,0.0,7.401486830831198e-14,3.700743415417066e-14,1209.163461504004,100,NaN,0.5,0.5,1.330061832,0.0
128,17.5,1.7,1.0,100.0,0.0,0.40247536085582125,4.163336342344337e-17,0.0,NaN,2.220446049250313e-13,9.25185853853876e-14,1.1856493058074056e-27,1213.8527987030968,100,NaN,0.5,0.5,1.331913776,0.0
128,17.5,1.8,1.0,100.0,0.0,0.39564048008262687,1.3877787807814457e-17,2.7755575615628914e-17,NaN,2.220446049250313e-13,3.7007434154122096e-14,5.181040781584218e-14,1218.3124312281489,100,NaN,0.5,0.5,1.342021727,0.0
128,17.5,1.9,1.0,100.0,0.0,0.38897579095955487,2.7755575615628914e-17,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,1.110223024624621e-13,3.700743415417401e-14,1222.5542444646442,100,NaN,0.5,0.5,1.337612213,0.0
128,17.5,2.0,1.0,100.0,0.0,0.3824792676032016,2.7755575615628914e-17,1.3877787807814457e-17,NaN,0.0,9.251858538535751e-14,1.8503717077087295e-14,1226.589684013583,100,NaN,0.5,0.5,1.341494766,0.0
128,17.5,2.1,1.0,100.0,0.0,0.37614843719495106,1.3877787807814457e-17,0.0,NaN,1.1102230246251565e-13,1.850371707699926e-14,6.167905692370949e-15,1230.429729249462,100,NaN,0.5,0.5,1.339053804,0.0
128,17.5,2.2,1.0,100.0,0.0,0.36998045834148025,8.326672684688674e-17,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,2.2204460492493566e-13,3.7007434154158156e-14,1234.0848773092596,100,NaN,0.5,0.5,1.337161424,0.0
128,17.5,2.3,1.0,100.0,0.0,0.36397219091529864,5.551115123125783e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,1.5419764230894645e-13,2.4671622769454244e-14,1237.5651356925182,100,NaN,0.5,0.5,1.341963356,0.0
128,17.5,2.4,1.0,100.0,0.0,0.35812025780779577,4.163336342344337e-17,-4.163336342344337e-17,NaN,1.1102230246251565e-13,9.251858538533664e-14,1.1102230246250992e-13,1240.8800218586418,100,NaN,0.5,0.5,1.351828785,0.0
128,17.5,2.5,1.0,100.0,0.0,0.3524210991268709,2.7755575615628914e-17,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,5.551115123117365e-14,3.7007434154179e-14,1244.038568412559,100,NaN,0.5,0.5,1.336622326,0.0
128,17.5,2.6,1.0,100.0,0.0,0.34687101942813053,5.551115123125783e-17,2.7755575615628914e-17,NaN,1.1102230246251565e-13,1.480297366165896e-13,7.401486830834347e-14,1247.049332665827,100,NaN,0.5,0.5,1.33529465,0.0
128,17.5,2.7,1.0,100.0,0.0,0.3414662285928417,4.163336342344337e-17,-2.7755575615628914e-17,NaN,0.0,1.1102230246240043e-13,7.401486830834575e-14,1249.92040954201,100,NaN,0.5,0.5,1.332655213,0.0
128,17.5,2.8,1.0,100.0,0.0,0.3362028769657549,5.551115123125783e-17,1.3877787807814457e-17,NaN,4.440892098500626e-13,1.2952601953946112e-13,3.700743415414963e-14,1252.6594469598735,100,NaN,0.5,0.5,1.335644041,0.0
128,17.5,2.9,1.0,100.0,0.0,0.33107708534844676,-1.3877787807814457e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,3.700743415435053e-14,3.700743415420101e-14,1255.273662974557,100,NaN,0.5,0.5,1.332090178,0.0
128,17.5,3.0,1.0,100.0,0.0,0.3260849704145451,4.163336342344337e-17,-2.7755575615628914e-17,NaN,4.440892098500626e-13,1.0485439676985811e-13,6.784696261593925e-14,1257.7698640853225,100,NaN,0.5,0.5,1.331463705,0.0
128,17.5,3.1,1.0,100.0,0.0,0.32122266607640704,4.163336342344337e-17,0.0,NaN,0.0,1.110223024623592e-13,1.8503717077077513e-14,1260.154464229615,100,NaN,0.5,0.5,1.331533964,0.0
128,17.5,3.2,1.0,100.0,0.0,0.31648634129183023,1.3877787807814457e-17,0.0,NaN,2.220446049250313e-13,3.700743415395692e-14,1.8503717077006295e-14,1262.4335040781948,100,NaN,0.5,0.5,1.335921745,0.0
128,17.5,3.3,1.0,100.0,0.0,0.31187221475665994,4.163336342344337e-17,-2.7755575615628914e-17,NaN,0.0,1.2952601953932483e-13,9.25185853853937e-14,1264.612670326573,100,NaN,0.5,0.5,1.340872292,0.0
128,17.5,3.4,1.0,100.0,0.0,0.30737656688649745,5.551115123125783e-17,-4.163336342344337e-17,NaN,0.0,1.4802973661649005e-13,1.1102230246244249e-13,1266.697314745473,100,NaN,0.5,0.5,1.339967844,0.0
128,17.5,3.5,1.0,100.0,0.0,0.3029957494493519,4.163336342344337e-17,1.3877787807814457e-17,NaN,0.0,9.251858538526565e-14,5.5511151231118136e-14,1268.6924728091608,100,NaN,0.5,0.5,1.339643841,0.0
128,17.5,3.6,1.0,100.0,0.0,0.2987261931718305,6.938893903907228e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,1.85037170770655e-13,3.7007434154219814e-14,1270.602881766778,100,NaN,0.5,0.5,1.341436424,0.0
128,17.5,3.7,1.0,100.0,0.0,0.29456441360485597,5.551115123125783e-17,-1.3877787807814457e-17,NaN,0.0,1.4186183092406694e-13,3.7007434154173643e-14,1272.432998059635,100,NaN,0.5,0.5,1.339968359,0.0
128,17.5,3.8,1.0,100.0,0.0,0.2905070155011853,5.551115123125783e-17,0.0,NaN,2.220446049250313e-13,1.3569392523188027e-13,2.516765766872401e-27,1274.187014018111,100,NaN,0.5,0.5,1.34171075,0.0
128,17.5,3.9,1.0,100.0,0.0,0.2865506959262837,0.0,1.3877787807814457e-17,NaN,1.1102230246251565e-13,1.850371707690425e-14,1.8503717077002256e-14,1275.8688737964285,100,NaN,0.5,0.5,1.34655269,0.0
128,17.5,4.0,1.0,100.0,0.0,0.2826922462963666,4.163336342344337e-17,-2.7755575615628914e-17,NaN,2.220446049250313e-13,1.0732155904663815e-13,7.771561172375524e-14,1277.4822885231558,100,NaN,0.5,0.5,1.342922477,0.0
128,18.0,0.0,1.0,100.0,0.0,0.5329046500073892,3.469446951953614e-17,0.0,NaN,2.220446049250313e-13,9.251858538542939e-14,3.1554436208804626e-28,1103.2001201481937,100,NaN,0.5,0.5,1.341707939,0.0
128,18.0,0.1,1.0,100.0,0.0,0.52393462345101,2.0816681711721685e-17,0.0,NaN,0.0,8.32667268468863e-14,3.7007434154172223e-14,1112.6692745349822,100,NaN,0.5,0.5,1.343875447,0.0
128,18.0,0.2,1.0,100.0,0.0,0.5150155001318318,2.0816681711721685e-17,2.7755575615628914e-17,NaN,2.220446049250313e-13,3.700743415417126e-14,5.5511151231257455e-14,1121.7628737550974,100,NaN,0.5,0.5,1.344238646,0.0
128,18.0,0.3,1.0,100.0,0.0,0.5061658365187405,6.938893903907228e-18,-1.3877787807814457e-17,NaN,0.0,1.8503717077085092e-14,3.700743415417227e-14,1130.4827562278551,100,NaN,0.5,0.5,1.339393989,0.0
128,18.0,0.4,1.0,100.0,0.0,0.49740262092925414,4.85722573273506e-17,0.0,NaN,0.0,1.295260195396004e-13,1.8503717077085553e-14,1138.832961145001,100,NaN,0.5,0.5,1.339268486,0.0
128,18.0,0.5,1.0,100.0,0.0,0.4887411787600524,2.7755575615628914e-17,1.3877787807814457e-17,NaN,0.0,7.401486830834223e-14,1.850371707708548e-14,1146.8194698830666,100,NaN,0.5,0.5,1.333561186,0.0
128,18.0,0.6,1.0,100.0,0.0,0.48019512506652984,2.7755575615628914e-17,-1.3877787807814457e-17,NaN,0.0,8.326672684688451e-14,1.8503717077086456e-14,1154.4499365956679,100,NaN,0.5,0.5,1.335458775,0.0
128,18.0,0.7,1.0,100.0,0.0,0.4717763594899574,2.0816681711721685e-17,0.0,NaN,1.1102230246251565e-13,5.5511151231255284e-14,7.750113941883787e-28,1161.733418093454,100,NaN,0.5,0.5,1.341981681,0.0
128,18.0,0.8,1.0,100.0,0.0,0.46349509746173523,4.163336342344337e-17,-2.7755575615628914e-17,NaN,0.0,1.1102230246251175e-13,7.401486830834404e-14,1168.6801114358643,100,NaN,0.5,0.5,1.330768905,0.0
128,18.0,0.9,1.0,100.0,0.0,0.45535993110565287,4.163336342344337e-17,0.0,NaN,0.0,1.1102230246251028e-13,5.186977632333945e-28,1175.3011058222196,100,NaN,0.5,0.5,1.333795919,0.0
128,18.0,1.0,1.0,100.0,0.0,0.44737791322466725,1.3877787807814457e-17,0.0,NaN,0.0,3.700743415416531e-14,4.203780115379612e-28,1181.6081535466694,100,NaN,0.5,0.5,1.33790632,0.0
128,18.0,1.1,1.0,100.0,0.0,0.43955465809138106,7.632783294297951e-17,1.3877787807814457e-17,NaN,2.220446049250313e-13,1.8503717077085166e-13,1.8503717077085468e-14,1187.6134630958659,100,NaN,0.5,0.5,1.331479126,0.0
128,18.0,1.2,1.0,100.0,0.0,0.4318944533503386,6.245004513516506e-17,-2.7755575615628914e-17,NaN,0.0,1.572815951552204e-13,7.401486830834494e-14,1193.3295159998481,100,NaN,0.5,0.5,1.340175561,0.0
128,18.0,1.3,1.0,100.0,0.0,0.4244003780831618,2.0816681711721685e-17,-1.3877787807814457e-17,NaN,0.0,5.551115123124283e-14,3.7007434154174136e-14,1198.7689078360133,100,NaN,0.5,0.5,1.334963137,0.0
128,18.0,1.4,1.0,100.0,0.0,0.4170744228981732,4.85722573273506e-17,2.7755575615628914e-17,NaN,0.0,9.2518585385417e-14,5.55111512312587e-14,1203.9442128422281,100,NaN,0.5,0.5,1.332042335,0.0
128,18.0,1.5,1.0,100.0,0.0,0.40991760871751415,1.3877787807814457e-17,2.7755575615628914e-17,NaN,0.0,1.8503717077068015e-14,7.401486830834318e-14,1208.867870904233,100,NaN,0.5,0.5,1.334621294,0.0
128,18.0,1.6,1.0,100.0,0.0,0.4029301016992324,1.3877787807814457e-17,-1.3877787807814457e-17,NaN,0.0,3.700743415414542e-14,3.70074341541721e-14,1213.5520952163592,100,NaN,0.5,0.5,1.331561674,0.0
128,18.0,1.7,1.0,100.0,0.0,0.39611132241911146,1.3877787807814457e-17,0.0,NaN,1.1102230246251565e-13,3.700743415414486e-14,6.451268874062193e-28,1218.0087986375404,100,NaN,0.5,0.5,1.33375539,0.0
128,18.0,1.8,1.0,100.0,0.0,0.3894600480312024,4.163336342344337e-17,0.0,NaN,0.0,1.1102230246248712e-13,4.714274546628673e-28,1222.249536639035,100,NaN,0.5,0.5,1.334073472,0.0
128,18.0,1.9,1.0,100.0,0.0,0.3829745066220591,2.7755575615628914e-17,0.0,NaN,0.0,7.40148683083069e-14,3.1888700821946884e-27,1226.285464730167,100,NaN,0.5,0.5,1.331729906,0.0
128,18.0,2.0,1.0,100.0,0.0,0.37665246337428115,4.163336342344337e-17,-1.3877787807814457e-17,NaN,0.0,1.1102230246247653e-13,3.7007434154171435e-14,1230.1273083216117,100,NaN,0.5,0.5,1.330940409,0.0
128,18.0,2.1,1.0,100.0,0.0,0.37049129846775686,1.3877787807814457e-17,-1.3877787807814457e-17,NaN,0.0,1.8503717077048653e-14,1.8503717077074165e-14,1233.7853431150843,100,NaN,0.5,0.5,1.331882922,0.0
128,18.0,2.2,1.0,100.0,0.0,0.3644880768823946,4.163336342344337e-17,0.0,NaN,2.220446049250313e-13,1.2952601953951727e-13,3.3833518947242337e-28,1237.269384271787,100,NaN,0.5,0.5,1.333206413,0.0
128,18.0,2.3,1.0,100.0,0.0,0.35863961043560194,4.163336342344337e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,1.1102230246245348e-13,3.700743415418001e-14,1240.5887827926467,100,NaN,0.5,0.5,1.330954393,0.0
128,18.0,2.4,1.0,100.0,0.0,0.3529425125028285,5.551115123125783e-17,-1.3877787807814457e-17,NaN,0.0,1.4802973661662768e-13,3.700743415415874e-14,1243.7524277285875,100,NaN,0.5,0.5,1.329942244,0.0
128,18.0,2.5,1.0,100.0,0.0,0.3473932459408389,2.7755575615628914e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,7.401486830826349e-14,3.7007434154177695e-14,1246.7687530199844,100,NaN,0.5,0.5,1.332063262,0.0
128,18.0,2.6,1.0,100.0,0.0,0.34198816477059696,5.551115123125783e-17,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,1.4802973661660796e-13,3.700743415417373e-14,1249.6457479351538,100,NaN,0.5,0.5,1.331601803,0.0
128,18.0,2.7,1.0,100.0,0.0,0.33672355018797895,6.938893903907228e-17,0.0,NaN,0.0,1.6653345369371439e-13,1.850371707707628e-14,1252.3909702346268,100,NaN,0.5,0.5,1.331660229,0.0
128,18.0,2.8,1.0,100.0,0.0,0.3315956414628626,5.551115123125783e-17,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,1.6653345369328923e-13,1.8503717077691597e-14,1255.0115613292892,100,NaN,0.5,0.5,1.34410497,0.0
128,18.0,2.9,1.0,100.0,0.0,0.326600662266075,2.7755575615628914e-17,-4.163336342344337e-17,NaN,2.220446049250313e-13,9.251858538531655e-14,9.251858538542593e-14,1257.5142628256367,100,NaN,0.5,0.5,1.324411298,0.0
128,18.0,3.0,1.0,100.0,0.0,0.3217348429336987,6.938893903907228e-17,-4.163336342344337e-17,NaN,0.0,1.6653345369362596e-13,9.25185853854307e-14,1259.9054339606935,100,NaN,0.5,0.5,1.322459697,0.0
128,18.0,3.1,1.0,100.0,0.0,0.3169944391427827,5.551115123125783e-17,-1.3877787807814457e-17,NaN,0.0,1.4802973661646625e-13,3.70074341542176e-14,1262.1910695234756,100,NaN,0.5,0.5,1.32014961,0.0
128,18.0,3.2,1.0,100.0,0.0,0.3123757474342318,5.551115123125783e-17,2.7755575615628914e-17,NaN,0.0,1.2952601953954874e-13,9.251858538546594e-14,1264.3768179404008,100,NaN,0.5,0.5,1.319349101,0.0
128,18.0,3.3,1.0,100.0,0.0,0.3078751179794964,4.163336342344337e-17,0.0,NaN,1.1102230246251565e-13,7.401486830827793e-14,1.8503717077082183e-14,1266.4679992701301,100,NaN,0.5,0.5,1.318867528,0.0
128,18.0,3.4,1.0,100.0,0.0,0.30348896494904676,2.7755575615628914e-17,4.163336342344337e-17,NaN,1.1102230246251565e-13,7.40148683086048e-14,7.401486830873581e-14,1268.4696229104,100,NaN,0.5,0.5,1.321829038,0.0
128,18.0,3.5,1.0,100.0,0.0,0.29921377480346123,4.163336342344337e-17,-1.3877787807814457e-17,NaN,2.220446049250313e-13,1.295260195394722e-13,3.7007434154183337e-14,1270.3864048668229,100,NaN,0.5,0.5,1.322798833,0.0
128,18.0,3.6,1.0,100.0,0.0,0.2950461127929068,4.163336342344337e-17,-2.7755575615628914e-17,NaN,0.0,1.1102230246235416e-13,5.5511151231275106e-14,1272.2227844727288,100,NaN,0.5,0.5,1.329914141,0.0
128,18.0,3.7,1.0,100.0,0.0,0.2909826279182217,0.0,-4.163336342344337e-17,NaN,2.220446049250313e-13,2.1171306243386733e-25,9.251858538545943e-14,1273.982940481057,100,NaN,0.5,0.5,1.329059935,0.0
128,18.0,3.8,1.0,100.0,0.0,0.2870200565768978,5.551115123125783e-17,0.0,NaN,0.0,1.4802973661648684e-13,1.9748884966361993e-26,1275.6708064752286,100,NaN,0.5,0.5,1.325947103,0.0
128,18.0,3.9,1.0,100.0,0.0,0.28315522509006585,0.0,-1.3877787807814457e-17,NaN,1.1102230246251565e-13,4.961020076983447e-25,1.8503717077099563e-14,1277.2900855666696,100,NaN,0.5,0.5,1.328083694,0.0
128,18.0,4.0,1.0,100.0,0.0,0.2793850512820523,4.163336342344337e-17,1.3877787807814457e-17,NaN,1.1102230246251565e-13,1.1102230246236896e-13,3.7007434154147807e-14,1278.8442643632188,100,NaN,0.5,0.5,1.321282053,0.0
128,18.5,0.0,1.0,100.0,0.0,0.5236459643160114,2.7755575615628914e-17,0.0,NaN,0.0,8.326672684688641e-14,3.1554436208042414e-28,1112.9685237641343,100,NaN,0.5,0.5,1.325349365,0.0
128,18.5,0.1,1.0,100.0,0.0,0.5148115494446576,2.7755575615628914e-17,0.0,NaN,2.220446049250313e-13,8.326672684688631e-14,3.3926604293874604e-28,1121.9671777187511,100,NaN,0.5,0.5,1.327947369,0.0
