L,U,V,t,β,δ,m,uS,ud,vS,vd,Qm,QuS,Qud,QvS,Qvd,Converged,I,f,g,g0,ΔT,μ
128,1.5,4.0,1.0,100.0,0.0,0.3559037845956451,0.32238625232111595,6.938893903907228e-18,-1.6612239775010092e-12,4.580758009308351e-22,0.9734881741659818,0.4194116763823752,1.266767683409867e-14,5.150738373030171e-9,1.1925495008667865e-18,true,165,-1.0638146847092473,0.05,0.05,2.603568977,0.0
128,2.0,0.0,1.0,100.0,0.0,0.1874423415820728,0.392147572200227,-1.3877787807814457e-17,0.0,0.0,0.9797928548218593,0.16235110400253383,0.0060106559450535425,0.006010655945017898,0.006010655945017898,true,204,-1.6388598161641719,0.05,0.05,3.219004251,0.0
128,2.0,0.1,1.0,100.0,0.0,0.1919983017647387,0.3912768254435607,-7.695270098223572e-8,-4.3584853734312985e-8,-8.472755058236607e-8,0.9774758537031136,0.17174258608787518,0.0032205227517271983,0.004455634613231381,0.0022828516629419455,true,206,-1.6235245023322666,0.05,0.05,3.24714046,0.0
128,2.0,0.2,1.0,100.0,0.0,0.1966381121316178,0.39035025408201995,-8.185858322087847e-8,-6.719530426322522e-8,-6.188113587423013e-8,0.9939464563874512,0.18424287793583627,0.001790782536668413,0.003442789274316957,0.0009014066545763149,true,207,-1.6082597121109792,0.05,0.05,3.261130955,0.0
128,2.0,0.3,1.0,100.0,0.0,0.2013877366492024,0.38935894609553934,-6.080552874404566e-8,-7.281335263602649e-8,-3.162761061284092e-8,0.9828629824060742,0.1924600564747747,0.0009254672479951338,0.0024934079175549647,0.00033030000202597987,true,209,-1.593069964855226,0.05,0.05,3.29540822,0.0
128,2.0,0.4,1.0,100.0,0.0,0.2062185883197999,0.38830494397764503,-4.1979523437291055e-8,-7.318909430772428e-8,-1.5181901610924103e-8,0.9898966289885736,0.20399398823001125,0.0004992264267551364,0.0018847970443231791,0.0001272608434582887,true,210,-1.5779599524446883,0.05,0.05,3.311256246,0.0
128,2.0,0.5,1.0,100.0,0.0,0.21114174243948097,0.38718190739980485,-2.6845747281428745e-8,-6.819628957600048e-8,-6.803395539823041e-9,0.9916742065863571,0.21489098622251568,0.0002656651583198425,0.0014090422380573938,4.862210413217041e-5,true,211,-1.5629346384328626,0.05,0.05,3.329021411,0.0
128,2.0,0.6,1.0,100.0,0.0,0.2161541431314697,0.38598623743550664,-1.628383774696096e-8,-6.02896870038626e-8,-2.9159455413235428e-9,0.9878308684660442,0.22493169067205887,0.0001394835702580878,0.0010412746531976726,1.843968188680523e-5,true,212,-1.547999197955302,0.05,0.05,3.339495121,0.0
128,2.0,0.7,1.0,100.0,0.0,0.22125200182691046,0.3847143742542132,-9.487929494150782e-9,-5.118781508963775e-8,-1.2111128711612161e-9,0.9781434731773175,0.23389975230980742,7.226104784493237e-5,0.000760277876906347,6.9475938272748265e-6,true,213,-1.5331590256127527,0.05,0.05,3.35052032,0.0
128,2.0,0.8,1.0,100.0,0.0,0.22641848274971876,0.3833661214541808,-5.7559502962545306e-9,-4.467079281621433e-8,-5.343403980137e-10,0.9872988250598236,0.2473922071615231,3.9739395819103385e-5,0.0005825838548876321,2.8301063630969617e-6,true,213,-1.5184197141410358,0.05,0.05,3.349748635,0.0
128,2.0,0.9,1.0,100.0,0.0,0.2316612084961634,0.3819349768706466,-3.4151781576341467e-9,-3.797294697409265e-8,-2.3329042271619306e-10,0.990934531489851,0.2601118074990749,2.1688613723894086e-5,0.0004418521115502833,1.1558706962939325e-6,true,213,-1.5037870769351303,0.05,0.05,3.353758482,0.0
128,2.0,1.0,1.0,100.0,0.0,0.23697432899004106,0.38041770898624616,-1.9885269195163424e-9,-3.153482763090432e-8,-1.0115163248571355e-10,0.9887947191615232,0.2718089096723775,1.1748851203750265e-5,0.00033155853709432775,4.7355347501379585e-7,true,213,-1.4892670931929857,0.05,0.05,3.354078388,0.0
128,2.0,1.1,1.0,100.0,0.0,0.2423511995682034,0.3788113239790386,-1.1390286804024985e-9,-2.5634799977548998e-8,-4.3669229882099257e-11,0.9807157963959146,0.28222783064579815,6.317930525701712e-6,0.000246059749826622,1.947037517581883e-7,true,213,-1.474865898090178,0.05,0.05,3.354551589,0.0
128,2.0,1.2,1.0,100.0,0.0,0.24777294212002898,0.37711678942134164,-6.995857573799391e-10,-2.183751519070139e-8,-2.0761466986365932e-11,0.9934159405320386,0.2987332283329591,3.66978576248256e-6,0.00019300438419248247,8.871181928857994e-8,true,212,-1.4605897460917603,0.05,0.05,3.336562152,0.0
128,2.0,1.3,1.0,100.0,0.0,0.2532547393530667,0.3753244731481504,-3.9091423847947837e-10,-1.709951247710135e-8,-8.966866853016522e-12,0.9733631694640588,0.30620321924368366,1.951186134956279e-6,0.00014016844725814128,3.6909454717470545e-8,true,212,-1.4464450188905493,0.05,0.05,3.33762807,0.0
128,2.0,1.4,1.0,100.0,0.0,0.2587651072789573,0.3734398557694596,-2.3618199063157874e-10,-1.4101091990473309e-8,-4.306903360184771e-12,0.9747198412751734,0.3201557140074529,1.1274195839350505e-6,0.00010787364843614632,1.714999443530087e-8,true,211,-1.4324381198064375,0.05,0.05,3.320984994,0.0
128,2.0,1.5,1.0,100.0,0.0,0.26429545142579003,0.3714617070427009,-1.5577942755196084e-10,-1.2316068549836884e-8,-2.3270340266223043e-12,0.9992040942110592,0.3419825607574589,7.142327990525557e-7,8.840382995869712e-5,8.995639081844743e-9,true,209,-1.418575492579002,0.05,0.05,3.289456832,0.0
128,2.0,1.6,1.0,100.0,0.0,0.2698574983840674,0.36938134369904174,-9.349553423132484e-11,-9.890775399292658e-9,-1.1409213540404016e-12,0.9898331953447359,0.3533160536491886,4.1327392735474216e-7,6.693203203203385e-5,4.2947236741539925e-9,true,208,-1.404863570758564,0.05,0.05,3.274996509,0.0
128,2.0,1.7,1.0,100.0,0.0,0.27542971898356094,0.36720232245548534,-5.591363136381311e-11,-7.837193388132908e-9,-5.645895034969051e-13,0.9748112768779293,0.3626280658456382,2.3904409922945116e-7,5.0211046927286436e-5,2.0747926634117373e-9,true,207,-1.3913086884187809,0.05,0.05,3.270167222,0.0
128,2.0,1.8,1.0,100.0,0.0,0.2809916708812855,0.3649289905198693,-3.69077199358081e-11,-6.622673070222205e-9,-3.179278595522264e-13,0.9845545790376775,0.38077011346027145,1.53036757276111e-7,4.032162402395631e-5,1.1430767173436222e-9,true,205,-1.3779170573585344,0.05,0.05,3.22799518,0.0
128,2.0,1.9,1.0,100.0,0.0,0.2865425501741572,0.3625584133715871,-2.4448550822731008e-11,-5.547318209944156e-9,-1.8199240556815931e-13,0.9899852206661786,0.3976245435229897,9.856395884545708e-8,3.220545565074467e-5,6.414058229364286e-10,true,203,-1.3646947250304926,0.05,0.05,3.196538318,0.0
128,2.0,2.0,1.0,100.0,0.0,0.29207114483530816,0.36009229261824016,-1.62620264476665e-11,-4.608071952253653e-9,-1.0590185623532425e-13,0.9911474413368815,0.41292605110287983,6.388072920741288e-8,2.5588554102493794e-5,3.664687263782857e-10,true,201,-1.3516475005015445,0.05,0.05,3.165618939,0.0
128,2.0,2.1,1.0,100.0,0.0,0.29756621812321454,0.35753305932833035,-1.0867032967931678e-11,-3.797948798778506e-9,-6.263888805072254e-14,0.9881956694777205,0.42643794977126337,4.167492071987371e-8,2.022909045736278e-5,2.13138607252917e-10,true,199,-1.3387809092865852,0.05,0.05,3.133468257,0.0
128,2.0,2.2,1.0,100.0,0.0,0.30301666165152563,0.35488386436834274,-7.299213317102371e-12,-3.107289966126665e-9,-3.765399310168551e-14,0.9813963008102888,0.4379641356434538,2.7375109516550937e-8,1.5915790504365183e-5,1.2614466785444865e-10,true,197,-1.3261001429999335,0.05,0.05,3.103564915,0.0
128,2.0,2.3,1.0,100.0,0.0,0.30841164932039933,0.35214855033399395,-4.930212488263308e-12,-2.5248240172573463e-9,-2.2999383606763227e-14,0.9711243653496293,0.4473598774411558,1.8110569069144293e-8,1.2465957283526701e-5,7.594586991565559e-11,true,195,-1.3136100124142283,0.05,0.05,3.077528375,0.0
128,2.0,2.4,1.0,100.0,0.0,0.31373371223828406,0.3493354227720592,-3.774574403037079e-12,-2.230678364791434e-9,-1.639486331112781e-14,0.9933756061534238,0.4704275727273055,1.359916197473329e-8,1.063948188405983e-5,5.3413304652782144e-11,true,192,-1.301314902600229,0.05,0.05,3.021654668,0.0
128,2.0,2.5,1.0,100.0,0.0,0.3189877486040912,0.346441755007706,-2.5889949906154897e-12,-1.7946945533006909e-9,-1.0362498422638665e-14,0.97805494042702,0.4759805326806088,9.160288994409664e-9,8.286117375048435e-6,3.333947092227656e-11,true,190,-1.2892187471049075,0.05,0.05,2.997027454,0.0
128,2.0,2.6,1.0,100.0,0.0,0.32415082519815075,0.343480684324446,-2.0263131450537486e-12,-1.5791234785431666e-9,-7.685251455858906e-15,0.9984560866088676,0.4969304440813893,7.048579462322204e-9,7.070662580242085e-6,2.4436547987485745e-11,true,187,-1.2773249792826031,0.05,0.05,2.949376806,0.0
128,2.0,2.7,1.0,100.0,0.0,0.3292275014680453,0.3404507940887116,-1.4134284020972387e-12,-1.2609749443466903e-9,-5.019183765846048e-15,0.9803372094123741,0.4986243665010548,4.838887039249232e-9,5.485322132461681e-6,1.5784239463175115e-11,true,185,-1.2656365285970796,0.05,0.05,2.92021591,0.0
128,2.0,2.8,1.0,100.0,0.0,0.33420353773110834,0.33736221952478374,-9.932332734052807e-13,-1.0028436077059924e-9,-3.3251204655244827e-15,0.9616923663275934,0.4982938103548218,3.3497316172846683e-9,4.245093053244487e-6,1.03486903933463e-11,true,183,-1.2541557910860515,0.05,0.05,2.88803952,0.0
128,2.0,2.9,1.0,100.0,0.0,0.3390677591272797,0.33422456843441395,-8.043149479775025e-13,-8.802513243773967e-10,-2.604742833494101e-15,0.9831874576546884,0.5158874752049236,2.6744224396256864e-9,3.631347787548459e-6,8.027338112465455e-12,true,180,-1.2428846294404436,0.05,0.05,2.84094076,0.0
128,2.0,3.0,1.0,100.0,0.0,0.3438243603317533,0.3310382128766755,-5.758102328279335e-13,-6.973990409240897e-10,-1.7785288645215578e-15,0.9659543623017353,0.5125936663407105,1.889225212715331e-9,2.8078568256220443e-6,5.430428067962808e-12,true,178,-1.2318243737596444,0.05,0.05,2.811102005,0.0
